hhno	visgpno	sex	age	occ	soc	dact	nbalvis
170001	3	2	0	9995		0	9
170001	4	1	0	9995		0	9
170004	3	2	0	9995		0	5
170004	4	1	0	9995		0	5
170012	3	2	0	9995		0	45
170013	2	2	1	9985		0	21
170013	3	2	0	9995		0	44
170013	4	2	1	9985		0	21
170013	5	1	1	9985		0	42
170013	6	1	0	9995		0	15
170016	5	1	0	9995		0	23
170016	6	2	0	9995		0	4
170016	7	2	1	9985		0	7
170017	6	1	0	9995		0	3
170018	5	2	0	9995		0	11
170018	6	1	0	9995		0	4
170019	7	2	0	9995		0	4
170019	8	2	1	9985		0	9
170020	5	1	0	9995		0	7
170020	6	2	0	9995		0	7
170021	4	2	0	9995		0	39
170021	5	1	0	9995		0	50
170025	4	2	0	9995		0	7
170026	5	1	0	9995		0	2
170026	6	2	0	9995		0	2
170029	3	2	1	9985		0	5
170029	4	2	1	9985		0	5
170029	5	2	1	9985		0	5
170036	3	2	0	9995		0	4
170037	4	1	0	9995		0	17
170037	5	2	0	9995		0	17
170038	4	2	0	9995		0	11
170040	3	2	1	9995		0	24
170041	3	1	0	9995		0	46
170041	4	2	0	9995		0	50
170041	5	2	1	9985		0	48
170043	5	1	0	9995		0	31
170046	4	1	0	9995		0	100
170048	5	2	0	9995		0	5
170048	6	2	1	9985		0	5
170048	7	1	1	9985		0	5
170049	3	2	0	9995		0	5
170049	4	1	0	9995		0	5
170049	5	1	1	9985		0	5
170049	6	1	1	9985		0	5
170052	4	2	1	9985		0	33
170052	5	1	1	9985		0	33
170052	6	1	1	9985		0	33
170053	5	2	1	9985		0	8
170053	6	2	1	9985		0	8
170057	5	2	0	9995		0	4
170058	3	1	0	9995		0	8
170060	3	1	0	9995		0	18
170060	4	2	0	9995		0	5
170061	3	1	0	9995		0	10
170062	3	2	1	9985		0	35
170063	5	1	0	9995		0	14
170063	6	2	1	9985		0	2
170063	7	1	1	9985		0	2
170066	4	1	0	9995		0	5
170066	5	2	0	9995		0	5
170066	6	1	1	9985		0	5
170066	7	1	1	9985		0	5
170067	3	2	0	9995		0	5
170067	4	1	0	9995		0	5
