hhno	logday	schml	pkdl	othl	mlwhl	midml	mlso
100136	1	0	0	0	0	0	0
100136	2	0	0	0	0	0	0
100136	3	0	0	0	0	0	0
100136	4	0	0	0	0	0	0
100136	5	0	0	0	0	0	0
100136	6	0	0	0	0	0	0
100136	7	0	0	0	0	0	0
100137	1	0	0	0	0	2	2
100137	2	0	0	0	0	1	1
100137	3	0	0	0	0	1	4
100137	4	0	0	0	0	3	4
100137	5	0	0	0	0	1	1
100137	6	0	0	0	0	3	3
100137	7	0	0	0	0	0	0
100138	1	0	0	0	0	0	0
100138	2	0	0	0	0	0	0
100138	3	0	0	0	0	0	0
100138	4	0	0	0	0	0	0
100138	5	0	0	0	0	0	0
100138	6	0	0	0	0	0	0
100138	7	0	0	0	0	0	0
100139	1	0	0	0	0	1	2
100139	2	0	0	0	0	0	0
100139	3	0	0	0	0	1	1
100139	4	0	0	0	0	1	2
100139	5	0	0	0	0	1	1
100139	6	0	0	0	0	0	1
100139	7	0	0	0	0	1	2
100140	1	0	0	0	0	1	1
100140	2	0	0	0	0	0	0
100140	3	0	0	0	0	0	0
100140	4	0	0	0	0	1	2
100140	5	0	0	0	0	0	0
100140	6	0	0	0	0	1	1
100140	7	0	0	0	0	0	0
100141	1	0	0	0	0	0	0
100141	2	1	0	0	0	1	1
100141	3	1	0	0	0	1	1
100141	4	0	0	0	0	0	0
100141	5	1	0	0	0	1	1
100141	6	0	0	0	0	0	0
100141	7	0	0	0	0	0	0
100142	1	0	0	0	0	1	1
100142	2	0	0	0	0	1	1
100142	3	0	0	0	0	0	0
100142	4	0	0	0	0	1	1
100142	5	0	0	0	0	1	1
100142	6	0	0	0	0	0	0
100142	7	0	0	0	0	2	2
100143	1	1	0	0	0	3	3
100143	2	1	0	0	0	2	3
100143	3	1	0	0	0	3	3
100143	4	1	0	0	0	3	3
100143	5	1	0	0	0	3	5
100143	6	0	0	0	0	3	5
100143	7	0	0	0	0	1	2
100144	1	0	0	0	0	2	3
100144	2	0	0	0	0	2	4
100144	3	0	0	0	0	0	0
100144	4	0	0	0	0	2	4
100144	5	0	0	0	0	2	4
100144	6	0	0	0	0	2	3
100144	7	0	0	0	0	2	2
100145	1	0	0	0	0	0	0
100145	2	0	0	0	0	0	0
100145	3	0	0	0	0	3	4
100145	4	0	0	0	0	1	3
100145	5	0	0	2	0	3	5
100145	6	0	0	0	0	5	6
100145	7	0	0	0	0	0	0
100146	1	0	0	0	0	0	0
100146	2	0	0	0	0	0	0
100146	3	0	0	0	0	0	0
100146	4	0	0	0	0	0	0
100146	5	0	0	0	0	0	0
100146	6	0	0	0	0	0	0
100146	7	0	0	0	0	0	0
100147	1	0	1	0	0	0	0
100147	2	0	1	0	0	0	0
100147	3	0	1	0	0	1	3
100147	4	0	1	0	0	1	4
100147	5	0	0	0	0	3	5
100147	6	0	0	0	0	3	6
100147	7	0	1	0	0	1	4
100148	1	0	0	0	0	0	0
100148	2	0	0	0	0	0	0
100148	3	0	0	0	0	0	0
100148	4	0	0	0	0	0	0
100148	5	0	0	0	0	2	6
100148	6	0	0	0	0	3	7
100148	7	0	0	0	0	2	6
100149	1	0	0	0	0	0	0
100149	2	0	0	0	0	0	0
100149	3	0	0	0	0	2	4
100149	4	0	0	0	0	0	0
100149	5	0	0	0	0	1	1
100149	6	0	0	0	0	1	1
100149	7	0	0	0	0	0	2
100150	1	0	0	0	0	0	0
100150	2	0	0	0	0	0	0
100150	3	0	0	0	0	0	0
100150	4	0	0	0	0	0	0
100150	5	0	0	0	0	0	0
100150	6	0	0	0	0	0	0
100150	7	0	0	0	0	0	0
100151	1	1	0	0	0	1	1
100151	2	1	0	0	0	1	1
100151	3	1	0	0	0	1	1
100151	4	1	0	0	0	2	2
100151	5	1	0	0	0	2	2
100151	6	0	0	0	0	0	0
100151	7	0	0	0	0	0	0
247562	1	0	0	0	0	3	3
247562	2	0	0	0	0	1	1
247562	3	0	0	0	0	1	1
247562	4	0	0	0	0	2	2
247562	5	0	0	0	0	1	1
247562	6	0	0	0	0	1	1
247562	7	0	0	0	0	0	0
247563	1	0	0	0	0	3	4
247563	2	0	0	0	0	1	1
247563	3	0	0	0	0	4	8
247563	4	0	0	0	0	2	2
247563	5	0	0	0	0	3	4
247563	6	0	0	0	0	3	4
247563	7	0	0	0	0	4	5
247564	1	0	0	0	0	0	0
247564	2	0	0	0	0	0	0
247564	3	0	0	0	0	0	0
247564	4	0	0	0	0	0	0
247564	5	0	0	0	0	0	0
247564	6	0	0	0	0	0	0
247564	7	0	0	0	0	0	0
247565	1	0	0	0	0	0	0
247565	2	0	0	0	0	0	0
247565	3	0	0	0	0	0	0
247565	4	0	0	0	0	0	0
247565	5	0	0	0	0	0	0
247565	6	0	0	0	0	0	0
247565	7	0	0	0	0	0	0
247566	1	0	0	0	0	0	0
247566	2	0	0	0	0	0	0
247566	3	0	0	0	0	0	0
247566	4	0	0	0	0	0	0
247566	5	0	0	0	0	0	0
247566	6	0	0	0	0	0	0
247566	7	0	0	0	0	0	0
247567	1	0	0	0	0	0	0
247567	2	0	0	0	0	0	0
247567	3	0	0	0	0	0	0
247567	4	0	0	0	0	0	0
247567	5	0	0	0	0	0	0
247567	6	0	0	0	0	0	0
247567	7	0	0	0	0	0	0
