hhno	Pregnancy_in_household	Child(ren)_under_2
50356	No	No
50357	No	No
50358	No	No
50359	No	No
50360	No	No
50361	No	No
50362	No	No
50363	No	No
50364	No	No
50365	No	No
50366	No	No
50367	No	No
50368	No	No
50369	No	No
50370	No	No
50371	No	No
50372	No	No
50373	No	No
50374	No	No
50375	No	No
50376	No	No
50377	No	No
50378	No	No
50379	No	No
50380	No	No
50381	No	No
50382	No	No
50383	No	No
50384	No	No
50385	No	No
50386	No	Yes
50387	No	No
50388	No	No
50389	No	No
50390	No	No
50391	No	No
50392	No	No
50393	No	No
50394	No	No
50395	No	No
50396	No	No
50397	No	Yes
50398	No	No
50399	No	Yes
50400	No	No
50401	No	No
50402	No	Yes
50403	No	No
50404	No	No
50405	No	No
50406	No	No
50407	No	No
50408	No	Yes
50409	No	No
50410	No	No
50411	No	No
50412	No	No
50413	No	No
50414	No	No
50415	No	No
50416	No	No
50417	No	No
50418	No	No
50419	No	No
50420	No	No
50421	No	Yes
50422	No	No
50423	No	No
50424	No	No
50425	No	No
50426	No	No
50427	No	No
50428	No	No
50429	No	No
50430	No	No
50431	No	No
50432	No	No
50433	No	No
50434	No	No
50435	No	No
50436	No	No
50437	No	No
50438	No	No
50439	No	No
50440	No	No
50441	No	No
50442	No	No
50443	No	No
50444	No	No
50445	No	No
50446	No	Yes
50447	No	No
50448	No	No
50449	No	No
50450	No	No
50451	No	No
50452	No	No
50453	No	No
50454	No	No
50455	No	No
50456	No	Yes
50457	No	No
50458	Yes	No
50459	No	No
50460	No	No
50461	No	No
50462	No	No
50463	No	No
50464	No	No
50465	No	No
50466	No	Yes
50467	No	Yes
50468	Yes	No
50469	No	No
50470	No	No
50471	No	No
50472	No	Yes
50473	No	No
50474	No	Yes
50475	No	No
50476	No	No
50477	No	Yes
50478	Yes	No
50479	No	No
50480	No	No
50481	Yes	No
50482	No	No
50483	No	No
50484	No	No
50485	No	No
50486	No	No
50487	No	No
50488	No	No
50489	No	No
50490	No	Yes
50491	No	No
50492	Yes	Yes
50493	No	No
50494	No	No
50495	No	No
50496	No	No
50497	No	No
50498	No	No
50499	No	Yes
50500	No	No
50501	No	No
50502	No	No
50503	No	No
50504	No	No
50505	No	No
50506	No	No
50507	No	No
50508	No	No
50509	No	No
50510	No	No
50511	No	No
50512	No	No
50513	No	No
50514	No	No
50515	No	No
50516	No	No
50517	No	No
50518	No	No
50519	No	No
50520	No	No
50521	No	No
50522	No	No
50523	No	No
50524	No	No
50525	No	No
50526	No	No
50527	No	No
50528	No	No
50529	No	No
50530	No	No
50531	No	No
50532	No	No
50533	No	No
50534	No	No
50535	No	No
50536	No	No
50537	No	No
50538	No	No
50539	No	No
50540	No	No
50541	No	No
50542	No	No
50543	No	No
50544	No	No
50545	No	No
50546	Yes	No
50547	No	No
50548	No	No
50549	No	No
50550	No	No
50551	No	No
50552	Yes	No
50553	No	No
50554	No	No
50555	No	Yes
50556	No	No
50557	No	No
50558	No	No
50559	No	No
50560	No	No
50561	No	No
50562	No	No
50563	No	No
50564	No	No
50565	No	No
50566	No	No
50567	No	No
50568	No	Yes
50569	No	No
50570	No	No
50571	No	No
50572	No	No
50573	No	Yes
50574	No	No
50575	No	No
50576	No	No
50577	No	No
50578	No	No
50579	No	Yes
50580	No	No
50581	No	No
50582	No	No
50583	No	No
50584	No	No
50585	No	No
50586	No	No
50587	No	No
50588	No	No
50589	No	No
50590	No	Yes
50591	No	No
50592	No	Yes
50593	No	No
50594	No	No
50595	No	No
50596	No	No
50597	No	No
50598	No	No
50599	No	No
50600	No	No
50601	No	No
50602	No	No
50603	No	No
50604	Yes	No
50605	No	No
50606	No	Yes
50607	No	No
50608	No	No
50609	No	No
50610	No	No
50611	No	No
50612	No	No
50613	No	No
50614	No	No
50615	No	Yes
50616	No	No
50617	No	No
50618	No	Yes
50619	No	No
50620	No	Yes
50621	No	No
50622	No	No
50623	No	No
50624	No	No
50625	No	No
50626	No	No
50627	No	No
50628	No	No
50629	No	No
50630	No	No
50631	No	No
50632	No	No
50633	No	No
50634	No	No
50635	No	No
50636	No	Yes
50637	No	No
50638	No	No
50639	No	No
50640	No	Yes
50641	No	No
50642	No	No
50643	No	No
50644	No	No
50645	No	No
50646	No	No
50647	No	No
50648	No	No
50649	No	Yes
50650	No	No
50651	No	No
50652	No	No
50653	No	No
50654	No	Yes
50655	No	No
50656	No	No
50657	No	No
50658	No	No
50659	No	No
50660	No	No
50661	No	No
50662	No	No
50663	No	No
50664	No	No
50665	No	Yes
50666	No	No
50667	No	No
50668	No	No
50669	No	No
50670	No	No
50671	No	Yes
50672	No	No
50673	No	No
50674	No	No
50675	No	No
50676	No	No
50677	No	No
50678	No	No
50679	No	No
50680	No	No
50681	No	No
50682	No	No
50683	No	No
50684	No	No
50685	No	No
50686	No	No
50687	No	No
50688	No	No
50689	No	Yes
50690	No	No
50691	No	No
50692	No	No
50693	No	No
50694	No	No
50695	No	Yes
50696	No	Yes
50697	No	Yes
50698	No	No
50699	No	No
50700	No	No
50701	No	No
50702	No	No
50703	No	No
50704	No	No
50705	No	No
50706	No	No
50707	No	No
50708	No	No
50709	No	No
50710	No	No
50711	No	No
50712	No	Yes
50713	No	No
50714	No	Yes
50715	No	No
50716	No	No
50717	No	No
50718	No	Yes
50719	No	No
50720	No	No
50721	No	No
50722	No	No
50723	No	No
50724	No	No
50725	No	No
50726	No	No
50727	No	No
50728	No	No
50729	No	No
50730	No	No
50731	No	No
50732	No	No
50733	No	No
50734	No	No
50735	No	No
50736	No	No
50737	No	No
50738	No	Yes
50739	No	No
50740	No	No
50741	No	No
50742	No	No
50743	No	No
50744	No	No
50745	No	No
50746	No	Yes
50747	No	No
50748	No	No
50749	No	Yes
50750	No	No
50751	No	Yes
50752	No	No
50753	No	No
50754	No	No
50755	No	No
50756	No	No
50757	No	No
50758	No	No
50759	No	No
50760	No	No
50761	No	No
50762	No	No
50763	No	No
50764	No	No
50765	No	No
50766	No	No
50767	No	No
50768	No	No
50769	No	No
50770	No	No
50771	No	No
50772	No	No
50773	No	No
50774	No	No
50775	No	No
50776	No	No
50777	No	No
50778	No	No
50779	No	No
50780	No	No
50781	No	No
50782	No	No
50783	No	No
50784	No	No
50785	No	No
50786	No	No
50787	No	No
50788	No	No
50789	No	No
50790	No	No
50791	No	No
50792	No	No
50793	No	No
50794	No	No
50795	No	No
50796	No	No
50797	No	No
50798	No	Yes
50799	No	No
50800	No	No
50801	No	No
50802	No	No
50803	No	Yes
50804	No	No
50805	No	No
50806	No	No
50807	No	No
50808	No	No
50809	No	No
50810	No	No
50811	No	No
50812	No	No
50813	No	No
50814	No	No
50815	No	No
50816	No	No
50817	No	Yes
50818	No	No
50819	No	No
50820	No	No
50821	No	No
50822	No	No
50823	No	No
50824	No	No
50825	No	No
50826	No	No
50827	No	No
50828	No	No
50829	No	No
50830	No	No
50831	No	No
50832	No	No
50833	No	No
50834	No	No
50835	No	No
50836	No	No
50837	No	No
50838	No	No
50839	No	Yes
50840	No	No
50841	No	No
50842	No	No
50843	No	Yes
50844	No	No
50845	No	No
50846	No	No
50847	No	No
50848	No	No
50849	No	No
50850	No	No
50851	No	No
50852	No	Yes
50853	No	Yes
50854	No	No
50855	No	No
50856	No	No
50857	No	No
50858	No	No
50859	No	No
50860	No	No
50861	No	No
50862	No	No
50863	No	No
50864	No	No
50865	No	No
50866	No	No
50867	No	No
50868	No	No
50869	No	Yes
50870	No	No
50871	No	Yes
50872	No	No
50873	No	No
50874	Yes	No
50875	No	No
50876	No	No
50877	No	No
50878	No	No
50879	No	No
50880	No	No
50881	No	No
50882	Yes	Yes
50883	No	No
50884	No	No
50885	No	No
50886	No	Yes
50887	No	No
50888	No	No
50889	No	No
50890	No	No
50891	No	No
50892	No	Yes
50893	No	No
50894	No	No
50895	No	No
50896	No	No
50897	No	No
50898	No	Yes
50899	No	No
50900	No	No
50901	No	No
50902	No	Yes
50903	No	No
50904	No	No
50905	No	No
50906	No	No
50907	Yes	No
50908	No	No
50909	No	No
50910	No	No
50911	No	No
50912	No	No
50913	No	No
50914	No	No
50915	No	No
50916	No	No
50917	No	No
50918	No	No
50919	No	No
50920	No	No
50921	No	Yes
50922	No	No
50923	No	No
50924	No	No
50925	No	No
50926	No	No
50927	No	No
50928	No	No
50929	No	No
50930	No	No
50931	No	No
50932	No	No
50933	No	No
50934	No	No
50935	No	No
50936	No	No
50937	No	Yes
50938	No	No
50939	No	No
50940	No	No
50941	No	Yes
50942	No	No
50943	No	No
50944	No	No
50945	No	No
50946	No	No
50947	No	No
50948	No	No
50949	No	No
50950	No	No
50951	No	No
50952	No	Yes
50953	No	No
50954	No	No
50955	No	No
50956	No	No
50957	No	No
50958	No	No
50959	No	No
50960	No	No
50961	No	No
50962	No	No
50963	No	Yes
50964	No	No
50965	No	No
50966	No	No
50967	No	No
50968	No	No
50969	No	No
50970	No	No
50971	No	No
50972	No	No
50973	No	No
50974	No	No
50975	No	No
50976	No	No
50977	No	No
50978	No	No
50979	No	No
50980	No	No
50981	No	No
50982	No	No
50983	No	No
50984	No	No
50985	No	No
50986	No	No
50987	No	No
50988	No	No
50989	No	No
50990	No	No
50991	No	No
50992	No	No
50993	No	No
50994	No	No
50995	No	No
50996	No	No
50997	No	No
50998	No	No
50999	No	No
51000	No	No
51001	No	No
51002	No	No
51003	No	No
51004	No	Yes
51005	No	No
51006	No	No
51007	No	No
51008	No	No
51009	No	No
51010	No	No
51011	No	No
51012	No	No
51013	No	No
51014	No	No
51015	No	No
51016	No	No
51017	No	No
51018	No	No
51019	No	No
51020	No	No
51021	No	No
51022	No	No
51023	No	No
51024	No	No
51025	No	No
51026	No	No
51027	No	No
51028	No	No
51029	No	No
51030	No	No
51031	No	No
51032	No	No
51033	No	No
51034	No	No
51035	No	No
51036	No	No
51037	No	No
51038	No	No
51039	No	Yes
51040	No	No
51041	No	No
51042	No	No
51043	No	No
51044	No	No
51045	No	No
51046	No	No
51047	No	No
51048	No	No
51049	No	No
51050	No	No
51051	No	No
51052	No	No
51053	No	No
51054	No	No
51055	No	No
51056	No	No
51057	No	No
51058	No	No
51059	No	No
51060	No	No
51061	No	No
51062	No	No
51063	No	No
51064	No	Yes
51065	No	No
51066	No	No
51067	No	No
51068	No	No
51069	No	No
51070	No	No
51071	No	Yes
51072	No	No
51073	No	No
51074	No	No
51075	Yes	Yes
51076	No	No
51077	No	No
51078	No	No
51079	No	No
51080	No	No
51081	No	No
51082	No	No
51083	No	No
51084	No	No
51085	No	No
51086	No	Yes
51087	No	No
51088	No	No
51089	No	No
51090	No	No
51091	No	No
51092	No	No
51093	No	No
51094	No	No
51095	No	No
51096	No	No
51097	No	No
51098	No	No
51099	No	No
51100	No	No
51101	No	No
51102	No	No
51103	No	No
51104	No	No
51105	No	No
51106	No	No
51107	No	No
51108	No	No
51109	No	No
51110	No	No
51111	Yes	No
51112	No	No
51113	No	No
51114	No	No
51115	No	Yes
51116	No	Yes
51117	No	No
51118	No	No
51119	No	No
51120	No	No
51121	No	No
51122	No	No
51123	No	No
51124	No	No
51125	No	Yes
51126	No	No
51127	No	No
51128	No	Yes
51129	No	Yes
51130	No	No
51131	No	No
51132	No	No
51133	No	No
51134	No	No
51135	No	No
51136	No	No
51137	No	No
51138	No	No
51139	No	No
51140	No	No
51141	No	No
51142	No	No
51143	No	No
51144	No	No
51145	No	No
51146	No	No
51147	No	No
51148	No	No
51149	No	No
51150	No	No
51151	No	No
51152	No	No
51153	No	No
51154	No	No
51155	No	No
51156	No	No
51157	No	No
51158	No	No
51159	No	No
51160	No	Yes
51161	No	No
51162	No	No
51163	No	No
51164	No	No
51165	No	No
51166	No	No
51167	No	No
51168	No	No
51169	No	No
51170	No	No
51171	No	No
51172	No	No
51173	No	No
51174	No	No
51175	No	Yes
51176	No	No
51177	No	No
51178	No	No
51179	No	No
51180	No	No
51181	No	No
51182	No	Yes
51183	No	No
51184	No	No
51185	No	No
51186	No	Yes
51187	No	No
51188	No	No
51189	No	No
51190	No	No
51191	No	No
51192	No	Yes
51193	No	No
51194	No	No
51195	No	No
51196	No	No
51197	No	No
51198	No	No
51199	No	No
51200	No	No
51201	No	No
51202	No	No
51203	No	No
51204	No	No
51205	No	No
51206	No	No
51207	No	No
51208	No	No
51209	No	No
51210	No	No
51211	No	No
51212	No	No
51213	No	No
51214	No	No
51215	No	No
51216	No	No
51217	No	No
51218	No	No
51219	No	No
51220	No	No
51221	No	No
51222	No	No
51223	No	No
51224	No	No
51225	No	No
51226	No	No
51227	No	No
51228	No	No
51229	No	No
51230	No	No
51231	No	No
51232	No	No
51233	No	No
51234	No	Yes
51235	No	Yes
51236	No	Yes
51237	No	No
51238	No	No
51239	No	No
51240	No	No
51241	No	No
51242	No	Yes
51243	No	No
51244	No	No
51245	No	No
51246	No	No
51247	No	No
51248	No	No
51249	No	No
51250	No	No
51251	No	No
51252	No	No
51253	No	No
51254	No	No
51255	No	No
51256	No	No
51257	No	No
51258	No	No
51259	No	Yes
51260	No	No
51261	No	No
51262	No	No
51263	No	No
51264	No	No
51265	No	No
51266	No	No
51267	No	No
51268	No	No
51269	No	Yes
51270	No	No
51271	No	Yes
51272	No	No
51273	No	No
51274	No	No
51275	No	No
51276	No	No
51277	No	Yes
51278	No	No
51279	No	No
51280	No	No
51281	No	No
51282	No	No
51283	No	No
51284	No	No
51285	No	No
51286	No	No
51287	No	Yes
51288	No	No
51289	No	No
51290	No	No
51291	No	No
51292	No	No
51293	No	No
51294	No	No
51295	No	No
51296	No	No
51297	No	No
51298	No	No
51299	No	No
51300	No	No
51301	No	No
51302	No	No
51303	No	Yes
51304	No	No
51305	No	No
51306	No	No
51307	No	No
51308	No	No
51309	No	No
51310	No	No
51311	No	No
51312	No	No
51313	No	No
51314	No	No
51315	No	No
51316	No	No
51317	No	No
51318	No	No
51319	No	No
51320	No	No
51321	No	No
51322	No	No
51323	No	No
51324	No	No
51325	No	No
51326	No	No
51327	No	No
51328	No	No
51329	No	No
51330	No	No
51331	No	No
51332	No	No
51333	No	No
51334	No	No
51335	No	No
51336	No	No
51337	No	No
51338	No	No
51339	No	Yes
51340	No	No
51341	No	No
51342	No	No
51343	No	No
51344	No	No
51345	No	Yes
51346	No	Yes
51347	No	No
51348	No	No
51349	No	No
51350	No	No
51351	No	No
51352	No	No
51353	No	No
51354	No	No
51355	No	No
51356	No	No
51357	No	No
51358	No	No
51359	No	No
51360	No	Yes
51361	No	No
51362	No	No
51363	No	No
51364	No	No
51365	No	No
51366	No	Yes
51367	No	No
51368	No	No
51369	No	No
51370	No	No
51371	No	Yes
51372	No	No
51373	No	No
51374	No	Yes
51375	No	No
51376	No	No
51377	No	No
51378	No	Yes
51379	No	No
51380	No	No
51381	No	No
51382	No	No
51383	No	No
51384	No	No
51385	No	No
51386	No	No
51387	No	No
51388	No	No
51389	No	No
51390	No	No
51391	No	No
51392	No	No
51393	No	No
51394	No	No
51395	No	No
51396	No	No
51397	No	No
51398	No	No
51399	No	No
51400	No	No
51401	No	No
51402	No	No
51403	No	No
51404	No	Yes
51405	No	No
51406	No	No
51407	No	No
51408	No	No
51409	No	Yes
51410	No	No
51411	No	No
51412	No	No
51413	No	No
51414	No	No
51415	No	No
51416	No	Yes
51417	No	No
51418	No	No
51419	No	No
51420	No	No
51421	No	No
51422	No	No
51423	No	No
51424	No	Yes
51425	No	Yes
51426	No	No
51427	No	No
51428	No	Yes
51429	No	No
51430	No	No
51431	No	No
51432	No	No
51433	No	No
51434	No	No
51435	No	No
51436	No	No
51437	No	No
51438	No	No
51439	No	No
51440	No	No
51441	No	No
51442	No	Yes
51443	No	No
51444	No	No
51445	No	No
51446	No	No
51447	No	No
51448	No	No
51449	No	No
51450	No	No
51451	No	No
51452	No	No
51453	No	No
51454	No	No
51455	No	No
51456	Yes	No
51457	No	No
51458	No	No
51459	No	Yes
51460	No	No
51461	No	Yes
51462	No	No
51463	No	No
51464	No	No
51465	No	Yes
51466	No	No
51467	No	No
51468	No	No
51469	No	No
51470	No	No
51471	No	No
51472	No	No
51473	No	No
51474	No	No
51475	Yes	No
51476	No	No
51477	No	No
51478	No	No
51479	No	No
51480	No	No
51481	No	No
51482	No	No
51483	No	No
51484	No	No
51485	No	No
51486	Yes	No
51487	No	No
51488	No	No
51489	No	No
51490	No	No
51491	No	No
51492	No	No
51493	No	No
51494	No	No
51495	No	No
51496	No	No
51497	No	No
51498	No	No
51499	No	Yes
51500	No	No
51501	No	No
51502	No	No
51503	No	No
51504	No	No
51505	No	No
51506	No	No
51507	No	No
51508	No	Yes
51509	No	No
51510	No	No
51511	No	No
51512	No	No
51513	No	No
51514	No	No
51515	No	No
51516	No	No
51517	No	No
51518	No	No
51519	No	No
51520	No	No
51521	No	Yes
51522	No	No
51523	No	No
51524	No	No
51525	No	No
51526	No	No
51527	No	No
51528	No	No
51529	No	No
51530	No	No
51531	No	No
51532	No	No
51533	No	Yes
51534	No	No
51535	No	No
51536	No	No
51537	No	No
51538	No	No
51539	No	No
51540	No	No
51541	No	No
51542	No	No
51543	No	No
51544	No	No
51545	No	No
51546	No	No
51547	No	No
51548	No	No
51549	No	Yes
51550	No	No
51551	No	No
51552	No	No
51553	No	No
51554	No	No
51555	No	No
51556	No	No
51557	No	No
51558	Yes	No
51559	No	No
51560	No	No
51561	No	No
51562	No	No
51563	No	No
51564	No	No
51565	No	No
51566	No	No
51567	No	No
51568	No	No
51569	No	No
51570	No	No
51571	No	No
51572	No	No
51573	No	No
51574	No	No
51575	No	No
51576	No	No
51577	No	No
51578	No	No
51579	No	No
51580	No	No
51581	No	No
51582	No	No
51583	No	No
51584	No	No
51585	No	No
51586	No	No
51587	No	No
51588	No	No
51589	No	No
51590	No	No
51591	No	No
51592	No	No
51593	No	No
51594	No	No
51595	No	No
51596	No	No
51597	No	No
51598	No	No
51599	No	No
51600	No	No
51601	No	Yes
51602	No	No
51603	No	No
51604	No	No
51605	No	No
51606	No	No
51607	No	No
51608	No	No
51609	No	No
51610	No	No
51611	No	No
51612	No	No
51613	No	No
51614	No	No
51615	No	No
51616	No	No
51617	No	No
51618	No	No
51619	No	No
51620	No	No
51621	No	No
51622	Yes	No
51623	No	No
51624	No	No
51625	No	No
51626	No	No
51627	No	No
51628	No	No
51629	No	No
51630	No	No
51631	No	No
51632	No	No
51633	No	No
51634	No	No
51635	No	No
51636	No	No
51637	No	No
51638	No	No
51639	No	No
51640	No	No
51641	No	No
51642	No	No
51643	No	No
51644	No	No
51645	No	No
51646	No	No
51647	No	No
51648	No	No
51649	No	No
51650	No	No
51651	No	No
51652	No	No
51653	No	No
51654	No	No
51655	No	No
51656	No	No
51657	No	Yes
51658	No	No
51659	Yes	No
51660	No	No
51661	No	No
51662	No	No
51663	No	No
51664	No	No
51665	No	No
51666	No	No
51667	No	No
51668	No	No
51669	No	No
51670	No	No
51671	No	No
51672	No	No
51673	No	No
51674	No	No
51675	No	No
51676	No	Yes
51677	No	No
51678	No	No
51679	No	Yes
51680	No	No
51681	No	No
51682	No	No
51683	No	No
51684	No	No
51685	No	No
51686	No	No
51687	No	No
51688	No	No
51689	No	No
51690	No	No
51691	No	No
51692	No	No
51693	No	No
51694	No	No
51695	No	No
51696	No	No
51697	No	No
51698	No	No
51699	No	Yes
51700	No	No
51701	No	No
51702	No	No
51703	No	Yes
51704	No	Yes
51705	No	No
51706	No	No
51707	No	No
51708	No	No
51709	No	Yes
51710	No	No
51711	No	No
51712	No	Yes
51713	No	No
51714	No	No
51715	No	No
51716	No	No
51717	No	No
51718	No	No
51719	No	No
51720	No	Yes
51721	No	No
51722	No	No
51723	No	No
51724	No	No
51725	No	No
51726	No	No
51727	No	No
51728	No	No
51729	No	No
51730	No	No
51731	No	No
51732	No	No
51733	No	No
51734	No	No
51735	No	Yes
51736	No	No
51737	No	No
51738	No	No
51739	No	No
51740	No	No
51741	No	No
51742	No	No
51743	No	No
51744	No	No
51745	No	No
51746	No	No
51747	No	No
51748	No	No
51749	No	No
51750	No	No
51751	No	No
51752	No	No
51753	No	No
51754	No	No
51755	No	No
51756	No	No
51757	No	Yes
51758	No	No
51759	No	No
51760	No	No
51761	No	No
51762	No	No
51763	No	No
51764	No	No
51765	No	No
51766	No	No
51767	No	No
51768	No	No
51769	No	No
51770	No	Yes
51771	No	No
51772	No	No
51773	No	No
51774	No	No
51775	No	No
51776	No	No
51777	No	No
51778	No	No
51779	No	No
51780	No	No
51781	No	No
51782	No	No
51783	No	No
51784	No	No
51785	No	No
51786	No	No
51787	No	No
51788	No	No
51789	No	No
51790	No	No
51791	No	No
51792	No	No
51793	No	No
51794	No	Yes
51795	No	Yes
51796	No	No
51797	No	No
51798	No	No
51799	No	No
51800	No	No
51801	No	Yes
51802	No	No
51803	No	No
51804	No	No
51805	No	No
51806	No	No
51807	No	No
51808	No	Yes
51809	No	No
51810	No	No
51811	No	No
51812	No	No
51813	No	No
51814	No	No
51815	No	No
51816	No	No
51817	No	No
51818	No	No
51819	No	No
51820	No	No
51821	No	No
51822	No	No
51823	No	No
51824	No	No
51825	No	No
51826	No	No
51827	No	No
51828	No	Yes
51829	No	No
51830	No	No
51831	No	No
51832	No	No
51833	No	No
51834	No	No
51835	No	No
51836	No	No
51837	No	No
51838	No	No
51839	No	No
51840	No	No
51841	No	No
51842	No	No
51843	No	No
51844	No	No
51845	No	No
51846	No	No
51847	No	No
51848	No	No
51849	No	No
51850	No	No
51851	No	No
51852	No	No
51853	No	No
51854	No	No
51855	No	No
51856	No	No
51857	No	No
51858	No	No
51859	No	No
51860	No	No
51861	No	No
51862	No	No
51863	No	No
51864	No	No
51865	No	No
51866	No	No
51867	No	No
51868	No	No
51869	No	No
51870	No	Yes
51871	No	No
51872	No	No
51873	No	No
51874	No	No
51875	No	No
51876	No	No
51877	No	Yes
51878	No	No
51879	No	No
51880	No	No
51881	No	No
51882	No	No
51883	No	No
51884	No	No
51885	No	No
51886	No	No
51887	No	No
51888	No	Yes
51889	No	No
51890	No	No
51891	No	No
51892	No	No
51893	No	No
51894	No	No
51895	No	No
51896	No	No
51897	No	No
51898	No	No
51899	No	No
51900	No	No
51901	No	No
51902	No	No
51903	No	No
51904	No	No
51905	No	No
51906	No	No
51907	No	No
51908	No	No
51909	No	No
51910	No	No
51911	No	No
51912	No	No
51913	No	No
51914	No	No
51915	No	Yes
51916	No	No
51917	No	Yes
51918	No	No
51919	No	No
51920	No	No
51921	No	No
51922	No	No
51923	No	No
51924	No	No
51925	No	No
51926	No	No
51927	No	No
51928	No	No
51929	No	No
51930	No	No
51931	No	No
51932	No	No
51933	No	No
51934	No	No
51935	No	No
51936	No	No
