hhno	logday	schml	pkdl	othl	mlwhl	midml	mlso
80102	1	0	0	0	0	1	4
80102	2	0	1	0	0	1	4
80102	3	0	0	0	0	0	1
80102	5	0	0	0	0	1	4
80102	6	0	0	0	0	1	4
80103	2	0	0	0	0	0	1
80103	3	0	0	0	0	0	1
80103	5	0	0	0	0	0	1
80103	6	0	0	0	0	0	1
80104	3	0	0	0	0	0	2
80104	4	0	0	0	0	1	2
80105	1	0	0	0	0	1	1
80105	4	0	0	0	0	1	1
80105	5	0	0	0	0	1	1
80105	6	0	0	0	0	1	4
80105	7	0	0	0	0	1	4
80106	1	0	0	0	0	1	2
80106	2	0	0	0	0	1	1
80106	3	0	0	0	0	1	1
80106	4	0	0	0	0	1	1
80108	1	0	0	0	0	1	1
80108	2	0	0	0	0	1	1
80108	3	0	0	0	0	1	1
80108	5	0	0	0	0	0	2
80108	6	0	0	0	0	0	2
80112	2	0	0	0	0	2	4
80112	6	0	0	0	0	1	1
80113	1	0	0	0	0	1	3
80113	2	0	1	0	0	0	0
80114	1	0	0	2	0	4	8
80115	2	0	0	0	0	1	1
80115	3	0	0	0	0	3	3
80115	4	0	0	0	0	3	3
80115	5	0	0	0	0	1	1
80115	6	0	0	0	0	1	1
80115	7	0	0	0	0	1	1
80116	1	0	0	0	0	1	1
80116	3	0	0	0	0	1	1
80116	4	0	0	0	0	1	1
80116	5	0	0	0	0	3	9
80116	6	0	0	0	0	3	12
80116	7	0	0	0	0	3	12
80117	2	0	0	0	0	0	3
80117	6	0	0	0	0	0	2
80117	7	0	0	0	0	1	4
80118	1	0	0	1	0	4	4
80118	2	0	0	0	0	1	2
80118	4	0	0	0	0	0	1
80118	5	0	0	1	0	5	5
80118	6	0	0	0	0	1	3
80120	1	0	0	0	0	1	1
80120	4	0	0	0	0	0	1
80120	5	0	0	0	0	1	1
80121	1	0	0	0	0	1	1
80121	2	0	0	0	0	0	2
80121	4	0	0	0	0	2	2
80121	5	0	0	0	0	1	1
80121	6	0	0	0	0	1	1
80121	7	0	0	0	0	2	6
80122	2	0	0	0	0	2	2
80122	3	0	0	0	0	1	1
80122	4	0	0	0	0	1	1
80122	5	0	0	0	0	1	1
80122	6	0	0	0	0	1	1
80122	7	0	0	0	0	2	2
80123	4	0	0	0	0	1	1
80123	7	0	0	0	0	3	3
80124	1	0	0	0	0	0	4
80124	2	0	0	0	0	0	4
80124	7	0	0	0	0	0	2
80126	3	0	0	0	0	0	4
80126	4	0	0	0	0	2	6
80127	1	0	1	0	0	0	0
80127	2	0	1	0	0	1	4
80127	3	2	0	0	0	1	1
80127	4	2	0	0	0	2	2
80127	7	2	0	0	0	1	4
80128	1	0	0	0	0	1	1
80128	3	0	0	0	0	0	1
80128	5	0	0	0	0	0	1
80128	6	0	0	0	0	1	2
80128	7	0	0	0	0	1	2
80129	1	0	0	0	0	4	9
80129	3	0	0	0	0	2	8
80129	4	0	0	0	0	0	2
80129	6	0	0	0	0	0	2
80129	7	0	0	0	0	0	5
80130	2	0	0	0	0	1	3
80130	6	0	0	0	0	2	4
80131	1	2	0	0	0	1	1
80131	2	2	0	0	0	1	1
80131	3	2	0	0	0	1	1
80131	4	2	0	0	0	1	1
80131	5	2	0	0	0	1	6
80131	6	0	0	0	0	4	7
80131	7	0	0	0	0	4	10
80133	1	0	0	0	0	1	2
80133	2	0	0	0	0	1	2
80133	3	0	0	0	0	1	2
80133	4	0	0	0	0	1	2
80133	5	0	0	0	0	1	2
80133	6	0	0	0	0	0	1
80133	7	0	0	0	0	2	2
80135	1	2	0	0	0	1	1
80135	2	2	0	0	0	2	2
80135	3	2	0	0	0	1	1
80135	4	2	0	0	0	1	1
80135	5	2	0	0	0	1	1
80135	6	0	0	0	0	1	1
80135	7	0	1	0	0	0	0
80137	1	2	0	0	0	2	2
80137	2	2	0	0	0	1	3
80137	3	2	0	0	0	1	1
80137	4	2	0	0	0	1	1
80137	5	0	0	0	0	4	9
80137	6	0	0	0	0	1	3
80137	7	0	0	0	0	1	1
80140	2	0	0	0	0	0	2
80143	1	0	0	0	0	1	4
80143	2	0	0	0	0	1	4
80143	3	0	0	0	0	1	2
80143	6	0	0	0	0	1	6
80143	7	0	0	0	0	1	4
80144	2	0	0	0	0	1	1
80145	5	0	0	0	0	2	6
80145	6	0	0	0	0	2	6
80146	1	0	0	0	0	3	3
80146	4	0	0	0	0	4	8
80146	7	0	0	0	0	2	6
80148	1	4	0	0	0	3	6
80148	2	0	0	0	0	3	7
80148	3	0	1	0	0	3	8
80148	4	4	0	0	0	3	6
80148	5	4	0	0	0	3	6
80148	6	4	0	0	0	3	6
80148	7	4	0	0	0	3	6
80149	1	0	0	0	0	2	2
80149	2	0	0	0	0	0	2
80149	3	0	0	0	0	1	4
80149	4	0	0	0	0	0	1
80149	5	0	0	0	0	0	1
80149	7	0	0	0	0	1	4
80150	1	0	1	0	0	1	2
80150	2	0	1	0	0	1	3
80150	3	0	1	0	0	1	2
80150	5	0	1	0	0	0	8
80150	6	0	0	0	0	4	16
80150	7	0	0	0	0	4	16
80151	1	0	0	0	0	0	1
80151	4	0	0	0	0	0	1
80152	1	0	0	0	0	1	1
80152	3	0	0	0	0	1	1
80152	6	0	0	0	0	1	1
80152	7	0	0	0	0	1	1
80153	1	0	3	0	0	0	0
80153	2	2	2	0	0	1	1
80153	3	2	2	0	0	1	1
80153	4	0	0	0	0	0	4
80153	7	0	0	0	0	3	3
80154	4	0	0	0	0	0	1
80155	1	0	1	0	0	1	1
80155	2	0	1	0	0	1	4
80155	3	0	1	0	0	1	1
80155	4	0	1	0	0	1	1
80155	7	0	0	1	0	3	3
80156	1	0	0	0	0	1	1
80156	2	0	0	0	0	1	1
80156	3	0	0	0	0	1	1
80156	4	0	0	0	0	1	1
80156	7	0	0	0	0	1	2
80157	2	0	0	0	0	0	1
80157	3	0	0	0	0	0	1
80157	4	0	0	0	0	0	3
80157	6	0	0	0	0	1	1
80158	1	0	0	0	0	1	1
80158	6	0	0	0	0	2	6
80159	1	0	1	0	0	0	0
80159	2	0	1	0	0	0	0
80159	3	0	1	0	0	0	0
80159	4	0	1	0	0	0	0
80160	1	0	0	0	0	2	3
80160	2	0	0	0	0	2	4
80160	3	0	0	0	0	4	7
80160	4	0	0	0	0	3	6
80160	5	0	0	0	0	2	4
80160	6	0	0	0	0	2	3
80160	7	0	0	0	0	3	7
80162	7	0	0	0	0	0	2
80163	1	0	0	0	0	1	4
80163	2	0	0	0	0	2	6
80163	3	0	2	0	0	2	5
80163	4	0	0	0	0	2	3
80163	5	2	0	0	0	5	5
80163	6	2	0	0	0	4	4
80163	7	2	0	0	0	4	4
80164	1	0	0	2	0	3	3
80164	5	4	0	0	0	2	2
80164	6	4	0	0	0	2	2
80164	7	4	0	0	0	2	2
80165	1	0	0	0	0	3	4
80165	2	0	0	0	0	0	1
80165	3	0	0	0	0	1	1
80165	4	0	0	0	0	0	1
80165	5	0	0	0	0	1	1
80165	6	0	0	0	0	1	1
80168	3	0	0	0	0	1	1
80168	4	0	0	0	0	1	1
80168	5	0	0	0	0	1	1
80168	6	0	0	0	0	1	1
80168	7	0	0	0	0	1	1
80169	1	0	0	0	0	2	4
80169	3	0	0	0	0	2	4
80169	4	0	0	0	0	2	5
80169	5	0	0	0	0	2	7
80169	6	0	0	0	0	2	6
80171	1	0	0	0	0	2	2
80172	1	4	0	0	0	4	4
80172	2	0	2	0	0	1	2
80172	3	0	0	0	0	0	1
80172	5	4	0	0	0	2	2
80172	6	4	0	0	0	3	4
80173	1	0	0	0	0	1	1
80173	2	0	0	0	0	1	1
80173	5	8	0	0	0	6	6
80173	6	0	0	0	0	1	1
80173	7	0	0	0	0	1	1
80175	1	2	0	0	0	2	3
80175	2	2	0	0	0	2	2
80175	3	2	0	0	0	2	3
80175	4	2	0	0	0	2	5
80175	5	2	0	0	0	3	7
80175	6	0	0	0	0	1	2
80175	7	0	0	0	0	0	4
80176	1	0	0	0	0	1	3
80176	3	0	0	0	0	1	1
80176	4	0	0	0	0	1	1
80176	5	0	0	0	0	1	4
80176	6	0	0	0	0	1	1
80177	1	0	0	0	0	1	4
80177	2	0	0	0	0	1	4
80177	3	0	0	0	0	1	1
80177	5	0	0	0	0	3	6
80177	6	0	0	0	0	1	1
80177	7	0	0	0	0	1	1
80178	2	0	0	0	0	0	1
80178	5	0	0	0	0	3	6
80182	1	4	1	0	0	2	2
80182	2	2	1	0	0	1	1
80182	3	2	0	0	0	1	1
80182	6	6	0	0	0	5	5
80182	7	6	0	0	0	3	3
80183	5	0	0	0	0	1	1
80184	7	0	0	0	0	2	4
80187	1	0	0	0	0	2	4
80187	4	0	0	0	0	2	2
80187	5	0	0	0	0	2	2
80187	6	0	0	0	0	2	2
80187	7	0	0	0	0	2	2
80193	1	0	0	1	0	1	1
80193	2	0	0	0	0	1	3
80193	4	2	0	1	0	2	2
80193	5	2	0	1	0	2	2
80193	6	0	0	1	0	1	1
80193	7	0	0	2	0	4	10
80195	1	2	0	0	0	1	1
80195	2	2	0	0	0	1	1
80195	3	0	0	0	0	2	2
80195	5	2	0	0	0	1	1
80195	6	2	0	0	0	3	3
80195	7	2	0	0	0	1	1
80196	4	0	0	0	0	0	1
80196	5	0	0	0	0	0	1
80196	6	0	0	0	0	0	1
80196	7	0	0	0	0	0	1
80197	1	0	0	0	0	1	1
80198	1	2	1	0	0	2	2
80198	2	4	2	0	0	6	14
80198	3	0	0	0	0	1	6
80198	5	2	0	0	0	3	3
80198	6	4	0	0	0	5	8
80198	7	4	0	0	0	3	3
80201	5	0	0	0	0	0	2
80203	1	0	0	0	0	1	1
80203	3	0	0	0	0	1	1
80204	1	0	0	0	0	3	3
80204	2	0	0	0	0	3	3
80204	3	0	0	0	0	3	3
80204	4	0	0	0	0	1	1
80204	6	0	0	0	0	3	3
80204	7	0	0	0	0	3	3
80205	1	8	0	0	0	6	6
80205	2	8	0	0	0	5	5
80205	3	8	0	0	0	6	7
80205	4	0	0	0	0	0	1
80205	6	8	0	0	0	6	6
80205	7	8	0	0	0	6	6
80206	1	2	0	0	0	2	5
80206	2	2	0	0	0	2	3
80206	3	2	0	0	0	2	2
80206	4	2	0	0	0	2	2
80206	7	2	0	0	0	1	1
80207	2	0	0	0	0	1	1
80207	6	0	0	0	0	1	2
80209	1	0	0	0	0	1	1
80209	2	0	0	0	0	1	1
80209	4	0	0	0	0	1	1
80209	6	0	0	0	0	1	1
80211	1	0	0	0	0	2	2
80211	2	0	0	0	0	2	2
80211	3	0	0	0	0	2	2
80211	4	0	0	0	0	0	1
80211	6	0	0	0	0	2	2
80211	7	0	0	0	0	2	2
80213	3	0	0	0	0	1	1
80214	1	0	0	0	0	1	1
80214	2	0	0	0	0	1	1
80214	3	0	0	0	0	1	1
80214	6	0	0	0	0	1	1
80214	7	0	0	0	0	1	1
80215	1	2	0	0	0	1	1
80215	2	2	0	0	0	1	1
80215	3	2	0	0	0	1	1
80215	4	2	0	0	0	1	1
80215	5	0	0	0	0	0	4
80215	7	2	0	0	0	1	1
80216	1	4	1	0	0	4	4
80216	2	0	0	1	0	2	2
80216	4	4	1	0	0	3	3
80216	5	4	1	0	0	3	5
80216	6	4	1	0	0	3	5
80216	7	4	0	0	0	2	2
80217	1	2	1	0	0	1	1
80217	2	2	1	0	0	1	1
80217	3	0	0	0	0	0	2
80217	4	0	0	0	0	1	3
80217	5	2	1	0	0	1	1
80217	6	2	1	0	0	2	2
80217	7	2	1	0	0	2	2
80218	1	0	0	0	0	1	1
80218	2	0	0	0	0	3	3
80220	1	0	0	0	0	1	1
80220	2	0	0	0	0	1	2
80220	3	0	0	0	0	2	2
80220	5	0	0	0	0	1	1
80220	6	0	0	0	0	1	1
80220	7	0	0	0	0	1	1
80221	1	0	1	0	0	0	0
80222	2	0	0	0	0	1	1
80222	5	0	0	0	0	1	1
80222	6	0	0	0	0	1	1
80222	7	0	0	0	0	1	1
80223	1	0	0	0	0	0	1
80225	1	2	1	0	0	2	2
80225	2	2	0	0	0	2	2
80225	3	2	1	0	0	3	3
80225	4	0	0	0	0	3	3
80225	5	0	0	0	0	4	4
80225	7	2	1	0	0	3	3
80226	1	0	0	0	0	0	1
80226	2	0	0	0	0	0	1
80226	3	0	0	0	0	0	1
80226	4	0	0	0	0	0	1
80226	5	0	0	0	0	0	1
80227	2	0	0	0	0	1	1
80227	3	0	0	0	0	1	3
80227	4	0	0	0	0	1	1
80227	5	0	0	0	0	2	4
80229	1	0	2	0	0	0	0
80229	2	0	2	0	0	0	0
80229	3	0	0	0	0	0	2
80229	6	0	2	0	0	0	0
80230	3	0	0	0	0	0	2
80230	4	0	0	0	0	1	4
80230	5	0	0	0	0	1	4
80230	6	0	0	0	0	1	4
80230	7	0	0	0	0	1	4
80231	2	0	0	0	0	2	2
80232	1	0	1	0	0	0	0
80232	2	0	1	0	0	0	0
80233	1	0	0	0	0	1	3
80234	4	0	0	0	0	1	2
80237	3	0	0	0	0	0	2
80237	4	0	0	0	0	0	2
80237	5	0	0	0	0	2	2
80237	6	0	0	0	0	0	2
80238	1	4	0	0	0	4	4
80238	2	0	0	0	0	4	16
80238	3	0	0	0	0	4	16
80238	4	4	0	0	0	4	4
80238	5	4	0	0	0	4	4
80238	6	4	0	0	0	4	4
80238	7	4	0	0	0	4	4
80239	1	0	0	0	0	2	5
80239	4	0	0	0	0	1	1
80239	5	0	0	0	0	2	2
80239	6	0	0	0	0	2	4
80239	7	0	0	0	0	2	3
80240	3	0	0	0	0	1	1
80240	5	0	0	0	0	1	1
80241	4	0	0	0	0	1	2
80242	1	4	0	0	0	3	3
80242	4	4	0	0	0	3	3
80242	5	4	0	0	0	3	3
80242	6	4	0	0	0	2	2
80242	7	4	0	0	0	3	3
80243	1	0	2	0	0	1	2
80243	2	0	2	0	0	0	0
80243	5	0	2	0	0	1	1
80243	6	0	1	0	0	1	1
80243	7	0	2	0	0	0	0
80244	2	0	0	0	0	0	2
80245	1	0	0	0	0	1	1
80245	2	0	0	0	0	0	2
80245	5	0	0	0	0	2	6
80245	6	0	0	0	0	2	8
80245	7	0	0	0	0	2	8
80249	2	0	0	0	0	0	2
80249	4	0	0	0	0	0	2
80249	5	0	0	0	0	0	1
80250	2	0	0	0	0	1	1
80250	3	0	0	0	0	2	2
80250	4	0	0	0	0	1	2
80250	5	0	0	0	0	0	4
80250	7	0	0	0	0	2	2
80251	5	0	0	0	0	0	4
80252	1	0	0	0	0	1	4
80252	2	0	0	0	0	2	5
80252	3	0	0	0	0	1	4
80252	4	0	0	0	0	1	1
80252	7	0	0	0	0	1	4
80255	2	0	0	0	0	2	2
80255	3	0	0	0	0	0	2
80255	5	0	0	0	0	1	1
80255	6	0	0	0	0	1	1
80255	7	0	0	0	0	1	1
80258	2	0	0	0	0	1	1
80258	3	0	0	0	0	0	1
80259	1	0	0	0	0	2	8
80259	2	0	0	0	0	2	8
80259	3	0	0	0	0	5	5
80259	5	0	0	0	0	5	5
80259	6	0	0	0	0	5	5
80259	7	0	0	0	0	5	5
80260	1	0	0	0	0	3	3
80260	5	0	0	0	0	0	2
80262	4	0	0	0	0	0	1
80263	1	0	0	0	0	1	3
80263	2	0	0	0	0	1	1
80263	3	0	0	2	0	6	10
80263	5	0	1	0	0	0	0
80263	6	0	1	0	0	0	0
80263	7	0	1	0	0	0	0
80264	1	0	0	0	0	1	2
80264	2	0	0	0	0	1	2
80264	3	0	0	0	0	1	2
80264	6	0	0	0	0	2	3
80264	7	0	0	0	0	1	1
80266	1	0	2	0	0	2	5
80266	2	0	2	0	0	1	4
80266	3	0	2	0	0	1	4
80266	4	0	2	0	0	1	4
80266	5	0	2	0	0	1	4
80266	6	0	0	0	0	1	4
80266	7	0	0	0	0	1	4
80267	2	0	0	0	0	0	1
80267	4	0	0	0	0	0	2
80267	5	0	0	0	0	1	1
80268	4	0	0	0	0	2	2
80268	7	0	0	0	0	0	2
80269	2	0	0	0	0	0	1
80270	1	0	0	0	0	2	2
80270	2	0	0	0	0	4	4
80270	3	0	0	0	0	4	5
80270	4	0	0	0	0	3	6
