hhno	gormet2	reg	lad	styr	stmth	mic	frez	owndw	memhh	schmilk	incgp	occhoh	sochoh	dacthoh	Finc_decile_by_members_of_hh	finctp	pernohoh	pernohw	agehoh_banded	agehw_banded	adltm	adltf	child	oaps	adltgt64	stqtr	country	gor	agemdk_banded	incgpa	hhcomp	hhcompa	hcxigs	dat1rec	doormilk	frij	earners	occxhoh	socxhoh	dactxhoh	szwkest	empst	wkdy1rec	vegind	gornw	pernxhoh	jobsthoh	incgp745	withjob	landlord	furnish	benefits
170024		0	24	1989	4	0	1	6	3		4	9935	0	0	0	9	2	1	3	2	1	2	0	1	1	2	Wales	11	2	3	8	1	3	25/1/1540 00:00:00		0	1	0	0	0	0	2	3	2	2							0
170025		0	24	1989	4	1	1	6	3		4	9955	0	0	0	9	2	1	2	1	1	1	1	0	0	2	Wales	11	1	3	4	3	11	24/1/1540 00:00:00		0	1	0	0	0	0	2	2	0	2							0
170026		0	24	1989	5	1	1	1	4		4	9955	0	0	5	2	2	1	3	3	1	1	2	0	0	2	Wales	11	3	3	5	4	15	4/1/1540 00:00:00		0	1	0	0	0	0	2	5	0	2							0
170027		0	24	1989	5	0	1	6	2		5	9935	0	0	0	9	1	1	5	4	1	1	0	0	0	2	Wales	11	4	4	3	1	4	4/1/1540 00:00:00		0	1	0	0	0	0	1	5	0	2							0
170028		0	24	1989	5	0	1	6	3		7	1544	0	2	3	1	2	1	1	1	0	1	2	0	0	2	Wales	11	1	4	2	2	8	4/1/1540 00:00:00		0	0	0	0	0	0	2	5	0	2							1
170029		0	24	1989	5	1	1	5	2		6	2244	0	1	0	9	2	1	6	6	1	1	0	1	2	2	Wales	11	6	5	3	1	0	5/1/1540 00:00:00		0	0	0	0	0	0	2	6	0	2							0
170030		0	24	1989	5	1	1	5	2		6	9935	0	0	6	2	2	1	5	5	1	1	0	0	0	2	Wales	11	5	5	3	1	0	3/1/1540 00:00:00		0	0	0	0	0	0	2	4	0	2							0
170031		0	24	1989	6	0	0	1	4		7	9935	0	0	3	1	1	1	3	3	0	1	3	0	0	2	Wales	11	3	4	2	2	8	7/1/1540 00:00:00		0	0	0	0	0	0	2	4	0	2							0
170032		0	24	1989	6	1	0	1	1		8	9935	0	0	2	1	2	1	6	6	1	0	0	1	1	2	Wales	11	6	5	1	1	0	7/1/1540 00:00:00		0	0	0	0	0	0	2	4	0	2							0
170033		0	24	1989	6	0	1	5	2		4	9935	0	0	0	9	1	1	7	7	1	1	0	0	1	2	Wales	11	7	3	3	1	3	7/1/1540 00:00:00		0	1	0	0	0	0	2	4	0	2							0
170034		0	24	1989	6	0	0	1	2		5	2514	0	1	4	6	2	1	6	6	2	0	0	1	1	2	Wales	11	6	4	3	1	4	7/1/1540 00:00:00		0	1	0	0	0	0	2	4	0	2							0
170035		0	24	1989	6	0	1	6	5		4	2422	0	1	6	1	2	1	2	2	1	1	3	0	0	2	Wales	11	2	3	6	5	19	7/1/1540 00:00:00		0	2	0	0	0	0	2	4	0	2							0
170036		0	24	1989	6	1	1	6	2		3	9935	0	0	7	3	1	1	5	4	1	1	0	0	0	2	Wales	11	4	2	3	1	2	7/1/1540 00:00:00		0	1	0	0	0	0	2	4	0	2							0
170037		0	24	1989	6	1	1	5	3		4	9935	0	0	4	2	2	1	4	4	1	0	2	0	0	2	Wales	11	4	3	2	2	7	8/1/1540 00:00:00		0	1	0	0	0	0	2	5	0	2							0
170038		0	24	1989	6	1	1	6	3		3	9955	0	1	6	2	2	1	2	2	1	1	1	0	0	2	Wales	11	2	2	4	3	10	8/1/1540 00:00:00		0	1	0	0	0	0	2	5	0	2							0
170039		0	24	1989	6	0	1	1	3		4	9935	0	0	6	2	2	1	5	5	2	1	0	0	0	2	Wales	11	5	3	8	1	3	8/1/1540 00:00:00		0	2	0	0	0	0	2	5	0	2							0
170040		0	24	1989	6	1	1	6	2		4	9935	0	0	6	1	2	1	2	1	1	1	0	0	0	2	Wales	11	1	3	3	1	3	8/1/1540 00:00:00		0	2	0	0	0	0	2	5	2	2							0
170041		0	24	1989	6	1	1	6	2		4	744	0	2	7	1	2	1	4	3	1	1	0	0	0	2	Wales	11	3	3	3	1	3	18/1/1540 00:00:00		0	2	0	0	0	0	2	1	0	2							0
170042		0	24	1989	6	0	1	5	1		4	9955	0	0	3	1	2	1	4	4	1	0	0	0	0	2	Wales	11	4	3	1	1	3	18/1/1540 00:00:00		0	1	0	0	0	0	2	1	2	2							0
170043		0	24	1989	6	1	1	6	4		4	9955	0	0	0	9	2	1	4	3	1	1	2	0	0	2	Wales	11	3	3	5	4	15	18/1/1540 00:00:00		0	1	0	0	0	0	2	1	0	2							0
170044		0	24	1989	6	1	1	5	2		7	9955	0	0	0	9	2	1	5	5	1	1	0	1	0	2	Wales	11	5	4	3	1	4	18/1/1540 00:00:00		0	0	0	0	0	0	2	1	0	2							0
170045		0	24	1989	6	1	0	5	1		8	9955	0	0	1	1	1	1	7	7	0	1	0	1	1	2	Wales	11	7	5	1	1	0	18/1/1540 00:00:00		0	0	0	0	0	0	2	1	0	2							0
170046		0	24	1989	6	0	0	1	3		4	9955	0	0	0	9	2	1	3	3	1	1	1	0	0	2	Wales	11	3	3	4	3	11	18/1/1540 00:00:00		0	3	0	0	0	0	2	1	0	2							0
170047		0	24	1989	6	1	1	1	2		7	9955	0	0	0	9	2	1	4	4	0	1	1	0	0	2	Wales	11	4	4	2	2	8	18/1/1540 00:00:00		0	0	0	0	0	0	2	1	0	2							0
170048		0	24	1989	6	1	1	2	4		4	9935	0	0	0	9	1	1	3	2	1	1	2	0	0	2	Wales	11	2	3	5	4	15	18/1/1540 00:00:00		0	1	0	0	0	0	2	1	0	2							0
170049		0	24	1989	6	1	1	5	2		4	9955	0	0	5	1	2	1	6	6	1	1	0	1	1	2	Wales	11	6	3	3	1	3	20/1/1540 00:00:00		0	1	0	0	0	0	2	3	0	2							0
170050		0	24	1989	6	1	1	6	4		4	9935	0	0	5	1	1	1	2	2	1	1	2	0	0	2	Wales	11	2	3	5	4	15	18/1/1540 00:00:00		0	1	0	0	0	0	2	1	2	2							0
170051		0	24	1989	6	0	1	5	1		7	9935	0	0	3	1	1	1	6	6	0	1	0	0	1	2	Wales	11	6	4	1	1	4	18/1/1540 00:00:00		0	0	0	0	0	0	2	1	1	2							0
170052		0	24	1989	6	0	1	6	3		4	741	0	2	5	1	2	1	1	1	1	1	1	0	0	2	Wales	11	1	3	4	3	11	18/1/1540 00:00:00		0	2	0	0	0	0	2	1	0	2							0
170053		0	16	1989	1	1	1	5	4		3	9935	0	0	7	6	1	1	3	2	1	1	2	0	0	1	Wales	11	2	2	5	4	14	1/1/1540 00:00:00		0	2	0	0	0	0	2	1	0	2							0
170054		0	16	1989	1	1	0	5	2		8	9955	0	0	2	2	1	1	7	6	1	1	0	2	2	1	Wales	11	6	5	3	1	0	1/1/1540 00:00:00		0	0	0	0	0	0	2	1	0	2							0
170055		0	16	1989	1	1	0	6	1		8	9935	0	0	0	9	1	1	7	7	0	1	0	1	1	1	Wales	11	7	5	1	1	0	1/1/1540 00:00:00		0	0	0	0	0	0	2	1	0	2							0
170056		0	16	1989	1	1	0	1	2		5	9935	0	0	0	9	2	1	3	3	2	0	0	0	0	1	Wales	11	3	4	3	1	4	1/1/1540 00:00:00		0	2	0	0	0	0	1	1	0	2							0
170057		0	16	1989	1	1	1	6	4		4	9935	0	0	5	6	1	1	3	2	1	1	2	0	0	1	Wales	11	2	3	5	4	15	1/1/1540 00:00:00		0	2	0	0	0	0	2	1	0	2							0
170058		0	16	1989	1	1	1	1	2		8	9935	0	0	3	1	1	1	6	5	1	1	0	2	1	1	Wales	11	5	5	3	1	0	3/1/1540 00:00:00		0	0	0	0	0	0	2	3	0	2							0
170059		0	16	1989	1	1	1	5	5		4	9955	0	0	0	9	1	1	2	2	1	1	3	0	0	1	Wales	11	2	3	6	5	19	3/1/1540 00:00:00		0	1	0	0	0	0	2	3	0	2							0
170060		0	16	1989	1	1	1	6	2		3	9935	0	0	8	2	1	1	3	2	1	1	0	0	0	1	Wales	11	2	2	3	1	2	2/1/1540 00:00:00		0	2	0	0	0	0	2	2	0	2							0
170061		0	16	1989	1	1	1	5	2		2	9935	0	0	0	9	4	1	5	5	1	1	0	0	0	1	Wales	11	5	1	3	1	1	1/1/1540 00:00:00		0	2	0	0	0	0	2	1	0	2							0
170062		0	16	1989	1	1	0	1	2		7	9935	0	0	2	2	1	1	3	3	0	1	1	0	0	1	Wales	11	3	4	2	2	8	2/1/1540 00:00:00		0	0	0	0	0	0	2	2	0	2							0
170063		0	16	1989	1	1	1	6	4		3	9935	0	0	8	2	1	1	3	3	1	1	2	0	0	1	Wales	11	3	2	5	4	14	2/1/1540 00:00:00		0	2	0	0	0	0	2	2	0	2							0
170064		0	16	1989	1	1	1	5	2		3	1941	0	1	9	2	2	1	5	5	1	1	0	0	0	1	Wales	11	5	2	3	1	2	2/1/1540 00:00:00		0	2	0	0	0	0	2	2	0	2							0
170065		0	16	1989	1	0	1	6	1		7	9935	0	0	0	9	1	1	6	6	1	0	0	1	1	1	Wales	11	6	4	1	1	4	12/1/1540 00:00:00		0	0	0	0	0	0	2	5	0	2							0
170066		0	16	1989	1	1	1	6	3		3	9935	0	0	0	9	2	1	4	4	2	1	0	0	0	1	Wales	11	4	2	8	1	2	13/1/1540 00:00:00		0	3	0	0	0	0	2	6	0	2							0
170067		0	16	1989	1	0	1	6	2		3	744	0	2	0	9	2	1	4	4	1	1	0	0	0	1	Wales	11	4	2	3	1	2	13/1/1540 00:00:00		0	1	0	0	0	0	2	6	0	2							0
170068		0	16	1989	1	0	1	5	2		6	9955	0	0	0	9	1	1	5	5	1	1	0	0	0	1	Wales	11	5	5	3	1	0	12/1/1540 00:00:00		0	0	0	0	0	0	2	5	0	2							0
170069		0	16	1989	1	0	1	6	4		5	9995	0	1	0	9	2	1	6	6	3	1	0	1	1	1	Wales	11	6	4	9	1	4	13/1/1540 00:00:00		0	1	0	0	0	0	2	6	0	2							1
170070		0	16	1989	1	0	1	6	2		7	9955	0	0	0	9	2	1	6	5	1	1	0	2	1	1	Wales	11	5	4	3	1	4	11/1/1540 00:00:00		0	0	0	0	0	0	2	4	0	2							0
170071		0	16	1989	1	0	1	1	2		7	9935	0	0	0	9	2	1	6	6	1	1	0	2	2	1	Wales	11	6	4	3	1	4	11/1/1540 00:00:00		0	0	0	0	0	0	2	4	0	2							0
170072		0	16	1989	1	0	1	1	2		7	2511	0	1	2	2	2	1	2	3	1	1	0	0	0	1	Wales	11	3	4	3	1	4	11/1/1540 00:00:00		0	0	0	0	0	0	1	4	2	2							0
170073		0	16	1989	1	0	1	1	2		7	9935	0	0	4	1	2	1	7	6	1	1	0	2	2	1	Wales	11	6	4	3	1	4	12/1/1540 00:00:00		0	0	0	0	0	0	2	5	0	2							0
170074		0	16	1989	1	0	1	6	4		4	9935	0	0	6	6	2	1	4	3	1	1	2	0	0	1	Wales	11	3	3	5	4	15	11/1/1540 00:00:00		0	2	0	0	0	0	2	4	0	2							0
170075		0	16	1989	2	1	1	5	2		6	9935	0	0	0	9	1	1	7	6	1	1	0	1	2	1	Wales	11	6	5	3	1	0	16/1/1540 00:00:00		0	0	0	0	0	0	2	5	0	2							0
170076		0	16	1989	2	1	1	1	2		7	9935	0	0	3	2	1	1	6	7	1	1	0	2	2	1	Wales	11	7	4	3	1	4	15/1/1540 00:00:00		0	0	0	0	0	0	2	4	0	2							0
170077		0	16	1989	2	1	1	1	1		7	9935	0	0	2	2	2	1	7	7	0	1	0	1	1	1	Wales	11	7	4	1	1	4	16/1/1540 00:00:00		0	0	0	0	0	0	2	5	0	2							0
170078		0	16	1989	2	0	1	5	1		6	9935	0	0	0	9	1	1	6	6	0	1	0	0	1	1	Wales	11	6	5	1	1	0	15/1/1540 00:00:00		0	0	0	0	0	0	2	4	0	2							0
170079		0	16	1989	2	0	1	6	3		4	9935	0	0	4	2	1	1	2	2	1	1	1	0	0	1	Wales	11	2	3	4	3	11	15/1/1540 00:00:00		0	1	0	0	0	0	2	4	0	2							0
170080		0	16	1989	2	0	1	5	2		7	9935	0	0	0	9	1	1	6	6	1	1	0	2	2	1	Wales	11	6	4	3	1	4	15/1/1540 00:00:00		0	0	0	0	0	0	2	4	0	2							0
170081		0	16	1989	2	0	0	1	1		5	2222	0	1	3	2	2	1	2	2	0	1	0	0	0	1	Wales	11	2	4	1	1	4	17/1/1540 00:00:00		0	1	0	0	0	0	2	6	1	2							0
170082		0	16	1989	2	1	1	6	4		3	1944	0	1	0	9	2	1	2	2	1	1	2	0	0	1	Wales	11	2	2	5	4	14	16/1/1540 00:00:00		0	2	0	0	0	0	2	5	0	2							0
170083		0	16	1989	2	0	1	5	2		7	9955	0	0	4	2	2	1	5	7	1	1	0	1	1	1	Wales	11	7	4	3	1	4	16/1/1540 00:00:00		0	0	0	0	0	0	2	5	0	2							0
170084		0	16	1989	2	1	1	5	3		4	9955	0	0	0	9	1	1	4	4	1	1	1	0	0	1	Wales	11	4	3	4	3	11	16/1/1540 00:00:00		0	1	0	0	0	0	2	5	0	2							0
170085		0	16	1989	2	1	1	6	2		3	9955	0	0	0	9	2	1	4	4	1	1	0	0	0	1	Wales	11	4	2	3	1	2	15/1/1540 00:00:00		0	1	0	0	0	0	2	4	0	2							0
170086		0	16	1989	2	1	1	6	3		4	9935	0	0	0	9	1	1	4	4	1	1	1	0	0	1	Wales	11	4	3	4	3	11	15/1/1540 00:00:00		0	3	0	0	0	0	2	4	0	2							0
170087		0	16	1989	3	1	1	5	3		7	9935	0	0	3	1	1	1	5	4	1	1	1	0	0	1	Wales	11	4	4	4	3	12	31/12/1539 00:00:00		0	0	0	0	0	0	2	3	0	2							0
170088		0	16	1989	3	1	1	5	4		3	9935	0	0	0	9	2	1	4	3	1	1	2	0	0	1	Wales	11	3	2	5	4	14	31/12/1539 00:00:00		0	1	0	0	0	0	2	3	0	2							0
170089		0	16	1989	3	1	1	6	2		7	9955	0	0	2	1	2	1	3	3	0	1	1	0	0	1	Wales	11	3	4	2	2	8	27/1/1540 00:00:00		0	0	0	0	0	0	2	2	0	2							0
170090		0	16	1989	3	1	1	6	5		3	9935	0	0	7	2	1	1	2	2	1	1	3	0	0	1	Wales	11	2	2	6	5	18	27/1/1540 00:00:00		0	1	0	0	0	0	2	2	0	2							0
170091		0	16	1989	3	1	1	6	3		4	9945	0	1	0	9	4	1	4	4	2	1	0	0	0	1	Wales	11	4	3	8	1	3	26/1/1540 00:00:00		0	3	0	0	0	0	2	1	0	2							0
170092		0	16	1989	3	0	1	1	2		8	9935	0	0	2	2	1	1	6	6	1	1	0	2	2	1	Wales	11	6	5	3	1	0	26/1/1540 00:00:00		0	0	0	0	0	0	2	1	0	2							0
170093		0	16	1989	3	1	1	6	3		3	1651	0	2	10	6	2	1	4	4	2	1	0	0	0	1	Wales	11	4	2	8	1	2	27/1/1540 00:00:00		0	3	0	0	0	0	2	2	0	2							0
170094		0	16	1989	3	1	1	6	2		2	9935	0	0	0	9	1	1	4	3	1	1	0	0	0	1	Wales	11	3	1	3	1	1	27/1/1540 00:00:00		0	2	0	0	0	0	2	2	0	2							0
170095		0	16	1989	3	0	1	5	2		7	9945	0	1	0	9	2	1	5	5	1	1	0	0	0	1	Wales	11	5	4	3	1	4	27/1/1540 00:00:00		0	0	0	0	0	0	2	2	0	2							0
170096		0	16	1989	4	0	1	6	3		3	9935	0	0	6	6	1	1	3	2	1	1	1	0	0	2	Wales	11	2	2	4	3	10	4/1/1540 00:00:00		0	2	0	0	0	0	2	3	0	2							0
170097		0	16	1989	4	0	1	1	5		4	2144	0	1	4	2	2	1	2	2	1	1	3	0	0	2	Wales	11	2	3	6	5	19	2/1/1540 00:00:00		0	1	0	0	0	0	2	1	0	2							0
170098		0	16	1989	4	1	1	6	3		4	2222	0	1	5	2	2	1	2	2	1	1	1	0	0	2	Wales	11	2	3	4	3	11	3/1/1540 00:00:00		0	1	0	0	0	0	2	2	0	2							0
170099		0	16	1989	4	0	1	5	1		8	9935	0	0	1	1	2	1	5	5	0	1	0	1	0	2	Wales	11	5	5	1	1	0	2/1/1540 00:00:00		0	0	0	0	0	0	2	1	0	2							0
170100		0	16	1989	4	1	1	5	4		4	9935	0	0	0	9	1	1	4	4	2	1	1	0	0	2	Wales	11	4	3	10	7	27	2/1/1540 00:00:00		0	2	0	0	0	0	2	1	0	2							0
170101		0	16	1989	4	1	1	6	3		4	9955	0	1	0	9	2	1	5	5	2	1	0	1	0	2	Wales	11	5	3	8	1	3	3/1/1540 00:00:00		0	1	0	0	0	0	2	2	0	2							0
170102		0	16	1989	4	1	1	5	2		8	9955	0	1	2	1	2	1	6	6	1	1	0	2	2	2	Wales	11	6	5	3	1	0	3/1/1540 00:00:00		0	0	0	0	0	0	2	2	0	2							0
170103		0	16	1989	4	1	1	6	4		3	9935	0	0	0	9	1	1	4	3	1	3	0	0	0	2	Wales	11	3	2	9	1	2	3/1/1540 00:00:00		0	4	0	0	0	0	2	2	0	2							0
170104		0	16	1989	4	1	1	6	4		2	9935	0	0	10	2	1	1	4	4	2	2	0	0	0	2	Wales	11	4	1	9	1	1	12/1/1540 00:00:00		0	4	0	0	0	0	2	4	0	2							0
170105		0	16	1989	4	1	1	1	2		5	9955	0	0	2	1	2	1	2	2	0	1	1	0	0	2	Wales	11	2	4	2	2	8	14/1/1540 00:00:00		0	1	0	0	0	0	2	6	0	2							0
170106		0	16	1989	4	1	1	5	1		2	9935	0	0	0	9	2	1	5	5	0	1	0	0	0	2	Wales	11	5	1	1	1	1	13/1/1540 00:00:00		0	1	0	0	0	0	2	5	0	2							0
170107		0	16	1989	4	1	0	6	2		7	9955	0	0	4	1	2	1	6	6	1	1	0	1	2	2	Wales	11	6	4	3	1	4	12/1/1540 00:00:00		0	0	0	0	0	0	2	4	0	2							0
170108		0	16	1989	4	1	1	5	2		7	9935	0	0	0	9	1	1	7	7	0	2	0	2	1	2	Wales	11	7	4	3	1	4	12/1/1540 00:00:00		0	0	0	0	0	0	2	4	0	2							0
170109		0	16	1989	4	0	1	5	1		8	9935	0	0	1	1	1	1	7	7	0	1	0	1	1	2	Wales	11	7	5	1	1	0	12/1/1540 00:00:00		0	0	0	0	0	0	2	4	0	2							0
170110		0	16	1989	4	0	1	2	4		7	9955	0	1	2	1	2	1	2	2	0	1	3	0	0	2	Wales	11	2	4	2	2	8	13/1/1540 00:00:00		0	0	0	0	0	0	2	5	0	2							0
170111		0	16	1989	4	1	1	1	5		5	9935	0	0	5	1	2	1	3	3	1	1	3	0	0	2	Wales	11	3	4	6	5	20	12/1/1540 00:00:00		0	2	0	0	0	0	2	4	0	2							0
170112		0	16	1989	4	1	1	1	3		3	9935	0	0	0	9	1	1	5	5	1	2	0	0	0	2	Wales	11	5	2	8	1	2	13/1/1540 00:00:00		0	2	0	0	0	0	2	5	2	2							0
170113		0	16	1989	4	0	1	1	1		7	9935	0	0	3	2	2	1	7	7	1	0	0	1	1	2	Wales	11	7	4	1	1	4	13/1/1540 00:00:00		0	0	0	0	0	0	2	5	0	2							0
170114		0	16	1989	4	0	1	6	2		7	9935	0	0	0	9	1	1	5	5	1	1	0	0	0	2	Wales	11	5	4	3	1	4	13/1/1540 00:00:00		0	0	0	0	0	0	2	5	0	2							0
170115		0	16	1989	4	0	1	1	1		5	9955	0	1	1	8	2	1	4	4	1	0	0	0	0	2	Wales	11	4	4	1	1	4	13/1/1540 00:00:00		0	1	0	0	0	0	1	5	0	2							0
170116		0	16	1989	5	1	1	5	4		4	9955	0	0	0	9	2	1	3	3	2	1	1	0	0	2	Wales	11	3	3	10	7	27	17/1/1540 00:00:00		0	3	0	0	0	0	2	4	0	2							0
170117		0	16	1989	5	1	1	5	1		7	9955	0	0	2	1	1	1	5	5	1	0	0	0	0	2	Wales	11	5	4	1	1	4	17/1/1540 00:00:00		0	0	0	0	0	0	2	4	0	2							0
170118		0	16	1989	5	1	1	5	2		3	741	0	2	6	2	2	1	3	2	1	1	0	0	0	2	Wales	11	2	2	3	1	2	19/1/1540 00:00:00		0	1	0	0	0	0	2	6	0	2							0
170119		0	16	1989	5	0	1	1	7		7	121	0	2	5	1	2	1	3	3	1	1	5	0	0	2	Wales	11	3	4	7	6	24	18/1/1540 00:00:00		0	0	0	0	0	0	1	5	1	2							0
170120		0	16	1989	5	1	1	6	2		4	9935	0	0	7	2	1	1	2	2	1	1	0	0	0	2	Wales	11	2	3	3	1	3	19/1/1540 00:00:00		0	2	0	0	0	0	2	6	0	2							0
170121		0	16	1989	5	0	1	1	4		4	9935	0	0	0	9	2	1	2	2	1	1	2	0	0	2	Wales	11	2	3	5	4	15	19/1/1540 00:00:00		0	1	0	0	0	0	2	6	0	2							0
170122		0	16	1989	5	1	1	1	4		5	1744	0	1	5	6	2	1	7	7	0	4	0	1	1	2	Wales	11	7	4	9	1	4	18/1/1540 00:00:00		0	1	0	0	0	0	2	5	0	2							0
170123		0	16	1989	6	0	1	6	3		4	9955	0	0	4	2	2	1	3	3	1	0	2	0	0	2	Wales	11	3	3	2	2	7	30/1/1540 00:00:00		0	1	0	0	0	0	2	3	0	2							0
170124		0	16	1989	6	0	0	5	5		1	9935	0	0	10	2	2	1	4	4	2	1	2	0	0	2	Wales	11	4	1	10	7	25	30/1/1540 00:00:00		0	1	0	0	0	0	2	3	0	2							0
170125		0	16	1989	6	1	1	5	2		4	9955	0	1	5	6	1	1	6	6	1	1	0	1	2	2	Wales	11	6	3	3	1	3	28/1/1540 00:00:00		0	1	0	0	0	0	2	1	0	2							0
170126		0	16	1989	6	0	1	6	4		4	9945	0	1	5	2	2	1	2	3	1	1	2	0	0	2	Wales	11	3	3	5	4	15	28/1/1540 00:00:00		0	1	0	0	0	0	2	1	0	2							0
170127		0	16	1989	6	1	1	6	4		3	9955	0	0	7	2	2	1	2	2	1	1	2	0	0	2	Wales	11	2	2	5	4	14	29/1/1540 00:00:00		0	1	0	0	0	0	2	2	0	2							0
170128		0	16	1989	6	0	1	6	4		4	9955	0	0	5	4	2	1	3	2	1	1	2	0	0	2	Wales	11	2	3	5	4	15	30/1/1540 00:00:00		0	1	0	0	0	0	2	3	0	2							0
170129		0	16	1989	7	1	0	1	6		5	9955	0	0	4	2	2	1	3	3	0	1	5	0	0	3	Wales	11	3	4	2	2	8	4/1/1540 00:00:00		0	1	0	0	0	0	2	3	0	2							0
