hhno	gormet2	reg	lad	styr	stmth	mic	frez	owndw	memhh	schmilk	incgp	occhoh	sochoh	dacthoh	Finc_decile_by_members_of_hh	finctp	pernohoh	pernohw	agehoh_banded	agehw_banded	adltm	adltf	child	oaps	adltgt64	stqtr	country	gor	agemdk_banded	incgpa	hhcomp	hhcompa	hcxigs	dat1rec	doormilk	frij	earners	occxhoh	socxhoh	dactxhoh	szwkest	empst	wkdy1rec	vegind	gornw	pernxhoh	jobsthoh	incgp745	withjob	landlord	furnish	benefits
232321		1	1001	1996	1	1	1	6	3		4		179		7	5	2	1	2	2	1	1	1	0	0	1	Scotland	12	2	3	4	3	11	8/1/1936 00:00:00		0	2	0	0	0	1	2	2	0	2	0	3					0
232322		1	1001	1996	1	1	0	5	2		5		2		5	5	2	1	6	5	1	1	0	0	1	1	Scotland	12	5	4	3	1	4	8/1/1936 00:00:00		0	1	0	411	0	1	2	2	0	2	1	4					0
232323		1	1001	1996	1	1	0	6	2		4		931		4	5	1	1	2	2	1	1	0	0	0	1	Scotland	12	2	3	3	1	3	9/1/1936 00:00:00		0	1	0	0	0	2	2	3	0	2	0	5					0
232324		1	1001	1996	1	0	0	1	1		7		2		2	1	1	1	2	2	1	0	0	0	0	1	Scotland	12	2	4	1	1	4	9/1/1936 00:00:00		0	0	0	0	0	0	2	3	0	2	0	0					0
232325		1	1001	1996	1	1	0	1	1		5		644		2	2	1	1	1	1	0	1	0	0	0	1	Scotland	12	1	4	1	1	4	9/1/1936 00:00:00		0	1	0	0	0	2	2	3	2	2	0	5					0
232326		1	1001	1996	1	1	1	1	5		7		4		8	2	1	1	3	3	4	1	0	0	0	1	Scotland	12	3	4	9	1	4	9/1/1936 00:00:00		0	0	0	0	0	0	1	3	0	2	0	0					0
232327		1	1013	1996	1	0	1	1	2		4		990		6	1	2	1	2	2	1	1	0	0	0	1	Scotland	12	2	3	3	1	3	5/1/1936 00:00:00		0	2	0	0	0	2	2	6	0	2	0	5					0
232328		1	1013	1996	1	1	1	6	2		4		519		8	1	2	1	2	2	1	1	0	0	0	1	Scotland	12	2	3	3	1	3	4/1/1936 00:00:00		0	2	0	0	0	2	2	5	0	2	0	5					0
232329		1	1013	1996	1	1	1	6	4		3		510		7	7	2	1	4	4	2	1	1	0	0	1	Scotland	12	4	2	10	7	26	9/1/1936 00:00:00		0	4	0	0	0	2	2	3	0	2	0	5					0
232330		1	1013	1996	1	1	1	6	3		2		179		10	7	2	1	4	4	1	2	0	0	0	1	Scotland	12	4	1	8	1	1	9/1/1936 00:00:00		0	2	0	0	0	1	2	3	0	2	0	1					0
232331		1	1013	1996	1	1	1	1	4		6		2		4	1	2	1	3	3	1	1	2	0	0	1	Scotland	12	3	5	5	4	0	9/1/1936 00:00:00		0	0	0	0	0	0	2	3	0	2	0	0					0
232332		1	1013	1996	1	0	1	1	2		8		1		3	1	2	1	6	6	1	1	0	2	2	1	Scotland	12	6	5	3	1	0	5/1/1936 00:00:00		0	0	0	0	0	0	2	6	0	2	0	0					0
232333		1	1013	1996	1	1	1	1	1		6		2		4	5	1	1	5	5	0	1	0	0	0	1	Scotland	12	5	5	1	1	0	5/1/1936 00:00:00		0	0	0	0	0	0	2	6	0	2	0	0					0
232334		1	1013	1996	1	0	1	6	1		7		1		1	1	1	1	6	6	1	0	0	1	1	1	Scotland	12	6	4	1	1	4	8/1/1936 00:00:00		0	0	0	0	0	0	2	2	0	2	0	0					0
232335		1	1013	1996	1	1	1	5	2		6		3		0	9	2	1	7	6	1	1	0	1	2	1	Scotland	12	6	5	3	1	0	9/1/1936 00:00:00		0	0	0	0	0	0	2	3	0	2	0	0					0
232336		1	1013	1996	1	1	1	5	1		6		3		6	4	1	1	7	7	0	1	0	0	1	1	Scotland	12	7	5	1	1	0	5/1/1936 00:00:00		0	0	0	0	0	0	2	6	0	2	0	0					0
232337		1	1033	1996	1	1	1	4	6		4		292		5	1	2	1	3	2	1	1	4	0	0	1	Scotland	12	2	3	7	6	23	2/1/1936 00:00:00		0	1	0	0	0	2	2	3	0	2	0	5					1
232338		1	1033	1996	1	1	1	5	2		4		594		6	5	1	1	4	4	1	1	0	0	0	1	Scotland	12	4	3	3	1	3	8/1/1936 00:00:00		0	2	0	0	0	2	2	2	0	2	0	5					0
232339		1	1033	1996	1	1	1	6	1		4		523		4	5	1	1	4	4	1	0	0	0	0	1	Scotland	12	4	3	1	1	3	3/1/1936 00:00:00		0	1	0	0	0	2	2	4	0	2	0	5					0
232340		1	1033	1996	1	0	1	1	2		7		6		1	1	1	1	3	3	0	1	1	0	0	1	Scotland	12	3	4	2	2	8	7/1/1936 00:00:00		0	0	0	0	0	0	2	1	0	2	0	0					0
232341		1	1033	1996	1	0	1	1	1		5		931		2	1	1	1	3	3	1	0	0	0	0	1	Scotland	12	3	4	1	1	4	2/1/1936 00:00:00		0	1	0	0	0	2	2	3	2	2	0	5					0
232342		1	1033	1996	1	1	1	6	2		3		111		8	1	2	1	4	4	1	1	0	0	0	1	Scotland	12	4	2	3	1	2	2/1/1936 00:00:00		0	2	0	0	0	2	2	3	0	2	0	3					0
232343		1	1033	1996	1	1	1	6	2		4		532		7	5	2	1	4	3	1	1	0	0	0	1	Scotland	12	3	3	3	1	3	2/1/1936 00:00:00		0	2	0	0	0	1	2	3	0	2	0	4					0
232344		1	1033	1996	1	1	1	1	2		7		6		1	1	1	1	1	1	0	1	1	0	0	1	Scotland	12	1	4	2	2	8	7/1/1936 00:00:00		0	0	0	0	0	0	2	1	0	2	0	0					0
232345		1	1033	1996	1	1	1	6	2		4		5		5	1	1	1	2	2	1	1	0	0	0	1	Scotland	12	2	3	3	1	3	3/1/1936 00:00:00		0	1	0	430	0	2	1	4	0	2	2	5					0
232346		1	1033	1996	1	1	1	6	3		4		581		5	1	2	1	1	1	1	1	1	0	0	1	Scotland	12	1	3	4	3	11	4/1/1936 00:00:00		0	1	0	0	0	2	2	5	0	2	0	5					0
232347		1	1033	1996	1	1	1	2	3		3		600		0	9	1	1	3	3	1	1	1	0	0	1	Scotland	12	3	2	4	3	10	3/1/1936 00:00:00		0	1	0	0	0	2	2	4	0	2	0	4					0
232348		1	1033	1996	1	1	1	6	2		3		710		9	5	2	1	2	3	1	1	0	0	0	1	Scotland	12	3	2	3	1	2	4/1/1936 00:00:00		0	2	0	0	0	2	2	5	0	2	0	5					0
232349		1	1033	1996	1	1	1	6	4		3		660		8	2	2	1	2	2	1	1	2	0	0	1	Scotland	12	2	2	5	4	14	7/1/1936 00:00:00		0	2	0	0	0	1	2	1	0	2	0	1					0
232350		1	1033	1996	1	1	1	6	2		4		521		9	2	2	1	2	2	1	1	0	0	0	1	Scotland	12	2	3	3	1	3	4/1/1936 00:00:00		0	2	0	0	0	2	2	5	0	2	0	4					0
232351		3	3005	1996	1	0	1	6	3		3		122		5	1	2	1	3	3	1	1	1	0	0	1	England	4	3	2	4	3	10	3/1/1936 00:00:00		0	1	0	0	0	2	2	4	0	2	0	3					0
232352		3	3005	1996	1	1	1	5	2		5		521		3	2	1	1	4	4	2	0	0	0	0	1	England	4	4	4	3	1	4	2/1/1936 00:00:00		0	2	0	0	0	1	2	3	0	2	0	2					0
232353		3	3005	1996	1	1	1	6	1		7		4		2	1	1	1	5	5	1	0	0	0	0	1	England	4	5	4	1	1	4	2/1/1936 00:00:00		0	0	0	0	0	0	1	3	0	2	0	0					0
232354		3	3005	1996	1	0	1	5	1		8		1		1	1	1	1	6	6	0	1	0	1	1	1	England	4	6	5	1	1	0	2/1/1936 00:00:00		0	0	0	0	0	0	2	3	0	2	0	0					0
232355		3	3005	1996	1	1	1	5	1		8		1		2	1	1	1	6	6	1	0	0	1	1	1	England	4	6	5	1	1	0	1/1/1936 00:00:00		0	0	0	0	0	0	2	2	0	2	0	0					0
232356		3	3005	1996	1	0	1	1	1		8		1		1	1	1	1	7	7	1	0	0	1	1	1	England	4	7	5	1	1	0	1/1/1936 00:00:00		0	0	0	0	0	0	2	2	0	2	0	0					0
232357		3	3005	1996	1	1	1	5	2		7		4		2	1	2	1	5	5	1	1	0	1	0	1	England	4	5	4	3	1	4	1/1/1936 00:00:00		0	0	0	0	0	0	2	2	0	2	0	0					0
232358		3	3005	1996	1	0	1	6	2		6		2		4	5	2	1	5	5	1	1	0	0	0	1	England	4	5	5	3	1	0	1/1/1936 00:00:00		0	0	0	0	0	0	2	2	0	2	0	0					0
232359		3	3005	1996	1	0	1	5	1		7		3		2	1	1	1	7	7	0	1	0	0	1	1	England	4	7	4	1	1	4	1/1/1936 00:00:00		0	0	0	0	0	0	2	2	0	2	0	0					0
232360		3	3005	1996	1	1	1	1	1		8		1		1	1	1	1	7	7	1	0	0	1	1	1	England	4	7	5	1	1	0	1/1/1936 00:00:00		0	0	0	0	0	0	2	2	0	2	0	0					0
232361		3	3005	1996	1	1	1	6	2		4		2		10	1	2	1	5	5	1	1	0	0	0	1	England	4	5	3	3	1	3	5/1/1936 00:00:00		0	1	0	0	0	0	2	6	0	2	0	0					0
232362		3	3005	1996	1	1	1	6	4		4		611		9	1	2	1	3	2	1	1	2	0	0	1	England	4	2	3	5	4	15	2/1/1936 00:00:00		0	2	0	0	0	1	2	3	0	2	0	5					0
232363		3	3012	1996	1	0	0	2	1		7		4		1	1	1	1	4	4	0	1	0	0	0	1	England	4	4	4	1	1	4	3/1/1936 00:00:00		0	0	0	0	0	0	1	4	0	2	0	0					0
232364		3	3012	1996	1	1	1	6	4		3		701		7	2	2	1	2	2	1	1	2	0	0	1	England	4	2	2	5	4	14	2/1/1936 00:00:00		0	2	0	0	0	2	2	3	0	2	0	4					0
232365		3	3012	1996	1	1	1	1	3		2		872		10	2	2	1	5	5	2	1	0	0	0	1	England	4	5	1	8	1	1	3/1/1936 00:00:00		0	2	0	0	0	2	2	4	0	2	0	5					0
232366		3	3012	1996	1	1	1	6	6		3		811		7	5	2	1	2	3	1	1	4	0	0	1	England	4	3	2	7	6	22	2/1/1936 00:00:00		0	2	0	652	0	2	2	3	0	2	1	4					0
232367		3	3012	1996	1	1	1	6	2		3		570		8	2	2	1	5	5	1	1	0	0	0	1	England	4	5	2	3	1	2	3/1/1936 00:00:00		0	2	0	0	0	1	2	4	0	2	0	2					0
232368		3	3012	1996	1	1	1	1	1		7		4		1	1	1	1	5	5	0	1	0	0	0	1	England	4	5	4	1	1	4	3/1/1936 00:00:00		0	0	0	0	0	0	2	4	0	2	0	0					0
232369		3	3012	1996	1	1	1	6	1		7		4		1	1	1	1	4	4	0	1	0	0	0	1	England	4	4	4	1	1	4	3/1/1936 00:00:00		0	0	0	0	0	0	2	4	0	2	0	0					0
232370		3	3012	1996	1	1	1	1	5		7		4		4	1	2	1	2	2	1	1	3	0	0	1	England	4	2	4	6	5	20	3/1/1936 00:00:00		0	0	0	0	0	0	2	4	0	2	0	0					0
232371		3	3012	1996	1	1	1	6	2		4		6		4	2	1	1	2	2	1	1	0	0	0	1	England	4	2	3	3	1	3	7/1/1936 00:00:00		0	1	0	862	0	2	1	1	0	2	2	5					0
232372		3	3012	1996	1	1	1	1	3		7		5		2	1	2	1	1	1	1	1	1	0	0	1	England	4	1	4	4	3	12	2/1/1936 00:00:00		0	0	0	4	0	0	2	3	0	2	1	0					0
232373		3	3012	1996	1	0	1	1	3		7		6		1	5	1	1	3	3	0	1	2	0	0	1	England	4	3	4	2	2	8	7/1/1936 00:00:00		0	0	0	0	0	0	2	1	0	2	0	0					0
232374		3	3012	1996	1	1	1	5	1		7		1		1	2	1	1	7	7	0	1	0	1	1	1	England	4	7	4	1	1	4	3/1/1936 00:00:00		0	0	0	0	0	0	2	4	0	2	0	0					0
232375		3	3024	1996	1	1	1	4	4		2		234		9	2	2	1	3	3	1	1	2	0	0	1	England	4	3	1	5	4	13	9/1/1936 00:00:00		0	1	0	0	0	2	2	3	0	2	0	3					0
232376		3	3024	1996	1	1	1	5	1		8		1		0	9	1	1	7	7	0	1	0	1	1	1	England	4	7	5	1	1	0	8/1/1936 00:00:00		0	0	0	0	0	0	2	2	0	2	0	0					0
232377		3	3024	1996	1	1	1	5	1		8		1		1	1	1	1	7	7	0	1	0	1	1	1	England	4	7	5	1	1	0	1/1/1936 00:00:00		0	0	0	0	0	0	2	2	2	2	0	0					0
232378		3	3024	1996	1	1	1	6	2		4		874		7	6	2	1	3	2	1	1	0	0	0	1	England	4	2	3	3	1	3	8/1/1936 00:00:00		0	2	0	0	0	1	2	2	0	2	0	2					0
232379		3	3024	1996	1	1	0	2	1		8		1		2	1	1	1	6	6	0	1	0	1	1	1	England	4	6	5	1	1	0	1/1/1936 00:00:00		0	0	0	0	0	0	2	2	2	2	0	0					0
232380		3	3024	1996	1	1	1	5	1		6		3		6	5	1	1	6	6	0	1	0	0	1	1	England	4	6	5	1	1	0	7/1/1936 00:00:00		0	0	0	0	0	0	2	1	0	2	0	0					0
232381		3	3024	1996	1	1	1	6	4		4		410		5	5	2	1	4	4	1	1	2	0	0	1	England	4	4	3	5	4	15	7/1/1936 00:00:00		0	2	0	0	0	2	2	1	0	2	0	5					0
232382		3	3024	1996	1	1	1	6	2		3		3		10	2	1	1	5	5	0	2	0	0	0	1	England	4	5	2	3	1	2	8/1/1936 00:00:00		0	1	0	340	0	1	2	2	1	2	2	5					0
232383		3	3024	1996	1	1	1	5	2		8		1		1	5	2	1	6	5	1	1	0	2	1	1	England	4	5	5	3	1	0	9/1/1936 00:00:00		0	0	0	0	0	0	2	3	0	2	0	0					0
232384		4	4005	1996	1	1	1	6	4		3		202		10	1	2	1	3	3	1	1	2	0	0	1	England	2	3	2	5	4	14	2/1/1936 00:00:00		0	2	0	0	0	2	2	3	0	1	0	3					0
232385		4	4005	1996	1	1	1	5	1		5		127		2	1	1	1	4	4	0	1	0	0	0	1	England	2	4	4	1	1	4	5/1/1936 00:00:00		0	1	0	0	0	2	2	6	0	1	0	5					0
232386		4	4005	1996	1	1	1	6	3		5		4		0	9	2	1	4	5	2	1	0	0	0	1	England	2	5	4	8	1	4	2/1/1936 00:00:00		0	1	0	521	0	2	2	3	0	1	3	5					0
232387		4	4005	1996	1	0	0	1	1		8		1		0	9	1	1	7	7	0	1	0	1	1	1	England	2	7	5	1	1	0	2/1/1936 00:00:00		0	0	0	0	0	0	2	3	0	1	0	0					0
232388		4	4005	1996	1	1	1	5	2		8		1		0	9	2	1	6	6	1	1	0	2	2	1	England	2	6	5	3	1	0	4/1/1936 00:00:00		0	0	0	0	0	0	2	5	0	1	0	0					0
232389		4	4005	1996	1	1	1	5	2		3		361		0	2	2	1	5	4	1	1	0	0	0	1	England	2	4	2	3	1	2	5/1/1936 00:00:00		0	2	0	0	0	2	2	6	0	1	0	3					0
232390		4	4005	1996	1	1	1	6	1		4		571		0	9	1	1	2	2	1	0	0	0	0	1	England	2	2	3	1	1	3	1/1/1936 00:00:00		0	1	0	0	0	1	2	2	0	1	0	2					0
232391		4	4005	1996	1	1	1	6	2		6		4		7	1	2	1	3	4	1	1	0	0	0	1	England	2	4	5	3	1	0	1/1/1936 00:00:00		0	0	0	0	0	0	2	2	0	1	0	0					0
232392		4	4005	1996	1	1	1	6	4		2		253		9	1	2	1	3	2	1	1	2	0	0	1	England	2	2	1	5	4	13	2/1/1936 00:00:00		0	2	0	0	0	2	2	3	0	1	0	3					0
232393		4	4005	1996	1	1	1	5	2		7		4		3	1	2	1	5	3	1	1	0	0	0	1	England	2	3	4	3	1	4	1/1/1936 00:00:00		0	0	0	0	0	0	1	2	0	1	0	0					0
232394		4	4005	1996	1	1	1	5	2		8		1		0	9	2	1	6	6	1	1	0	2	2	1	England	2	6	5	3	1	0	4/1/1936 00:00:00		0	0	0	0	0	0	1	5	0	1	0	0					0
232395		4	4005	1996	1	1	1	4	2		4		179		5	2	2	1	4	4	1	1	0	0	0	1	England	2	4	3	3	1	3	1/1/1936 00:00:00		0	2	0	0	0	1	2	2	0	1	0	2					0
232396		4	4005	1996	1	1	1	6	3		2		410		0	2	2	1	2	2	1	1	1	0	0	1	England	2	2	1	4	3	9	2/1/1936 00:00:00		0	1	0	0	0	1	2	3	0	1	0	3					0
232397		4	4005	1996	1	1	1	6	4		3		121		8	3	2	1	3	3	1	1	2	0	0	1	England	2	3	2	5	4	14	2/1/1936 00:00:00		0	2	0	0	0	2	2	3	0	1	0	3					0
232398		4	4016	1996	1	1	1	5	1		8		1		3	5	1	1	6	6	1	0	0	1	1	1	England	3	6	5	1	1	0	2/1/1936 00:00:00		0	0	0	0	0	0	2	3	0	1	0	0					0
232399		4	4016	1996	1	1	1	1	3		4		940		6	1	2	1	5	4	1	1	1	0	0	1	England	3	4	3	4	3	11	5/1/1936 00:00:00		0	3	0	0	0	2	2	6	0	1	0	5					0
232400		4	4016	1996	1	1	0	1	2		6		4		5	2	1	1	5	5	1	1	0	0	0	1	England	3	5	5	3	1	0	8/1/1936 00:00:00		0	0	0	0	0	0	2	2	0	1	0	0					0
232401		4	4016	1996	1	1	1	6	4		4		505		6	2	2	1	2	2	1	1	2	0	0	1	England	3	2	3	5	4	15	2/1/1936 00:00:00		0	1	0	0	0	1	2	3	0	1	0	4					0
232402		4	4016	1996	1	0	1	1	2		8		1		2	1	2	1	6	5	1	1	0	1	1	1	England	3	5	5	3	1	0	2/1/1936 00:00:00		0	0	0	0	0	0	2	3	0	1	0	0					0
232403		4	4016	1996	1	1	1	1	6		7		4		3	1	1	1	2	2	1	1	4	0	0	1	England	3	2	4	7	6	24	2/1/1936 00:00:00		0	0	0	0	0	0	1	3	0	1	0	0					0
232404		4	4016	1996	1	1	1	6	3		4		516		8	5	2	1	3	3	2	1	0	0	0	1	England	3	3	3	8	1	3	2/1/1936 00:00:00		0	2	0	0	0	2	2	3	0	1	0	4					0
232405		4	4016	1996	1	0	0	1	5		4		160		8	5	2	1	4	3	2	1	2	0	0	1	England	3	3	3	10	7	27	2/1/1936 00:00:00		0	4	0	0	0	1	2	3	0	1	0	2					1
232406		4	4016	1996	1	1	1	6	3		3		516		10	6	2	1	5	4	1	2	0	0	0	1	England	3	4	2	8	1	2	2/1/1936 00:00:00		0	3	0	0	0	2	2	3	0	1	0	4					0
232407		4	4016	1996	1	1	1	1	4		7		4		2	1	2	1	3	2	1	1	2	0	0	1	England	3	2	4	5	4	16	1/1/1936 00:00:00		0	0	0	0	0	0	1	2	0	1	0	0					0
232408		4	4016	1996	1	0	0	1	2		7		4		4	1	2	1	5	5	1	1	0	0	0	1	England	3	5	4	3	1	4	1/1/1936 00:00:00		0	0	0	0	0	0	2	2	0	1	0	0					0
232409		4	4016	1996	1	1	1	1	1		7		4		1	1	1	1	5	5	1	0	0	0	0	1	England	3	5	4	1	1	4	5/1/1936 00:00:00		0	0	0	0	0	0	1	6	0	1	0	0					0
232410		4	4016	1996	1	1	0	1	1		8		1		1	1	1	1	6	6	1	0	0	1	1	1	England	3	6	5	1	1	0	1/1/1936 00:00:00		0	0	0	0	0	0	2	2	0	1	0	0					0
232411		4	4031	1996	1	1	1	6	3		4		120		6	2	2	1	4	4	2	1	0	0	0	1	England	2	4	3	8	1	3	31/12/1935 00:00:00		0	2	0	0	0	2	2	4	0	1	0	5					1
232412		4	4031	1996	1	1	1	6	3		4		111		0	9	2	1	4	4	1	2	0	0	0	1	England	2	4	3	8	1	3	7/1/1936 00:00:00		0	2	0	0	0	2	2	1	0	1	0	4					0
232413		4	4031	1996	1	0	0	1	6		4		897		5	1	2	1	3	3	1	2	3	0	0	1	England	2	3	3	11	7	27	8/1/1936 00:00:00		0	2	0	0	0	1	2	2	0	1	0	5					1
232414		4	4031	1996	1	1	1	6	2		6		3		9	1	1	2	5	5	1	1	0	0	0	1	England	2	5	5	3	1	0	7/1/1936 00:00:00		0	0	0	0	0	0	2	1	1	1	0	0					0
232415		4	4031	1996	1	1	1	6	3		3		504		10	4	2	1	4	3	2	1	0	0	0	1	England	2	3	2	8	1	2	8/1/1936 00:00:00		0	2	0	0	0	1	2	2	0	1	0	1					0
232416		4	4031	1996	1	0	1	5	2		3		364		0	9	2	1	5	5	1	1	0	0	0	1	England	2	5	2	3	1	2	7/1/1936 00:00:00		0	1	0	0	0	1	2	1	0	1	0	2					0
232417		4	4031	1996	1	0	1	2	2		6		1		5	5	2	1	7	6	1	1	0	2	2	1	England	2	6	5	3	1	0	4/1/1936 00:00:00		0	0	0	0	0	0	2	5	0	1	0	0					0
232418		4	4031	1996	1	1	1	6	4		3		710		10	6	2	1	4	4	2	2	0	0	0	1	England	2	4	2	9	1	2	4/1/1936 00:00:00		0	4	0	0	0	2	2	5	0	1	0	3					0
232419		4	4031	1996	1	1	1	5	1		6		3		4	9	1	1	5	5	1	0	0	0	0	1	England	2	5	5	1	1	0	7/1/1936 00:00:00		0	0	0	0	0	0	2	1	0	1	0	0					0
232420		4	4031	1996	1	1	1	5	2		3		929		9	4	2	1	5	5	1	1	0	0	0	1	England	2	5	2	3	1	2	4/1/1936 00:00:00		0	1	0	0	0	1	2	5	0	1	0	1					0
232421		4	4031	1996	1	1	0	6	1		5		502		3	4	1	1	5	5	1	0	0	0	0	1	England	2	5	4	1	1	4	4/1/1936 00:00:00		0	1	0	0	0	1	2	5	0	1	0	2					0
232422		4	4031	1996	1	1	1	5	2		7		1		2	2	2	1	6	7	1	1	0	2	2	1	England	2	7	4	3	1	4	4/1/1936 00:00:00		0	0	0	0	0	0	2	5	0	1	0	0					0
232423		4	4031	1996	1	0	1	6	4		3		220		10	4	2	1	4	4	2	1	1	0	0	1	England	2	4	2	10	7	26	3/1/1936 00:00:00		0	2	0	0	0	1	2	4	0	1	0	1					0
232424		4	4031	1996	1	1	1	5	3		6		3		0	9	2	1	6	6	1	1	1	0	2	1	England	2	6	5	4	3	0	3/1/1936 00:00:00		0	0	0	0	0	0	2	4	0	1	0	0					0
232425		5	5002	1996	1	1	1	6	2		4		931		6	5	2	1	3	2	1	1	0	0	0	1	England	5	2	3	3	1	3	7/1/1936 00:00:00		0	2	0	0	0	2	2	4	0	2	0	4					0
232426		5	5002	1996	1	0	0	1	1		8		1		1	1	1	1	6	6	0	1	0	1	1	1	England	5	6	5	1	1	0	7/1/1936 00:00:00		0	0	0	0	0	0	2	4	0	2	0	0					0
232427		5	5002	1996	1	0	1	1	4		7		4		2	1	1	1	2	2	0	1	3	0	0	1	England	5	2	4	2	2	8	7/1/1936 00:00:00		0	0	0	0	0	0	1	4	0	2	0	0					0
232428		5	5002	1996	1	1	1	6	3		4		521		5	3	2	1	2	2	1	1	1	0	0	1	England	5	2	3	4	3	11	7/1/1936 00:00:00		0	2	0	0	0	2	2	4	0	2	0	5					0
232429		5	5018	1996	1	0	1	6	2		4		862		8	1	2	1	4	4	1	1	0	0	0	1	England	5	4	3	3	1	3	1/1/1936 00:00:00		0	2	0	0	0	2	2	2	0	2	0	4					0
232430		5	5018	1996	1	1	1	6	3		3		555		8	6	2	1	4	4	1	1	1	0	0	1	England	5	4	2	4	3	10	1/1/1936 00:00:00		0	2	0	0	0	2	2	2	0	2	0	4					0
232431		5	5018	1996	1	1	1	6	3		4		532		7	1	2	1	3	3	1	1	1	0	0	1	England	5	3	3	4	3	11	2/1/1936 00:00:00		0	2	0	0	0	1	2	3	0	2	0	5					0
232432		5	5018	1996	1	1	1	6	1		3		234		7	1	1	1	3	3	0	1	0	0	0	1	England	5	3	2	1	1	2	3/1/1936 00:00:00		0	1	0	0	0	1	2	4	0	2	0	3					0
232433		5	5018	1996	1	1	1	6	4		3		320		8	5	2	1	3	3	1	1	2	0	0	1	England	5	3	2	5	4	14	3/1/1936 00:00:00		0	2	0	0	0	2	2	4	0	2	0	5					0
232434		5	5018	1996	1	1	1	6	5		1		220		10	5	2	1	3	3	1	1	3	0	0	1	England	5	3	1	6	5	17	8/1/1936 00:00:00		0	2	0	0	0	1	2	2	0	2	0	2					0
