hhno	gormet2	reg	lad	styr	stmth	mic	frez	owndw	memhh	schmilk	incgp	occhoh	sochoh	dacthoh	Finc_decile_by_members_of_hh	finctp	pernohoh	pernohw	agehoh_banded	agehw_banded	adltm	adltf	child	oaps	adltgt64	stqtr	country	gor	agemdk_banded	incgpa	hhcomp	hhcompa	hcxigs	dat1rec	doormilk	frij	earners	occxhoh	socxhoh	dactxhoh	szwkest	empst	wkdy1rec	vegind	gornw	pernxhoh	jobsthoh	incgp745	withjob	landlord	furnish	benefits
180011		0	6	1990	1	0	1	5	2		4	9955	0	0	0	9	1	1	4	4	1	1	0	0	0	1	Wales	11	4	3	3	1	3	23/1/1540 00:00:00		0	1	0	0	0	0	2	3	0	2	0	0					0
180012		0	6	1990	1	1	1	6	4		4	1744	0	1	7	2	2	1	3	3	1	1	2	0	0	1	Wales	11	3	3	5	4	15	23/1/1540 00:00:00		0	2	0	0	0	0	2	3	0	2	0	0					0
180013		0	6	1990	1	1	1	5	3		4	9955	0	1	0	9	2	1	5	5	2	1	0	0	0	1	Wales	11	5	3	8	1	3	23/1/1540 00:00:00		0	1	0	0	0	0	2	3	2	2	-1	0					0
180014		0	6	1990	2	1	0	6	3		4	2144	0	1	4	1	2	1	2	2	1	1	1	0	0	1	Wales	11	2	3	4	3	11	1/1/1540 00:00:00		0	1	0	0	0	0	2	5	0	2	0	0					0
180015		0	6	1990	2	1	1	1	2		7	9955	0	1	3	2	2	1	5	5	1	1	0	0	0	1	Wales	11	5	4	3	1	4	31/12/1539 00:00:00		0	0	0	0	0	0	2	4	0	2	0	0					0
180016		0	6	1990	2	1	1	6	3		3	243	0	3	0	9	2	1	2	2	1	1	1	0	0	1	Wales	11	2	2	4	3	10	2/1/1540 00:00:00		0	2	0	0	0	0	2	6	0	2	0	0					0
180017		0	6	1990	2	0	0	1	4		4	2422	0	1	6	1	2	1	2	2	1	1	2	0	0	1	Wales	11	2	3	5	4	15	2/1/1540 00:00:00		0	2	0	0	0	0	2	6	0	2	0	0					0
180018		0	6	1990	2	1	1	6	7		3	2344	0	1	10	2	2	1	3	3	1	2	4	0	0	1	Wales	11	3	2	11	7	26	2/1/1540 00:00:00		0	2	0	0	0	0	2	6	0	2	0	0					0
180019		0	6	1990	2	1	1	1	2		7	9945	0	1	2	6	1	1	5	5	1	0	1	0	0	1	Wales	11	5	4	2	2	8	1/1/1540 00:00:00		0	0	0	0	0	0	2	5	0	2	0	0					0
180020		0	6	1990	2	0	1	6	2		3	2524	0	1	0	9	2	1	1	2	1	1	0	0	0	1	Wales	11	2	2	3	1	2	1/1/1540 00:00:00		0	2	0	0	0	0	2	5	0	2	0	0					0
180021		0	6	1990	3	0	1	1	2		8	9935	0	0	3	1	2	1	7	7	1	1	0	2	2	1	Wales	11	7	5	3	1	0	7/1/1540 00:00:00		0	0	0	0	0	0	2	4	0	2	0	0					0
180022		0	6	1990	3	1	1	1	3		5	9945	0	1	4	6	2	1	5	5	1	2	0	0	0	1	Wales	11	5	4	8	1	4	7/1/1540 00:00:00		0	1	0	0	0	0	2	4	0	2	0	0					0
180023		0	6	1990	3	0	1	1	3		3	9945	0	1	0	9	2	1	5	4	2	1	0	0	0	1	Wales	11	4	2	8	1	2	7/1/1540 00:00:00		0	1	0	0	0	0	2	4	0	2	-1	0					0
180024		0	6	1990	3	0	0	1	1		8	9935	0	0	2	1	1	1	6	6	0	1	0	1	1	1	Wales	11	6	5	1	1	0	8/1/1540 00:00:00		0	0	0	0	0	0	2	5	0	2	0	0					0
180025		0	6	1990	3	0	1	5	2		7	9955	0	1	3	2	2	1	5	7	1	1	0	0	1	1	Wales	11	7	4	3	1	4	7/1/1540 00:00:00		0	0	0	0	0	0	2	4	0	2	0	0					0
180026		0	6	1990	3	0	1	5	2		6	9955	0	0	0	9	2	1	7	5	0	2	0	0	1	1	Wales	11	5	5	3	1	0	9/1/1540 00:00:00		0	0	0	0	0	0	2	6	0	2	0	0					0
180027		0	6	1990	3	1	1	6	4		1	2514	0	1	0	9	2	1	3	3	1	1	2	0	0	1	Wales	11	3	1	5	4	13	9/1/1540 00:00:00		0	2	0	0	0	0	2	6	0	2	0	0					0
180028		0	6	1990	3	0	0	1	1		7	9945	0	0	1	1	1	1	5	5	0	1	0	0	0	1	Wales	11	5	4	1	1	4	7/1/1540 00:00:00		0	0	0	0	0	0	2	4	0	2	0	0					0
180029		0	6	1990	3	1	1	1	3		4	844	0	2	0	9	2	1	5	5	2	1	0	0	0	1	Wales	11	5	3	8	1	3	7/1/1540 00:00:00		0	3	0	0	0	0	2	4	0	2	0	0					0
180030		0	6	1990	3	0	1	1	1		8	9935	0	0	1	2	1	1	7	7	1	0	0	1	1	1	Wales	11	7	5	1	1	0	8/1/1540 00:00:00		0	0	0	0	0	0	2	5	0	2	0	0					0
180031		0	6	1990	3	1	1	5	2		7	9935	0	0	3	1	2	1	6	6	1	1	0	2	2	1	Wales	11	6	4	3	1	4	8/1/1540 00:00:00		0	0	0	0	0	0	2	5	0	2	0	0					0
180032		0	6	1990	3	0	1	1	4		7	9945	0	1	4	2	2	1	3	3	1	1	2	0	0	1	Wales	11	3	4	5	4	16	18/1/1540 00:00:00		0	0	0	0	0	0	1	1	0	2	0	0					0
180033		0	6	1990	3	0	0	5	2		6	9955	0	0	0	9	1	1	6	6	0	2	0	0	1	1	Wales	11	6	5	3	1	0	18/1/1540 00:00:00		0	0	0	0	0	0	2	1	0	2	0	0					0
180034		0	6	1990	3	1	1	1	4		4	9995	0	1	6	1	2	1	2	2	1	1	2	0	0	1	Wales	11	2	3	5	4	15	20/1/1540 00:00:00		0	2	0	0	0	0	2	3	2	2	0	0					0
180035		0	6	1990	3	1	1	6	3		3	1991	0	1	0	9	3	1	4	1	2	1	0	0	0	1	Wales	11	1	2	8	1	2	20/1/1540 00:00:00		0	3	0	0	0	0	2	3	0	2	0	0					0
180036		0	6	1990	3	1	1	2	4		3	2221	0	1	0	9	2	1	2	2	1	1	2	0	0	1	Wales	11	2	2	5	4	14	20/1/1540 00:00:00		0	2	0	0	0	0	2	3	0	2	0	0					0
180037		0	6	1990	3	1	1	6	4		7	9945	0	1	3	1	2	1	3	3	1	1	2	0	0	1	Wales	11	3	4	5	4	16	19/1/1540 00:00:00		0	0	0	0	0	0	1	2	0	2	0	0					0
180038		0	6	1990	3	1	1	1	3		5	9945	0	1	0	9	2	1	3	3	2	1	0	0	0	1	Wales	11	3	4	8	1	4	18/1/1540 00:00:00		0	2	0	0	0	0	2	1	0	2	0	0					0
180039		0	6	1990	3	1	1	6	2		8	9935	0	0	2	1	2	1	6	6	1	1	0	2	2	1	Wales	11	6	5	3	1	0	18/1/1540 00:00:00		0	0	0	0	0	0	2	1	0	2	0	0					0
180040		0	6	1990	3	1	1	6	2		4	744	0	2	3	1	2	1	5	5	1	1	0	0	0	1	Wales	11	5	3	3	1	3	18/1/1540 00:00:00		0	1	0	0	0	0	2	1	0	2	0	0					0
180041		0	6	1990	4	0	1	1	1		8	9935	0	0	1	1	1	1	5	5	0	1	0	1	0	2	Wales	11	5	5	1	1	0	23/1/1540 00:00:00		0	0	0	0	0	0	2	2	1	2	0	0					0
180042		0	6	1990	4	1	1	6	3		2	2422	0	1	9	4	2	1	4	4	1	1	1	0	0	2	Wales	11	4	1	4	3	9	23/1/1540 00:00:00		0	1	0	0	0	0	2	2	0	2	0	0					0
180043		0	6	1990	4	1	1	5	1		6	9955	0	1	0	9	1	1	5	5	1	0	0	0	0	2	Wales	11	5	5	1	1	0	23/1/1540 00:00:00		0	0	0	0	0	0	2	2	0	2	0	0					0
180044		0	6	1990	4	1	1	5	4		4	9965	0	1	5	6	2	1	4	4	1	1	2	0	0	2	Wales	11	4	3	5	4	15	23/1/1540 00:00:00		0	2	0	0	0	0	1	2	0	2	-1	0					0
180045		0	6	1990	4	0	1	1	1		7	9945	0	1	1	1	1	1	5	5	1	0	0	0	0	2	Wales	11	5	4	1	1	4	22/1/1540 00:00:00		0	0	0	0	0	0	2	1	0	2	0	0					0
180046		0	6	1990	4	1	1	5	2		2	641	0	0	0	9	2	1	6	6	1	1	0	0	2	2	Wales	11	6	1	3	1	1	23/1/1540 00:00:00		0	1	0	0	0	0	2	2	0	2	0	0					0
180047		0	6	1990	4	0	1	5	2		6	9955	0	1	0	9	2	1	5	5	1	1	0	0	0	2	Wales	11	5	5	3	1	0	25/1/1540 00:00:00		0	0	0	0	0	0	2	4	0	2	0	0					0
180048		0	6	1990	4	1	0	2	3		7	9945	0	0	2	1	1	1	3	3	0	1	2	0	0	2	Wales	11	3	4	2	2	8	23/1/1540 00:00:00		0	0	0	0	0	0	2	2	0	2	0	0					0
180049		0	6	1990	4	0	0	1	1		8	9935	0	0	2	1	1	1	6	6	1	0	0	1	1	2	Wales	11	6	5	1	1	0	22/1/1540 00:00:00		0	0	0	0	0	0	2	1	0	2	0	0					1
180050		0	6	1990	4	1	1	6	3		3	744	0	2	0	9	2	1	2	1	1	1	1	0	0	2	Wales	11	1	2	4	3	10	24/1/1540 00:00:00		0	1	0	0	0	0	2	3	2	2	0	0					0
180051		0	6	1990	5	1	1	6	3		3	2544	0	1	0	9	2	1	4	4	1	2	0	0	0	2	Wales	11	4	2	8	1	2	29/1/1540 00:00:00		0	3	0	0	0	0	2	1	0	2	0	0					0
180052		0	6	1990	4	0	0	5	1		8	9935	0	0	0	9	1	1	7	7	0	1	0	1	1	2	Wales	11	7	5	1	1	0	22/1/1540 00:00:00		0	0	0	0	0	0	2	1	0	2	0	0					0
180053		0	6	1990	4	1	1	2	5		4	9945	0	1	0	9	2	1	4	4	3	1	1	0	0	2	Wales	11	4	3	10	7	27	22/1/1540 00:00:00		0	3	0	0	0	0	2	1	0	2	-1	0					0
180054		0	6	1990	4	1	1	6	5		2	2222	0	1	0	9	2	1	4	4	2	3	0	0	0	2	Wales	11	4	1	9	1	1	22/1/1540 00:00:00		0	3	0	0	0	0	2	1	0	2	0	0					0
180055		0	6	1990	4	1	1	6	4		4	2144	0	1	0	9	2	1	4	4	2	2	0	0	0	2	Wales	11	4	3	9	1	3	24/1/1540 00:00:00		0	4	0	0	0	0	2	3	0	2	0	0					0
180056		0	6	1990	5	0	0	1	1		8	9935	0	0	1	1	1	1	6	6	0	1	0	1	1	2	Wales	11	6	5	1	1	0	2/1/1540 00:00:00		0	0	0	0	0	0	2	4	0	2	0	0					0
180057		0	6	1990	5	1	1	5	3		4	9945	0	1	5	1	2	1	5	5	1	1	1	0	0	2	Wales	11	5	3	4	3	11	3/1/1540 00:00:00		0	1	0	0	0	0	2	5	0	2	0	0					0
180058		0	6	1990	5	1	1	1	2		7	9955	0	1	3	1	2	1	5	4	1	1	0	0	0	2	Wales	11	4	4	3	1	4	3/1/1540 00:00:00		0	0	0	0	0	0	2	5	0	2	0	0					0
180059		0	6	1990	5	1	1	1	5		4	1744	0	1	7	1	2	1	3	3	1	2	2	0	0	2	Wales	11	3	3	10	7	27	2/1/1540 00:00:00		0	3	0	0	0	0	2	4	0	2	0	0					0
180060		0	6	1990	5	0	1	2	4		4	844	0	2	4	1	2	1	2	1	1	1	2	0	0	2	Wales	11	1	3	5	4	15	2/1/1540 00:00:00		0	1	0	0	0	0	2	4	0	2	0	0					0
180061		0	6	1990	5	1	1	6	3		1	1541	0	2	0	9	2	1	3	3	1	1	1	0	0	2	Wales	11	3	1	4	3	9	3/1/1540 00:00:00		0	2	0	0	0	0	2	5	2	2	0	0					0
180062		0	6	1990	5	1	1	5	3		4	9955	0	1	5	2	2	1	5	5	2	1	0	0	0	2	Wales	11	5	3	8	1	3	2/1/1540 00:00:00		0	1	0	0	0	0	2	4	0	2	0	0					0
180063		0	6	1990	5	1	1	5	2		4	2242	0	1	7	1	2	1	2	2	1	1	0	0	0	2	Wales	11	2	3	3	1	3	4/1/1540 00:00:00		0	2	0	0	0	0	2	6	0	2	0	0					0
180064		0	6	1990	5	0	1	5	1		7	9945	0	0	1	2	1	1	5	5	0	1	0	0	0	2	Wales	11	5	4	1	1	4	2/1/1540 00:00:00		0	0	0	0	0	0	2	4	0	2	0	0					0
180065		0	6	1990	6	1	1	6	3		4	2222	0	1	8	6	2	1	4	4	2	1	0	0	0	2	Wales	11	4	3	8	1	3	7/1/1540 00:00:00		0	3	0	0	0	0	2	5	0	2	0	0					0
180066		0	6	1990	6	1	1	6	6		4	1894	0	3	5	1	2	1	3	3	1	1	4	0	0	2	Wales	11	3	3	7	6	23	6/1/1540 00:00:00		0	1	0	0	0	0	2	4	0	2	0	0					0
180067		0	6	1990	6	1	1	5	2		7	9955	0	0	0	9	2	1	6	6	1	1	0	0	2	2	Wales	11	6	4	3	1	4	6/1/1540 00:00:00		0	0	0	0	0	0	2	4	0	2	0	0					0
180068		0	6	1990	6	0	1	2	2		7	9945	0	1	2	1	2	1	5	5	1	1	0	0	0	2	Wales	11	5	4	3	1	4	8/1/1540 00:00:00		0	0	0	0	0	0	2	6	0	2	0	0					0
180069		0	6	1990	6	1	1	6	4		4	1944	0	1	5	2	2	1	3	3	1	1	2	0	0	2	Wales	11	3	3	5	4	15	10/1/1540 00:00:00		0	1	0	0	0	0	2	1	0	2	0	0					0
180070		0	6	1990	6	1	1	6	3		4	841	0	2	8	6	2	1	3	3	1	1	1	0	0	2	Wales	11	3	3	4	3	11	7/1/1540 00:00:00		0	2	0	0	0	0	2	5	0	2	0	0					0
180071		0	6	1990	6	0	1	6	2		3	2514	0	1	6	1	1	1	4	4	2	0	0	0	0	2	Wales	11	4	2	3	1	2	10/1/1540 00:00:00		0	1	0	0	0	0	2	1	0	2	0	0					0
180072		0	6	1990	6	1	0	1	3		8	9935	0	0	3	1	1	1	6	6	0	1	2	1	1	2	Wales	11	6	5	2	2	0	6/1/1540 00:00:00		0	0	0	0	0	0	2	4	0	2	0	0					1
180073		0	6	1990	6	1	1	1	4		4	744	0	2	5	2	2	1	4	3	1	1	2	0	0	2	Wales	11	3	3	5	4	15	6/1/1540 00:00:00		0	2	0	0	0	0	2	4	0	2	0	0					0
180074		0	6	1990	6	0	1	1	4		4	9995	0	1	5	2	2	1	2	1	1	1	2	0	0	2	Wales	11	1	3	5	4	15	8/1/1540 00:00:00		0	1	0	0	0	0	2	6	0	2	0	0					0
180075		0	6	1990	6	1	1	5	3		4	9955	0	0	9	6	2	1	6	6	2	1	0	0	2	2	Wales	11	6	3	8	1	3	8/1/1540 00:00:00		0	2	0	0	0	0	2	6	0	2	0	0					0
180076		0	6	1990	6	0	1	6	3		4	2054	0	2	0	9	2	1	4	3	1	2	0	1	0	2	Wales	11	3	3	8	1	3	7/1/1540 00:00:00		0	2	0	0	0	0	2	5	0	2	0	0					0
180077		0	6	1990	6	1	1	5	4		2	641	0	2	10	6	2	1	4	3	1	2	1	0	0	2	Wales	11	3	1	10	7	25	7/1/1540 00:00:00		0	3	0	0	0	0	2	5	0	2	0	0					0
180078		0	6	1990	6	0	1	6	2		3	841	0	2	9	6	2	1	2	2	1	1	0	0	0	2	Wales	11	2	2	3	1	2	7/1/1540 00:00:00		0	2	0	0	0	0	2	5	0	2	0	0					0
180079		0	6	1990	6	1	1	6	4		3	1944	0	1	0	9	2	1	4	4	2	2	0	0	0	2	Wales	11	4	2	9	1	2	17/1/1540 00:00:00		0	3	0	0	0	0	2	1	0	2	0	0					0
180080		0	6	1990	6	0	1	6	4		4	1894	0	3	7	6	2	1	2	2	1	1	2	0	0	2	Wales	11	2	3	5	4	15	17/1/1540 00:00:00		0	2	0	0	0	0	2	1	0	2	0	0					0
180081		0	6	1990	6	1	1	5	2		7	9945	0	1	3	1	2	1	5	5	1	1	0	1	0	2	Wales	11	5	4	3	1	4	19/1/1540 00:00:00		0	0	0	0	0	0	2	3	0	2	0	0					0
180082		0	6	1990	6	1	1	6	4		4	1541	0	2	4	2	2	1	2	2	1	1	2	0	0	2	Wales	11	2	3	5	4	15	17/1/1540 00:00:00		0	1	0	0	0	0	2	1	0	2	0	0					0
180083		0	6	1990	6	0	1	1	3		5	2354	0	2	4	1	2	1	4	3	1	1	1	0	0	2	Wales	11	3	4	4	3	12	19/1/1540 00:00:00		0	1	0	0	0	0	2	3	0	2	0	0					1
180084		0	6	1990	6	1	0	1	1		8	9935	0	0	1	1	1	1	6	6	0	1	0	1	1	2	Wales	11	6	5	1	1	0	18/1/1540 00:00:00		0	0	0	0	0	0	2	2	0	2	0	0					0
180085		0	6	1990	6	0	1	6	4		3	9995	0	1	10	6	2	1	3	3	1	1	2	0	0	2	Wales	11	3	2	5	4	14	24/1/1540 00:00:00		0	3	0	0	0	0	2	1	0	2	0	0					0
180086		0	6	1990	6	0	1	5	2		4	2394	0	2	5	2	2	1	4	4	1	1	0	0	0	2	Wales	11	4	3	3	1	3	17/1/1540 00:00:00		0	1	0	0	0	0	2	1	0	2	0	0					0
180087		0	6	1990	6	0	1	6	4		4	741	0	2	5	2	2	1	3	3	1	1	2	0	0	2	Wales	11	3	3	5	4	15	24/1/1540 00:00:00		0	1	0	0	0	0	2	1	0	2	0	0					0
180088		0	6	1990	6	1	1	5	2		4	2054	0	2	4	6	2	1	4	3	1	1	0	0	0	2	Wales	11	3	3	3	1	3	17/1/1540 00:00:00		0	2	0	0	0	0	2	1	0	2	0	0					0
180089		0	6	1990	7	1	1	2	3		5	9945	0	0	7	6	1	1	4	4	0	2	1	0	0	3	Wales	11	4	4	4	3	12	22/1/1540 00:00:00		0	2	0	0	0	0	2	1	0	2	0	0					0
180090		0	6	1990	7	1	1	5	2		7	9955	0	1	0	9	2	1	5	7	1	1	0	1	1	3	Wales	11	7	4	3	1	4	24/1/1540 00:00:00		0	0	0	0	0	0	2	3	2	2	0	0					0
180091		0	6	1990	7	1	1	6	3		3	2144	0	0	7	2	1	1	3	3	0	1	2	0	0	3	Wales	11	3	2	2	2	6	24/1/1540 00:00:00		0	1	0	0	0	0	2	3	0	2	0	0					1
180092		0	6	1990	7	0	1	2	1		8	9935	0	0	2	1	1	1	6	6	0	1	0	1	1	3	Wales	11	6	5	1	1	0	22/1/1540 00:00:00		0	0	0	0	0	0	2	1	0	2	0	0					0
180093		0	6	1990	7	1	1	6	4		3	1544	0	2	0	9	2	1	3	3	1	1	2	0	0	3	Wales	11	3	2	5	4	14	23/1/1540 00:00:00		0	2	0	0	0	0	2	2	0	2	0	0					0
180094		0	6	1990	7	1	1	6	2		2	1894	0	3	10	2	2	1	1	1	1	1	0	0	0	3	Wales	11	1	1	3	1	1	23/1/1540 00:00:00		0	2	0	0	0	0	2	2	0	2	0	0					0
180095		0	6	1990	7	0	0	1	1		8	9935	0	0	1	1	1	1	6	6	0	1	0	1	1	3	Wales	11	6	5	1	1	0	23/1/1540 00:00:00		0	0	0	0	0	0	2	2	0	2	0	0					0
180096		0	6	1990	7	0	1	1	2		4	1944	0	1	3	2	2	1	5	4	1	1	0	0	0	3	Wales	11	4	3	3	1	3	22/1/1540 00:00:00		0	1	0	0	0	0	2	1	2	2	0	0					0
180097		0	6	1990	7	0	1	5	1		7	9935	0	0	3	1	1	1	5	5	0	1	0	1	0	3	Wales	11	5	4	1	1	4	22/1/1540 00:00:00		0	0	0	0	0	0	2	1	0	2	0	0					0
180098		0	6	1990	7	1	1	6	4		4	9945	0	1	9	6	2	1	3	3	2	1	1	0	0	3	Wales	11	3	3	10	7	27	24/1/1540 00:00:00		0	2	0	0	0	0	2	3	0	2	0	0					0
180099		0	6	1990	7	1	1	5	2		5	9995	0	1	4	6	2	1	4	4	1	1	0	0	0	3	Wales	11	4	4	3	1	4	24/1/1540 00:00:00		0	2	0	0	0	0	2	3	0	2	0	0					0
180100		0	6	1990	7	0	1	6	1		3	2144	0	0	5	1	1	1	2	2	0	1	0	0	0	3	Wales	11	2	2	1	1	2	23/1/1540 00:00:00		0	1	0	0	0	0	2	2	0	2	0	0					0
180101		0	6	1990	9	0	1	5	1		8	9935	0	0	1	1	1	1	6	6	1	0	0	1	1	3	Wales	11	6	5	1	1	0	5/1/1540 00:00:00		0	0	0	0	0	0	2	4	0	2	0	0					0
180102		0	6	1990	9	1	1	6	3		3	2054	0	2	5	2	2	1	3	3	1	1	1	0	0	3	Wales	11	3	2	4	3	10	7/1/1540 00:00:00		0	1	0	0	0	0	2	6	0	2	0	0					0
180103		0	6	1990	9	0	0	5	1		7	9935	0	0	2	2	1	1	7	7	0	1	0	1	1	3	Wales	11	7	4	1	1	4	5/1/1540 00:00:00		0	0	0	0	0	0	2	4	0	2	0	0					0
180104		0	6	1990	9	1	1	5	3		4	9945	0	1	0	9	2	1	5	4	2	1	0	0	0	3	Wales	11	4	3	8	1	3	6/1/1540 00:00:00		0	2	0	0	0	0	2	5	0	2	-1	0					0
180105		0	6	1990	9	1	1	5	1		7	9935	0	0	2	2	1	1	6	6	0	1	0	1	1	3	Wales	11	6	4	1	1	4	7/1/1540 00:00:00		0	0	0	0	0	0	2	6	0	2	0	0					0
180106		0	6	1990	9	0	0	5	1		8	9935	0	0	1	2	1	1	7	7	1	0	0	1	1	3	Wales	11	7	5	1	1	0	5/1/1540 00:00:00		0	0	0	0	0	0	2	4	0	2	0	0					0
180107		0	6	1990	9	0	0	3	1		4	1954	0	1	4	2	1	1	2	2	1	0	0	0	0	3	Wales	11	2	3	1	1	3	6/1/1540 00:00:00		0	1	0	0	0	0	2	5	2	2	0	0					0
180108		0	6	1990	9	1	1	5	2		6	9955	0	1	0	9	2	1	5	5	1	1	0	0	0	3	Wales	11	5	5	3	1	0	18/1/1540 00:00:00		0	0	0	0	0	0	2	3	0	2	0	0					0
180109		0	6	1990	9	0	1	5	2		7	9935	0	0	3	2	2	1	6	6	1	1	0	2	2	3	Wales	11	6	4	3	1	4	16/1/1540 00:00:00		0	0	0	0	0	0	2	1	0	2	0	0					0
180110		0	6	1990	9	1	1	6	3		4	2354	0	2	0	9	2	1	4	4	2	1	0	1	1	3	Wales	11	4	3	8	1	3	16/1/1540 00:00:00		0	1	0	0	0	0	2	1	0	2	0	0					0
180111		0	6	1990	9	0	0	5	1		7	9935	0	0	0	9	1	1	6	6	1	0	0	1	1	3	Wales	11	6	4	1	1	4	17/1/1540 00:00:00		0	0	0	0	0	0	2	2	0	2	0	0					0
180112		0	6	1990	9	0	1	5	2		6	9955	0	0	4	1	2	1	7	6	1	1	0	1	2	3	Wales	11	6	5	3	1	0	16/1/1540 00:00:00		0	0	0	0	0	0	2	1	0	2	0	0					0
180113		0	6	1990	9	1	1	1	7		6	9945	0	1	7	1	2	1	4	2	3	1	3	0	0	3	Wales	11	2	5	11	7	0	16/1/1540 00:00:00		0	0	0	0	0	0	2	1	0	2	0	0					1
180114		0	6	1990	9	1	1	6	3		3	2422	0	1	6	1	2	1	2	2	1	1	1	0	0	3	Wales	11	2	2	4	3	10	18/1/1540 00:00:00		0	2	0	0	0	0	2	3	0	2	0	0					0
180115		0	6	1990	9	1	1	6	6		5	9965	0	1	3	8	2	1	2	2	1	1	4	0	0	3	Wales	11	2	4	7	6	24	16/1/1540 00:00:00		0	1	0	0	0	0	1	1	0	2	0	0					1
180116		0	6	1990	9	0	0	1	1		3	1554	0	3	6	2	1	1	2	2	1	0	0	0	0	3	Wales	11	2	2	1	1	2	17/1/1540 00:00:00		0	1	0	0	0	0	2	2	0	2	0	0					0
180117		0	6	1990	9	0	1	6	4		4	9975	0	1	8	1	2	1	4	3	2	1	1	0	0	3	Wales	11	3	3	10	7	27	17/1/1540 00:00:00		0	2	0	0	0	0	2	2	0	2	0	0					0
180118		0	6	1990	9	0	0	5	1		8	9935	0	0	2	1	1	1	6	6	1	0	0	1	1	3	Wales	11	6	5	1	1	0	17/1/1540 00:00:00		0	0	0	0	0	0	2	2	0	2	0	0					0
180119		0	6	1990	10	1	1	6	3		2	644	0	2	10	6	2	1	4	4	2	1	0	0	0	4	Wales	11	4	1	8	1	1	23/1/1540 00:00:00		0	2	0	0	0	0	2	3	0	2	0	0					0
180120		0	6	1990	10	1	1	6	2		4	9955	0	0	5	1	2	1	6	4	1	1	0	0	1	4	Wales	11	4	3	3	1	3	22/1/1540 00:00:00		0	1	0	0	0	0	2	2	0	2	-1	0					0
180121		0	6	1990	10	0	1	2	1		8	9935	0	0	1	1	1	1	7	7	0	1	0	1	1	4	Wales	11	7	5	1	1	0	23/1/1540 00:00:00		0	0	0	0	0	0	2	3	0	2	0	0					0
180122		0	6	1990	10	0	0	1	3		5	9945	0	1	2	1	2	1	2	1	1	1	1	0	0	4	Wales	11	1	4	4	3	12	22/1/1540 00:00:00		0	0	0	0	0	0	1	2	0	2	0	0					0
180123		0	6	1990	10	1	1	1	3		3	1741	0	1	7	2	2	1	2	2	1	1	1	0	0	4	Wales	11	2	2	4	3	10	23/1/1540 00:00:00		0	1	0	0	0	0	2	3	2	2	0	0					0
180124		0	6	1990	10	0	1	2	1		8	9935	0	0	1	2	1	1	6	6	0	1	0	1	1	4	Wales	11	6	5	1	1	0	21/1/1540 00:00:00		0	0	0	0	0	0	2	1	0	2	0	0					0
