hhno	Pregnancy_in_household	Child(ren)_under_2
180211	No	No
180212	No	No
180213	No	No
180214	No	No
180215	No	No
180216	No	No
180217	No	No
180218	No	No
180219	No	No
180220	No	No
180221	No	No
180222	No	No
180223	No	No
180224	No	No
180225	No	No
180226	No	No
180227	No	No
180228	No	No
180229	No	No
180230	No	No
180231	No	No
180232	No	No
180233	No	No
180234	No	No
180235	No	No
180236	No	No
180237	No	No
180238	No	No
180239	No	No
180240	No	No
180241	No	No
180242	No	Yes
180243	No	No
180244	No	No
180245	No	Yes
180246	Yes	Yes
180247	No	Yes
180248	No	No
180249	No	No
180250	No	No
180251	No	No
180252	No	No
180253	No	No
180254	No	No
180255	No	Yes
180256	No	No
180257	No	No
180258	No	No
180259	No	No
180260	No	Yes
180261	No	No
180262	No	No
180263	No	No
180264	No	No
180265	No	No
180266	No	No
180267	No	No
180268	No	No
180269	No	No
180270	No	No
180271	No	No
180272	No	No
180273	No	Yes
180274	No	No
180275	No	No
180276	No	No
180277	No	No
180278	No	Yes
180279	No	Yes
180280	No	No
180281	No	No
180282	No	No
180283	No	No
180284	No	No
180285	No	No
180286	No	No
180287	No	No
180288	No	No
180289	No	No
180290	No	No
180291	No	No
180292	No	No
180293	No	No
180294	No	No
180295	No	No
180296	No	No
180297	No	No
180298	No	No
180299	No	No
180300	No	No
180301	No	No
180302	No	No
180303	No	No
180304	No	No
180305	No	No
180306	No	No
180307	No	No
180308	No	No
180309	No	No
180310	No	No
180311	No	No
180312	No	No
180313	No	No
180314	No	No
180315	No	No
180316	No	No
180317	No	No
180318	No	No
180319	No	No
180320	No	No
180321	No	No
180322	No	No
180323	No	No
180324	No	No
180325	No	No
180326	No	No
180327	No	No
180328	No	No
180329	No	No
180330	No	No
180331	No	No
180332	No	No
180333	No	No
180334	No	No
180335	No	No
180336	No	No
180337	No	No
180338	No	No
180339	No	No
180340	No	No
180341	No	No
180342	No	No
180343	No	No
180344	No	No
180345	No	No
180346	No	No
180347	No	No
180348	No	No
180349	No	No
180350	No	No
180351	No	No
180352	No	No
180353	No	No
180354	No	No
180355	No	No
180356	No	No
180357	No	No
180358	No	No
180359	No	No
180360	No	No
180361	No	No
180362	No	No
180363	No	No
180364	No	No
180365	No	No
180366	No	No
180367	No	No
180368	No	No
180369	No	No
180370	No	No
180371	No	No
180372	No	No
180373	No	No
180374	No	No
180375	No	No
180376	No	No
180377	No	No
180378	No	No
180379	No	No
180380	No	No
180381	No	No
180382	No	Yes
180383	No	No
180384	No	No
180385	No	No
180386	No	No
180387	No	Yes
180388	No	No
180389	No	No
180390	No	No
180391	No	No
180392	No	No
180393	No	No
180394	No	No
180395	No	No
180396	No	No
180397	No	No
180398	No	No
180399	No	No
180400	No	No
180401	No	No
180402	No	No
180403	No	No
180404	No	Yes
180405	No	No
180406	No	No
180407	No	No
180408	No	No
180409	No	No
180410	No	No
180411	No	No
180412	No	Yes
180413	No	No
180414	No	No
180415	No	No
180416	No	No
180417	No	No
180418	No	No
180419	No	No
180420	No	No
180421	No	No
180422	No	No
180423	No	No
180424	No	No
180425	No	No
180426	No	Yes
180427	No	No
180428	No	Yes
180429	No	No
180430	No	No
180431	No	No
180432	No	No
180433	No	No
180434	No	No
180435	No	No
180436	No	Yes
180437	No	No
180438	No	No
180439	No	No
180440	No	No
180441	No	No
180442	No	No
180443	No	No
180444	No	No
180445	No	Yes
180446	No	Yes
180447	No	No
180448	No	No
180449	No	No
180450	No	Yes
180451	No	No
180452	No	Yes
180453	No	No
180454	No	No
180455	No	No
180456	No	No
180457	Yes	No
180458	No	No
180459	No	No
180460	No	No
180461	Yes	No
180462	No	No
180463	No	No
180464	No	No
180465	No	No
180466	No	No
180467	No	No
180468	No	No
180469	No	No
180470	No	No
180471	No	No
180472	No	No
180473	No	No
180474	No	No
180475	No	Yes
180476	No	Yes
180477	No	Yes
180478	No	No
180479	No	No
180480	No	No
180481	No	No
180482	No	No
180483	No	No
180484	No	No
180485	No	No
180486	No	No
180487	No	No
180488	No	No
180489	No	No
180490	No	No
180491	No	No
180492	No	No
180493	No	No
180494	No	No
180495	No	No
180496	No	No
180497	No	No
180498	No	No
180499	No	No
180500	No	No
180501	No	No
180502	No	No
180503	No	No
180504	No	No
180505	No	No
180506	No	No
180507	No	No
180508	No	No
180509	No	No
180510	No	No
180511	No	Yes
180512	No	No
180513	No	No
180514	No	No
180515	No	No
180516	No	No
180517	No	No
180518	No	No
180519	No	No
180520	No	No
180521	No	No
180522	No	No
180523	No	No
180524	No	No
180525	No	No
180526	No	No
180527	No	No
180528	No	No
180529	No	No
180530	No	No
180531	No	No
180532	No	No
180533	No	No
180534	No	No
180535	No	No
180536	No	No
180537	No	Yes
180538	No	No
180539	No	No
180540	No	Yes
180541	No	No
180542	No	No
180543	No	No
180544	No	No
180545	No	No
180546	No	No
180547	No	No
180548	No	No
180549	No	No
180550	Yes	No
180551	No	No
180552	No	No
180553	No	No
180554	No	No
180555	No	No
180556	No	No
180557	No	No
180558	No	No
180559	No	Yes
180560	No	No
180561	No	No
180562	No	No
180563	No	No
180564	No	No
180565	No	No
180566	No	No
180567	No	No
180568	No	No
180569	No	No
180570	No	No
180571	No	No
180572	No	No
180573	No	No
180574	No	No
180575	No	No
180576	No	No
180577	No	No
180578	No	No
180579	No	No
180580	No	No
180581	No	No
180582	No	No
180583	No	No
180584	No	No
180585	No	No
180586	No	Yes
180587	No	No
180588	No	No
180589	No	No
180590	No	No
180591	No	No
180592	No	Yes
180593	No	No
180594	No	No
180595	No	No
180596	No	No
180597	No	No
180598	No	No
180599	No	No
180600	No	No
180601	No	No
180602	No	No
180603	No	No
180604	No	No
180605	No	No
180606	No	No
180607	No	No
180608	No	No
180609	No	No
180610	No	Yes
180611	No	No
180612	No	No
180613	No	No
180614	No	Yes
180615	No	No
180616	No	No
180617	No	No
180618	No	No
180619	No	No
180620	No	No
180621	No	No
180622	No	No
180623	No	Yes
180624	No	No
180625	No	No
180626	No	No
180627	No	No
180628	No	No
180629	No	No
180630	No	No
180631	No	Yes
180632	No	No
180633	No	No
180634	No	No
180635	No	No
180636	No	No
180637	No	No
180638	No	No
180639	No	No
180640	No	No
180641	No	No
180642	No	No
180643	No	No
180644	No	No
180645	No	No
180646	No	No
180647	No	No
180648	No	No
180649	No	No
180650	No	No
180651	No	No
180652	No	No
180653	No	No
180654	No	No
180655	No	No
180656	No	No
180657	No	No
180658	No	No
180659	No	Yes
180660	No	No
180661	No	No
180662	No	No
180663	No	No
180664	No	No
180665	No	No
180666	No	No
180667	No	No
180668	No	No
180669	No	No
180670	No	No
180671	No	No
180672	No	No
180673	No	No
180674	No	No
180675	No	No
180676	No	No
180677	No	No
180678	No	No
180679	No	No
180680	No	No
180681	No	No
180682	No	No
180683	No	No
180684	No	No
180685	No	No
180686	No	No
180687	No	No
180688	No	No
180689	No	No
180690	No	No
180691	No	Yes
180692	No	No
180693	Yes	No
180694	No	No
180695	No	No
180696	No	No
180697	No	No
180698	No	No
180699	No	No
180700	No	Yes
180701	No	No
180702	No	No
180703	No	No
180704	No	No
180705	No	No
180706	No	No
180707	No	No
180708	No	No
180709	No	No
180710	No	No
180711	No	No
180712	No	No
180713	No	No
180714	No	No
180715	No	No
180716	No	No
180717	No	No
180718	No	No
180719	No	No
180720	No	No
180721	No	No
180722	No	Yes
180723	No	No
180724	No	No
180725	No	No
180726	No	No
180727	No	No
180728	No	No
180729	No	Yes
180730	No	No
180731	No	No
180732	No	No
180733	No	No
180734	No	No
180735	No	Yes
180736	No	No
180737	No	No
180738	No	Yes
180739	No	No
180740	No	No
180741	No	No
180742	No	Yes
180743	No	No
180744	No	Yes
180745	No	No
180746	No	No
180747	No	No
180748	No	No
180749	No	Yes
180750	No	No
180751	No	No
180752	No	No
180753	No	No
180754	No	No
180755	No	No
180756	No	No
180757	No	No
180758	No	Yes
180759	No	No
180760	No	No
180761	No	No
180762	No	No
180763	No	No
180764	No	No
180765	No	No
180766	No	No
180767	No	No
180768	No	No
180769	No	No
180770	No	Yes
180771	No	No
180772	No	No
180773	No	No
180774	No	No
180775	No	No
180776	No	No
180777	No	Yes
180778	No	No
180779	No	No
180780	No	No
180781	No	No
180782	No	No
180783	No	No
180784	No	No
180785	No	No
180786	No	No
180787	No	No
180788	No	Yes
180789	No	No
180790	No	No
180791	No	No
180792	No	No
180793	No	No
180794	No	No
180795	No	Yes
180796	No	No
180797	No	No
180798	No	No
180799	No	Yes
180800	No	Yes
180801	No	No
180802	No	No
180803	No	No
180804	No	No
180805	No	No
180806	No	Yes
180807	No	No
180808	No	No
180809	No	Yes
180810	No	No
180811	No	Yes
180812	No	No
180813	No	No
180814	No	No
180815	No	No
180816	Yes	Yes
180817	No	No
180818	No	No
180819	No	No
180820	No	No
180821	No	No
180822	No	No
180823	No	No
180824	No	No
180825	No	No
180826	No	No
180827	No	No
180828	No	No
180829	No	Yes
180830	No	No
180831	No	No
180832	No	No
180833	No	No
180834	No	No
180835	No	No
180836	No	No
180837	No	No
180838	No	No
180839	No	No
180840	No	No
180841	No	No
180842	No	No
180843	No	No
180844	No	No
180845	No	No
180846	No	No
180847	No	No
180848	No	No
180849	No	No
180850	No	No
180851	No	No
180852	No	No
180853	No	No
180854	No	No
180855	No	No
180856	No	No
180857	No	No
180858	No	No
180859	No	No
180860	No	No
180861	No	No
180862	No	No
180863	No	No
180864	No	No
180865	No	No
180866	No	No
180867	No	No
180868	No	No
180869	No	No
180870	No	Yes
180871	No	No
180872	No	No
180873	No	No
180874	No	No
180875	No	No
180876	No	No
180877	No	No
180878	No	No
180879	No	No
180880	No	No
180881	No	No
180882	No	No
180883	No	No
180884	No	No
180885	No	No
180886	No	No
180887	No	No
180888	No	No
180889	No	No
180890	No	No
180891	No	No
180892	No	No
180893	No	No
180894	No	No
180895	No	No
180896	No	No
180897	No	No
180898	No	No
180899	No	No
180900	No	No
180901	No	No
180902	No	No
180903	No	No
180904	No	No
180905	No	No
180906	No	No
180907	No	No
180908	No	No
180909	No	No
180910	No	No
180911	No	No
180912	No	No
180913	No	No
180914	No	No
180915	No	No
180916	No	No
180917	No	No
180918	No	No
180919	No	No
180920	No	No
180921	No	No
180922	No	Yes
180923	No	No
180924	No	No
180925	No	No
180926	No	No
180927	No	No
180928	No	No
180929	No	No
180930	No	No
180931	No	No
180932	No	No
180933	No	No
180934	No	No
180935	No	No
180936	No	No
180937	No	Yes
180938	No	No
180939	No	Yes
180940	No	No
180941	No	No
180942	No	No
180943	No	No
180944	No	No
180945	No	No
180946	No	No
180947	No	No
180948	No	No
180949	No	No
180950	No	No
180951	No	No
180952	No	No
180953	No	No
180954	No	No
180955	No	No
180956	No	No
180957	No	No
180958	No	No
180959	No	No
180960	No	No
180961	No	No
180962	No	No
180963	No	No
180964	No	No
180965	No	No
180966	No	No
180967	No	No
180968	No	No
180969	No	No
180970	No	No
180971	No	No
180972	No	No
180973	No	No
180974	No	No
180975	No	No
180976	No	No
180977	No	No
180978	No	No
180979	No	No
180980	No	No
180981	No	No
180982	No	No
180983	No	No
180984	No	No
180985	No	No
180986	No	No
180987	No	No
180988	No	No
180989	No	No
180990	No	Yes
180991	No	No
180992	No	No
180993	No	No
180994	No	No
180995	No	No
180996	No	No
180997	No	No
180998	No	No
180999	No	No
181000	No	No
181001	No	No
181002	No	No
181003	No	No
181004	No	No
181005	No	No
181006	No	No
181007	No	No
181008	No	Yes
181009	No	No
181010	No	No
181011	No	No
181012	No	No
181013	No	No
181014	No	No
181015	No	No
181016	No	No
181017	No	No
181018	No	No
181019	No	No
181020	No	No
181021	No	No
181022	No	No
181023	No	No
181024	No	Yes
181025	No	No
181026	No	No
181027	No	No
181028	No	No
181029	No	No
181030	No	No
181031	No	No
181032	No	No
181033	No	No
181034	No	Yes
181035	No	No
181036	No	No
181037	No	No
181038	No	No
181039	No	No
181040	No	No
181041	No	No
181042	No	No
181043	No	No
181044	No	No
181045	No	No
181046	No	No
181047	No	No
181048	No	No
181049	No	No
181050	No	No
181051	No	No
181052	No	No
181053	No	Yes
181054	No	No
181055	No	No
181056	No	No
181057	No	No
181058	No	No
181059	No	Yes
181060	No	No
181061	No	No
181062	No	No
181063	No	No
181064	No	No
181065	No	No
181066	No	No
181067	No	No
181068	No	No
181069	No	No
181070	No	No
181071	No	No
181072	No	No
181073	No	No
181074	No	No
181075	No	No
181076	No	No
181077	No	No
181078	No	No
181079	No	No
181080	No	Yes
181081	No	No
181082	No	No
181083	No	Yes
181084	No	No
181085	No	No
181086	No	No
181087	No	No
181088	No	No
181089	No	Yes
181090	No	No
181091	No	No
181092	No	No
181093	No	Yes
181094	No	No
181095	No	No
181096	No	No
181097	No	No
181098	No	No
181099	No	No
181100	No	No
181101	No	No
181102	No	No
181103	No	No
181104	No	No
181105	No	No
181106	No	No
181107	No	No
181108	No	No
181109	No	No
181110	No	No
181111	No	No
181112	No	No
181113	No	No
181114	No	No
181115	No	No
181116	No	No
181117	No	No
181118	No	No
181119	No	No
181120	No	No
181121	No	No
181122	No	No
181123	No	No
181124	No	Yes
181125	No	No
181126	No	No
181127	No	No
181128	No	No
181129	No	Yes
181130	No	No
181131	No	No
181132	No	No
181133	No	No
181134	No	No
181135	No	No
181136	No	No
181137	No	No
181138	No	No
181139	No	No
181140	No	No
181141	No	No
181142	No	No
181143	No	No
181144	No	No
181145	No	No
181146	No	No
181147	No	No
181148	No	No
181149	No	No
181150	No	No
181151	No	No
181152	No	No
181153	No	No
181154	No	No
181155	No	No
181156	No	No
181157	No	No
181158	No	No
181159	No	No
181160	No	No
181161	No	No
181162	No	No
181163	No	No
181164	No	No
181165	No	No
181166	No	No
181167	No	No
181168	No	No
181169	No	No
181170	No	No
181171	No	Yes
181172	No	No
181173	No	Yes
181174	No	No
181175	No	No
181176	No	No
181177	No	No
181178	No	No
181179	No	No
181180	No	No
181181	No	No
181182	No	No
181183	No	No
181184	No	No
181185	No	No
181186	No	No
181187	No	No
181188	No	No
181189	No	No
181190	No	No
181191	No	No
181192	No	No
181193	No	No
181194	No	No
181195	No	No
181196	No	No
181197	No	No
181198	No	No
181199	No	Yes
181200	No	No
181201	No	No
181202	No	Yes
181203	No	No
181204	No	No
181205	No	No
181206	No	No
181207	No	No
181208	No	No
181209	No	No
181210	No	No
181211	No	No
181212	No	No
181213	No	No
181214	No	No
181215	No	No
181216	No	No
181217	No	No
181218	No	No
181219	No	No
181220	No	No
181221	No	Yes
181222	No	Yes
181223	No	Yes
181224	No	No
181225	No	No
181226	No	No
181227	No	No
181228	No	No
181229	No	No
181230	No	No
181231	No	No
181232	No	No
181233	No	No
181234	No	No
181235	No	No
181236	No	No
181237	No	No
181238	No	No
181239	No	No
181240	No	No
181241	No	No
181242	No	No
181243	No	No
181244	Yes	Yes
181245	No	No
181246	No	No
181247	No	No
181248	No	No
181249	No	No
181250	No	No
181251	No	No
181252	No	No
181253	No	No
181254	No	No
181255	No	Yes
181256	No	No
181257	No	No
181258	No	No
181259	No	No
181260	No	No
181261	No	No
181262	No	No
181263	No	No
181264	No	No
181265	No	No
181266	No	No
181267	No	No
181268	No	No
181269	No	No
181270	No	Yes
181271	No	No
181272	No	No
181273	No	No
181274	No	No
181275	No	No
181276	No	Yes
181277	No	No
181278	No	No
181279	No	No
181280	No	No
181281	No	Yes
181282	No	No
181283	No	No
181284	No	No
181285	No	No
181286	No	No
181287	No	No
181288	No	No
181289	No	No
181290	No	No
181291	No	No
181292	No	No
181293	No	No
181294	No	No
181295	No	No
181296	No	No
181297	No	No
181298	No	No
181299	No	No
181300	No	No
181301	No	No
181302	No	No
181303	No	No
181304	No	No
181305	No	No
181306	No	No
181307	No	No
181308	No	No
181309	No	Yes
181310	No	No
181311	No	No
181312	No	No
181313	No	No
181314	No	No
181315	No	No
181316	No	No
181317	No	No
181318	No	No
181319	No	No
181320	No	No
181321	No	No
181322	No	No
181323	No	No
181324	No	No
181325	No	No
181326	No	No
181327	No	Yes
181328	No	No
181329	No	No
181330	No	No
181331	No	No
181332	No	No
181333	No	No
181334	No	No
181335	No	No
181336	No	No
181337	No	No
181338	No	No
181339	No	No
181340	No	No
181341	No	No
181342	No	No
181343	No	No
181344	No	Yes
181345	No	No
181346	No	No
181347	No	No
181348	No	Yes
181349	No	No
181350	No	No
181351	No	No
181352	No	No
181353	No	No
181354	No	Yes
181355	No	Yes
181356	No	No
181357	No	No
181358	No	No
181359	No	No
181360	No	No
181361	No	No
181362	No	No
181363	No	No
181364	No	No
181365	No	No
181366	No	No
181367	No	No
181368	No	No
181369	No	No
181370	No	No
181371	No	No
181372	No	No
181373	No	No
181374	No	No
181375	No	No
181376	No	No
181377	Yes	No
181378	No	No
181379	No	No
181380	No	No
181381	No	Yes
181382	No	No
181383	No	No
181384	No	No
181385	No	No
181386	No	No
181387	No	Yes
181388	No	No
181389	No	No
181390	No	No
181391	No	No
181392	No	No
181393	No	No
181394	No	No
181395	No	No
181396	No	No
181397	No	No
181398	No	No
181399	No	No
181400	No	No
181401	No	No
181402	No	No
181403	No	No
181404	No	No
181405	No	Yes
181406	No	No
181407	No	No
181408	No	No
181409	No	No
181410	No	No
181411	No	No
181412	No	No
181413	No	No
181414	No	No
181415	No	No
181416	No	Yes
181417	No	No
181418	No	Yes
181419	No	No
181420	No	No
181421	No	No
181422	No	No
181423	No	No
181424	No	No
181425	No	No
181426	No	No
181427	No	No
181428	No	No
181429	No	No
181430	No	No
181431	No	No
181432	No	No
181433	No	No
181434	No	No
181435	No	No
181436	No	No
181437	No	No
181438	No	No
181439	No	No
181440	No	No
181441	No	No
181442	No	No
181443	No	No
181444	No	No
181445	No	Yes
181446	No	No
181447	No	Yes
181448	No	No
181449	No	No
181450	No	No
181451	No	No
181452	No	No
181453	No	No
181454	No	No
181455	No	No
181456	No	No
181457	No	No
181458	No	No
181459	No	No
181460	No	No
181461	No	No
181462	No	Yes
181463	No	No
181464	Yes	No
181465	No	No
181466	No	No
181467	No	No
181468	No	Yes
181469	No	Yes
181470	No	No
181471	No	No
181472	No	No
181473	No	No
181474	No	No
181475	No	No
181476	No	No
181477	No	No
181478	No	No
181479	No	No
181480	No	No
181481	No	No
181482	No	No
181483	No	No
181484	No	No
181485	No	No
181486	No	No
181487	No	No
181488	No	No
181489	No	No
181490	No	No
181491	No	Yes
181492	No	No
181493	No	No
181494	No	No
181495	No	No
181496	No	No
181497	No	Yes
181498	No	No
181499	No	No
181500	No	No
181501	No	Yes
181502	No	No
181503	No	No
181504	No	No
181505	No	No
181506	No	No
181507	No	No
181508	No	Yes
181509	No	No
181510	No	No
181511	No	No
181512	No	No
181513	No	No
181514	No	No
181515	No	No
181516	No	No
181517	No	No
181518	Yes	No
181519	No	No
181520	No	No
181521	No	Yes
181522	No	No
181523	No	Yes
181524	No	No
181525	No	Yes
181526	No	No
181527	No	No
181528	No	No
181529	No	No
181530	No	No
181531	No	Yes
181532	No	No
181533	No	No
181534	No	No
181535	No	No
181536	No	No
181537	No	No
181538	No	No
181539	No	Yes
181540	No	No
181541	No	No
181542	No	No
181543	No	No
181544	No	No
181545	No	No
181546	No	No
181547	No	No
181548	No	No
181549	No	No
181550	No	No
181551	No	No
181552	No	No
181553	No	No
181554	No	No
181555	Yes	Yes
181556	No	No
181557	No	No
181558	No	No
181559	No	No
181560	No	No
181561	No	No
181562	No	No
181563	No	No
181564	No	No
181565	No	No
181566	No	No
181567	No	No
181568	No	No
181569	No	No
181570	No	No
181571	No	No
181572	No	No
181573	No	No
181574	No	No
181575	No	No
181576	No	No
181577	No	No
181578	No	No
181579	No	No
181580	No	No
181581	No	No
181582	No	No
181583	No	Yes
181584	No	No
181585	No	No
181586	No	No
181587	No	No
181588	No	No
181589	No	No
181590	No	No
181591	No	No
181592	No	No
181593	No	No
181594	No	No
181595	No	No
181596	No	No
181597	No	No
181598	No	No
181599	No	No
181600	No	No
181601	No	No
181602	No	No
181603	No	No
181604	No	No
181605	No	No
181606	No	Yes
181607	No	No
181608	No	No
181609	No	No
181610	No	No
181611	No	No
181612	No	No
181613	No	No
181614	No	No
181615	No	No
181616	No	No
181617	No	No
181618	No	No
181619	No	No
181620	No	No
181621	No	No
181622	No	No
181623	Yes	No
181624	No	No
181625	No	Yes
181626	No	No
181627	No	No
181628	No	No
181629	No	No
181630	No	No
181631	No	No
181632	No	No
181633	No	No
181634	No	No
181635	No	No
181636	No	No
181637	No	No
181638	No	No
181639	No	No
181640	No	No
181641	No	No
181642	No	No
181643	No	No
181644	No	No
181645	No	No
181646	No	No
181647	No	Yes
181648	No	Yes
181649	No	Yes
181650	No	No
181651	No	No
181652	No	No
181653	No	No
181654	No	No
181655	Yes	No
181656	No	No
181657	No	No
181658	No	No
181659	No	No
181660	No	No
181661	No	No
181662	No	Yes
181663	Yes	No
181664	No	No
181665	No	No
181666	No	Yes
181667	No	No
181668	No	No
181669	No	No
181670	No	No
181671	No	No
181672	No	No
181673	No	No
181674	No	No
181675	No	No
181676	No	No
181677	No	No
181678	No	No
181679	No	No
181680	No	No
181681	No	No
181682	No	No
181683	No	No
181684	No	No
181685	No	No
181686	No	No
181687	No	No
181688	No	Yes
181689	No	No
181690	No	No
181691	No	No
181692	No	No
181693	No	Yes
181694	No	Yes
181695	No	No
181696	No	Yes
181697	No	No
181698	No	No
181699	No	No
181700	No	No
181701	No	No
181702	No	No
181703	No	No
181704	No	No
181705	No	No
181706	No	No
181707	No	No
181708	No	No
181709	No	No
181710	No	No
181711	No	No
181712	No	No
181713	No	No
181714	No	No
181715	No	No
181716	No	No
181717	No	No
181718	No	No
181719	No	No
181720	No	No
181721	No	No
181722	No	No
181723	No	No
181724	No	No
181725	Yes	No
181726	No	No
181727	No	No
181728	No	No
181729	No	No
181730	No	No
181731	No	No
181732	No	No
181733	No	No
181734	No	No
181735	No	No
181736	No	No
181737	No	No
181738	No	No
181739	No	No
181740	No	No
181741	No	No
181742	No	No
181743	No	No
181744	No	No
181745	No	No
181746	No	No
181747	No	No
181748	No	No
181749	No	No
181750	No	No
181751	No	No
181752	No	No
181753	No	No
181754	No	No
181755	No	Yes
181756	No	No
181757	No	No
181758	No	No
181759	No	No
181760	No	No
181761	No	No
181762	No	No
181763	No	No
181764	No	No
181765	No	No
181766	No	No
181767	No	No
181768	No	No
181769	No	No
181770	No	No
181771	No	No
181772	No	No
181773	No	No
181774	No	Yes
181775	No	No
181776	No	Yes
181777	No	No
181778	No	No
181779	No	No
181780	No	No
181781	No	Yes
181782	No	No
181783	No	Yes
181784	No	No
181785	No	No
181786	No	No
181787	No	No
181788	No	No
181789	No	No
181790	No	No
181791	No	No
181792	No	Yes
181793	No	No
181794	No	No
181795	No	No
181796	No	No
181797	No	No
181798	No	No
181799	No	Yes
181800	No	No
181801	No	No
181802	No	No
181803	No	No
181804	No	No
181805	No	No
181806	No	Yes
181807	No	No
181808	No	No
181809	No	No
181810	No	No
181811	No	No
181812	No	No
181813	No	No
181814	No	Yes
181815	No	No
181816	No	No
181817	No	No
181818	No	No
181819	No	No
181820	No	No
181821	No	No
181822	No	No
181823	No	No
181824	No	No
181825	No	No
181826	No	No
181827	No	No
181828	No	No
181829	No	No
181830	No	No
181831	No	No
181832	No	No
181833	No	No
181834	No	No
181835	No	No
181836	No	No
181837	No	No
181838	No	No
181839	No	No
181840	No	No
181841	No	No
181842	No	No
181843	No	No
181844	No	No
181845	No	Yes
181846	No	No
181847	No	No
181848	No	No
181849	No	No
181850	No	No
181851	No	No
181852	No	No
181853	No	No
181854	No	No
181855	No	No
181856	No	No
181857	No	No
181858	No	No
181859	No	No
181860	No	No
181861	No	No
181862	No	No
181863	No	No
181864	No	No
181865	No	Yes
181866	No	No
181867	No	No
181868	No	No
181869	No	No
181870	No	No
181871	No	No
181872	No	No
181873	No	No
181874	No	No
181875	No	No
181876	No	No
181877	No	No
181878	No	No
181879	No	No
181880	No	No
181881	No	No
181882	No	No
181883	No	No
181884	No	No
181885	No	No
181886	No	No
181887	No	Yes
181888	No	No
181889	No	No
181890	No	No
181891	No	No
181892	No	No
181893	No	No
181894	No	Yes
181895	No	No
181896	No	No
181897	No	No
181898	No	No
181899	No	No
181900	No	No
181901	No	No
181902	No	No
181903	No	No
181904	No	No
181905	No	No
181906	No	No
181907	No	No
181908	Yes	No
181909	No	No
181910	No	No
181911	No	No
181912	No	No
181913	No	No
181914	No	No
181915	No	No
181916	No	No
181917	No	No
181918	No	No
181919	No	No
181920	No	No
181921	No	No
181922	No	No
181923	Yes	No
181924	No	No
181925	No	No
181926	No	No
181927	No	No
181928	No	No
181929	No	No
181930	No	No
181931	No	No
181932	No	Yes
181933	No	No
181934	No	No
181935	No	No
181936	No	No
181937	No	No
181938	No	No
181939	No	No
181940	No	No
181941	No	Yes
181942	No	No
181943	No	No
181944	No	Yes
181945	No	No
