hhno	visgpno	sex	age	occ	soc	dact	nbalvis
100001	4	1	0	9995		0	10
100001	5	2	0	9995		0	4
100002	5	1	1	9985		0	11
100002	6	2	0	9995		0	14
100002	7	1	0	9995		0	5
100005	7	1	1	9985		0	2
100005	8	1	1	9995		0	4
100005	9	1	0	9995		0	4
100006	5	2	0	9995		0	4
100010	5	1	1	9985		0	2
100010	6	1	0	9995		0	2
100010	7	2	0	9995		0	6
100014	3	2	1	9985		0	5
100014	4	2	1	9985		0	5
100014	5	1	0	9995		0	2
100015	5	2	0	9995		0	8
100016	3	1	0	9995		0	25
100016	4	2	0	9995		0	58
100016	5	1	1	9985		0	72
100017	3	2	1	9985		0	35
100017	4	1	1	9985		0	35
100021	3	1	1	9985		0	4
100021	4	2	1	9985		0	4
100021	5	2	0	9995		0	4
100022	2	1	0	9995		0	9
100022	3	2	0	9995		0	13
100026	2	2	0	9995		0	4
100027	5	2	0	9995		0	6
100027	6	1	0	9995		0	6
100028	6	2	0	9995		0	10
100028	7	1	0	9995		0	10
100030	5	2	1	9995		0	14
100030	6	1	0	9995		0	6
100031	4	2	1	9985		0	27
100031	5	1	1	9985		0	10
100031	6	1	1	9985		0	7
100031	7	1	1	9985		0	15
100031	8	2	0	9995		0	41
100031	9	1	0	9995		0	37
100031	10	2	1	9985		0	10
100032	5	1	0	9995		0	20
100032	6	2	0	9995		0	27
100032	7	2	1	9985		0	33
100032	8	2	1	9995		0	2
100032	9	2	1	9985		0	7
100034	5	2	0	9995		0	8
100035	3	1	0	9985		0	30
100039	2	1	0	9995		0	25
100040	3	2	0	9985		0	21
100040	4	2	1	9985		0	21
100040	5	1	1	9985		0	21
100040	6	2	0	9995		0	21
100041	3	2	1	9985		0	5
100041	4	2	1	9985		0	5
100041	5	2	0	9995		0	22
100041	6	1	0	9995		0	20
100044	4	1	0	9995		0	40
100044	5	2	0	9995		0	16
100045	3	1	1	9985		0	5
100046	3	1	1	9985		0	4
100046	4	2	0	9995		0	5
100047	8	1	1	9995		0	5
100047	9	1	0	9995		0	6
100047	10	2	0	9995		0	10
100049	6	1	0	9995		0	4
100050	5	1	1	9985		0	3
100054	2	1	0	9995		0	32
100057	4	2	1	9995		0	26
100058	3	2	1	9995		0	33
100058	4	1	0	9995		0	26
100058	5	2	0	9995		0	26
100059	3	1	1	9985		0	5
100059	4	1	1	9985		0	5
100059	5	2	0	9995		0	9
100060	3	1	0	9995		0	2
100061	3	2	0	9995		0	12
100061	4	1	0	9995		0	12
100062	3	2	0	9995		0	8
100062	4	1	0	9995		0	4
100065	2	1	0	9995		0	4
100065	3	2	0	9995		0	4
100069	6	2	0	9995		0	18
100070	4	2	1	9985		0	7
100070	5	2	1	9985		0	14
100071	3	2	1	9985		0	20
100073	5	2	1	9985		0	2
100075	3	2	0	9995		0	4
100076	3	1	0	9995		0	4
100076	4	2	0	9995		0	4
100077	4	1	0	9995		0	11
100077	5	2	0	9995		0	8
100079	6	2	1	9995		0	7
100080	7	1	0	9995		0	52
100080	8	2	0	9995		0	4
100080	9	2	1	9985		0	4
100081	9	1	0	9995		0	15
100081	10	2	0	9995		0	5
100082	3	1	0	9995		0	44
100086	3	1	0	9995		0	15
100087	3	2	0	9995		0	5
100087	4	1	0	9995		0	5
100090	6	2	0	9995		0	2
100096	5	2	1	9985		0	3
100097	4	2	0	9995		0	42
100097	5	1	0	9995		0	21
100097	6	2	1	9985		0	21
100097	7	2	0	9985		0	21
100099	3	2	0	9995		0	9
100100	2	1	1	9985		0	4
100100	3	1	1	9985		0	4
100100	4	1	0	9995		0	20
100100	5	2	0	9995		0	24
100101	5	1	0	9995		0	53
100101	6	2	0	9995		0	3
100102	5	1	1	9985		0	6
100102	6	2	0	9995		0	6
100103	3	2	1	9985		0	5
100104	2	1	1	9985		0	5
100104	3	1	0	9995		0	23
100104	4	2	0	9995		0	5
100105	2	1	1	9985		0	2
100105	3	1	0	9995		0	8
100105	4	2	0	9995		0	18
100106	3	1	0	9995		0	12
100106	4	2	0	9995		0	12
100110	2	2	0	9995		0	35
100111	3	1	0	9995		0	12
100111	4	2	0	9995		0	15
100112	5	2	1	9985		0	4
100112	6	2	1	9995		0	16
100112	7	2	0	9995		0	4
100114	3	1	0	9985		0	14
100116	4	2	0	9995		0	4
100118	2	2	0	9995		0	7
100119	3	2	0	9995		0	41
100119	4	1	1	9985		0	6
100119	5	1	1	9985		0	6
100119	6	1	0	9995		0	23
100120	2	1	0	9995		0	23
100120	3	2	0	9995		0	23
100121	4	2	0	9995		0	28
100121	5	1	0	9995		0	30
100122	6	1	0	9995		0	8
100122	7	2	0	9995		0	2
100123	4	2	0	9995		0	60
100124	7	1	0	9995		0	10
100126	4	2	0	9995		0	76
100126	5	2	1	9985		0	43
100126	6	1	0	9995		0	28
100126	7	1	1	9985		0	28
100126	8	1	1	9985		0	28
100126	9	1	1	9985		0	28
100127	2	2	0	9995		0	18
100128	3	1	0	9995		0	5
100131	2	2	0	9995		0	20
100131	3	1	0	9995		0	20
100138	3	2	0	9995		0	7
100141	4	1	1	9985		0	10
100145	2	1	0	9995		0	10
100145	3	2	0	9995		0	18
100145	4	1	0	9985		0	10
100147	3	2	0	9995		0	87
100147	4	1	0	9995		0	87
100147	5	1	1	9985		0	89
100147	6	1	1	9985		0	89
100148	2	1	1	9985		0	11
100148	3	1	1	9995		0	10
100149	4	1	0	9995		0	10
100149	5	2	0	9995		0	5
100149	6	1	1	9985		0	5
100149	7	2	1	9985		0	5
100149	8	2	1	9985		0	5
100150	4	2	1	9985		0	4
100151	5	2	0	9995		0	6
100151	6	1	1	9985		0	8
100153	6	2	0	9995		0	6
100156	3	1	0	9995		0	7
100159	5	1	0	9995		0	10
100159	6	2	0	9995		0	52
100159	7	2	0	9985		0	6
100160	5	2	0	9995		0	5
