hhno	Pregnancy_in_household	Child(ren)_under_2
160511	No	No
160512	No	No
160513	No	No
160514	No	No
160515	No	Yes
160516	Yes	No
160517	No	No
160518	No	No
160519	No	No
160520	No	Yes
160521	No	No
160522	No	No
160523	No	No
160524	No	No
160525	No	No
160526	No	No
160527	No	No
160528	No	No
160529	No	No
160530	No	No
160531	No	No
160532	No	Yes
160533	No	No
160534	No	No
160535	No	No
160536	No	No
160537	No	No
160538	No	No
160539	No	No
160540	No	No
160541	No	Yes
160542	No	No
160543	No	No
160544	No	No
160545	No	No
160546	No	No
160547	No	Yes
160548	No	No
160549	No	No
160550	No	No
160551	No	Yes
160552	No	No
160553	No	No
160554	No	No
160555	No	No
160556	No	Yes
160557	No	No
160558	No	No
160559	No	No
160560	No	No
160561	No	No
160562	No	No
160563	No	Yes
160564	No	No
160565	No	No
160566	No	No
160567	No	No
160568	No	Yes
160569	No	No
160570	No	No
160571	No	No
160572	No	No
160573	No	No
160574	No	No
160575	No	No
160576	No	No
160577	No	Yes
160578	No	No
160579	No	No
160580	No	No
160581	No	No
160582	No	No
160583	No	No
160584	No	Yes
160585	No	No
160586	No	No
160587	No	No
160588	No	No
160589	No	No
160590	No	No
160591	No	No
160592	No	No
160593	No	No
160594	No	No
160595	No	No
160596	No	No
160597	No	No
160598	No	No
160599	No	No
160600	No	No
160601	No	No
160602	No	No
160603	No	Yes
160604	No	No
160605	No	No
160606	No	No
160607	No	No
160608	No	No
160609	No	No
160610	No	No
160611	No	No
160612	No	No
160613	No	No
160614	No	No
160615	No	No
160616	No	Yes
160617	No	No
160618	No	No
160619	No	No
160620	No	No
160621	No	No
160622	No	No
160623	No	No
160624	No	No
160625	No	No
160626	No	No
160627	No	No
160628	No	No
160629	No	No
160630	No	Yes
160631	No	No
160632	No	No
160633	No	No
160634	No	No
160635	No	No
160636	No	No
160637	No	No
160638	No	No
160639	No	No
160640	No	No
160641	No	No
160642	No	No
160643	No	No
160644	No	No
160645	No	No
160646	No	No
160647	No	No
160648	No	No
160649	No	No
160650	No	No
160651	No	No
160652	No	No
160653	No	No
160654	No	No
160655	No	No
160656	No	No
160657	No	No
160658	No	No
160659	No	No
160660	No	No
160661	No	No
160662	No	No
160663	No	No
160664	No	No
160665	No	No
160666	No	No
160667	No	No
160668	No	Yes
160669	No	No
160670	No	No
160671	No	No
160672	No	No
160673	No	No
160674	No	No
160675	No	No
160676	No	No
160677	No	No
160678	No	Yes
160679	No	No
160680	No	No
160681	No	No
160682	No	No
160683	No	No
160684	No	No
160685	No	No
160686	No	No
160687	No	No
160688	No	No
160689	No	No
160690	No	No
160691	No	No
160692	No	No
160693	No	No
160694	No	No
160695	No	No
160696	No	No
160697	No	No
160698	No	Yes
160699	No	No
160700	No	No
160701	No	No
160702	No	No
160703	No	No
160704	No	No
160705	No	No
160706	No	No
160707	No	No
160708	No	No
160709	No	No
160710	No	No
160711	No	No
160712	No	No
160713	No	No
160714	No	No
160715	No	No
160716	No	No
160717	No	No
160718	No	No
160719	No	No
160720	No	No
160721	No	No
160722	No	No
160723	No	No
160724	No	No
160725	No	Yes
160726	No	No
160727	No	No
160728	No	No
160729	No	No
160730	No	Yes
160731	No	Yes
160732	No	No
160733	No	Yes
160734	No	No
160735	No	No
160736	No	No
160737	No	No
160738	No	No
160739	No	No
160740	No	No
160741	No	No
160742	No	No
160743	No	No
160744	No	No
160745	No	No
160746	No	No
160747	No	No
160748	No	No
160749	No	No
160750	No	Yes
160751	No	No
160752	No	No
160753	No	No
160754	No	No
160755	No	No
160756	No	No
160757	No	No
160758	No	No
160759	No	No
160760	No	No
160761	No	No
160762	No	No
160763	No	No
160764	No	No
160765	No	No
160766	No	No
160767	No	No
160768	No	No
160769	No	No
160770	No	No
160771	No	No
160772	No	No
160773	No	No
160774	No	No
160775	No	No
160776	No	No
160777	No	No
160778	No	Yes
160779	No	No
160780	No	No
160781	No	No
160782	No	No
160783	No	No
160784	No	No
160785	No	Yes
160786	Yes	No
160787	No	No
160788	No	Yes
160789	No	No
160790	No	No
160791	No	No
160792	Yes	No
160793	No	Yes
160794	No	No
160795	No	No
160796	No	No
160797	No	No
160798	No	No
160799	No	Yes
160800	No	No
160801	No	No
160802	No	No
160803	No	No
160804	No	No
160805	No	No
160806	No	No
160807	No	No
160808	No	No
160809	No	No
160810	No	No
160811	No	No
160812	No	No
160813	No	No
160814	No	No
160815	No	No
160816	No	No
160817	No	No
160818	No	No
160819	No	Yes
160820	No	No
160821	No	No
160822	No	No
160823	No	No
160824	No	No
160825	No	No
160826	No	No
160827	No	No
160828	No	No
160829	No	No
160830	No	Yes
160831	No	No
160832	No	No
160833	No	No
160834	No	No
160835	No	No
160836	No	No
160837	No	No
160838	No	No
160839	No	No
160840	No	No
160841	No	No
160842	No	No
160843	No	No
160844	No	No
160845	No	No
160846	No	No
160847	No	No
160848	No	No
160849	No	No
160850	No	No
160851	No	No
160852	No	No
160853	No	No
160854	No	No
160855	No	No
160856	No	No
160857	No	No
160858	No	No
160859	No	No
160860	No	No
160861	No	No
160862	No	No
160863	No	Yes
160864	No	No
160865	No	No
160866	No	No
160867	No	No
160868	No	No
160869	No	No
160870	No	No
160871	No	Yes
160872	No	No
160873	No	No
160874	No	No
160875	No	No
160876	No	Yes
160877	No	No
160878	No	No
160879	No	No
160880	No	No
160881	No	No
160882	No	No
160883	No	No
160884	No	No
160885	No	Yes
160886	No	No
160887	No	No
160888	No	No
160889	No	No
160890	No	No
160891	No	No
160892	No	No
160893	No	No
160894	No	No
160895	No	No
160896	No	No
160897	No	No
160898	No	Yes
160899	No	No
160900	No	No
160901	No	No
160902	No	No
160903	No	No
160904	No	No
160905	No	No
160906	No	No
160907	No	No
160908	No	No
160909	No	No
160910	No	No
160911	No	No
160912	Yes	No
160913	No	No
160914	No	No
160915	No	No
160916	No	No
160917	No	No
160918	No	No
160919	No	No
160920	No	No
160921	No	No
160922	No	No
160923	No	No
160924	No	No
160925	No	No
160926	No	No
160927	No	No
160928	No	No
160929	No	No
160930	No	No
160931	No	No
160932	No	No
160933	No	No
160934	No	No
160935	No	No
160936	No	No
160937	No	No
160938	No	No
160939	No	No
160940	No	No
160941	No	No
160942	No	No
160943	No	No
160944	No	No
160945	No	No
160946	No	No
160947	No	No
160948	No	No
160949	No	No
160950	No	No
160951	No	No
160952	No	No
160953	No	No
160954	No	No
160955	No	No
160956	No	No
160957	No	No
160958	No	No
160959	No	Yes
160960	No	No
160961	No	Yes
160962	No	No
160963	No	No
160964	No	No
160965	No	No
160966	No	No
160967	No	No
160968	No	No
160969	No	No
160970	No	No
160971	No	No
160972	No	No
160973	No	No
160974	No	No
160975	No	No
160976	No	No
160977	No	No
160978	No	No
160979	No	No
160980	No	No
160981	No	No
160982	No	No
160983	No	No
160984	No	No
160985	No	No
160986	No	No
160987	No	No
160988	No	No
160989	No	No
160990	No	No
160991	No	No
160992	No	No
160993	No	No
160994	No	No
160995	No	No
160996	No	No
160997	No	No
160998	No	No
160999	No	No
161000	No	No
161001	No	No
161002	No	No
161003	No	No
161004	No	No
161005	No	No
161006	No	Yes
161007	No	No
161008	No	No
161009	No	Yes
161010	No	No
161011	No	No
161012	No	No
161013	No	No
161014	No	No
161015	No	No
161016	No	No
161017	No	No
161018	No	No
161019	No	No
161020	No	No
161021	No	No
161022	No	No
161023	No	No
161024	No	No
161025	No	No
161026	No	No
161027	No	No
161028	No	No
161029	No	No
161030	No	No
161031	No	No
161032	No	No
161033	No	No
161034	No	No
161035	No	No
161036	No	No
161037	No	No
161038	No	No
161039	No	Yes
161040	No	No
161041	No	No
161042	No	Yes
161043	No	No
161044	No	No
161045	No	Yes
161046	No	No
161047	No	No
161048	No	No
161049	No	No
161050	No	Yes
161051	No	No
161052	No	No
161053	No	No
161054	No	No
161055	No	No
161056	No	No
161057	No	No
161058	No	No
161059	No	No
161060	No	No
161061	No	No
161062	No	No
161063	No	Yes
161064	No	No
161065	No	No
161066	No	No
161067	No	No
161068	No	No
161069	No	No
161070	No	No
161071	No	No
161072	No	No
161073	No	Yes
161074	No	No
161075	No	No
161076	No	No
161077	No	No
161078	No	No
161079	No	No
161080	No	No
161081	No	No
161082	No	No
161083	No	No
161084	No	No
161085	No	No
161086	No	Yes
161087	No	Yes
161088	No	No
161089	No	No
161090	No	No
161091	No	No
161092	No	No
161093	No	No
161094	No	No
161095	No	No
161096	No	No
161097	No	No
161098	No	No
161099	No	No
161100	No	No
161101	No	No
161102	No	No
161103	No	No
161104	No	No
161105	No	No
161106	No	No
161107	No	No
161108	No	No
161109	No	No
161110	No	No
161111	No	No
161112	No	No
161113	No	No
161114	No	No
161115	No	No
161116	No	No
161117	No	No
161118	No	No
161119	No	No
161120	No	No
161121	No	No
161122	No	No
161123	No	No
161124	No	No
161125	No	No
161126	No	No
161127	No	No
161128	Yes	No
161129	No	No
161130	No	No
161131	No	No
161132	No	No
161133	No	No
161134	No	No
161135	No	No
161136	No	No
161137	No	No
161138	No	No
161139	No	No
161140	No	No
161141	No	No
161142	No	No
161143	No	No
161144	No	Yes
161145	No	No
161146	No	No
161147	No	No
161148	No	No
161149	No	No
161150	No	No
161151	No	No
161152	No	No
161153	No	No
161154	No	No
161155	No	No
161156	No	No
161157	No	No
161158	No	No
161159	No	No
161160	No	No
161161	No	No
161162	No	No
161163	No	No
161164	No	No
161165	No	No
161166	No	No
161167	No	No
161168	No	No
161169	No	Yes
161170	No	No
161171	No	No
161172	No	No
161173	No	No
161174	No	No
161175	No	No
161176	No	Yes
161177	No	No
161178	No	No
161179	No	No
161180	No	No
161181	No	No
161182	No	No
161183	No	No
161184	No	No
161185	No	No
161186	No	Yes
161187	No	No
161188	No	No
161189	No	No
161190	No	No
161191	No	No
161192	No	No
161193	No	No
161194	No	No
161195	No	No
161196	No	No
161197	No	No
161198	No	No
161199	No	No
161200	No	No
161201	No	No
161202	No	Yes
161203	No	No
161204	No	No
161205	No	No
161206	No	No
161207	No	No
161208	Yes	No
161209	No	No
161210	No	No
161211	No	No
161212	No	No
161213	No	No
161214	No	No
161215	No	No
161216	No	No
161217	No	No
161218	No	Yes
161219	No	No
161220	No	No
161221	No	No
161222	No	No
161223	No	No
161224	No	No
161225	No	No
161226	No	No
161227	No	No
161228	No	No
161229	No	No
161230	No	No
161231	No	No
161232	No	No
161233	No	No
161234	No	Yes
161235	No	No
161236	No	Yes
161237	No	Yes
161238	No	No
161239	No	No
161240	No	No
161241	No	No
161242	No	No
161243	No	No
161244	No	No
161245	No	No
161246	No	No
161247	No	No
161248	No	No
161249	No	No
161250	No	No
161251	No	Yes
161252	No	No
161253	No	No
161254	No	No
161255	No	No
161256	No	No
161257	No	No
161258	No	No
161259	No	No
161260	No	No
161261	No	Yes
161262	No	No
161263	No	Yes
161264	No	No
161265	No	No
161266	No	No
161267	No	No
161268	No	No
161269	No	No
161270	No	No
161271	No	No
161272	No	No
161273	No	No
161274	No	No
161275	No	No
161276	No	No
161277	No	No
161278	No	No
161279	No	No
161280	No	No
161281	No	No
161282	Yes	Yes
161283	No	No
161284	No	No
161285	No	No
161286	No	No
161287	No	No
161288	No	No
161289	No	No
161290	No	No
161291	No	No
161292	No	No
161293	No	No
161294	No	No
161295	No	No
161296	No	No
161297	No	No
161298	No	No
161299	No	No
161300	No	No
161301	No	No
161302	No	No
161303	No	No
161304	No	No
161305	No	No
161306	No	No
161307	No	No
161308	No	Yes
161309	No	No
161310	No	No
161311	No	No
161312	No	No
161313	No	Yes
161314	No	No
161315	No	No
161316	No	No
161317	Yes	Yes
161318	No	No
161319	No	No
161320	No	No
161321	No	No
161322	Yes	No
161323	No	No
161324	No	No
161325	No	No
161326	No	No
161327	No	No
161328	No	No
161329	No	No
161330	No	No
161331	No	No
161332	No	No
161333	No	No
161334	No	No
161335	No	No
161336	No	No
161337	No	No
161338	No	No
161339	No	No
161340	No	No
161341	No	No
161342	No	No
161343	No	No
161344	No	No
161345	No	No
161346	No	No
161347	No	No
161348	No	No
161349	No	No
161350	No	No
161351	No	No
161352	No	No
161353	No	No
161354	No	No
161355	No	No
161356	No	No
161357	No	No
161358	No	No
161359	Yes	Yes
161360	No	No
161361	No	Yes
161362	No	No
161363	No	No
161364	No	Yes
161365	No	No
161366	No	No
161367	No	Yes
161368	No	No
161369	No	No
161370	No	No
161371	No	No
161372	No	No
161373	No	No
161374	No	No
161375	No	No
161376	No	No
161377	No	No
161378	No	No
161379	No	No
161380	No	No
161381	No	No
161382	No	No
161383	No	No
161384	No	No
161385	No	No
161386	No	No
161387	No	Yes
161388	No	No
161389	No	No
161390	No	No
161391	No	No
161392	No	No
161393	No	Yes
161394	No	Yes
161395	No	No
161396	No	No
161397	No	No
161398	No	No
161399	No	No
161400	Yes	Yes
161401	No	No
161402	No	No
161403	No	No
161404	No	No
161405	No	No
161406	No	No
161407	No	No
161408	No	No
161409	No	No
161410	No	No
161411	No	No
161412	No	No
161413	No	Yes
161414	No	No
161415	No	No
161416	No	No
161417	No	No
161418	No	No
161419	No	No
161420	No	No
161421	No	No
161422	No	No
161423	No	No
161424	No	No
161425	No	No
161426	No	No
161427	No	No
161428	No	No
161429	No	No
161430	No	No
161431	No	No
161432	No	Yes
161433	No	No
161434	No	No
161435	No	No
161436	No	No
161437	No	No
161438	No	No
161439	No	No
161440	No	No
161441	No	No
161442	No	No
161443	No	No
161444	No	No
161445	No	No
161446	No	No
161447	No	No
161448	No	No
161449	No	No
161450	No	No
161451	No	No
161452	No	No
161453	No	No
161454	No	No
161455	No	No
161456	No	Yes
161457	No	No
161458	No	No
161459	No	No
161460	No	No
161461	No	No
161462	No	No
161463	No	No
161464	No	No
161465	No	Yes
161466	No	No
161467	No	No
161468	No	No
161469	No	No
161470	No	No
161471	No	No
161472	No	No
161473	No	No
161474	No	No
161475	No	No
161476	No	No
161477	No	No
161478	Yes	No
161479	No	No
161480	No	No
161481	No	No
161482	No	No
161483	No	No
161484	No	No
161485	No	No
161486	No	No
161487	No	No
161488	No	No
161489	No	No
161490	No	No
161491	No	No
161492	No	No
161493	No	No
161494	No	No
161495	No	No
161496	No	No
161497	No	No
161498	No	No
161499	No	No
161500	No	No
161501	No	No
161502	No	No
161503	No	No
161504	No	No
161505	No	No
161506	No	No
161507	No	No
161508	No	No
161509	No	No
161510	No	No
161511	No	No
161512	No	No
161513	No	No
161514	No	No
161515	No	No
161516	No	No
161517	No	Yes
161518	No	No
161519	No	No
161520	No	No
161521	No	No
161522	No	No
161523	No	No
161524	No	No
161525	No	No
161526	No	No
161527	No	No
161528	No	No
161529	No	No
161530	No	No
161531	No	Yes
161532	No	No
161533	No	No
161534	No	No
161535	No	No
161536	No	No
161537	No	No
161538	No	No
161539	No	No
161540	No	No
161541	No	No
161542	No	No
161543	No	No
161544	No	No
161545	No	No
161546	No	No
161547	No	No
161548	No	No
161549	No	No
161550	No	No
161551	No	No
161552	No	No
161553	No	No
161554	No	No
161555	No	No
161556	No	No
161557	No	No
161558	No	No
161559	No	No
161560	No	No
161561	No	No
161562	No	Yes
161563	No	No
161564	No	No
161565	No	No
161566	No	No
161567	No	No
161568	No	No
161569	No	No
161570	No	No
161571	No	No
161572	No	No
161573	No	No
161574	No	Yes
161575	No	No
161576	No	No
161577	No	No
161578	No	No
161579	No	No
161580	Yes	No
161581	No	No
161582	No	Yes
161583	No	No
161584	Yes	Yes
161585	No	No
161586	No	No
161587	No	No
161588	No	No
161589	No	Yes
161590	No	No
161591	No	No
161592	No	No
161593	No	No
161594	No	No
161595	No	No
161596	No	No
161597	No	No
161598	No	No
161599	No	No
161600	No	No
161601	No	No
161602	Yes	No
161603	No	No
161604	No	No
161605	No	No
161606	No	No
161607	No	No
161608	No	No
161609	No	No
161610	No	No
161611	No	No
161612	No	No
161613	No	No
161614	No	No
161615	No	No
161616	No	No
161617	No	No
161618	No	No
161619	No	No
161620	No	No
161621	No	No
161622	No	No
161623	No	No
161624	No	No
161625	No	No
161626	No	No
161627	No	No
161628	No	No
161629	No	No
161630	No	Yes
161631	No	No
161632	Yes	No
161633	No	No
161634	No	No
161635	No	No
161636	No	No
161637	No	No
161638	No	No
161639	No	No
161640	No	No
161641	No	No
161642	No	No
161643	No	No
161644	No	No
161645	No	No
161646	No	No
161647	No	Yes
161648	No	No
161649	No	No
161650	No	No
161651	No	No
161652	No	No
161653	No	No
161654	No	No
161655	No	Yes
161656	No	No
161657	No	No
161658	No	No
161659	No	Yes
161660	No	Yes
161661	No	No
161662	No	No
161663	No	No
161664	No	No
161665	No	No
161666	No	No
161667	No	Yes
161668	No	No
161669	No	No
161670	No	No
161671	No	No
161672	No	No
161673	No	No
161674	No	No
161675	No	No
161676	No	No
161677	No	Yes
161678	No	No
161679	No	No
161680	No	No
161681	No	No
161682	No	No
161683	No	No
161684	No	No
161685	No	Yes
161686	No	Yes
161687	No	No
161688	No	Yes
161689	No	No
161690	No	No
161691	No	No
161692	No	No
161693	No	No
161694	No	No
161695	No	No
161696	No	No
161697	No	No
161698	No	No
161699	No	No
161700	No	No
161701	No	No
161702	No	No
161703	No	No
161704	No	No
161705	No	No
161706	No	No
161707	No	No
161708	Yes	No
161709	No	No
161710	No	No
161711	No	No
161712	No	No
161713	No	No
161714	No	No
161715	No	No
161716	No	No
161717	No	No
161718	No	No
161719	No	No
161720	No	No
161721	No	No
161722	No	No
161723	No	No
161724	No	No
161725	No	No
161726	No	No
161727	No	No
161728	No	No
161729	No	No
161730	No	No
161731	No	No
161732	No	No
161733	No	No
161734	No	No
161735	No	No
161736	No	No
161737	No	No
161738	No	No
161739	No	No
161740	No	Yes
161741	No	No
161742	No	No
161743	No	No
161744	No	No
161745	No	No
161746	No	No
161747	No	No
161748	No	No
161749	No	No
161750	No	No
161751	No	No
161752	No	No
161753	No	No
161754	No	No
161755	No	No
161756	No	No
161757	No	No
161758	No	No
161759	No	No
161760	No	No
161761	No	No
161762	No	No
161763	No	No
161764	No	No
161765	No	No
161766	No	No
161767	No	No
161768	No	No
161769	No	Yes
161770	No	No
161771	No	Yes
161772	No	No
161773	No	No
161774	No	No
161775	No	No
161776	No	No
161777	No	No
161778	No	No
161779	No	No
161780	No	No
161781	No	No
161782	No	No
161783	No	No
161784	No	No
161785	No	No
161786	No	No
161787	No	No
161788	No	No
161789	No	No
161790	No	No
161791	No	No
161792	No	No
161793	No	No
161794	No	No
161795	No	No
161796	No	No
161797	No	No
161798	No	No
161799	No	No
161800	No	No
161801	No	No
161802	No	No
161803	No	No
161804	No	No
161805	No	No
161806	No	Yes
161807	No	No
161808	No	No
161809	No	No
161810	No	Yes
161811	No	Yes
161812	Yes	No
161813	No	No
161814	No	No
161815	No	No
161816	No	No
161817	No	No
161818	No	No
161819	No	No
161820	No	No
161821	No	No
161822	No	No
161823	No	No
161824	No	No
161825	No	No
161826	No	No
161827	No	No
161828	No	No
161829	No	No
161830	No	No
161831	No	No
161832	No	No
161833	No	No
161834	No	No
161835	No	No
161836	No	No
161837	No	No
161838	No	No
161839	No	No
161840	No	No
161841	No	No
161842	No	No
161843	No	No
161844	No	Yes
161845	No	No
161846	No	No
161847	No	No
161848	No	No
161849	No	No
161850	No	No
161851	No	No
161852	No	No
161853	No	No
161854	No	No
161855	Yes	No
161856	No	Yes
161857	No	Yes
161858	No	No
161859	No	No
161860	No	Yes
161861	No	No
161862	No	No
161863	No	No
161864	No	No
161865	No	No
161866	No	No
161867	No	No
161868	No	No
161869	No	No
161870	No	No
161871	No	No
161872	No	No
161873	No	No
161874	No	No
161875	No	No
161876	No	Yes
161877	No	No
161878	No	No
161879	No	No
161880	No	No
161881	No	Yes
161882	No	No
161883	No	No
161884	No	No
161885	No	No
161886	No	No
161887	No	No
161888	No	No
161889	No	No
161890	No	No
161891	No	No
161892	No	Yes
161893	No	No
161894	No	No
161895	No	No
161896	Yes	No
161897	No	No
161898	No	No
161899	No	No
161900	No	No
161901	No	No
161902	No	No
161903	No	No
161904	No	No
161905	No	No
161906	No	Yes
161907	No	No
161908	No	No
161909	No	No
161910	No	No
161911	No	No
161912	No	No
161913	No	No
161914	No	No
161915	No	No
161916	No	No
161917	No	No
161918	No	No
161919	No	No
161920	No	No
161921	No	No
161922	No	No
161923	No	No
161924	No	No
161925	No	Yes
161926	No	No
161927	No	No
161928	No	No
161929	No	No
161930	No	No
161931	No	No
161932	No	Yes
161933	No	No
161934	No	No
161935	No	No
161936	No	No
161937	No	No
161938	No	No
161939	No	No
161940	No	No
161941	No	No
161942	No	No
161943	No	No
161944	No	No
