hhno	Pregnancy_in_household	Child(ren)_under_2
40301	No	No
40302	No	No
40303	No	No
40304	No	No
40305	No	No
40306	No	No
40307	No	No
40308	No	No
40309	No	No
40310	No	Yes
40311	No	No
40312	No	No
40313	No	Yes
40314	No	No
40315	No	No
40316	No	No
40317	No	No
40318	No	Yes
40319	No	No
40320	No	No
40321	No	No
40322	No	No
40323	No	No
40324	No	No
40325	No	No
40326	No	No
40327	No	No
40328	No	No
40329	No	No
40330	No	No
40331	No	No
40332	No	Yes
40333	No	Yes
40334	No	No
40335	No	No
40336	No	No
40337	No	No
40338	No	No
40339	No	No
40340	No	No
40341	No	No
40342	No	No
40343	No	No
40344	No	No
40345	No	No
40346	No	No
40347	No	No
40348	No	Yes
40349	No	No
40350	No	No
40351	No	No
40352	No	Yes
40353	No	Yes
40354	No	No
40355	No	No
40356	No	No
40357	No	No
40358	No	No
40359	No	No
40360	No	No
40361	No	No
40362	No	No
40363	No	No
40364	No	No
40365	No	No
40366	No	Yes
40367	No	No
40368	No	No
40369	No	No
40370	No	No
40371	No	No
40372	No	No
40373	No	No
40374	No	No
40375	No	No
40376	No	Yes
40377	No	No
40378	No	No
40379	No	No
40380	No	No
40381	No	No
40382	No	No
40383	No	No
40384	No	No
40385	No	No
40386	No	No
40387	No	No
40388	No	Yes
40389	No	No
40390	No	No
40391	No	No
40392	No	No
40393	No	No
40394	No	No
40395	No	No
40396	No	No
40397	No	No
40398	No	No
40399	No	No
40400	No	No
40401	No	No
40402	No	No
40403	No	No
40404	No	No
40405	No	No
40406	No	No
40407	No	No
40408	No	No
40409	No	No
40410	No	No
40411	No	No
40412	No	Yes
40413	No	Yes
40414	No	No
40415	No	No
40416	No	No
40417	Yes	No
40418	No	No
40419	No	No
40420	No	No
40421	No	No
40422	No	Yes
40423	Yes	No
40424	No	No
40425	No	Yes
40426	No	No
40427	No	No
40428	No	No
40429	No	No
40430	No	No
40431	No	No
40432	No	No
40433	No	No
40434	No	No
40435	No	No
40436	No	No
40437	No	Yes
40438	No	No
40439	No	No
40440	No	No
40441	No	Yes
40442	No	No
40443	No	No
40444	No	No
40445	No	No
40446	No	No
40447	No	No
40448	No	No
40449	No	Yes
40450	No	Yes
40451	No	No
40452	No	Yes
40453	No	Yes
40454	No	No
40455	No	No
40456	No	Yes
40457	No	Yes
40458	No	No
40459	No	No
40460	No	No
40461	No	No
40462	No	No
40463	No	No
40464	No	No
40465	No	No
40466	No	No
40467	No	No
40468	Yes	No
40469	No	No
40470	No	No
40471	No	No
40472	No	No
40473	No	No
40474	No	No
40475	No	No
40476	No	Yes
40477	No	No
40478	No	No
40479	No	Yes
40480	No	No
40481	No	No
40482	No	No
40483	No	No
40484	No	No
40485	No	No
40486	No	No
40487	No	No
40488	No	No
40489	No	No
40490	No	Yes
40491	No	No
40492	No	No
40493	No	No
40494	No	No
40495	No	No
40496	No	No
40497	No	No
40498	No	No
40499	No	No
40500	No	No
40501	No	No
40502	No	No
40503	No	No
40504	No	Yes
40505	No	Yes
40506	No	No
40507	No	No
40508	No	No
40509	No	No
40510	No	No
40511	No	No
40512	No	No
40513	No	Yes
40514	No	Yes
40515	No	Yes
40516	No	No
40517	No	No
40518	No	No
40519	No	No
40520	No	No
40521	No	No
40522	No	No
40523	Yes	No
40524	No	No
40525	No	No
40526	No	No
40527	No	No
40528	No	No
40529	No	No
40530	No	Yes
40531	No	No
40532	No	No
40533	No	No
40534	No	No
40535	No	No
40536	No	No
40537	No	No
40538	No	No
40539	Yes	No
40540	No	No
40541	No	Yes
40542	No	No
40543	No	No
40544	No	No
40545	No	No
40546	No	No
40547	No	No
40548	No	No
40549	No	No
40550	No	Yes
40551	No	Yes
40552	No	No
40553	No	No
40554	No	No
40555	No	No
40556	No	No
40557	No	No
40558	No	No
40559	No	No
40560	No	No
40561	No	No
40562	No	No
40563	No	No
40564	No	No
40565	No	Yes
40566	No	No
40567	No	Yes
40568	No	No
40569	No	No
40570	No	No
40571	No	No
40572	No	No
40573	No	No
40574	No	No
40575	No	No
40576	No	No
40577	No	No
40578	No	Yes
40579	Yes	No
40580	No	No
40581	No	No
40582	No	No
40583	No	No
40584	No	No
40585	No	No
40586	No	Yes
40587	No	No
40588	No	No
40589	No	No
40590	No	No
40591	No	No
40592	No	No
40593	No	No
40594	No	Yes
40595	No	No
40596	No	No
40597	No	No
40598	No	No
40599	No	No
40600	No	Yes
40601	No	No
40602	No	No
40603	No	No
40604	No	No
40605	No	No
40606	No	No
40607	No	Yes
40608	Yes	Yes
40609	No	No
40610	No	No
40611	Yes	Yes
40612	No	No
40613	No	No
40614	No	No
40615	No	No
40616	No	No
40617	No	No
40618	No	No
40619	No	Yes
40620	No	No
40621	No	No
40622	No	No
40623	No	No
40624	No	No
40625	No	No
40626	No	No
40627	No	No
40628	No	No
40629	No	No
40630	No	No
40631	No	No
40632	No	No
40633	No	No
40634	No	Yes
40635	No	No
40636	No	No
40637	No	No
40638	No	No
40639	No	No
40640	No	No
40641	No	No
40642	No	No
40643	No	No
40644	No	Yes
40645	No	No
40646	No	No
40647	No	No
40648	No	No
40649	No	No
40650	No	Yes
40651	No	No
40652	No	No
40653	No	No
40654	No	No
40655	No	No
40656	No	No
40657	No	No
40658	No	No
40659	No	No
40660	No	No
40661	No	No
40662	No	No
40663	No	No
40664	No	No
40665	No	No
40666	No	Yes
40667	No	No
40668	No	No
40669	No	No
40670	No	No
40671	No	No
40672	No	No
40673	No	No
40674	No	Yes
40675	No	Yes
40676	No	No
40677	No	No
40678	No	Yes
40679	No	No
40680	No	No
40681	Yes	No
40682	No	No
40683	No	No
40684	No	Yes
40685	No	Yes
40686	No	No
40687	No	No
40688	No	Yes
40689	No	No
40690	No	No
40691	No	Yes
40692	No	No
40693	No	No
40694	No	No
40695	No	No
40696	No	Yes
40697	No	No
40698	No	Yes
40699	No	No
40700	No	Yes
40701	No	No
40702	No	No
40703	No	Yes
40704	No	No
40705	No	Yes
40706	No	Yes
40707	No	No
40708	No	No
40709	No	No
40710	No	No
40711	No	No
40712	No	No
40713	No	No
40714	No	No
40715	No	No
40716	No	No
40717	No	Yes
40718	No	Yes
40719	No	No
40720	No	No
40721	No	Yes
40722	No	No
40723	No	No
40724	No	No
40725	No	No
40726	No	No
40727	No	No
40728	No	No
40729	No	No
40730	No	No
40731	No	No
40732	No	No
40733	No	No
40734	No	No
40735	Yes	No
40736	No	No
40737	No	No
40738	No	No
40739	No	No
40740	No	Yes
40741	No	No
40742	No	No
40743	No	Yes
40744	No	No
40745	No	No
40746	No	No
40747	No	No
40748	No	No
40749	No	Yes
40750	No	No
40751	No	No
40752	No	No
40753	No	No
40754	No	No
40755	No	No
40756	No	No
40757	No	No
40758	No	No
40759	No	No
40760	No	No
40761	No	No
40762	No	No
40763	No	No
40764	No	No
40765	No	No
40766	No	No
40767	No	No
40768	No	No
40769	No	Yes
40770	No	No
40771	No	No
40772	No	No
40773	No	No
40774	No	No
40775	No	No
40776	No	No
40777	No	No
40778	No	No
40779	No	No
40780	No	Yes
40781	No	No
40782	No	No
40783	No	Yes
40784	No	No
40785	No	No
40786	No	No
40787	No	Yes
40788	No	Yes
40789	No	No
40790	No	No
40791	No	No
40792	No	No
40793	No	No
40794	No	No
40795	No	No
40796	Yes	Yes
40797	No	No
40798	No	No
40799	No	No
40800	No	No
40801	No	No
40802	No	No
40803	No	No
40804	No	Yes
40805	No	No
40806	No	No
40807	No	No
40808	No	No
40809	No	No
40810	No	No
40811	No	No
40812	No	No
40813	No	No
40814	No	No
40815	No	No
40816	No	Yes
40817	No	No
40818	No	No
40819	No	No
40820	No	No
40821	No	Yes
40822	No	No
40823	No	No
40824	No	Yes
40825	No	No
40826	No	No
40827	No	Yes
40828	No	No
40829	No	No
40830	No	No
40831	No	No
40832	No	No
40833	No	No
40834	No	No
40835	No	No
40836	No	No
40837	No	No
40838	No	No
40839	No	No
40840	No	Yes
40841	No	Yes
40842	No	No
40843	No	No
40844	No	No
40845	No	No
40846	No	No
40847	No	No
40848	No	No
40849	No	Yes
40850	No	No
40851	No	No
40852	No	No
40853	No	No
40854	No	No
40855	No	No
40856	No	No
40857	No	No
40858	No	Yes
40859	No	Yes
40860	No	No
40861	No	No
40862	No	No
40863	No	No
40864	No	No
40865	No	No
40866	No	No
40867	No	No
40868	No	No
40869	No	No
40870	No	No
40871	No	No
40872	No	No
40873	No	No
40874	No	Yes
40875	No	Yes
40876	No	No
40877	No	No
40878	No	No
40879	No	No
40880	No	No
40881	No	No
40882	No	No
40883	No	No
40884	No	No
40885	No	No
40886	No	No
40887	No	No
40888	No	No
40889	No	No
40890	No	No
40891	No	No
40892	No	No
40893	No	No
40894	No	No
40895	No	No
40896	No	No
40897	No	No
40898	No	No
40899	No	No
40900	No	Yes
40901	No	No
40902	No	No
40903	No	No
40904	No	No
40905	No	No
40906	No	No
40907	No	No
40908	No	No
40909	No	No
40910	No	No
40911	No	No
40912	No	No
40913	No	No
40914	Yes	No
40915	No	No
40916	No	No
40917	No	No
40918	No	Yes
40919	No	No
40920	No	No
40921	No	Yes
40922	No	No
40923	No	No
40924	No	No
40925	No	No
40926	No	No
40927	No	No
40928	No	No
40929	Yes	No
40930	No	No
40931	No	No
40932	No	No
40933	No	No
40934	No	No
40935	No	No
40936	No	No
40937	No	Yes
40938	No	No
40939	No	No
40940	No	No
40941	No	No
40942	No	No
40943	No	No
40944	No	No
40945	No	No
40946	No	No
40947	No	No
40948	No	No
40949	No	No
40950	No	No
40951	No	No
40952	No	No
40953	No	No
40954	No	No
40955	No	No
40956	No	No
40957	No	Yes
40958	No	No
40959	No	No
40960	No	No
40961	No	No
40962	No	No
40963	No	No
40964	No	No
40965	No	No
40966	No	No
40967	No	No
40968	No	Yes
40969	No	No
40970	No	No
40971	No	No
40972	No	No
40973	No	No
40974	No	No
40975	No	No
40976	No	No
40977	No	No
40978	No	No
40979	No	No
40980	No	No
40981	No	No
40982	No	No
40983	No	No
40984	No	No
40985	No	No
40986	No	Yes
40987	No	No
40988	No	No
40989	No	No
40990	No	No
40991	No	No
40992	No	No
40993	No	Yes
40994	No	No
40995	No	No
40996	No	No
40997	No	No
40998	No	No
40999	No	No
41000	No	No
41001	No	No
41002	No	No
41003	No	No
41004	No	No
41005	No	No
41006	No	No
41007	No	No
41008	No	No
41009	No	No
41010	No	No
41011	No	No
41012	No	Yes
41013	No	No
41014	No	No
41015	No	No
41016	No	No
41017	No	No
41018	No	No
41019	No	No
41020	No	No
41021	No	No
41022	No	Yes
41023	No	No
41024	No	No
41025	No	No
41026	No	No
41027	No	No
41028	No	No
41029	No	No
41030	No	No
41031	No	No
41032	No	No
41033	No	No
41034	No	No
41035	No	No
41036	No	No
41037	No	No
41038	No	No
41039	No	No
41040	No	No
41041	No	No
41042	No	Yes
41043	No	No
41044	No	No
41045	No	No
41046	No	No
41047	No	No
41048	No	No
41049	No	No
41050	No	No
41051	No	No
41052	No	Yes
41053	No	Yes
41054	No	No
41055	No	No
41056	No	No
41057	No	No
41058	No	No
41059	No	No
41060	No	No
41061	No	No
41062	No	No
41063	No	No
41064	No	No
41065	No	No
41066	No	Yes
41067	No	Yes
41068	No	Yes
41069	No	No
41070	Yes	Yes
41071	No	Yes
41072	No	No
41073	No	No
41074	No	No
41075	No	No
41076	No	No
41077	No	No
41078	No	No
41079	No	No
41080	No	No
41081	No	No
41082	No	No
41083	No	No
41084	No	No
41085	No	No
41086	No	No
41087	No	No
41088	No	No
41089	No	No
41090	No	No
41091	No	No
41092	No	No
41093	No	Yes
41094	No	No
41095	No	Yes
41096	No	No
41097	No	No
41098	No	No
41099	No	No
41100	No	No
41101	No	No
41102	No	No
41103	No	No
41104	No	No
41105	No	No
41106	No	No
41107	No	No
41108	No	No
41109	No	No
41110	No	No
41111	No	No
41112	No	No
41113	No	No
41114	No	No
41115	No	No
41116	No	No
41117	No	No
41118	No	No
41119	No	No
41120	No	No
41121	No	No
41122	No	No
41123	No	No
41124	No	No
41125	No	No
41126	No	No
41127	No	No
41128	No	No
41129	No	No
41130	No	No
41131	No	No
41132	No	No
41133	No	No
41134	No	No
41135	No	No
41136	No	No
41137	No	No
41138	No	No
41139	No	No
41140	No	No
41141	No	No
41142	No	No
41143	No	No
41144	No	No
41145	No	No
41146	No	No
41147	No	No
41148	No	No
41149	No	No
41150	No	Yes
41151	No	No
41152	No	No
41153	No	No
41154	No	No
41155	No	No
41156	No	No
41157	No	No
41158	No	No
41159	No	No
41160	No	No
41161	No	No
41162	No	No
41163	No	No
41164	No	No
41165	No	No
41166	No	No
41167	No	No
41168	No	No
41169	No	No
41170	No	No
41171	No	No
41172	No	No
41173	No	No
41174	No	No
41175	No	No
41176	No	No
41177	No	No
41178	No	No
41179	No	Yes
41180	No	No
41181	No	No
41182	No	No
41183	No	No
41184	No	No
41185	No	No
41186	No	No
41187	No	No
41188	No	No
41189	No	No
41190	No	No
41191	No	No
41192	No	No
41193	No	No
41194	No	No
41195	No	No
41196	No	No
41197	No	No
41198	No	No
41199	No	No
41200	No	No
41201	No	No
41202	No	No
41203	No	No
41204	No	No
41205	No	No
41206	No	No
41207	No	No
41208	No	No
41209	No	No
41210	No	No
41211	No	No
41212	No	No
41213	No	No
41214	No	No
41215	No	No
41216	No	No
41217	No	No
41218	No	No
41219	No	No
41220	No	No
41221	No	No
41222	No	No
41223	No	No
41224	No	Yes
41225	No	No
41226	No	No
41227	No	No
41228	No	No
41229	No	No
41230	No	No
41231	No	No
41232	No	No
41233	No	Yes
41234	No	No
41235	No	No
41236	No	No
41237	No	No
41238	Yes	No
41239	No	No
41240	No	No
41241	No	No
41242	No	Yes
41243	No	No
41244	No	No
41245	No	No
41246	No	No
41247	No	No
41248	No	No
41249	No	No
41250	No	No
41251	No	No
41252	No	No
41253	No	No
41254	No	No
41255	No	No
41256	No	Yes
41257	No	No
41258	No	No
41259	No	No
41260	No	No
41261	No	No
41262	No	No
41263	No	No
41264	No	No
41265	No	No
41266	No	No
41267	No	No
41268	No	No
41269	No	No
41270	No	No
41271	No	No
41272	No	Yes
41273	No	No
41274	No	No
41275	No	No
41276	No	No
41277	No	No
41278	No	No
41279	No	No
41280	No	No
41281	No	No
41282	No	Yes
41283	No	No
41284	No	No
41285	No	No
41286	No	No
41287	No	No
41288	No	No
41289	No	No
41290	No	No
41291	No	No
41292	No	No
41293	No	No
41294	No	No
41295	No	No
41296	No	No
41297	No	No
41298	No	Yes
41299	No	No
41300	No	No
41301	No	No
41302	No	No
41303	No	No
41304	No	No
41305	No	No
41306	No	No
41307	No	No
41308	No	No
41309	No	No
41310	No	No
41311	No	No
41312	No	No
41313	No	No
41314	No	No
41315	No	No
41316	No	No
41317	No	No
41318	No	No
41319	No	No
41320	No	No
41321	No	No
41322	No	No
41323	No	No
41324	No	No
41325	No	No
41326	No	No
41327	No	No
41328	No	No
41329	No	No
41330	No	No
41331	No	No
41332	No	No
41333	No	No
41334	No	No
41335	No	No
41336	No	No
41337	No	No
41338	No	No
41339	No	No
41340	No	No
41341	No	No
41342	No	No
41343	No	No
41344	No	No
41345	No	No
41346	No	No
41347	No	No
41348	No	No
41349	No	No
41350	No	No
41351	No	No
41352	No	No
41353	No	No
41354	No	No
41355	No	Yes
41356	No	No
41357	No	No
41358	No	No
41359	No	No
41360	No	No
41361	No	No
41362	Yes	No
41363	No	No
41364	No	No
41365	No	No
41366	Yes	No
41367	No	No
41368	No	No
41369	No	No
41370	No	No
41371	No	No
41372	No	No
41373	No	No
41374	No	No
41375	No	No
41376	No	No
41377	No	No
41378	No	No
41379	No	No
41380	No	No
41381	No	Yes
41382	No	No
41383	No	No
41384	No	No
41385	No	No
41386	No	No
41387	No	No
41388	No	No
41389	No	No
41390	No	No
41391	No	No
41392	No	No
41393	No	No
41394	No	No
41395	No	No
41396	No	No
41397	No	No
41398	No	No
41399	No	No
41400	No	No
41401	No	No
41402	No	No
41403	No	No
41404	No	No
41405	No	No
41406	No	No
41407	No	No
41408	No	No
41409	No	No
41410	No	No
41411	No	No
41412	No	No
41413	No	No
41414	No	No
41415	No	No
41416	No	No
41417	No	No
41418	No	No
41419	No	No
41420	No	No
41421	No	No
41422	No	Yes
41423	No	Yes
41424	No	No
41425	No	No
41426	No	No
41427	No	No
41428	No	No
41429	Yes	Yes
41430	No	No
41431	No	No
41432	No	No
41433	Yes	No
41434	No	No
41435	No	No
41436	No	No
41437	No	No
41438	No	Yes
41439	No	No
41440	No	No
41441	No	No
41442	No	No
41443	No	No
41444	No	No
41445	No	No
41446	No	No
41447	No	No
41448	No	No
41449	No	No
41450	No	No
41451	No	No
41452	No	No
41453	No	No
41454	No	No
41455	No	No
41456	No	No
41457	Yes	No
41458	No	No
41459	No	No
41460	No	No
41461	No	No
41462	No	No
41463	No	No
41464	No	No
41465	No	No
41466	No	No
41467	No	No
41468	No	No
41469	Yes	No
41470	No	No
41471	No	No
41472	No	No
41473	No	No
41474	No	No
41475	No	No
41476	No	No
41477	No	No
41478	No	No
41479	No	No
41480	No	No
41481	No	No
41482	No	No
41483	No	No
41484	No	Yes
41485	No	No
41486	No	No
41487	No	No
41488	No	No
41489	No	No
41490	No	No
41491	No	No
41492	No	Yes
41493	No	No
41494	No	No
41495	No	No
41496	No	No
41497	No	No
41498	No	No
41499	No	No
41500	No	No
41501	No	No
41502	No	No
41503	No	No
41504	No	No
41505	No	No
41506	No	No
41507	No	No
41508	No	No
41509	No	No
41510	No	No
41511	No	No
41512	No	No
41513	No	No
41514	No	No
41515	No	No
41516	No	Yes
41517	No	No
41518	No	No
41519	No	No
41520	No	No
41521	No	No
41522	No	No
41523	No	No
41524	No	No
41525	No	No
41526	No	No
41527	No	No
41528	No	Yes
41529	No	Yes
41530	No	No
41531	No	No
41532	No	No
41533	No	No
41534	No	No
41535	No	No
41536	No	No
41537	No	No
41538	No	No
41539	No	No
41540	No	No
41541	No	No
41542	No	No
41543	No	No
41544	No	No
41545	Yes	Yes
41546	No	No
41547	No	Yes
41548	No	No
41549	No	No
41550	No	No
41551	No	No
41552	No	No
41553	No	No
41554	No	No
41555	No	Yes
41556	No	No
41557	No	No
41558	No	No
41559	No	No
41560	No	No
41561	No	No
41562	No	No
41563	No	No
41564	No	No
41565	No	No
41566	No	No
41567	No	No
41568	No	No
41569	No	No
41570	No	No
41571	No	Yes
41572	No	No
41573	No	No
41574	No	No
41575	No	No
41576	No	No
41577	No	No
41578	No	No
41579	No	No
41580	No	No
41581	No	No
41582	No	No
41583	No	No
41584	No	No
41585	No	No
41586	No	No
41587	No	No
41588	No	No
41589	No	No
41590	No	No
41591	No	No
41592	No	No
41593	No	No
41594	No	No
41595	No	No
41596	No	No
41597	No	No
41598	No	No
41599	No	No
41600	No	No
41601	No	No
41602	No	No
41603	No	No
41604	No	No
41605	No	No
41606	No	No
41607	No	Yes
41608	No	No
41609	No	Yes
41610	No	No
41611	No	No
41612	No	No
41613	No	Yes
41614	No	No
41615	No	No
41616	No	No
41617	No	No
41618	No	No
41619	No	No
41620	No	No
41621	No	No
41622	No	No
41623	No	Yes
41624	No	Yes
41625	No	No
41626	No	No
41627	No	No
41628	No	No
41629	No	No
41630	No	No
41631	No	No
41632	No	No
41633	No	No
41634	No	No
41635	No	No
41636	No	No
41637	No	No
41638	No	No
41639	No	No
41640	No	No
41641	No	No
41642	No	No
41643	No	No
41644	No	Yes
41645	No	No
41646	No	Yes
41647	No	No
41648	No	No
41649	No	No
41650	No	No
41651	No	No
41652	No	No
41653	No	No
41654	No	No
41655	No	No
41656	No	No
41657	No	No
41658	No	No
41659	No	No
41660	No	No
41661	No	No
41662	No	No
41663	No	No
41664	No	Yes
41665	No	No
41666	No	No
41667	No	No
41668	No	No
41669	No	Yes
41670	No	No
41671	No	No
41672	No	No
41673	No	No
41674	No	No
41675	Yes	No
41676	No	No
41677	No	No
41678	No	No
41679	No	No
41680	No	No
41681	No	No
41682	No	No
41683	No	No
41684	No	No
41685	No	No
41686	No	No
41687	No	No
41688	No	No
41689	No	No
41690	No	No
41691	No	Yes
41692	No	No
41693	No	No
41694	No	No
41695	No	No
41696	No	No
41697	No	No
41698	No	No
41699	No	No
41700	No	No
41701	No	No
41702	No	No
41703	No	No
41704	No	No
41705	No	No
41706	No	No
41707	No	No
41708	No	No
41709	No	No
41710	No	No
41711	No	No
41712	No	No
41713	No	No
41714	No	No
41715	No	No
41716	No	No
41717	No	No
41718	No	No
41719	No	No
41720	No	No
41721	No	No
41722	No	No
41723	No	No
41724	No	No
41725	No	No
41726	No	No
41727	No	No
41728	No	No
41729	No	No
41730	No	No
41731	No	No
41732	No	No
41733	No	No
41734	No	No
41735	No	No
41736	No	No
41737	No	No
41738	No	No
41739	No	No
41740	No	No
41741	No	Yes
41742	No	No
41743	No	Yes
41744	No	Yes
41745	No	No
41746	No	No
41747	No	No
41748	No	No
41749	No	No
41750	No	No
41751	No	No
41752	No	No
41753	No	No
41754	No	No
41755	No	No
41756	No	No
41757	No	No
41758	No	No
41759	No	No
41760	No	No
41761	No	No
41762	No	No
41763	No	No
41764	No	No
41765	No	No
41766	No	No
41767	No	No
41768	No	No
41769	No	No
41770	No	No
41771	No	No
41772	No	No
41773	No	No
41774	No	No
41775	No	No
41776	No	No
41777	No	No
41778	No	No
41779	No	No
41780	No	No
41781	No	No
41782	No	Yes
41783	No	No
41784	No	No
41785	No	No
41786	No	No
41787	No	No
41788	No	Yes
41789	No	No
41790	No	No
41791	No	No
41792	No	No
41793	No	No
41794	No	Yes
41795	No	No
41796	No	No
41797	No	No
41798	No	No
41799	No	No
41800	No	No
41801	No	No
41802	No	No
41803	No	No
41804	No	No
41805	No	No
41806	No	No
41807	No	No
41808	No	No
41809	No	No
41810	No	No
41811	No	No
41812	No	No
41813	No	No
41814	No	No
41815	No	No
41816	No	No
41817	No	No
41818	No	No
41819	No	No
41820	No	No
41821	No	No
41822	No	Yes
41823	No	No
41824	No	No
41825	No	No
41826	No	No
41827	No	No
41828	No	No
41829	No	No
41830	No	No
41831	No	No
41832	No	No
41833	No	No
41834	No	No
41835	No	No
41836	No	No
41837	No	No
41838	No	No
41839	No	No
41840	No	No
41841	No	No
41842	No	Yes
41843	No	No
41844	No	No
41845	No	No
41846	No	No
41847	No	No
41848	No	No
41849	No	No
41850	No	Yes
41851	No	No
41852	No	No
41853	No	No
41854	No	No
41855	No	No
41856	No	No
41857	No	No
41858	No	No
41859	No	No
41860	No	No
41861	No	No
41862	No	No
41863	No	No
41864	No	Yes
41865	No	No
41866	No	No
41867	No	No
41868	No	No
41869	No	No
41870	No	No
41871	No	No
41872	No	No
41873	No	No
41874	No	No
41875	No	No
41876	No	No
41877	No	No
41878	No	No
41879	No	Yes
41880	No	No
41881	No	No
41882	No	Yes
41883	No	No
41884	No	No
41885	No	No
41886	No	No
41887	No	No
41888	No	Yes
41889	No	No
41890	No	No
41891	No	No
41892	No	No
41893	No	No
41894	No	No
41895	No	No
41896	No	No
41897	No	No
41898	No	No
41899	No	No
41900	No	No
41901	No	No
41902	No	No
41903	No	No
41904	No	No
41905	No	No
41906	No	No
41907	No	No
41908	No	No
41909	No	Yes
41910	No	No
41911	No	No
41912	No	No
41913	No	No
41914	No	No
41915	No	No
41916	No	No
41917	No	No
41918	No	No
41919	No	No
41920	No	Yes
41921	No	No
41922	No	No
41923	No	No
41924	No	No
41925	No	No
41926	No	No
41927	No	No
41928	No	Yes
41929	No	No
41930	No	No
41931	No	No
41932	No	No
