hhno	gormet2	reg	lad	styr	stmth	mic	frez	owndw	memhh	schmilk	incgp	occhoh	sochoh	dacthoh	Finc_decile_by_members_of_hh	finctp	pernohoh	pernohw	agehoh_banded	agehw_banded	adltm	adltf	child	oaps	adltgt64	stqtr	country	gor	agemdk_banded	incgpa	hhcomp	hhcompa	hcxigs	dat1rec	doormilk	frij	earners	occxhoh	socxhoh	dactxhoh	szwkest	empst	wkdy1rec	vegind	gornw	pernxhoh	jobsthoh	incgp745	withjob	landlord	furnish	benefits
90017		0	23	1981	2		0	6	4		3	1544		2	0	9	2	1	3	3	1	1	2	0	0	1	Wales	11	3	2	5	4	14	2/1/1540 00:00:00		1	2	0		0		0	2	0	2							0
90018		0	23	1981	2		0	6	1		3	744		2	6	1	1	1	2	2	1	0	0	0	0	1	Wales	11	2	2	1	1	2	2/1/1540 00:00:00		1	1	0		0		0	2	0	2							0
90019		0	23	1981	2		1	6	4		3	2524		1	0	9	2	1	3	2	1	1	2	0	0	1	Wales	11	2	2	5	4	14	2/1/1540 00:00:00		1	1	0		0		0	2	0	2							0
90020		0	23	1981	2		1	6	4		3	2144		1	8	1	2	1	2	2	1	1	2	0	0	1	Wales	11	2	2	5	4	14	2/1/1540 00:00:00		1	1	0		0		0	2	0	2							0
90021		0	23	1981	2		1	6	5		2	2514		1	10	1	2	1	3	3	1	1	3	0	0	1	Wales	11	3	1	6	5	17	1/1/1540 00:00:00		1	2	0		0		0	1	0	2							0
90022		0	23	1981	2		0	6	3		3	1922		1	8	1	2	1	2	1	1	1	1	0	0	1	Wales	11	1	2	4	3	10	1/1/1540 00:00:00		1	1	0		0		0	1	0	2							0
90023		0	23	1981	2		0	3	3		7	9985		1	5	1	3	1	1	1	3	0	0	0	0	1	Wales	11	1	4	8	1	4	1/1/1540 00:00:00		1	0	0		0		0	1	0	2							0
90024		0	23	1981	2		1	6	3		3	2524		1	0	9	2	1	3	3	1	1	1	0	0	1	Wales	11	3	2	4	3	10	12/1/1540 00:00:00		1	1	0		0		0	5	0	2							0
90025		0	23	1981	2		0	6	2		6	9955		0	0	9	2	1	6	6	1	1	0	1	2	1	Wales	11	6	5	3	1	0	11/1/1540 00:00:00		1	0	0		0		0	4	0	2							0
90026		0	23	1981	2		1	5	2		6	9955		0	0	9	2	1	6	6	1	1	0	1	2	1	Wales	11	6	5	3	1	0	11/1/1540 00:00:00		1	0	0		0		0	4	0	2							0
90027		0	23	1981	2		1	5	2		2	2422		1	0	9	2	1	5	4	1	1	0	0	0	1	Wales	11	4	1	3	1	1	11/1/1540 00:00:00		1	1	0		0		0	4	0	2							0
90028		0	23	1981	2		1	5	3		3	121		2	0	9	2	1	4	4	1	1	1	0	0	1	Wales	11	4	2	4	3	10	11/1/1540 00:00:00		1	1	0		0		0	4	0	2							0
90029		0	23	1981	2		0	2	7		6	9955		0	0	9	1	1	3	3	0	3	4	0	0	1	Wales	11	3	5	11	7	0	12/1/1540 00:00:00		1	0	0		0		0	5	0	2							0
90030		0	23	1981	2		1	6	5		1	744		2	0	9	2	1	3	2	1	1	3	0	0	1	Wales	11	2	1	6	5	17	12/1/1540 00:00:00		1	1	0		0		0	5	0	2							0
90031		0	23	1981	2		0	1	3		3	2514		1	0	9	2	1	5	5	1	2	0	0	1	1	Wales	11	5	2	8	1	2	12/1/1540 00:00:00		1	1	0		0		0	5	0	2							0
90032		0	23	1981	2		1	6	5		6	9955		1	9	1	2	1	5	5	1	2	2	0	0	1	Wales	11	5	5	10	7	0	11/1/1540 00:00:00		1	0	0		0		0	4	0	2							0
90033		0	23	1981	2		1	6	2		3	9995		1	8	1	2	1	4	4	1	1	0	0	0	1	Wales	11	4	2	3	1	2	12/1/1540 00:00:00		1	2	0		0		0	5	0	2							0
90034		0	23	1981	2		1	2	7		2	121		2	0	9	2	1	3	2	1	1	5	0	0	1	Wales	11	2	1	7	6	21	12/1/1540 00:00:00		1	1	0		0		0	5	0	2							0
90035		0	23	1981	2		1	5	4		2	121		2	10	1	2	1	4	3	3	1	0	1	1	1	Wales	11	3	1	9	1	1	13/1/1540 00:00:00		1	2	0		0		0	6	0	2							0
90036		0	23	1981	3		0	1	1		8	9935		0	2	1	1	1	7	7	1	0	0	1	1	1	Wales	11	7	5	1	1	0	17/1/1540 00:00:00		0	0	0		0		0	3	1	2							0
90037		0	23	1981	3		1	6	4		3	1922		1	9	6	2	1	3	3	1	1	2	0	0	1	Wales	11	3	2	5	4	14	16/1/1540 00:00:00		1	2	0		0		0	2	0	2							0
90038		0	23	1981	3		0	2	3		4	741		2	5	2	2	1	2	1	1	1	1	0	0	1	Wales	11	1	3	4	3	11	17/1/1540 00:00:00		1	1	0		0		0	3	0	2							0
90039		0	23	1981	3		0	1	1		8	9935		0	1	1	1	1	6	6	0	1	0	1	1	1	Wales	11	6	5	1	1	0	15/1/1540 00:00:00		1	0	0		0		0	1	0	2							1
90040		0	23	1981	3		0	6	5		4	754		2	8	1	2	1	3	3	1	1	3	0	0	1	Wales	11	3	3	6	5	19	16/1/1540 00:00:00		1	2	0		0		0	2	0	2							0
90041		0	23	1981	3		0	1	3		2	1894		3	10	1	2	1	3	1	1	1	1	0	0	1	Wales	11	1	1	4	3	9	15/1/1540 00:00:00		1	1	0		0		0	1	0	2							0
90042		0	23	1981	3		0	1	5		5	1894		3	4	1	2	1	3	3	1	1	3	0	0	1	Wales	11	3	4	6	5	20	15/1/1540 00:00:00		1	1	0		0		0	1	0	2							0
90043		0	23	1981	3		1	1	7		2	1553		2	10	8	2	1	3	3	1	1	5	0	0	1	Wales	11	3	1	7	6	21	16/1/1540 00:00:00		1	2	0		0		0	2	0	2							0
90044		0	23	1981	3		1	1	2		5	9935		0	5	1	1	1	5	5	1	1	0	1	0	1	Wales	11	5	4	3	1	4	15/1/1540 00:00:00		1	1	0		0		0	1	0	2							0
90045		0	23	1981	3		0	1	1		7	9945		1	1	1	1	1	3	3	1	0	0	0	0	1	Wales	11	3	4	1	1	4	16/1/1540 00:00:00		1	0	0		0		0	2	0	2							1
90046		0	23	1981	3		1	1	5		3	1894		3	9	4	2	1	2	2	1	1	3	0	0	1	Wales	11	2	2	6	5	18	15/1/1540 00:00:00		1	1	0		0		0	1	0	2							0
90047		0	23	1981	3		0	1	1		7	9945		0	1	2	1	1	6	6	0	1	0	0	1	1	Wales	11	6	4	1	1	4	15/1/1540 00:00:00		1	0	0		0		0	1	0	2							0
90048		0	23	1981	3		0	6	2		2	1894		3	10	1	2	1	3	3	1	1	0	0	0	1	Wales	11	3	1	3	1	1	16/1/1540 00:00:00		0	2	0		0		0	2	0	2							0
90049		0	23	1981	3		1	6	5		3	121		2	0	9	2	1	2	2	1	1	3	0	0	1	Wales	11	2	2	6	5	18	26/1/1540 00:00:00		1	1	0		0		0	5	0	2							0
90050		0	23	1981	3		1	5	2		7	9935		0	0	9	2	1	6	6	1	1	0	2	2	1	Wales	11	6	4	3	1	4	25/1/1540 00:00:00		1	0	0		0		0	4	0	2							0
90051		0	23	1981	3		1	6	4		3	1744		1	9	1	2	1	3	2	1	1	2	0	0	1	Wales	11	2	2	5	4	14	25/1/1540 00:00:00		1	2	0		0		0	4	0	2							0
90052		0	23	1981	3		0	2	1		8	9935		0	1	1	1	1	6	6	0	1	0	1	1	1	Wales	11	6	5	1	1	0	26/1/1540 00:00:00		0	0	0		0		0	5	0	2							0
90053		0	23	1981	3		1	6	4		2	644		2	9	1	2	1	4	4	1	1	2	0	0	1	Wales	11	4	1	5	4	13	25/1/1540 00:00:00		1	1	0		0		0	4	0	2							0
90054		0	23	1981	3		1	5	2		7	9935		0	0	9	2	1	6	4	1	1	0	2	1	1	Wales	11	4	4	3	1	4	25/1/1540 00:00:00		1	0	0		0		0	4	1	2							0
90055		0	23	1981	3		0	5	1		6	9955		0	0	9	1	1	7	7	0	1	0	0	1	1	Wales	11	7	5	1	1	0	26/1/1540 00:00:00		0	0	0		0		0	5	0	2							0
90056		0	23	1981	3		1	6	4		2	2514		1	0	9	2	1	3	3	1	1	2	0	0	1	Wales	11	3	1	5	4	13	27/1/1540 00:00:00		1	1	0		0		0	6	0	2							0
90057		0	23	1981	3		1	5	3		7	9935		0	0	9	2	1	7	5	2	1	0	1	1	1	Wales	11	5	4	8	1	4	27/1/1540 00:00:00		1	0	0		0		0	6	0	2							0
90058		0	23	1981	3		1	5	4		3	844		2	7	1	2	1	2	2	1	1	2	0	0	1	Wales	11	2	2	5	4	14	25/1/1540 00:00:00		1	2	0		0		0	4	0	2							0
90059		0	23	1981	5		1	6	4		2	9975		1	0	9	2	1	3	2	1	1	2	0	0	2	Wales	11	2	1	5	4	13	27/1/1540 00:00:00		1	1	0		0		0	2	0	2							0
90060		0	23	1981	5		1	2	2		3	1744		1	6	1	2	1	5	5	1	1	0	0	0	2	Wales	11	5	2	3	1	2	28/1/1540 00:00:00		1	1	0		0		0	3	0	2							0
90061		0	23	1981	5		0	2	1		8	9935		0	2	1	1	1	7	7	0	1	0	1	1	2	Wales	11	7	5	1	1	0	27/1/1540 00:00:00		1	0	0		0		0	2	0	2							1
90062		0	23	1981	4		1	6	1		8	9935		0	1	1	1	1	6	6	0	1	0	1	1	2	Wales	11	6	5	1	1	0	26/1/1540 00:00:00		1	0	0		0		0	1	0	2							0
90063		0	23	1981	5		1	6	5		4	1554		3	6	1	2	1	3	2	1	1	3	0	0	2	Wales	11	2	3	6	5	19	28/1/1540 00:00:00		1	1	0		0		0	3	0	2							0
90064		0	23	1981	5		0	5	7		4	101		2	6	1	2	1	2	2	1	1	5	0	0	2	Wales	11	2	3	7	6	23	27/1/1540 00:00:00		1	1	0		0		0	2	0	2							0
90065		0	23	1981	4		0	2	1		7	9935		0	2	3	1	1	7	7	0	1	0	1	1	2	Wales	11	7	4	1	1	4	26/1/1540 00:00:00		1	0	0		0		0	1	0	2							0
90066		0	23	1981	4		0	5	1		3	2514		1	9	3	1	1	4	4	1	0	0	0	0	2	Wales	11	4	2	1	1	2	26/1/1540 00:00:00		1	1	0		0		0	1	0	2							0
90067		0	23	1981	5		1	5	3		4	121		2	0	9	2	1	5	4	2	1	0	0	0	2	Wales	11	4	3	8	1	3	28/1/1540 00:00:00		1	3	0		0		0	3	0	2							0
90068		0	23	1981	5		1	6	4		4	1541		2	0	9	2	1	4	4	1	2	1	0	0	2	Wales	11	4	3	10	7	27	27/1/1540 00:00:00		1	3	0		0		0	2	0	2							0
90069		0	23	1981	4		1	6	2		5	9965		1	0	9	2	1	5	5	1	1	0	0	0	2	Wales	11	5	4	3	1	4	26/1/1540 00:00:00		1	1	0		0		0	1	0	2							0
90070		0	23	1981	5		1	6	4		4	9935		0	8	1	1	1	6	6	0	2	2	1	1	2	Wales	11	6	3	5	4	15	27/1/1540 00:00:00		1	1	0		0		0	2	0	2							0
90071		0	23	1981	5		0	5	5		3	744		2	0	9	2	1	3	2	1	1	3	0	0	2	Wales	11	2	2	6	5	18	27/1/1540 00:00:00		1	2	0		0		0	2	0	2							0
90072		0	23	1981	4		1	6	3		2	2514		1	0	9	2	1	3	4	1	1	1	0	0	2	Wales	11	4	1	4	3	9	26/1/1540 00:00:00		1	2	0		0		0	1	0	2							0
90073		0	23	1981	5		1	5	2		2	2422		1	0	9	2	1	5	5	1	1	0	0	0	2	Wales	11	5	1	3	1	1	27/1/1540 00:00:00		1	1	0		0		0	2	2	2							0
90074		0	23	1981	5		0	1	4		4	2144		1	6	1	2	1	2	1	1	1	2	0	0	2	Wales	11	1	3	5	4	15	7/1/1540 00:00:00		1	1	0		0		0	5	0	2							0
90075		0	23	1981	5		1	4	5		3	122		1	9	1	2	1	3	3	1	1	3	0	0	2	Wales	11	3	2	6	5	18	8/1/1540 00:00:00		1	3	0		0		0	6	0	2							0
90076		0	23	1981	5		1	5	4		3	121		2	0	9	2	1	3	3	1	1	2	0	0	2	Wales	11	3	2	5	4	14	7/1/1540 00:00:00		1	2	0		0		0	5	0	2							0
90077		0	23	1981	5		1	5	3		6	9945		1	0	9	2	1	5	3	1	1	1	0	0	2	Wales	11	3	5	4	3	0	6/1/1540 00:00:00		1	0	0		0		0	4	0	2							0
90078		0	23	1981	5		1	5	4		4	2221		1	5	1	2	1	2	2	1	1	2	0	0	2	Wales	11	2	3	5	4	15	8/1/1540 00:00:00		1	1	0		0		0	6	0	2							0
90079		0	23	1981	5		1	1	3		4	644		2	10	1	2	1	4	1	2	1	0	0	0	2	Wales	11	1	3	8	1	3	7/1/1540 00:00:00		0	3	0		0		0	5	0	2							0
90080		0	23	1981	5		0	5	3		2	1241		2	0	9	2	1	2	2	1	1	1	0	0	2	Wales	11	2	1	4	3	9	8/1/1540 00:00:00		1	1	0		0		0	6	0	2							0
90081		0	23	1981	5		1	5	2		2	121		0	0	9	2	1	6	6	1	1	0	0	2	2	Wales	11	6	1	3	1	1	7/1/1540 00:00:00		1	1	0		0		0	5	0	2							0
90082		0	23	1981	5		0	2	2		4	121		0	0	9	2	1	6	6	1	1	0	1	2	2	Wales	11	6	3	3	1	3	6/1/1540 00:00:00		0	1	0		0		0	4	0	2							0
90083		0	23	1981	6		0	1	5		4	9975		1	9	8	2	1	4	4	2	2	1	0	0	2	Wales	11	4	3	10	7	27	7/1/1540 00:00:00		1	3	0		0		0	1	0	2							0
90084		0	23	1981	6		0	1	1		5	1894		3	0	9	1	1	5	5	1	0	0	0	0	2	Wales	11	5	4	1	1	4	9/1/1540 00:00:00		0	1	0		0		0	3	0	2							0
90085		0	23	1981	6		0	1	2		3	354		3	7	1	2	1	5	4	1	1	0	0	0	2	Wales	11	4	2	3	1	2	8/1/1540 00:00:00		1	1	0		0		0	2	0	2							0
90086		0	23	1981	6		1	1	7		5	9945		0	8	1	1	1	3	3	0	2	5	0	0	2	Wales	11	3	4	7	6	24	7/1/1540 00:00:00		1	2	0		0		0	1	0	2							0
90087		0	23	1981	6		0	1	6		3	1554		3	0	9	2	1	4	4	2	2	2	1	1	2	Wales	11	4	2	10	7	26	7/1/1540 00:00:00		1	2	0		0		0	1	0	2							0
90088		0	23	1981	6		0	1	1		8	9935		0	2	1	1	1	7	7	0	1	0	1	1	2	Wales	11	7	5	1	1	0	7/1/1540 00:00:00		0	0	0		0		0	1	0	2							0
90089		0	23	1981	6		0	1	4		3	354		3	9	1	2	1	4	3	2	1	1	0	0	2	Wales	11	3	2	10	7	26	7/1/1540 00:00:00		1	2	0		0		0	1	0	2							0
90090		0	23	1981	6		0	1	2		8	9935		0	0	9	2	1	6	6	1	1	0	2	2	2	Wales	11	6	5	3	1	0	7/1/1540 00:00:00		1	0	0		0		0	1	0	2							0
90091		0	23	1981	6		1	5	4		5	9965		1	3	8	2	1	4	3	1	1	2	0	0	2	Wales	11	3	4	5	4	16	8/1/1540 00:00:00		1	1	0		0		0	2	0	2							0
90092		0	23	1981	6		0	5	6		3	9935		0	0	9	1	1	6	6	4	0	2	1	1	2	Wales	11	6	2	10	7	26	8/1/1540 00:00:00		1	5	0		0		0	2	0	2							0
90093		0	23	1981	6		1	5	5		4	744		2	0	9	2	1	4	4	4	1	0	0	0	2	Wales	11	4	3	9	1	3	9/1/1540 00:00:00		1	5	0		0		0	3	0	2							0
90094		0	23	1981	6		0	6	3		4	1541		2	4	1	2	1	1	1	1	1	1	0	0	2	Wales	11	1	3	4	3	11	8/1/1540 00:00:00		1	1	0		0		0	2	0	2							0
90095		0	23	1981	6		0	5	1		5	2354		0	0	9	1	1	5	5	0	1	0	0	0	2	Wales	11	5	4	1	1	4	9/1/1540 00:00:00		1	1	0		0		0	3	0	2							0
90096		0	23	1981	6		1	6	4		3	644		2	7	1	2	1	2	2	1	1	2	0	0	2	Wales	11	2	2	5	4	14	8/1/1540 00:00:00		1	1	0		0		0	2	0	2							0
90097		0	23	1981	6		0	5	3		6	9955		0	0	9	2	1	6	6	1	2	0	1	2	2	Wales	11	6	5	8	1	0	8/1/1540 00:00:00		0	0	0		0		0	2	0	2							0
90098		0	23	1981	6		0	5	1		5	101		0	0	9	1	1	5	5	0	1	0	0	0	2	Wales	11	5	4	1	1	4	19/1/1540 00:00:00		1	1	0		0		0	6	0	2							0
90099		0	23	1981	6		1	6	3		2	2514		1	0	9	2	1	2	2	1	1	1	0	0	2	Wales	11	2	1	4	3	9	18/1/1540 00:00:00		1	1	0		0		0	5	0	2							0
90100		0	23	1981	6		1	5	2		4	353		2	7	1	2	1	4	4	1	1	0	0	0	2	Wales	11	4	3	3	1	3	19/1/1540 00:00:00		1	2	0		0		0	6	0	2							0
90101		0	23	1981	6		0	5	3		4	9935		0	0	9	2	1	7	6	2	1	0	2	3	2	Wales	11	6	3	8	1	3	17/1/1540 00:00:00		1	1	0		0		0	4	0	2							0
90102		0	23	1981	6		0	6	4		2	2514		1	0	9	2	1	3	2	1	1	2	0	0	2	Wales	11	2	1	5	4	13	18/1/1540 00:00:00		1	1	0		0		0	5	0	2							0
90103		0	23	1981	6		1	5	3		1	121		2	0	9	2	1	3	3	1	1	1	0	0	2	Wales	11	3	1	4	3	9	19/1/1540 00:00:00		1	1	0		0		0	6	0	2							0
90104		0	23	1981	6		1	5	1		4	2144		0	0	9	1	1	5	5	0	1	0	0	0	2	Wales	11	5	3	1	1	3	18/1/1540 00:00:00		1	1	0		0		0	5	0	2							0
90105		0	23	1981	6		0	6	4		3	744		2	10	1	2	1	4	3	1	2	1	0	0	2	Wales	11	3	2	10	7	26	17/1/1540 00:00:00		1	4	0		0		0	4	0	2							0
90106		0	23	1981	6		0	1	1		7	9935		0	2	1	1	1	6	6	0	1	0	1	1	2	Wales	11	6	4	1	1	4	19/1/1540 00:00:00		0	0	0		0		0	6	0	2							0
90107		0	23	1981	6		1	1	6		4	9945		1	8	1	2	1	4	4	2	1	3	0	0	2	Wales	11	4	3	11	7	27	17/1/1540 00:00:00		1	2	0		0		0	4	0	2							0
90108		0	23	1981	6		0	2	1		7	9945		0	1	1	1	1	4	4	0	1	0	0	0	2	Wales	11	4	4	1	1	4	18/1/1540 00:00:00		1	0	0		0		0	5	0	2							0
90109		0	23	1981	6		1	5	2		7	9955		0	0	9	2	1	6	6	1	1	0	1	2	2	Wales	11	6	4	3	1	4	17/1/1540 00:00:00		1	0	0		0		0	4	0	2							0
90110		0	23	1981	6		1	6	4		4	744		2	10	1	2	1	4	4	2	1	1	0	0	2	Wales	11	4	3	10	7	27	18/1/1540 00:00:00		1	3	0		0		0	5	0	2							0
90111		0	23	1981	6		0	6	3		3	2604		2	7	1	2	1	2	2	1	1	1	0	0	2	Wales	11	2	2	4	3	10	19/1/1540 00:00:00		1	1	0		0		0	6	0	2							0
90112		0	23	1981	6		0	2	2		3	1253		2	9	1	2	1	2	2	1	1	0	0	0	2	Wales	11	2	2	3	1	2	18/1/1540 00:00:00		1	2	0		0		0	5	0	2							0
90113		0	23	1981	7		0	5	2		4	2144		1	8	1	2	1	5	5	1	1	0	0	0	3	Wales	11	5	3	3	1	3	20/1/1540 00:00:00		1	2	0		0		0	2	0	2							0
90114		0	23	1981	7		1	6	4		3	2144		1	8	1	2	1	2	2	1	1	2	0	0	3	Wales	11	2	2	5	4	14	20/1/1540 00:00:00		1	2	0		0		0	2	0	2							0
90115		0	23	1981	7		1	5	2		6	9955		0	0	9	2	1	6	6	1	1	0	1	2	3	Wales	11	6	5	3	1	0	20/1/1540 00:00:00		1	0	0		0		0	2	0	2							0
90116		0	23	1981	7		1	5	3		2	2511		1	0	9	2	1	5	4	1	2	0	0	0	3	Wales	11	4	1	8	1	1	20/1/1540 00:00:00		1	3	0		0		0	2	0	2							0
90117		0	23	1981	7		1	5	4		3	2341		1	0	9	2	1	4	3	1	1	2	0	0	3	Wales	11	3	2	5	4	14	19/1/1540 00:00:00		1	1	0		0		0	1	0	2							0
90118		0	23	1981	7		0	1	9		7	9945		1	5	1	2	1	3	2	1	1	7	0	0	3	Wales	11	2	4	7	6	24	19/1/1540 00:00:00		1	0	0		0		0	1	0	2							0
90119		0	23	1981	7		0	1	1		8	9935		0	1	1	1	1	7	7	0	1	0	1	1	3	Wales	11	7	5	1	1	0	19/1/1540 00:00:00		1	0	0		0		0	1	0	2							0
90120		0	23	1981	7		1	1	2		8	9935		0	0	9	2	1	6	5	1	1	0	2	1	3	Wales	11	5	5	3	1	0	19/1/1540 00:00:00		1	0	0		0		0	1	0	2							0
90121		0	23	1981	7		1	5	3		5	9935		0	0	9	2	1	6	5	1	1	1	1	1	3	Wales	11	5	4	4	3	12	20/1/1540 00:00:00		1	1	0		0		0	2	0	2							0
90122		0	23	1981	7		0	2	1		7	9935		0	3	1	1	1	6	6	1	0	0	1	1	3	Wales	11	6	4	1	1	4	19/1/1540 00:00:00		1	0	0		0		0	1	0	2							0
90123		0	23	1981	7		1	2	5		1	744		2	10	1	2	1	4	4	1	2	2	0	0	3	Wales	11	4	1	10	7	25	20/1/1540 00:00:00		1	1	0		0		0	2	0	2							0
90124		0	23	1981	8		1	6	4		2	2422		1	10	1	2	1	2	2	1	1	2	0	0	3	Wales	11	2	1	5	4	13	31/12/1539 00:00:00		1	1	0		0		0	6	0	2							0
90125		0	23	1981	8		1	5	5		3	2422		1	7	1	2	1	2	2	1	1	3	0	0	3	Wales	11	2	2	6	5	18	29/1/1540 00:00:00		1	1	0		0		0	4	0	2							0
90126		0	23	1981	8		0	6	2		6	9955		0	7	1	2	1	6	6	1	1	0	1	2	3	Wales	11	6	5	3	1	0	30/1/1540 00:00:00		1	0	0		0		0	5	0	2							0
90127		0	23	1981	8		0	6	1		7	9955		0	0	9	1	1	7	7	1	0	0	0	1	3	Wales	11	7	4	1	1	4	30/1/1540 00:00:00		1	0	0		0		0	5	0	2							0
90128		0	23	1981	8		0	6	6		4	744		2	9	1	2	1	3	3	1	1	4	0	0	3	Wales	11	3	3	7	6	23	29/1/1540 00:00:00		1	3	0		0		0	4	0	2							0
90129		0	23	1981	8		1	5	4		3	744		2	7	1	2	1	2	2	1	1	2	0	0	3	Wales	11	2	2	5	4	14	31/12/1539 00:00:00		1	1	0		0		0	6	0	2							0
90130		0	23	1981	8		0	5	1		7	9935		0	0	9	1	1	7	7	1	0	0	1	1	3	Wales	11	7	4	1	1	4	29/1/1540 00:00:00		1	0	0		0		0	4	0	2							0
90131		0	23	1981	8		1	5	2		7	9955		1	0	9	2	1	5	5	1	1	0	0	0	3	Wales	11	5	4	3	1	4	30/1/1540 00:00:00		1	0	0		0		0	5	0	2							0
90132		0	23	1981	8		0	6	4		3	2144		1	8	1	2	1	4	3	1	1	2	0	0	3	Wales	11	3	2	5	4	14	30/1/1540 00:00:00		1	1	0		0		0	5	0	2							0
90133		0	23	1981	8		1	5	1		4	2244		0	4	1	1	1	5	5	0	1	0	0	0	3	Wales	11	5	3	1	1	3	30/1/1540 00:00:00		1	1	0		0		0	5	0	2							0
90134		0	23	1981	8		0	5	1		3	744		2	0	9	1	1	5	5	1	0	0	0	0	3	Wales	11	5	2	1	1	2	29/1/1540 00:00:00		1	1	0		0		0	4	0	2							0
90135		0	23	1981	8		1	6	4		4	744		2	6	1	2	1	2	2	1	1	2	0	0	3	Wales	11	2	3	5	4	15	29/1/1540 00:00:00		1	1	0		0		0	4	0	2							0
90136		0	23	1981	9		1	6	1		6	9935		0	0	9	1	1	6	6	0	1	0	1	1	3	Wales	11	6	5	1	1	0	31/12/1539 00:00:00		1	0	0		0		0	2	0	2							0
90137		0	23	1981	9		1	6	4		3	2391		1	0	9	2	1	2	2	1	1	2	0	0	3	Wales	11	2	2	5	4	14	1/1/1540 00:00:00		1	1	0		0		0	3	0	2							0
90138		0	23	1981	9		0	6	2		4	744		2	6	1	2	1	2	1	1	1	0	0	0	3	Wales	11	1	3	3	1	3	31/12/1539 00:00:00		1	2	0		0		0	2	0	2							0
90139		0	23	1981	9		1	1	3		4	2144		1	0	9	2	1	5	5	1	2	0	0	0	3	Wales	11	5	3	8	1	3	31/12/1539 00:00:00		1	3	0		0		0	2	0	2							0
90140		0	23	1981	9		1	6	4		3	744		2	9	1	2	1	3	2	1	1	2	0	0	3	Wales	11	2	2	5	4	14	1/1/1540 00:00:00		1	2	0		0		0	3	0	2							0
