hhno	Pregnancy_in_household	Child(ren)_under_2
30203	No	No
30204	No	No
30205	No	No
30206	No	No
30207	No	No
30208	No	Yes
30209	No	No
30210	No	No
30211	No	No
30212	No	No
30213	No	Yes
30214	No	No
30215	No	No
30216	No	No
30217	No	No
30218	No	No
30219	No	No
30220	No	No
30221	Yes	No
30222	No	No
30223	No	No
30224	No	No
30225	No	No
30226	No	No
30227	No	No
30228	No	No
30229	No	No
30230	No	No
30231	No	No
30232	No	No
30233	No	Yes
30234	No	Yes
30235	No	Yes
30236	No	No
30237	No	No
30238	No	No
30239	No	No
30240	No	No
30241	No	No
30242	No	No
30243	No	No
30244	No	Yes
30245	No	No
30246	No	No
30247	No	No
30248	No	No
30249	No	No
30250	No	No
30251	No	Yes
30252	No	No
30253	No	No
30254	No	No
30255	No	No
30256	No	No
30257	No	No
30258	No	No
30259	No	No
30260	No	No
30261	No	No
30262	No	No
30263	No	No
30264	No	No
30265	No	No
30266	No	No
30267	No	No
30268	No	No
30269	No	No
30270	No	Yes
30271	No	No
30272	No	No
30273	No	No
30274	No	No
30275	No	No
30276	No	No
30277	No	No
30278	No	No
30279	No	No
30280	No	No
30281	No	No
30282	No	No
30283	No	No
30284	No	No
30285	No	No
30286	No	No
30287	No	No
30288	No	No
30289	No	No
30290	No	No
30291	No	No
30292	No	No
30293	No	No
30294	No	No
30295	No	No
30296	No	No
30297	No	No
30298	No	No
30299	No	No
30300	No	Yes
30301	No	No
30302	No	Yes
30303	No	No
30304	No	No
30305	No	No
30306	No	No
30307	No	Yes
30308	No	Yes
30309	No	No
30310	No	No
30311	No	No
30312	No	No
30313	No	No
30314	No	No
30315	No	Yes
30316	No	Yes
30317	No	No
30318	No	No
30319	No	No
30320	No	No
30321	No	No
30322	No	No
30323	No	No
30324	No	No
30325	No	No
30326	No	No
30327	No	Yes
30328	No	No
30329	No	No
30330	No	No
30331	No	No
30332	No	No
30333	No	No
30334	No	No
30335	No	No
30336	No	No
30337	No	No
30338	No	Yes
30339	No	No
30340	No	No
30341	No	No
30342	No	No
30343	No	No
30344	No	No
30345	No	Yes
30346	No	Yes
30347	No	No
30348	No	Yes
30349	No	No
30350	No	No
30351	No	No
30352	No	No
30353	No	No
30354	No	No
30355	No	No
30356	No	No
30357	No	Yes
30358	No	No
30359	No	No
30360	No	No
30361	No	No
30362	No	No
30363	No	No
30364	No	No
30365	No	No
30366	No	No
30367	No	No
30368	No	No
30369	No	No
30370	No	Yes
30371	No	No
30372	No	No
30373	No	No
30374	No	No
30375	No	No
30376	No	No
30377	No	No
30378	No	No
30379	No	No
30380	No	No
30381	No	No
30382	No	No
30383	No	No
30384	No	No
30385	No	No
30386	No	No
30387	No	No
30388	No	No
30389	No	No
30390	No	Yes
30391	No	No
30392	No	No
30393	No	No
30394	No	Yes
30395	No	No
30396	No	No
30397	No	No
30398	No	No
30399	No	No
30400	No	Yes
30401	No	No
30402	No	No
30403	No	No
30404	No	No
30405	No	No
30406	No	No
30407	No	No
30408	No	No
30409	No	No
30410	No	Yes
30411	No	Yes
30412	No	No
30413	No	No
30414	No	No
30415	No	No
30416	No	No
30417	No	No
30418	No	No
30419	No	No
30420	No	No
30421	No	Yes
30422	No	No
30423	No	No
30424	No	No
30425	No	No
30426	No	No
30427	No	No
30428	No	No
30429	No	No
30430	No	Yes
30431	No	Yes
30432	No	No
30433	No	No
30434	No	No
30435	No	No
30436	No	No
30437	No	No
30438	No	No
30439	No	No
30440	No	No
30441	No	No
30442	No	No
30443	No	No
30444	No	No
30445	No	No
30446	No	No
30447	No	No
30448	No	No
30449	No	No
30450	No	No
30451	No	No
30452	No	No
30453	No	No
30454	No	No
30455	No	No
30456	No	Yes
30457	No	No
30458	No	Yes
30459	No	No
30460	No	No
30461	No	No
30462	No	No
30463	Yes	No
30464	No	No
30465	No	No
30466	No	No
30467	No	No
30468	No	No
30469	No	No
30470	No	Yes
30471	No	No
30472	No	No
30473	No	No
30474	No	Yes
30475	No	No
30476	No	No
30477	No	No
30478	No	No
30479	No	Yes
30480	No	No
30481	No	Yes
30482	No	No
30483	No	No
30484	No	No
30485	No	Yes
30486	No	No
30487	No	No
30488	No	No
30489	No	No
30490	No	No
30491	No	No
30492	No	No
30493	No	No
30494	No	No
30495	No	No
30496	No	Yes
30497	No	No
30498	No	No
30499	No	No
30500	No	No
30501	No	No
30502	No	No
30503	No	Yes
30504	No	No
30505	No	No
30506	No	No
30507	No	No
30508	No	No
30509	No	No
30510	No	No
30511	No	No
30512	No	No
30513	No	No
30514	No	No
30515	No	No
30516	No	No
30517	No	No
30518	No	No
30519	No	No
30520	No	No
30521	No	Yes
30522	No	No
30523	No	No
30524	No	No
30525	No	No
30526	No	No
30527	No	No
30528	No	No
30529	No	No
30530	No	Yes
30531	No	No
30532	No	No
30533	No	No
30534	No	No
30535	No	No
30536	No	No
30537	No	No
30538	No	No
30539	No	No
30540	No	No
30541	No	No
30542	No	Yes
30543	No	No
30544	No	No
30545	No	No
30546	No	No
30547	No	No
30548	No	No
30549	No	No
30550	No	No
30551	No	No
30552	No	No
30553	No	No
30554	No	No
30555	No	No
30556	No	No
30557	No	No
30558	No	No
30559	No	No
30560	No	No
30561	No	No
30562	No	No
30563	No	No
30564	No	No
30565	No	No
30566	No	No
30567	No	No
30568	No	No
30569	No	No
30570	No	No
30571	No	No
30572	No	No
30573	No	Yes
30574	No	Yes
30575	No	No
30576	No	No
30577	No	No
30578	No	No
30579	No	No
30580	No	No
30581	No	No
30582	No	No
30583	No	No
30584	No	No
30585	No	Yes
30586	No	Yes
30587	No	No
30588	No	No
30589	No	No
30590	No	No
30591	No	No
30592	No	No
30593	No	No
30594	No	No
30595	No	No
30596	No	No
30597	No	No
30598	No	No
30599	No	No
30600	No	No
30601	No	No
30602	No	No
30603	No	Yes
30604	No	No
30605	No	Yes
30606	No	Yes
30607	No	No
30608	No	No
30609	No	No
30610	No	No
30611	No	No
30612	No	No
30613	No	No
30614	No	No
30615	No	No
30616	No	No
30617	No	No
30618	No	No
30619	No	No
30620	No	No
30621	No	No
30622	No	No
30623	No	No
30624	No	No
30625	No	No
30626	No	No
30627	No	No
30628	No	No
30629	No	No
30630	No	Yes
30631	No	Yes
30632	No	No
30633	No	Yes
30634	No	No
30635	No	No
30636	No	Yes
30637	No	No
30638	No	No
30639	No	No
30640	No	No
30641	No	No
30642	No	No
30643	No	No
30644	No	No
30645	No	No
30646	No	No
30647	No	No
30648	No	No
30649	No	No
30650	No	No
30651	No	No
30652	No	No
30653	No	No
30654	No	No
30655	No	No
30656	No	No
30657	No	No
30658	No	No
30659	No	No
30660	No	No
30661	No	No
30662	No	No
30663	No	No
30664	No	No
30665	No	No
30666	No	Yes
30667	No	Yes
30668	No	No
30669	No	Yes
30670	No	No
30671	No	No
30672	No	Yes
30673	No	No
30674	No	No
30675	No	No
30676	No	No
30677	No	No
30678	No	No
30679	No	No
30680	No	No
30681	No	No
30682	No	No
30683	No	No
30684	No	No
30685	No	No
30686	No	No
30687	No	No
30688	No	No
30689	No	No
30690	No	No
30691	No	No
30692	No	Yes
30693	No	No
30694	No	No
30695	No	No
30696	No	No
30697	No	No
30698	No	No
30699	No	No
30700	No	No
30701	No	No
30702	No	No
30703	No	No
30704	No	No
30705	No	No
30706	No	No
30707	No	No
30708	No	No
30709	No	No
30710	No	No
30711	No	No
30712	No	No
30713	No	No
30714	No	No
30715	No	No
30716	No	No
30717	No	No
30718	No	No
30719	No	No
30720	No	No
30721	No	No
30722	No	No
30723	No	Yes
30724	No	No
30725	No	No
30726	No	No
30727	No	No
30728	No	No
30729	No	No
30730	No	No
30731	No	No
30732	No	No
30733	No	No
30734	No	No
30735	No	No
30736	No	Yes
30737	No	No
30738	No	No
30739	No	No
30740	No	No
30741	No	No
30742	No	No
30743	No	No
30744	No	No
30745	No	Yes
30746	No	No
30747	No	No
30748	No	No
30749	No	Yes
30750	No	No
30751	No	No
30752	No	No
30753	No	No
30754	No	No
30755	No	No
30756	No	No
30757	No	No
30758	No	No
30759	No	No
30760	No	No
30761	No	Yes
30762	No	No
30763	No	No
30764	No	No
30765	No	No
30766	No	No
30767	No	Yes
30768	No	No
30769	No	No
30770	No	Yes
30771	No	No
30772	No	Yes
30773	No	No
30774	No	No
30775	No	Yes
30776	No	No
30777	No	No
30778	No	No
30779	No	No
30780	No	No
30781	No	No
30782	No	No
30783	No	No
30784	No	No
30785	No	No
30786	No	No
30787	No	No
30788	No	No
30789	No	No
30790	No	No
30791	No	No
30792	No	No
30793	No	No
30794	No	No
30795	No	No
30796	No	No
30797	No	Yes
30798	No	No
30799	No	No
30800	No	Yes
30801	No	No
30802	No	No
30803	No	No
30804	No	No
30805	No	Yes
30806	No	Yes
30807	No	No
30808	No	No
30809	No	No
30810	No	No
30811	No	Yes
30812	No	No
30813	No	No
30814	No	No
30815	No	No
30816	No	No
30817	No	No
30818	No	No
30819	No	No
30820	No	No
30821	No	Yes
30822	No	No
30823	No	No
30824	No	No
30825	No	No
30826	No	No
30827	No	No
30828	No	No
30829	No	No
30830	No	No
30831	No	No
30832	No	No
30833	No	No
30834	No	Yes
30835	No	No
30836	No	No
30837	No	No
30838	No	No
30839	No	No
30840	No	No
30841	No	No
30842	No	No
30843	No	No
30844	No	No
30845	No	No
30846	No	No
30847	No	No
30848	No	Yes
30849	No	No
30850	No	No
30851	No	Yes
30852	No	No
30853	No	No
30854	No	No
30855	No	Yes
30856	No	Yes
30857	No	No
30858	No	Yes
30859	No	No
30860	No	No
30861	No	No
30862	No	No
30863	No	No
30864	No	No
30865	No	No
30866	No	Yes
30867	No	No
30868	No	No
30869	No	No
30870	No	No
30871	No	No
30872	No	No
30873	No	No
30874	No	No
30875	No	Yes
30876	No	No
30877	No	No
30878	No	No
30879	No	No
30880	No	No
30881	No	No
30882	No	No
30883	No	No
30884	No	Yes
30885	No	Yes
30886	No	No
30887	No	No
30888	No	Yes
30889	No	No
30890	No	No
30891	No	No
30892	No	No
30893	No	No
30894	No	No
30895	No	No
30896	No	No
30897	No	No
30898	No	No
30899	No	No
30900	No	No
30901	No	No
30902	No	No
30903	No	No
30904	No	No
30905	No	No
30906	No	No
30907	No	No
30908	No	No
30909	No	No
30910	No	No
30911	No	No
30912	No	No
30913	No	No
30914	No	No
30915	No	No
30916	No	No
30917	No	No
30918	No	No
30919	No	No
30920	No	No
30921	No	No
30922	No	No
30923	No	No
30924	No	No
30925	No	No
30926	No	No
30927	No	No
30928	No	No
30929	No	No
30930	No	No
30931	No	No
30932	No	No
30933	No	No
30934	No	No
30935	No	Yes
30936	No	No
30937	Yes	Yes
30938	No	No
30939	No	No
30940	No	No
30941	No	No
30942	No	No
30943	No	No
30944	No	No
30945	Yes	No
30946	No	No
30947	No	Yes
30948	No	No
30949	No	No
30950	No	No
30951	No	No
30952	No	No
30953	No	No
30954	No	No
30955	No	No
30956	No	No
30957	No	No
30958	No	No
30959	No	No
30960	No	Yes
30961	No	No
30962	No	No
30963	No	No
30964	No	Yes
30965	No	No
30966	No	No
30967	No	No
30968	No	No
30969	No	No
30970	No	No
30971	No	Yes
30972	No	No
30973	No	Yes
30974	No	No
30975	No	No
30976	No	Yes
30977	No	No
30978	No	No
30979	No	No
30980	No	No
30981	No	No
30982	No	No
30983	No	No
30984	No	No
30985	No	No
30986	No	No
30987	No	No
30988	No	No
30989	No	No
30990	No	No
30991	No	No
30992	No	No
30993	No	No
30994	No	No
30995	No	No
30996	No	No
30997	No	No
30998	No	No
30999	No	No
31000	No	No
31001	No	No
31002	No	No
31003	No	No
31004	No	No
31005	No	No
31006	No	No
31007	No	No
31008	No	No
31009	No	No
31010	No	No
31011	No	No
31012	No	No
31013	No	No
31014	No	No
31015	No	No
31016	No	No
31017	No	No
31018	No	No
31019	No	No
31020	No	Yes
31021	No	No
31022	No	No
31023	No	No
31024	No	No
31025	No	No
31026	No	No
31027	No	No
31028	No	No
31029	No	No
31030	No	No
31031	No	No
31032	No	No
31033	No	No
31034	No	No
31035	No	No
31036	No	Yes
31037	No	No
31038	No	No
31039	No	No
31040	No	No
31041	No	Yes
31042	No	No
31043	No	No
31044	No	No
31045	No	No
31046	No	No
31047	No	No
31048	No	No
31049	No	No
31050	No	No
31051	No	No
31052	No	No
31053	No	No
31054	No	No
31055	No	No
31056	No	No
31057	No	No
31058	No	No
31059	No	No
31060	No	No
31061	No	No
31062	No	No
31063	No	No
31064	No	No
31065	No	No
31066	No	Yes
31067	No	Yes
31068	No	No
31069	No	No
31070	No	No
31071	No	No
31072	No	No
31073	No	No
31074	No	No
31075	No	No
31076	No	No
31077	No	No
31078	No	No
31079	No	No
31080	No	No
31081	No	No
31082	No	No
31083	No	No
31084	No	No
31085	No	No
31086	No	No
31087	No	No
31088	No	No
31089	No	No
31090	No	No
31091	No	No
31092	No	No
31093	No	No
31094	No	No
31095	No	No
31096	No	No
31097	No	No
31098	No	No
31099	No	No
31100	No	No
31101	No	No
31102	No	No
31103	No	Yes
31104	No	Yes
31105	No	No
31106	No	No
31107	No	No
31108	No	No
31109	No	No
31110	No	No
31111	No	No
31112	No	No
31113	No	No
31114	No	No
31115	No	No
31116	No	Yes
31117	No	No
31118	No	No
31119	No	No
31120	No	No
31121	No	No
31122	No	No
31123	No	No
31124	No	No
31125	No	No
31126	No	No
31127	No	No
31128	No	No
31129	No	No
31130	No	No
31131	No	Yes
31132	No	Yes
31133	No	No
31134	No	No
31135	No	No
31136	No	No
31137	No	No
31138	No	Yes
31139	No	No
31140	No	No
31141	No	No
31142	No	No
31143	No	No
31144	No	No
31145	No	No
31146	No	No
31147	No	No
31148	No	No
31149	No	No
31150	No	No
31151	No	No
31152	No	No
31153	No	No
31154	No	No
31155	No	No
31156	No	No
31157	No	No
31158	No	No
31159	No	No
31160	No	No
31161	No	No
31162	No	No
31163	No	No
31164	No	No
31165	No	No
31166	No	No
31167	No	No
31168	No	No
31169	No	No
31170	No	No
31171	No	No
31172	No	No
31173	No	No
31174	No	No
31175	No	No
31176	No	No
31177	No	No
31178	No	No
31179	No	No
31180	Yes	No
31181	No	No
31182	No	No
31183	No	No
31184	No	No
31185	No	No
31186	No	No
31187	No	No
31188	No	No
31189	No	No
31190	No	Yes
31191	No	No
31192	No	No
31193	No	No
31194	No	No
31195	No	No
31196	No	No
31197	No	No
31198	No	No
31199	No	No
31200	No	No
31201	No	No
31202	No	No
31203	No	No
31204	No	No
31205	No	No
31206	No	No
31207	No	No
31208	No	No
31209	No	No
31210	No	No
31211	No	No
31212	No	No
31213	No	Yes
31214	No	No
31215	No	No
31216	No	No
31217	No	No
31218	No	No
31219	No	No
31220	No	No
31221	No	No
31222	No	No
31223	No	No
31224	No	No
31225	No	No
31226	No	No
31227	No	No
31228	No	No
31229	No	No
31230	No	No
31231	No	No
31232	No	No
31233	No	No
31234	No	No
31235	No	No
31236	No	No
31237	No	No
31238	No	Yes
31239	No	No
31240	No	No
31241	No	No
31242	No	Yes
31243	No	No
31244	No	Yes
31245	No	No
31246	No	No
31247	No	No
31248	No	No
31249	No	No
31250	No	No
31251	No	No
31252	No	No
31253	No	No
31254	No	No
31255	No	No
31256	No	No
31257	No	Yes
31258	No	No
31259	No	Yes
31260	No	No
31261	No	No
31262	No	No
31263	No	No
31264	No	No
31265	No	No
31266	No	No
31267	No	No
31268	No	No
31269	No	No
31270	No	No
31271	No	No
31272	No	No
31273	No	No
31274	No	No
31275	No	No
31276	No	No
31277	No	No
31278	No	No
31279	No	No
31280	No	No
31281	No	No
31282	No	No
31283	No	No
31284	No	No
31285	No	No
31286	No	No
31287	No	No
31288	No	No
31289	No	No
31290	No	No
31291	No	No
31292	No	No
31293	No	No
31294	No	No
31295	No	No
31296	No	No
31297	No	No
31298	No	No
31299	No	No
31300	No	No
31301	No	No
31302	No	No
31303	No	No
31304	No	No
31305	No	No
31306	No	No
31307	No	No
31308	No	No
31309	No	No
31310	No	Yes
31311	No	No
31312	No	No
31313	No	No
31314	No	No
31315	No	No
31316	No	No
31317	No	No
31318	No	No
31319	No	No
31320	No	No
31321	No	No
31322	No	No
31323	No	No
31324	No	No
31325	No	No
31326	No	No
31327	No	No
31328	No	No
31329	No	No
31330	No	No
31331	No	No
31332	No	No
31333	No	No
31334	No	No
31335	No	Yes
31336	No	No
31337	No	No
31338	No	No
31339	No	No
31340	No	No
31341	No	No
31342	No	Yes
31343	No	No
31344	No	No
31345	No	No
31346	No	No
31347	No	Yes
31348	No	No
31349	No	No
31350	No	No
31351	No	No
31352	No	No
31353	No	No
31354	No	No
31355	No	No
31356	No	No
31357	No	No
31358	No	No
31359	No	No
31360	No	No
31361	No	No
31362	No	No
31363	No	No
31364	No	No
31365	No	Yes
31366	No	No
31367	No	No
31368	No	No
31369	No	No
31370	No	No
31371	No	No
31372	No	No
31373	No	No
31374	No	No
31375	No	No
31376	No	No
31377	No	No
31378	No	No
31379	No	No
31380	No	No
31381	No	No
31382	No	No
31383	No	No
31384	No	No
31385	No	No
31386	No	No
31387	No	No
31388	No	No
31389	No	No
31390	No	No
31391	No	No
31392	No	No
31393	No	No
31394	No	No
31395	No	No
31396	No	No
31397	No	No
31398	No	No
31399	No	No
31400	No	No
31401	No	No
31402	No	No
31403	No	No
31404	No	No
31405	No	No
31406	No	No
31407	No	No
31408	No	No
31409	No	No
31410	No	No
31411	No	No
31412	No	No
31413	No	No
31414	No	No
31415	No	No
31416	No	No
31417	No	No
31418	No	Yes
31419	No	No
31420	No	No
31421	No	No
31422	No	No
31423	No	No
31424	No	No
31425	No	No
31426	No	No
31427	No	No
31428	No	No
31429	No	No
31430	No	No
31431	No	No
31432	Yes	No
31433	No	No
31434	No	No
31435	No	No
31436	No	No
31437	No	No
31438	No	No
31439	No	No
31440	No	No
31441	No	No
31442	No	No
31443	No	No
31444	No	No
31445	No	No
31446	No	No
31447	No	No
31448	No	No
31449	No	No
31450	No	No
31451	No	No
31452	No	Yes
31453	No	No
31454	No	Yes
31455	No	No
31456	No	No
31457	No	Yes
31458	No	No
31459	No	No
31460	No	No
31461	No	No
31462	No	No
31463	No	No
31464	No	No
31465	No	No
31466	No	No
31467	No	Yes
31468	No	No
31469	No	No
31470	No	No
31471	No	No
31472	No	No
31473	No	No
31474	No	No
31475	No	No
31476	No	No
31477	No	No
31478	No	No
31479	No	No
31480	No	No
31481	No	No
31482	No	No
31483	No	No
31484	No	No
31485	No	No
31486	No	No
31487	No	No
31488	No	No
31489	No	No
31490	No	No
31491	No	No
31492	No	No
31493	No	No
31494	No	No
31495	No	No
31496	No	No
31497	No	No
31498	No	No
31499	No	No
31500	No	No
31501	No	Yes
31502	No	No
31503	No	No
31504	No	No
31505	No	No
31506	No	No
31507	No	No
31508	No	No
31509	No	No
31510	No	No
31511	No	No
31512	No	No
31513	No	No
31514	No	Yes
31515	No	No
31516	No	No
31517	No	No
31518	No	No
31519	No	No
31520	No	No
31521	No	No
31522	No	No
31523	No	No
31524	No	No
31525	No	No
31526	No	No
31527	No	No
31528	No	No
31529	No	No
31530	No	No
31531	No	No
31532	No	No
31533	No	Yes
31534	No	No
31535	No	No
31536	No	No
31537	No	No
31538	No	No
31539	No	No
31540	No	No
31541	No	No
31542	No	No
31543	No	Yes
31544	No	No
31545	No	No
31546	No	No
31547	No	No
31548	No	No
31549	No	No
31550	No	No
31551	No	No
31552	No	No
31553	No	Yes
31554	No	No
31555	No	No
31556	No	No
31557	No	No
31558	No	No
31559	No	No
31560	No	No
31561	No	No
31562	No	No
31563	No	Yes
31564	No	No
31565	No	No
31566	No	No
31567	No	No
31568	No	No
31569	No	No
31570	No	No
31571	No	No
31572	No	No
31573	No	No
31574	No	No
31575	No	No
31576	No	No
31577	No	No
31578	No	No
31579	No	No
31580	No	No
31581	No	No
31582	No	No
31583	No	No
31584	No	No
31585	No	No
31586	No	No
31587	No	No
31588	No	No
31589	No	No
31590	No	No
31591	No	No
31592	No	No
31593	No	No
31594	No	No
31595	No	No
31596	No	No
31597	No	Yes
31598	No	No
31599	No	Yes
31600	No	No
31601	No	No
31602	No	Yes
31603	Yes	Yes
31604	No	No
31605	No	No
31606	No	Yes
31607	No	Yes
31608	No	No
31609	No	No
31610	No	Yes
31611	No	No
31612	No	Yes
31613	No	No
31614	No	No
31615	No	No
31616	No	No
31617	No	No
31618	No	No
31619	No	No
31620	No	No
31621	No	No
31622	No	No
31623	No	No
31624	No	No
31625	No	Yes
31626	No	No
31627	No	No
31628	No	No
31629	No	No
31630	No	No
31631	No	No
31632	No	No
31633	No	No
31634	No	No
31635	No	No
31636	No	No
31637	No	No
31638	No	No
31639	No	No
31640	No	No
31641	No	Yes
31642	No	No
31643	No	No
31644	No	No
31645	No	No
31646	No	No
31647	No	Yes
31648	No	No
31649	No	No
31650	No	No
31651	No	No
31652	No	No
31653	No	Yes
31654	No	No
31655	No	No
31656	No	No
31657	No	No
31658	No	No
31659	No	Yes
31660	No	No
31661	No	No
31662	No	No
31663	No	No
31664	No	No
31665	No	No
31666	No	No
31667	No	No
31668	No	No
31669	No	No
31670	No	No
31671	No	No
31672	No	Yes
31673	No	Yes
31674	No	No
31675	No	No
31676	No	No
31677	No	No
31678	No	No
31679	No	No
31680	No	No
31681	No	No
31682	No	Yes
31683	No	No
31684	No	No
31685	No	No
31686	No	No
31687	No	No
31688	No	No
31689	No	No
31690	No	No
31691	No	No
31692	No	No
31693	No	No
31694	No	Yes
31695	No	No
31696	No	No
31697	No	Yes
31698	No	No
31699	No	No
31700	Yes	No
31701	No	No
31702	No	No
31703	No	No
31704	No	No
31705	No	No
31706	No	No
31707	No	No
31708	No	No
31709	No	Yes
31710	No	No
31711	No	No
31712	No	Yes
31713	No	No
31714	No	Yes
31715	No	No
31716	No	No
31717	No	No
31718	No	No
31719	No	No
31720	No	No
31721	No	No
31722	No	No
31723	No	No
31724	No	No
31725	No	No
31726	No	No
31727	No	No
31728	No	No
31729	No	No
31730	No	No
31731	No	No
31732	No	No
31733	No	No
31734	No	No
31735	No	No
31736	No	No
31737	No	No
31738	No	No
31739	No	Yes
31740	No	No
31741	No	No
31742	No	No
31743	No	Yes
31744	No	No
31745	No	No
31746	No	No
31747	No	No
31748	No	No
31749	No	No
31750	No	No
31751	No	No
31752	No	No
31753	No	No
31754	No	No
31755	No	No
31756	No	No
31757	No	No
31758	No	No
31759	No	No
31760	No	No
31761	No	Yes
31762	No	No
31763	No	No
31764	No	No
31765	No	No
31766	No	No
31767	No	No
31768	No	Yes
31769	No	No
31770	No	No
31771	No	No
31772	No	Yes
31773	No	No
31774	No	No
31775	No	No
31776	No	No
31777	No	No
31778	No	No
31779	No	No
31780	No	No
31781	No	No
31782	No	No
31783	No	No
31784	No	Yes
31785	No	No
31786	No	No
31787	No	No
31788	No	No
31789	Yes	No
31790	No	No
31791	No	No
31792	No	No
31793	No	No
31794	No	No
31795	No	No
31796	No	No
31797	No	No
31798	No	No
31799	No	No
31800	No	No
31801	No	No
31802	No	No
31803	No	No
31804	No	No
31805	No	No
31806	No	No
31807	No	No
31808	No	Yes
31809	No	No
31810	Yes	No
31811	No	Yes
31812	No	No
31813	No	No
31814	No	No
31815	No	Yes
31816	No	No
31817	No	No
31818	No	No
31819	No	No
31820	No	No
31821	No	No
31822	No	No
31823	No	No
31824	No	Yes
31825	No	No
31826	No	Yes
31827	No	No
31828	No	No
31829	No	No
31830	No	No
31831	No	No
31832	No	No
31833	No	No
31834	No	No
31835	No	No
31836	No	No
31837	No	No
31838	No	Yes
31839	No	Yes
31840	No	Yes
31841	No	No
31842	No	No
31843	No	No
31844	No	No
31845	No	No
31846	No	Yes
31847	No	Yes
31848	No	No
31849	No	No
31850	No	No
31851	No	No
31852	No	No
31853	No	No
31854	No	No
31855	No	No
31856	No	Yes
31857	No	No
31858	No	No
31859	No	No
31860	No	No
31861	No	No
31862	No	No
31863	No	No
31864	No	No
31865	No	No
31866	No	No
31867	No	No
31868	No	No
31869	No	No
31870	No	No
31871	No	No
31872	No	No
31873	No	No
31874	No	No
31875	No	No
31876	No	No
31877	No	No
31878	No	No
31879	No	No
31880	No	No
31881	No	No
31882	No	No
31883	No	No
31884	No	No
31885	Yes	No
31886	Yes	No
31887	No	No
31888	No	No
31889	No	No
31890	No	No
31891	No	Yes
31892	No	No
31893	No	No
31894	No	No
31895	No	No
31896	No	No
31897	No	No
31898	No	No
31899	No	Yes
31900	No	No
31901	No	No
31902	No	No
31903	No	No
31904	No	No
31905	No	No
31906	No	No
31907	No	No
31908	No	No
31909	No	No
31910	No	No
31911	No	No
31912	No	No
31913	No	No
31914	No	No
31915	No	No
31916	No	No
31917	No	No
31918	No	No
31919	No	Yes
31920	No	No
31921	No	Yes
31922	No	No
31923	No	No
31924	No	No
31925	No	No
31926	No	No
31927	No	No
31928	No	No
31929	No	No
31930	No	No
31931	No	No
31932	No	No
31933	No	No
31934	No	No
31935	No	No
