hhno	Pregnancy_in_household	Child(ren)_under_2
190427	No	No
190428	No	No
190429	No	No
190430	No	No
190431	No	No
190432	No	No
190433	No	No
190434	No	No
190435	No	No
190436	No	No
190437	No	No
190438	No	No
190439	No	No
190440	No	No
190441	No	No
190442	No	No
190443	No	No
190444	Yes	Yes
190445	No	No
190446	No	No
190447	No	No
190448	No	Yes
190449	Yes	Yes
190450	No	Yes
190451	No	No
190452	No	No
190453	No	Yes
190454	No	No
190455	No	No
190456	No	No
190457	No	No
190458	No	No
190459	No	No
190460	No	No
190461	No	No
190462	No	No
190463	No	No
190464	No	Yes
190465	No	No
190466	Yes	No
190467	No	No
190468	No	No
190469	No	No
190470	No	No
190471	Yes	No
190472	No	No
190473	No	No
190474	No	No
190475	No	No
190476	No	No
190477	No	No
190478	No	No
190479	No	No
190480	No	No
190481	No	No
190482	No	No
190483	No	No
190484	No	No
190485	No	No
190486	No	No
190487	No	No
190488	No	No
190489	No	No
190490	No	No
190491	No	No
190492	No	No
190493	No	No
190494	No	No
190495	No	No
190496	No	No
190497	No	No
190498	No	No
190499	No	No
190500	No	No
190501	No	No
190502	No	No
190503	No	No
190504	No	No
190505	No	No
190506	No	No
190507	No	No
190508	No	No
190509	No	No
190510	No	No
190511	No	Yes
190512	No	No
190513	No	No
190514	No	No
190515	No	No
190516	No	No
190517	No	No
190518	No	No
190519	No	No
190520	No	No
190521	No	No
190522	No	No
190523	No	No
190524	No	No
190525	No	No
190526	No	No
190527	No	No
190528	No	Yes
190529	No	No
190530	No	No
190531	No	No
190532	No	No
190533	No	No
190534	No	No
190535	No	No
190536	No	No
190537	No	No
190538	No	No
190539	No	No
190540	No	No
190541	No	No
190542	No	No
190543	No	No
190544	No	No
190545	No	No
190546	No	No
190547	No	No
190548	No	No
190549	No	Yes
190550	No	No
190551	No	No
190552	No	No
190553	No	No
190554	No	No
190555	No	No
190556	No	No
190557	No	No
190558	No	No
190559	No	No
190560	No	No
190561	No	No
190562	No	No
190563	No	No
190564	No	No
190565	No	No
190566	No	No
190567	No	No
190568	No	No
190569	No	No
190570	No	No
190571	No	No
190572	No	No
190573	No	No
190574	No	No
190575	No	No
190576	No	No
190577	No	No
190578	No	No
190579	No	No
190580	No	No
190581	No	No
190582	No	No
190583	No	No
190584	No	No
190585	No	Yes
190586	No	No
190587	No	No
190588	No	No
190589	No	No
190590	No	No
190591	No	No
190592	No	No
190593	No	No
190594	No	No
190595	No	No
190596	No	Yes
190597	No	No
190598	No	No
190599	No	No
190600	No	No
190601	No	No
190602	No	No
190603	Yes	No
190604	No	No
190605	No	No
190606	No	No
190607	No	No
190608	No	No
190609	No	No
190610	No	No
190611	No	No
190612	No	No
190613	No	No
190614	No	No
190615	No	No
190616	No	No
190617	No	No
190618	No	Yes
190619	No	No
190620	No	No
190621	No	No
190622	No	No
190623	No	No
190624	No	No
190625	No	No
190626	No	No
190627	No	No
190628	No	No
190629	No	No
190630	No	No
190631	No	No
190632	No	No
190633	No	Yes
190634	No	No
190635	No	Yes
190636	No	No
190637	No	Yes
190638	No	No
190639	No	No
190640	No	No
190641	No	No
190642	No	No
190643	No	No
190644	No	Yes
190645	No	No
190646	No	No
190647	No	No
190648	No	Yes
190649	No	No
190650	No	No
190651	No	No
190652	No	No
190653	No	No
190654	No	No
190655	No	No
190656	No	No
190657	No	Yes
190658	No	No
190659	No	No
190660	No	No
190661	No	No
190662	No	No
190663	No	No
190664	No	No
190665	No	No
190666	No	No
190667	No	No
190668	No	No
190669	No	No
190670	No	No
190671	No	No
190672	No	No
190673	No	No
190674	No	No
190675	No	Yes
190676	No	No
190677	No	No
190678	No	No
190679	No	No
190680	No	No
190681	No	No
190682	No	No
190683	No	No
190684	No	No
190685	No	No
190686	No	Yes
190687	No	No
190688	No	No
190689	No	No
190690	No	No
190691	No	No
190692	No	No
190693	No	No
190694	No	Yes
190695	Yes	No
190696	No	No
190697	No	No
190698	No	No
190699	No	No
190700	No	No
190701	No	No
190702	No	No
190703	No	No
190704	No	No
190705	No	No
190706	No	No
190707	No	No
190708	No	No
190709	No	No
190710	No	No
190711	No	Yes
190712	No	No
190713	Yes	No
190714	No	No
190715	No	No
190716	No	No
190717	No	No
190718	No	Yes
190719	No	No
190720	No	No
190721	No	No
190722	No	No
190723	No	No
190724	No	No
190725	No	No
190726	No	No
190727	No	Yes
190728	No	No
190729	No	No
190730	No	No
190731	No	No
190732	No	Yes
190733	No	No
190734	No	No
190735	No	No
190736	No	No
190737	No	No
190738	No	No
190739	No	No
190740	No	No
190741	No	No
190742	No	No
190743	No	No
190744	No	No
190745	No	No
190746	No	No
190747	No	No
190748	No	No
190749	No	No
190750	No	No
190751	No	No
190752	No	No
190753	No	No
190754	No	No
190755	No	No
190756	No	No
190757	No	No
190758	No	No
190759	No	No
190760	No	No
190761	No	No
190762	No	Yes
190763	No	Yes
190764	No	No
190765	No	No
190766	No	No
190767	No	No
190768	No	No
190769	No	No
190770	No	No
190771	No	No
190772	No	No
190773	No	No
190774	No	No
190775	No	No
190776	No	No
190777	No	No
190778	No	No
190779	No	No
190780	No	No
190781	No	No
190782	No	No
190783	No	No
190784	No	Yes
190785	No	No
190786	No	No
190787	No	No
190788	No	No
190789	No	No
190790	No	No
190791	No	No
190792	No	No
190793	No	No
190794	No	No
190795	No	No
190796	No	No
190797	No	No
190798	No	No
190799	No	No
190800	No	No
190801	No	No
190802	No	No
190803	No	No
190804	No	No
190805	No	No
190806	No	No
190807	No	No
190808	No	Yes
190809	No	No
190810	No	No
190811	No	No
190812	No	No
190813	No	No
190814	No	No
190815	No	No
190816	No	No
190817	No	No
190818	No	No
190819	Yes	No
190820	No	No
190821	No	No
190822	No	No
190823	No	No
190824	No	No
190825	No	No
190826	No	No
190827	No	No
190828	No	No
190829	No	No
190830	No	No
190831	No	No
190832	No	No
190833	No	No
190834	No	No
190835	No	No
190836	No	No
190837	No	No
190838	Yes	No
190839	No	No
190840	No	No
190841	No	No
190842	No	No
190843	No	No
190844	No	No
190845	No	No
190846	No	No
190847	No	No
190848	No	No
190849	No	No
190850	No	No
190851	No	No
190852	No	No
190853	No	No
190854	No	No
190855	No	No
190856	No	No
190857	No	No
190858	No	No
190859	No	No
190860	No	No
190861	No	No
190862	No	No
190863	No	No
190864	No	No
190865	No	No
190866	No	No
190867	No	No
190868	No	No
190869	No	No
190870	No	No
190871	No	Yes
190872	No	No
190873	No	No
190874	No	No
190875	No	No
190876	No	Yes
190877	No	No
190878	No	Yes
190879	No	No
190880	No	No
190881	No	No
190882	No	No
190883	No	No
190884	No	No
190885	No	No
190886	No	No
190887	Yes	Yes
190888	No	Yes
190889	No	No
190890	No	No
190891	No	No
190892	No	No
190893	No	No
190894	No	No
190895	No	Yes
190896	No	No
190897	No	No
190898	No	No
190899	No	No
190900	No	No
190901	No	No
190902	No	No
190903	No	No
190904	No	No
190905	No	No
190906	No	No
190907	No	No
190908	No	No
190909	No	No
190910	No	No
190911	No	No
190912	No	No
190913	No	No
190914	No	No
190915	No	No
190916	No	No
190917	No	No
190918	No	No
190919	No	No
190920	No	No
190921	No	No
190922	No	No
190923	No	No
190924	No	No
190925	No	No
190926	No	No
190927	No	No
190928	No	No
190929	No	No
190930	No	No
190931	No	No
190932	No	No
190933	No	No
190934	No	No
190935	No	No
190936	No	No
190937	No	Yes
190938	No	No
190939	No	No
190940	No	No
190941	No	No
190942	No	No
190943	No	No
190944	No	No
190945	No	No
190946	No	No
190947	No	Yes
190948	No	No
190949	No	No
190950	No	No
190951	No	Yes
190952	No	No
190953	No	Yes
190954	No	No
190955	No	No
190956	No	No
190957	No	Yes
190958	No	No
190959	No	No
190960	No	No
190961	No	No
190962	No	No
190963	No	No
190964	No	No
190965	No	No
190966	No	Yes
190967	No	No
190968	No	No
190969	No	No
190970	No	No
190971	No	No
190972	No	No
190973	No	No
190974	No	No
190975	No	No
190976	No	Yes
190977	No	No
190978	No	No
190979	No	No
190980	No	No
190981	No	Yes
190982	No	No
190983	No	No
190984	No	Yes
190985	No	No
190986	No	No
190987	No	No
190988	No	No
190989	No	No
190990	No	No
190991	No	No
190992	No	Yes
190993	No	No
190994	No	No
190995	No	No
190996	No	No
190997	No	No
190998	No	Yes
190999	No	No
191000	No	Yes
191001	No	No
191002	No	Yes
191003	No	No
191004	No	No
191005	No	No
191006	No	No
191007	No	No
191008	No	No
191009	No	No
191010	No	No
191011	No	No
191012	No	No
191013	No	No
191014	No	No
191015	No	No
191016	No	No
191017	No	No
191018	No	No
191019	No	No
191020	No	No
191021	No	No
191022	No	No
191023	No	No
191024	No	No
191025	No	No
191026	No	No
191027	No	No
191028	No	No
191029	No	No
191030	No	No
191031	No	Yes
191032	No	Yes
191033	No	No
191034	No	No
191035	No	No
191036	No	Yes
191037	No	No
191038	No	No
191039	No	No
191040	No	No
191041	No	No
191042	No	No
191043	No	No
191044	No	No
191045	No	No
191046	No	No
191047	No	No
191048	No	No
191049	No	No
191050	No	No
191051	No	No
191052	No	No
191053	No	No
191054	No	No
191055	No	No
191056	No	No
191057	No	No
191058	No	No
191059	No	No
191060	No	No
191061	No	No
191062	No	No
191063	No	No
191064	No	No
191065	No	No
191066	No	No
191067	No	No
191068	No	No
191069	No	No
191070	No	No
191071	No	No
191072	No	No
191073	No	No
191074	No	No
191075	No	No
191076	No	No
191077	No	No
191078	No	No
191079	No	No
191080	No	No
191081	No	Yes
191082	No	No
191083	No	No
191084	No	No
191085	No	No
191086	No	No
191087	No	No
191088	No	No
191089	No	No
191090	No	No
191091	No	No
191092	No	No
191093	No	No
191094	No	No
191095	No	No
191096	Yes	Yes
191097	No	Yes
191098	No	No
191099	No	Yes
191100	No	No
191101	No	Yes
191102	No	No
191103	No	No
191104	No	No
191105	No	No
191106	No	No
191107	No	No
191108	No	No
191109	No	No
191110	No	No
191111	No	No
191112	No	No
191113	No	No
191114	No	No
191115	No	No
191116	No	No
191117	No	No
191118	No	No
191119	No	No
191120	No	No
191121	No	No
191122	No	No
191123	No	No
191124	No	No
191125	No	No
191126	No	No
191127	No	No
191128	No	No
191129	No	No
191130	No	No
191131	No	Yes
191132	No	No
191133	No	No
191134	No	No
191135	No	No
191136	No	No
191137	No	No
191138	No	No
191139	No	No
191140	No	No
191141	No	No
191142	No	No
191143	No	No
191144	No	No
191145	No	No
191146	No	No
191147	No	No
191148	No	No
191149	No	No
191150	No	No
191151	No	No
191152	No	No
191153	No	No
191154	No	No
191155	No	No
191156	No	No
191157	No	No
191158	No	No
191159	No	Yes
191160	No	No
191161	No	No
191162	No	No
191163	No	No
191164	No	No
191165	No	Yes
191166	No	No
191167	No	No
191168	No	No
191169	No	No
191170	No	No
191171	No	No
191172	No	No
191173	No	No
191174	No	Yes
191175	No	No
191176	No	No
191177	No	No
191178	No	No
191179	No	No
191180	No	No
191181	No	No
191182	No	No
191183	No	No
191184	Yes	Yes
191185	No	No
191186	No	No
191187	No	No
191188	No	No
191189	No	No
191190	No	No
191191	No	No
191192	No	No
191193	No	No
191194	No	No
191195	No	No
191196	No	No
191197	No	No
191198	No	No
191199	No	No
191200	No	No
191201	No	No
191202	No	No
191203	No	No
191204	No	No
191205	No	No
191206	No	No
191207	No	No
191208	No	No
191209	No	No
191210	No	No
191211	No	No
191212	No	No
191213	No	No
191214	No	No
191215	No	No
191216	No	Yes
191217	No	No
191218	No	No
191219	No	No
191220	No	No
191221	No	Yes
191222	No	No
191223	No	No
191224	No	No
191225	No	Yes
191226	No	No
191227	No	No
191228	No	No
191229	No	No
191230	No	No
191231	No	No
191232	No	No
191233	No	No
191234	No	No
191235	No	No
191236	No	No
191237	No	No
191238	No	No
191239	No	Yes
191240	No	No
191241	No	No
191242	No	No
191243	No	No
191244	No	No
191245	No	No
191246	No	Yes
191247	No	No
191248	No	Yes
191249	No	No
191250	No	No
191251	No	No
191252	No	No
191253	No	No
191254	No	No
191255	No	No
191256	No	No
191257	No	No
191258	No	No
191259	No	No
191260	No	No
191261	No	No
191262	No	No
191263	No	No
191264	No	No
191265	No	No
191266	No	No
191267	No	No
191268	No	No
191269	No	No
191270	No	No
191271	No	No
191272	No	No
191273	No	No
191274	No	No
191275	No	No
191276	No	No
191277	No	No
191278	No	No
191279	No	No
191280	No	No
191281	No	No
191282	No	No
191283	No	Yes
191284	No	No
191285	No	No
191286	No	No
191287	No	No
191288	No	No
191289	No	Yes
191290	No	No
191291	No	No
191292	No	No
191293	No	Yes
191294	No	No
191295	No	No
191296	No	No
191297	No	No
191298	No	No
191299	No	No
191300	No	No
191301	No	Yes
191302	No	No
191303	No	No
191304	No	No
191305	No	No
191306	No	No
191307	No	No
191308	No	No
191309	No	No
191310	No	No
191311	No	No
191312	No	No
191313	No	No
191314	No	Yes
191315	No	No
191316	No	No
191317	No	No
191318	No	No
191319	No	No
191320	No	No
191321	No	No
191322	No	No
191323	No	No
191324	No	No
191325	No	No
191326	No	No
191327	No	No
191328	No	No
191329	No	No
191330	No	No
191331	No	No
191332	No	Yes
191333	No	No
191334	No	No
191335	No	No
191336	No	No
191337	No	No
191338	No	No
191339	No	No
191340	No	No
191341	No	No
191342	No	No
191343	No	No
191344	No	No
191345	No	Yes
191346	No	No
191347	No	No
191348	No	No
191349	No	No
191350	No	No
191351	No	No
191352	No	No
191353	No	No
191354	No	No
191355	No	No
191356	No	No
191357	No	Yes
191358	No	No
191359	No	No
191360	No	No
191361	No	No
191362	No	No
191363	No	No
191364	No	No
191365	No	No
191366	No	No
191367	No	No
191368	No	No
191369	No	No
191370	No	No
191371	No	No
191372	No	No
191373	No	No
191374	No	No
191375	No	No
191376	No	No
191377	No	No
191378	No	No
191379	No	No
191380	No	No
191381	No	No
191382	No	No
191383	No	No
191384	No	No
191385	No	No
191386	No	No
191387	No	No
191388	Yes	No
191389	No	No
191390	No	No
191391	No	No
191392	No	No
191393	No	No
191394	No	Yes
191395	No	No
191396	No	No
191397	No	No
191398	No	No
191399	No	No
191400	No	No
191401	No	No
191402	No	No
191403	No	No
191404	No	No
191405	No	No
191406	No	No
191407	No	No
191408	No	No
191409	No	No
191410	No	No
191411	No	Yes
191412	No	No
191413	No	No
191414	No	No
191415	No	No
191416	No	No
191417	No	No
191418	No	No
191419	No	No
191420	No	No
191421	No	No
191422	No	No
191423	No	No
191424	No	No
191425	No	No
191426	No	No
191427	Yes	No
191428	No	No
191429	No	No
191430	No	No
191431	No	No
191432	No	No
191433	No	No
191434	No	No
191435	No	No
191436	No	No
191437	No	No
191438	No	No
191439	No	No
191440	No	No
191441	No	No
191442	No	No
191443	No	No
191444	No	No
191445	No	No
191446	No	No
191447	No	No
191448	No	No
191449	No	No
191450	No	No
191451	No	No
191452	No	No
191453	No	No
191454	No	No
191455	No	No
191456	No	No
191457	No	No
191458	No	No
191459	No	No
191460	No	No
191461	No	No
191462	No	No
191463	No	No
191464	No	No
191465	No	No
191466	No	No
191467	No	No
191468	No	Yes
191469	No	No
191470	No	Yes
191471	No	No
191472	No	No
191473	No	No
191474	No	No
191475	No	No
191476	No	Yes
191477	No	No
191478	No	No
191479	No	No
191480	No	No
191481	No	No
191482	No	No
191483	No	No
191484	No	No
191485	No	No
191486	No	No
191487	No	No
191488	No	No
191489	No	No
191490	No	No
191491	No	No
191492	No	No
191493	No	No
191494	No	No
191495	No	No
191496	No	No
191497	No	No
191498	No	No
191499	No	Yes
191500	No	No
191501	No	No
191502	No	No
191503	No	No
191504	No	No
191505	No	Yes
191506	No	No
191507	No	No
191508	No	No
191509	No	Yes
191510	No	No
191511	No	No
191512	No	Yes
191513	No	No
191514	No	No
191515	No	No
191516	No	No
191517	No	No
191518	No	No
191519	No	No
191520	No	No
191521	No	No
191522	No	No
191523	No	No
191524	No	No
191525	No	No
191526	No	No
191527	No	No
191528	No	No
191529	No	No
191530	No	Yes
191531	No	No
191532	No	No
191533	No	No
191534	No	No
191535	No	No
191536	No	No
191537	Yes	No
191538	No	No
191539	No	No
191540	No	No
191541	No	No
191542	No	No
191543	No	Yes
191544	No	No
191545	No	No
191546	No	No
191547	No	No
191548	No	No
191549	No	No
191550	No	No
191551	No	No
191552	No	No
191553	No	No
191554	No	No
191555	No	Yes
191556	No	No
191557	No	No
191558	No	No
191559	No	No
191560	No	No
191561	No	No
191562	No	No
191563	No	No
191564	No	No
191565	No	No
191566	No	No
191567	No	No
191568	No	No
191569	No	No
191570	No	No
191571	No	No
191572	No	No
191573	No	No
191574	No	No
191575	No	No
191576	No	No
191577	No	No
191578	No	No
191579	No	No
191580	No	No
191581	No	No
191582	No	No
191583	No	No
191584	No	No
191585	No	Yes
191586	No	No
191587	No	No
191588	No	No
191589	No	No
191590	No	No
191591	No	No
191592	No	No
191593	No	No
191594	No	No
191595	No	No
191596	No	No
191597	No	No
191598	No	No
191599	No	No
191600	No	No
191601	No	No
191602	No	No
191603	No	No
191604	No	No
191605	No	No
191606	No	No
191607	No	No
191608	No	No
191609	No	No
191610	No	No
191611	No	No
191612	No	No
191613	No	No
191614	No	No
191615	No	No
191616	No	No
191617	No	No
191618	No	No
191619	No	No
191620	No	No
191621	Yes	No
191622	No	No
191623	No	No
191624	No	No
191625	No	No
191626	Yes	Yes
191627	No	No
191628	No	No
191629	No	No
191630	No	Yes
191631	Yes	No
191632	No	No
191633	No	No
191634	No	No
191635	No	No
191636	No	No
191637	No	Yes
191638	No	No
191639	No	No
191640	No	No
191641	No	No
191642	No	No
191643	No	No
191644	No	No
191645	No	No
191646	No	No
191647	No	No
191648	No	Yes
191649	No	No
191650	No	No
191651	No	No
191652	No	No
191653	No	No
191654	No	Yes
191655	No	No
191656	No	No
191657	No	No
191658	No	Yes
191659	No	No
191660	No	No
191661	No	No
191662	No	No
191663	No	No
191664	No	No
191665	No	No
191666	No	No
191667	No	Yes
191668	No	No
191669	No	No
191670	No	No
191671	Yes	No
191672	No	No
191673	No	No
191674	No	No
191675	No	No
191676	No	No
191677	No	No
191678	No	Yes
191679	No	No
191680	No	No
191681	No	No
191682	No	Yes
191683	No	No
191684	No	No
191685	No	No
191686	No	No
191687	No	No
191688	No	No
191689	No	No
191690	No	No
191691	No	No
191692	No	No
191693	No	No
191694	No	No
191695	No	No
191696	No	No
191697	No	No
191698	No	Yes
191699	No	No
191700	No	No
191701	No	No
191702	No	Yes
191703	No	No
191704	No	No
191705	No	No
191706	No	No
191707	No	Yes
191708	No	No
191709	No	No
191710	No	No
191711	No	No
191712	No	No
191713	No	No
191714	No	No
191715	No	No
191716	No	No
191717	No	No
191718	No	No
191719	No	No
191720	No	No
191721	No	No
191722	No	No
191723	No	No
191724	No	No
191725	No	No
191726	No	Yes
191727	No	No
191728	No	No
191729	No	No
191730	No	Yes
191731	No	No
191732	No	No
191733	No	No
191734	No	No
191735	No	No
191736	No	No
191737	No	No
191738	No	No
191739	No	No
191740	No	No
191741	No	No
191742	No	No
191743	No	No
191744	No	No
191745	No	No
191746	No	No
191747	No	No
191748	No	No
191749	No	Yes
191750	No	No
191751	No	Yes
191752	No	No
191753	No	No
191754	No	No
191755	No	No
191756	No	No
191757	No	No
191758	No	No
191759	No	No
191760	No	No
191761	No	No
191762	No	No
191763	No	No
191764	No	No
191765	No	No
191766	No	No
191767	No	No
191768	No	No
191769	No	No
191770	Yes	Yes
191771	No	No
191772	No	No
191773	No	No
191774	No	Yes
191775	No	No
191776	No	No
191777	No	No
191778	No	No
191779	No	No
191780	No	No
191781	No	No
191782	No	No
191783	No	No
191784	No	No
191785	No	No
191786	No	No
191787	No	No
191788	No	No
191789	No	Yes
191790	No	No
191791	No	No
191792	No	No
191793	Yes	Yes
191794	No	No
191795	No	No
191796	No	No
191797	No	No
191798	No	No
191799	No	No
191800	No	No
191801	No	No
191802	No	No
191803	No	No
191804	No	No
191805	No	No
191806	No	No
191807	No	No
191808	No	No
191809	No	No
191810	No	No
191811	No	No
191812	No	No
191813	No	No
191814	No	No
191815	No	No
191816	No	No
191817	No	Yes
191818	No	No
191819	No	No
191820	No	No
191821	No	No
191822	No	No
191823	No	No
191824	No	No
191825	No	Yes
191826	No	Yes
191827	No	No
191828	No	No
191829	No	No
191830	No	No
191831	No	No
191832	No	Yes
191833	No	No
191834	No	No
191835	No	No
191836	No	No
191837	No	No
191838	No	No
191839	No	No
191840	No	No
191841	No	Yes
191842	No	No
191843	No	No
191844	No	No
191845	No	No
191846	No	No
191847	No	No
191848	No	No
191849	No	No
191850	No	Yes
191851	No	No
191852	No	No
191853	No	No
191854	No	No
191855	No	No
191856	No	No
191857	No	No
191858	No	No
191859	No	No
191860	No	No
191861	No	No
191862	No	No
191863	No	No
191864	No	Yes
191865	No	No
191866	No	No
191867	No	No
191868	No	No
191869	No	No
191870	No	No
191871	No	Yes
191872	No	No
191873	No	No
191874	No	Yes
191875	No	No
191876	No	No
191877	No	No
191878	No	Yes
191879	No	No
191880	No	No
191881	No	Yes
191882	No	No
191883	No	No
191884	No	Yes
191885	No	No
191886	No	Yes
191887	No	No
191888	No	No
191889	No	No
191890	No	No
191891	No	No
191892	No	No
191893	No	No
191894	No	No
191895	No	No
191896	No	No
191897	No	No
191898	No	No
191899	No	No
191900	No	No
191901	No	No
191902	No	No
191903	No	No
191904	No	No
191905	No	No
191906	No	No
191907	No	No
191908	No	No
191909	No	No
191910	No	No
191911	No	No
191912	No	No
191913	No	Yes
191914	No	No
191915	No	No
191916	No	No
191917	No	No
191918	No	No
191919	No	No
191920	No	No
191921	No	No
191922	No	No
191923	No	No
191924	No	No
191925	No	No
191926	No	No
191927	No	No
191928	No	No
191929	No	No
191930	No	No
191931	No	No
191932	No	No
191933	No	No
191934	No	No
191935	No	No
191936	No	No
191937	No	No
191938	No	No
191939	No	No
191940	No	No
191941	No	No
