hhno	visgpno	sex	age	occ	soc	dact	nbalvis
240963	1	1	0		7		31
240966	1	2	0		7		31
240967	1	1	0		7		11
240968	1	2	0		7		4
240970	1	2	0		7		18
240970	2	1	0		7		14
240970	3	2	7		6		11
240970	4	2	6		6		11
240970	5	2	3		6		11
240970	6	1	4		6		7
240970	7	1	6		6		7
240977	1	2	9		6		17
240977	2	2	9		6		10
240977	3	2	9		6		10
240977	4	2	10		6		7
240982	1	2	0		7		8
240982	2	1	0		7		4
240983	1	2	0		7		4
240983	2	1	12		6		4
240983	3	2	6		6		4
240983	4	2	0		7		7
240983	5	1	0		7		7
240983	6	1	6		6		7
240983	7	1	2		6		7
240988	1	1	7		6		7
240995	1	1	0		7		18
240997	1	2	0		7		21
240999	1	2	11		6		14
241004	1	1	0		7		28
241007	1	1	2		6		14
241007	2	2	5		6		14
241007	3	2	7		6		7
241007	4	1	0		7		140
241007	5	2	0		7		64
241013	1	2	0		7		4
241013	2	1	4		6		8
241013	3	1	1		6		22
241014	1	2	0		7		7
241016	1	2	0		7		7
241021	1	2	0		7		18
241021	2	1	0		7		7
241022	1	1	0		7		14
241022	2	2	0		7		14
241023	1	2	13		6		7
241035	1	1	0		7		7
241037	1	1	0		7		7
241038	1	2	0		7		7
241039	1	1	0		7		21
241040	1	2	0		7		10
241042	1	1	8		6		7
241043	1	1	0		7		7
241043	2	2	0		7		7
241044	1	1	0		7		7
241051	1	2	0		7		4
241053	1	1	0		7		4
241053	2	2	0		7		4
241053	3	2	3		6		4
241053	4	2	2		6		8
241053	5	1	1		6		4
241054	1	2	0		7		7
241061	1	2	0		7		17
241062	1	1	0		7		7
241062	2	2	11		6		7
241063	1	2	0		7		4
241065	1	2	0		7		20
241065	2	1	0		7		8
241065	3	2	11		6		4
241065	4	2	8		6		4
241065	5	1	8		6		4
241065	6	1	5		6		4
241065	7	1	3		6		8
241067	1	1	2		6		7
241067	2	2	6		6		7
241067	3	2	9		6		21
241067	4	1	12		6		11
241067	5	1	0		7		28
241067	6	2	0		7		24
241068	1	2	0		7		7
241075	1	2	0		7		7
241075	2	2	11		6		7
241075	3	1	5		6		7
241076	1	2	0		7		19
241076	2	1	0		7		18
241077	1	2	0		7		11
241080	1	1	7		6		14
241080	2	1	10		6		11
241083	1	2	0		7		12
241085	1	2	0		7		3
241085	2	2	15		6		3
241085	3	1	14		6		3
241085	4	1	9		6		3
241085	5	2	12		6		3
241085	6	2	6		6		3
241089	1	2	0		7		28
241089	2	1	6		6		21
241089	3	2	1		6		21
241093	1	1	0		7		35
241093	2	1	0		7		7
241093	3	2	0		7		7
241094	1	2	6		6		7
241095	1	1	0		7		7
241096	1	1	7		6		7
241096	2	1	8		6		7
241096	3	2	13		6		14
241096	4	2	8		6		7
241100	1	2	0		7		7
241101	1	2	0		7		7
241104	1	2	0		7		4
241109	1	1	0		7		8
241109	2	2	0		7		8
241109	3	1	2		6		8
241109	4	1	0		6		16
241109	5	2	0		6		12
241111	1	2	0		7		6
241113	1	2	0		7		21
241118	1	1	0		7		28
241118	2	2	0		7		34
241118	3	1	8		6		7
241120	1	2	8		6		7
241120	2	1	4		6		7
241120	3	1	11		6		7
241120	4	1	8		6		7
241120	5	2	4		6		4
241120	6	1	0		7		7
241120	7	2	0		7		11
241127	1	1	0		7		7
241127	2	2	0		7		21
241128	1	1	0		7		4
241130	1	1	0		7		21
241131	1	1	0		7		4
241133	1	2	10		6		20
241134	1	1	14		6		14
241134	2	2	0		7		28
241140	1	2	0		7		7
241141	1	2	0		7		14
241142	1	2	0		7		14
241142	2	1	0		7		7
241143	1	1	0		7		4
241145	1	2	0		7		14
241145	2	1	2		6		14
241147	1	2	0		7		8
241149	1	2	14		6		4
241149	2	2	0		7		18
241149	3	1	0		7		8
241151	1	1	4		6		4
241151	2	1	0		7		4
241151	3	2	0		7		4
241153	1	1	0		6		44
241153	2	2	3		6		33
241153	3	1	0		7		3
241154	1	2	0		7		18
241157	1	1	0		7		11
241158	1	2	0		7		11
241158	2	1	0		7		7
241158	3	1	7		6		7
241158	4	1	3		6		7
241158	5	2	3		6		4
241158	6	1	1		6		4
241161	1	1	0		7		4
241161	2	1	0		7		4
241162	1	2	0		7		14
241162	2	1	0		7		14
241162	3	2	4		6		7
241166	1	1	9		6		20
241172	1	1	7		6		11
241172	2	2	0		7		4
241175	1	2	0		6		4
241175	2	1	0		7		4
241175	3	2	0		7		4
241176	1	2	4		6		4
241177	1	1	0		7		7
241177	2	2	0		7		7
241178	1	1	0		7		7
241179	1	1	15		6		7
241183	1	1	0		7		4
241183	2	2	0		7		4
241184	1	2	0		7		14
241185	1	2	0		7		7
241188	1	1	7		6		21
241188	2	2	10		6		7
241188	3	2	9		6		7
241188	4	1	2		6		14
241189	1	1	0		7		7
241192	1	2	1		6		4
241192	2	1	0		7		4
241192	3	2	0		7		4
241196	1	2	0		7		8
241201	1	1	0		7		4
241202	1	2	0		7		7
241202	2	1	0		7		6
241202	3	1	11		6		7
241208	1	1	7		6		7
241208	2	2	0		7		4
241209	1	2	0		7		8
241209	2	1	8		6		7
241210	1	2	0		7		7
241213	1	1	0		7		40
241213	2	2	0		7		41
241214	1	1	0		7		18
241214	2	2	14		6		4
241216	1	1	0		7		7
241217	1	1	0		7		10
241217	2	2	0		7		4
241220	1	1	0		7		49
241222	1	2	0		7		4
241225	1	1	0		7		4
241226	1	2	0		7		7
241227	1	2	0		7		14
241227	2	1	0		7		7
241227	3	1	13		6		7
241227	4	1	10		6		7
241227	5	1	2		6		7
241229	1	2	0		7		21
241229	2	1	0		7		7
241230	1	2	0		7		11
241231	1	1	0		7		7
241231	2	2	0		7		4
241232	1	2	0		7		12
241232	2	2	8		6		4
241232	3	1	0		7		4
241232	4	2	6		6		4
241234	1	1	0		7		7
241234	2	2	0		7		18
241236	1	2	0		7		11
241249	1	1	7		6		7
241249	2	2	5		6		7
241251	1	1	0		7		14
241253	1	2	10		6		10
241253	2	1	7		6		7
241255	1	1	0		7		7
241255	2	2	0		7		15
241256	1	1	14		6		21
241257	1	2	0		7		7
241258	1	1	0		7		28
241259	1	2	0		7		7
241261	1	2	0		7		10
241263	1	2	0		7		7
241263	2	1	0		7		7
241264	1	1	0		7		24
241264	2	2	0		7		24
241265	1	1	14		6		3
241265	2	2	13		6		3
241271	1	2	8		6		7
241271	2	2	6		6		7
241271	3	2	0		7		14
241273	1	2	0		7		4
241275	1	2	0		7		22
241275	2	1	0		7		7
241278	1	1	11		6		4
241278	2	1	12		6		4
241288	1	1	0		7		4
241289	1	2	0		7		4
241290	1	2	0		7		4
241290	2	1	8		6		7
241291	1	2	0		7		4
241292	1	2	0		7		7
241292	2	1	0		7		35
241297	1	1	0		7		7
241297	2	2	0		7		7
241299	1	2	0		7		4
241299	2	2	4		6		4
241299	3	1	1		6		4
241299	4	1	0		6		4
241300	1	1	4		6		15
241300	2	1	1		6		15
241300	3	2	0		7		8
241306	1	1	3		6		3
241306	2	2	2		6		10
241306	3	1	0		7		7
241306	4	2	0		7		7
241311	1	1	0		7		7
241312	1	1	0		7		3
241313	1	2	0		7		11
241313	2	1	0		7		7
241317	1	2	0		7		21
241321	1	2	0		7		4
241322	1	1	0		7		10
241322	2	2	0		7		7
241323	1	2	0		7		20
241324	1	1	0		7		7
241324	2	2	0		7		4
241327	1	1	0		7		7
241327	2	2	0		7		7
241329	1	1	0		7		11
241329	2	2	0		7		11
241329	3	2	12		6		4
241329	4	1	2		6		7
241332	1	2	0		7		3
241332	2	1	0		7		3
241334	1	2	10		6		7
241334	2	1	13		6		3
241338	1	1	0		7		4
241339	1	2	0		7		7
241341	1	2	10		6		14
241347	1	2	0		7		3
241348	1	2	0		7		3
241350	1	1	4		6		15
241350	2	1	2		6		11
241350	3	1	0		7		18
241354	1	2	0		7		26
241354	2	1	0		7		4
241356	1	2	0		7		7
241360	1	2	0		7		14
241360	2	2	0		7		11
241360	3	1	0		7		7
241360	4	2	0		7		3
241361	1	2	0		7		28
241361	2	2	10		6		7
241361	3	1	0		7		21
241363	1	2	0		7		11
241364	1	1	10		6		7
241364	2	2	8		6		7
241369	1	1	0		7		13
241370	1	2	0		7		24
241371	1	1	0		7		4
241371	2	2	0		7		24
241372	1	1	0		7		64
241372	2	2	0		7		25
241373	1	2	0		7		4
241376	1	2	9		6		14
241380	1	2	0		7		8
241382	1	1	0		7		7
241382	2	2	0		7		4
241384	1	1	0		7		42
241384	2	2	0		7		7
241386	1	2	3		6		11
241386	2	1	0		7		7
241388	1	1	0		7		11
241388	2	1	12		6		7
241388	3	2	9		6		7
241389	1	1	0		7		4
241389	2	2	0		7		4
241392	1	1	0		7		4
241393	1	2	0		7		14
241397	1	2	0		7		4
241399	1	1	0		7		7
241399	2	2	0		7		7
241401	1	1	0		7		40
241404	1	2	0		7		20
241404	2	1	0		7		4
241409	1	1	0		7		7
241409	2	2	0		7		7
241409	3	1	13		6		7
241409	4	2	2		6		7
241409	5	2	8		6		7
241410	1	1	0		7		11
241410	2	2	0		7		18
241410	3	1	1		6		11
241411	1	1	0		7		14
241411	2	2	0		7		14
241411	3	1	7		6		7
241411	4	2	1		6		7
241412	1	1	0		7		11
241412	2	2	0		7		11
241415	1	1	0		7		27
241415	2	2	0		7		7
241419	1	2	0		7		7
241420	1	2	0		7		50
241420	2	1	0		7		40
241423	1	2	4		6		11
241423	2	2	0		7		7
241423	3	1	0		7		7
241425	1	2	0		7		19
241425	2	1	0		7		4
241427	1	2	0		7		7
241428	1	2	0		7		17
241428	2	1	8		6		7
241431	1	2	0		7		18
241431	2	1	0		7		7
241433	1	2	5		6		4
241434	1	2	13		6		7
241434	2	1	13		6		18
241440	1	1	0		7		7
241440	2	2	0		7		7
241440	3	1	2		6		14
241444	1	1	0		7		11
241449	1	1	0		7		4
241449	2	2	0		7		7
241453	1	2	0		7		7
241456	1	1	0		7		21
241456	2	2	0		7		4
241461	1	1	0		7		7
241461	2	2	0		7		40
241461	3	1	1		6		18
241466	1	1	0		7		7
241466	2	2	0		7		14
241466	3	1	15		6		7
241467	1	2	0		7		4
241467	2	2	5		6		4
241467	3	2	3		6		4
241469	1	2	0		7		4
241469	2	1	3		6		20
241473	1	1	7		6		17
241473	2	2	7		6		7
241474	1	1	0		7		4
241475	1	2	0		7		4
241479	1	2	0		7		7
241483	1	1	0		7		4
241483	2	2	4		6		8
241483	3	2	8		6		4
241483	4	2	9		6		4
241483	5	1	6		6		4
241486	1	2	0		7		11
241486	2	1	0		7		7
241486	3	2	2		6		11
241488	1	1	0		7		42
241489	1	2	0		7		27
241489	2	1	0		7		22
241489	3	2	8		6		4
241489	4	1	14		6		4
241492	1	1	0		7		14
241493	1	2	0		7		32
241495	1	1	7		6		4
241500	1	2	0		7		4
241502	1	2	0		7		17
241502	2	1	0		7		14
241505	1	1	0		7		20
241509	1	2	0		7		14
241509	2	2	0		7		7
241509	3	1	0		7		7
241509	4	2	0		7		7
241514	1	1	0		7		8
241514	2	2	0		7		18
241515	1	1	0		7		4
241520	1	1	0		7		21
241521	1	2	0		7		10
241524	1	1	0		7		7
241524	2	2	0		7		7
241525	1	1	0		7		7
241532	1	2	0		7		27
241532	2	1	0		7		7
241533	1	1	13		6		7
241536	1	1	0		7		7
241536	2	2	0		7		14
241538	1	1	4		6		4
241539	1	2	0		7		16
241539	2	1	0		7		16
241539	3	2	9		6		4
241540	1	1	0		7		31
241541	1	2	0		7		62
241541	2	1	0		7		24
241547	1	1	5		6		43
241547	2	2	0		7		43
241547	3	1	0		7		27
241553	1	1	9		6		18
241553	2	2	8		6		18
241554	1	1	0		7		7
241554	2	1	10		6		7
241554	3	1	7		6		7
241555	1	1	12		6		11
241555	2	1	8		6		11
241555	3	2	0		7		40
241555	4	2	14		6		4
241556	1	2	13		6		11
241556	2	1	0		7		4
241556	3	2	0		7		12
241560	1	2	0		7		7
241560	2	1	0		7		7
241560	3	1	4		6		7
241560	4	1	0		6		7
241561	1	1	1		6		4
241562	1	1	0		7		38
241563	1	2	14		6		7
241563	2	1	0		7		10
241566	1	2	0		7		11
241566	2	1	2		6		38
241566	3	1	9		6		14
241566	4	1	6		6		7
241567	1	1	0		7		7
241572	1	2	7		6		8
241572	2	2	0		7		4
241573	1	2	10		6		20
241580	1	1	0		7		14
241583	1	1	0		7		28
241583	2	2	0		7		28
241584	1	1	0		7		14
241584	2	1	9		6		6
241584	3	1	4		6		3
241587	1	2	0		7		7
241587	2	1	0		7		7
241588	1	2	0		7		7
241590	1	1	4		6		7
241590	2	2	5		6		7
241591	1	1	0		7		14
241591	2	2	0		7		7
241593	1	2	0		7		14
241593	2	1	0		7		7
241603	1	2	0		7		15
241603	2	1	0		7		7
241605	1	2	0		7		32
241609	1	2	0		7		4
241614	1	1	0		7		4
241614	2	2	0		7		43
241614	3	2	15		6		7
241614	4	1	9		6		21
241614	5	1	5		6		14
241614	6	2	6		6		7
241614	7	1	13		6		7
241615	1	2	0		7		21
241617	1	1	8		6		7
241617	2	2	6		6		7
241618	1	1	0		7		35
241619	1	1	0		7		14
241619	2	2	7		6		7
241621	1	2	0		7		49
241621	2	1	0		7		14
241630	1	1	0		7		16
241630	2	1	0		7		16
241630	3	1	0		7		4
241630	4	1	13		6		4
241630	5	2	10		6		11
241632	1	1	0		7		7
241632	2	2	0		7		7
241634	1	1	0		7		7
241634	2	2	0		7		7
241634	3	1	0		7		7
241637	1	2	0		7		68
241637	2	1	0		7		14
241637	3	1	3		6		33
241639	1	1	0		7		26
241640	1	2	1		6		6
241640	2	2	10		6		18
241640	3	2	9		6		7
241640	4	2	6		6		7
241640	5	2	0		7		4
241641	1	2	0		7		44
241645	1	2	0		7		14
241645	2	1	0		7		14
241645	3	2	6		6		7
241645	4	2	2		6		14
241645	5	1	6		6		7
241647	1	2	0		7		7
241649	1	2	0		7		7
241650	1	2	8		6		4
241653	1	1	0		7		7
241653	2	2	0		7		7
241654	1	2	0		7		14
241654	2	1	0		7		7
241657	1	1	0		7		4
241657	2	2	0		7		4
241658	1	1	0		7		11
241658	2	2	0		7		4
241658	3	2	4		6		4
241663	1	1	0		7		4
241666	1	1	14		6		7
241668	1	1	9		6		17
241676	1	1	0		7		14
241676	2	2	0		7		4
241679	1	1	0		7		37
241680	1	1	0		7		28
241682	1	2	0		7		7
241682	2	1	0		7		7
241685	1	2	0		7		7
241686	1	1	14		6		7
241686	2	1	13		6		7
241686	3	1	0		7		17
241686	4	2	0		7		35
241687	1	1	0		7		7
241687	2	2	0		7		7
241688	1	2	0		7		4
241688	2	1	0		7		4
241688	3	1	6		6		4
241688	4	2	4		6		4
241690	1	2	0		7		45
241691	1	2	11		6		10
241692	1	2	0		7		24
241692	2	2	14		6		27
241693	1	2	0		7		10
241696	1	2	0		7		12
241696	2	1	0		7		12
241696	3	2	3		6		11
241696	4	1	1		6		4
241696	5	1	10		6		4
241697	1	1	0		7		7
241698	1	2	0		7		47
241699	1	1	0		7		14
241699	2	2	0		7		30
241699	3	1	13		6		30
241702	1	1	0		7		4
241702	2	2	0		7		4
241704	1	1	2		6		17
241704	2	1	0		7		7
241705	1	2	0		7		18
241705	2	1	0		7		7
241710	1	2	0		7		14
241710	2	2	11		6		7
241712	1	2	0		7		18
241713	1	1	0		7		11
241713	2	2	0		7		11
241715	1	1	0		7		11
241715	2	2	0		7		11
241715	3	1	6		6		4
241715	4	2	3		6		4
241717	1	2	0		7		42
241722	1	2	7		6		3
241722	2	2	0		7		3
241723	1	1	0		7		8
241723	2	2	0		7		8
241725	1	1	0		7		3
241725	2	2	0		7		3
241725	3	1	5		6		3
241725	4	2	4		6		3
241733	1	1	0		7		4
241734	1	2	0		7		12
241734	2	1	0		7		8
241734	3	2	5		6		7
241734	4	2	4		6		7
241736	1	2	0		7		11
241736	2	1	7		6		7
241736	3	2	4		6		7
241738	1	2	9		6		7
241738	2	2	11		6		7
241739	1	2	0		7		27
241739	2	1	0		6		7
241739	3	1	0		7		3
241740	1	1	0		7		7
241743	1	1	0		7		20
241743	2	2	0		7		20
241745	1	2	0		7		7
241745	2	1	0		7		7
241746	1	2	3		6		14
241748	1	2	0		7		30
241750	1	1	0		7		36
241750	2	2	0		7		24
241754	1	1	8		6		11
241754	2	1	9		6		11
241755	1	1	0		7		7
241755	2	2	0		7		7
241755	3	1	1		6		7
241758	1	2	0		7		4
241758	2	2	14		6		7
241759	1	2	0		7		20
241759	2	1	0		7		20
241761	1	2	5		6		31
241761	2	2	8		6		31
241763	1	2	0		7		4
241765	1	2	0		7		17
241766	1	1	13		6		14
241766	2	1	12		6		21
241766	3	1	6		6		7
241766	4	1	7		6		7
241766	5	2	0		7		8
241771	1	1	0		7		14
241771	2	2	0		7		14
241774	1	2	0		7		17
241783	1	2	0		7		11
241784	1	2	11		6		22
241784	2	2	7		6		22
241784	3	2	0		7		8
241784	4	1	0		7		4
241784	5	1	10		6		4
241787	1	1	0		7		15
241787	2	2	0		7		19
241787	3	2	12		6		7
241787	4	2	10		6		4
241787	5	1	10		6		4
241787	6	2	7		6		11
241787	7	1	2		6		4
241788	1	1	0		7		4
241793	1	1	0		7		17
241793	2	2	0		7		17
241794	1	1	0		7		11
241794	2	2	0		7		22
241795	1	1	0		7		8
241795	2	2	0		7		4
241796	1	2	10		6		7
241796	2	2	4		6		7
241796	3	1	7		6		14
241796	4	2	0		7		4
241797	1	1	8		6		7
241797	2	1	6		6		7
241797	3	1	4		6		7
241797	4	2	3		6		7
241799	1	2	0		7		18
241800	1	1	0		7		4
241800	2	2	0		7		11
241803	1	1	0		7		4
241803	2	2	0		7		4
241806	1	2	15		6		3
241807	1	1	0		7		4
241809	1	2	13		6		4
241809	2	2	0		7		7
241810	1	1	0		7		14
241812	1	2	0		7		7
241813	1	1	0		7		17
241814	1	1	0		7		3
241814	2	2	0		7		3
241815	1	2	0		7		11
241817	1	2	7		6		4
241817	2	2	8		6		7
241818	1	1	0		7		24
241819	1	1	0		7		10
241820	1	1	0		7		50
241820	2	2	0		7		29
241821	1	1	0		7		21
241822	1	2	0		7		14
241825	1	2	0		7		17
241827	1	2	0		7		16
241829	1	1	0		7		14
241830	1	1	14		6		10
241830	2	1	14		6		10
241830	3	2	14		6		3
241830	4	2	0		7		4
241831	1	2	14		6		14
241833	1	1	3		6		4
241834	1	2	0		7		24
241834	2	1	0		7		58
241836	1	1	9		6		11
241836	2	2	9		6		4
241836	3	1	10		6		4
241836	4	1	13		6		4
241836	5	2	0		7		11
241836	6	1	0		7		35
241837	1	2	0		7		4
241838	1	1	12		6		10
241838	2	1	14		6		28
241841	1	2	0		7		7
241842	1	1	0		7		39
241845	1	1	1		6		7
241846	1	1	0		7		7
241849	1	2	0		7		4
241849	2	1	6		6		4
241849	3	2	3		6		4
241850	1	2	4		6		7
241850	2	2	3		6		7
241854	1	1	0		7		49
241855	1	2	0		7		4
241856	1	1	0		7		7
241856	2	2	0		7		7
241857	1	1	0		7		31
241859	1	2	0		7		7
241859	2	1	1		6		7
241860	1	2	15		6		3
241860	2	2	0		7		2
241860	3	1	0		7		21
241864	1	2	0		7		10
241865	1	1	13		6		28
241866	1	1	0		7		11
241873	1	2	9		6		7
241873	2	2	0		7		7
241873	3	1	0		7		7
241876	1	2	0		7		17
241876	2	1	0		7		10
241877	1	2	0		7		7
241877	2	1	0		7		7
241878	1	1	0		7		38
241878	2	1	2		6		7
241878	3	2	0		7		11
241879	1	2	0		7		50
241879	2	1	0		7		7
241881	1	1	3		6		4
241881	2	1	0		7		4
241881	3	2	0		7		4
241884	1	1	0		7		32
241884	2	2	0		7		4
241885	1	1	8		6		7
241885	2	2	1		6		7
241887	1	2	8		6		3
241887	2	2	6		6		3
241888	1	2	0		7		4
241891	1	1	0		7		4
241891	2	2	0		7		4
241891	3	1	14		6		4
241893	1	2	8		6		24
241893	2	1	8		6		48
241894	1	1	0		7		14
241894	2	2	0		7		14
241894	3	1	6		6		7
241894	4	2	5		6		7
241895	1	2	0		7		7
241898	1	2	0		7		27
241900	1	2	0		7		18
241900	2	1	0		7		11
241902	1	1	4		6		17
241902	2	2	0		7		7
241903	1	1	0		7		14
241903	2	2	0		7		14
241905	1	1	0		7		4
241905	2	2	0		7		4
241905	3	2	7		6		7
241905	4	2	3		6		4
241905	5	1	5		6		4
241906	1	2	0		7		14
241906	2	1	0		7		42
241908	1	1	0		7		4
241908	2	2	0		7		4
241909	1	2	13		6		35
241910	1	2	0		7		45
241910	2	2	14		6		38
241910	3	1	0		7		7
241911	1	1	0		7		28
241911	2	1	15		6		3
241914	1	2	0		7		50
241914	2	1	0		7		39
241916	1	2	0		7		15
241917	1	1	0		7		28
241917	2	2	0		7		35
241917	3	2	14		6		7
241931	1	1	0		7		4
241932	1	1	0		7		36
241932	2	1	4		6		32
241933	1	2	0		7		21
241933	2	1	0		7		7
241935	1	2	0		7		42
241935	2	1	0		7		38
241937	1	2	0		7		7
241939	1	2	10		6		10
241939	2	1	8		6		10
241939	3	1	0		7		23
241943	1	2	0		7		11
241944	1	1	0		7		4
241944	2	1	0		7		4
241944	3	2	0		7		7
241944	4	2	0		7		4
241945	1	2	0		7		6
241945	2	2	14		6		3
241945	3	2	13		6		3
241945	4	1	0		7		7
241945	5	2	15		6		7
241947	1	2	0		7		8
241947	2	1	7		6		4
241947	3	1	3		6		4
241947	4	1	1		6		4
241947	5	2	5		6		4
241949	1	2	15		6		29
241949	2	2	10		6		4
241949	3	2	0		7		16
241951	1	1	0		7		7
241952	1	2	0		7		4
241952	2	1	0		7		4
241953	1	1	0		7		28
241957	1	2	0		7		8
241957	2	1	0		7		19
241957	3	2	8		6		4
241957	4	1	5		6		4
241957	5	2	0		6		4
241962	1	2	0		7		22
241962	2	1	0		7		11
241965	1	2	0		7		4
241969	1	2	0		7		8
241969	2	1	0		7		4
241969	3	1	6		6		4
241969	4	1	4		6		4
241971	1	1	1		6		12
241973	1	2	0		7		4
241975	1	1	0		7		38
241978	1	1	0		7		4
241978	2	2	0		7		4
241978	3	2	7		6		4
241978	4	2	3		6		4
241980	1	1	2		6		24
241980	2	2	14		6		60
241982	1	2	0		7		8
241989	1	2	0		7		10
241989	2	2	0		7		7
241991	1	2	2		6		14
241991	2	2	0		7		7
241991	3	1	0		7		15
241992	1	2	0		7		7
241994	1	2	0		7		4
241996	1	1	0		7		4
241996	2	2	0		7		4
241996	3	1	7		6		3
241996	4	1	5		6		7
241997	1	1	0		7		7
241997	2	2	0		7		7
241999	1	2	0		7		4
241999	2	2	10		6		24
242001	1	1	0		7		7
242002	1	1	0		7		10
242003	1	2	3		6		23
242006	1	2	0		7		4
242010	1	2	0		7		4
242011	1	2	0		7		4
242011	2	2	2		6		14
242015	1	2	13		6		4
242015	2	1	0		7		7
242015	3	2	0		7		21
242016	1	1	0		7		68
242016	2	2	0		7		43
242017	1	1	0		7		17
242023	1	2	4		6		8
242023	2	2	0		7		4
242028	1	2	0		7		11
242031	1	2	0		7		4
242031	2	1	10		6		4
242031	3	1	8		6		4
242031	4	1	4		6		4
242031	5	2	2		6		4
242033	1	2	0		7		20
242044	1	2	5		6		14
242044	2	2	6		6		7
242047	1	2	0		7		11
242047	2	1	0		7		11
242048	1	1	0		7		7
242049	1	1	0		7		61
242049	2	2	0		7		4
242050	1	1	14		6		18
242050	2	1	0		7		7
242050	3	2	0		7		25
242050	4	1	2		6		7
242054	1	2	0		7		4
242056	1	1	0		7		11
242057	1	2	0		7		7
242057	2	2	6		6		7
242057	3	2	14		6		4
242057	4	1	15		6		40
242060	1	1	0		7		35
242060	2	2	0		7		4
242063	1	1	0		7		51
242063	2	2	0		7		4
242063	3	2	9		6		7
242064	1	1	0		7		11
242066	1	2	0		7		14
242067	1	1	0		7		21
242068	1	1	9		6		7
242068	2	2	7		6		7
242070	1	1	0		7		13
242070	2	2	0		7		13
242071	1	2	0		7		4
242072	1	2	0		7		14
242075	1	1	0		7		11
242078	1	2	0		7		7
242082	1	1	0		7		14
242082	2	2	0		7		7
242085	1	1	0		7		8
242085	2	1	0		7		20
242086	1	1	4		6		4
242086	2	1	0		7		11
242088	1	1	0		7		7
242088	2	2	0		7		7
242089	1	1	0		7		21
242092	1	1	7		6		7
242094	1	1	0		7		12
242096	1	2	0		7		56
242096	2	2	1		6		21
242100	1	1	0		7		4
242103	1	1	0		7		110
242103	2	2	0		7		15
242103	3	1	13		6		10
242104	1	2	0		7		21
242104	2	1	0		7		21
242106	1	1	0		7		21
242108	1	1	3		6		16
242108	2	1	9		6		7
242110	1	2	0		7		21
242110	2	2	2		6		28
242110	3	2	3		6		7
242111	1	1	6		6		11
242111	2	1	0		7		4
