hhno	Pregnancy_in_household	Child(ren)_under_2
140429	No	No
140430	No	No
140431	No	Yes
140432	No	No
140433	No	No
140434	No	No
140435	No	No
140436	No	No
140437	No	No
140438	No	No
140439	No	No
140440	No	Yes
140441	No	No
140442	No	No
140443	No	No
140444	No	No
140445	No	No
140446	No	No
140447	No	No
140448	No	No
140449	No	No
140450	No	No
140451	No	No
140452	No	No
140453	No	No
140454	No	No
140455	Yes	No
140456	No	No
140457	No	No
140458	No	No
140459	No	No
140460	No	No
140461	No	No
140462	No	No
140463	No	No
140464	No	No
140465	No	No
140466	No	No
140467	No	No
140468	No	No
140469	No	No
140470	No	No
140471	No	No
140472	No	No
140473	No	No
140474	No	No
140475	No	No
140476	No	No
140477	No	No
140478	No	No
140479	No	No
140480	No	No
140481	No	Yes
140482	No	Yes
140483	No	Yes
140484	No	Yes
140485	No	No
140486	No	No
140487	No	No
140488	No	No
140489	No	No
140490	No	No
140491	No	No
140492	No	No
140493	No	No
140494	No	No
140495	No	No
140496	No	No
140497	No	No
140498	No	Yes
140499	No	No
140500	No	No
140501	No	Yes
140502	No	Yes
140503	No	No
140504	No	No
140505	No	No
140506	No	No
140507	No	Yes
140508	No	No
140509	No	No
140510	No	No
140511	No	Yes
140512	No	No
140513	No	No
140514	No	No
140515	No	No
140516	No	No
140517	No	No
140518	No	No
140519	No	No
140520	No	No
140521	No	Yes
140522	No	No
140523	No	No
140524	No	No
140525	No	No
140526	No	Yes
140527	No	No
140528	No	Yes
140529	No	No
140530	No	No
140531	No	No
140532	No	No
140533	No	No
140534	No	No
140535	No	No
140536	No	No
140537	Yes	No
140538	No	No
140539	No	No
140540	No	No
140541	Yes	No
140542	No	Yes
140543	No	No
140544	No	No
140545	No	No
140546	No	No
140547	No	No
140548	No	No
140549	No	No
140550	No	No
140551	No	No
140552	No	No
140553	No	No
140554	No	No
140555	No	No
140556	No	No
140557	No	No
140558	No	No
140559	No	No
140560	No	No
140561	No	No
140562	No	No
140563	No	No
140564	Yes	No
140565	No	No
140566	No	No
140567	No	Yes
140568	No	No
140569	No	No
140570	No	No
140571	No	No
140572	No	No
140573	No	No
140574	No	No
140575	No	No
140576	No	No
140577	No	No
140578	No	No
140579	No	No
140580	No	No
140581	No	No
140582	No	No
140583	No	No
140584	No	No
140585	No	No
140586	No	No
140587	No	No
140588	No	No
140589	No	No
140590	No	No
140591	No	No
140592	No	No
140593	No	No
140594	No	No
140595	No	No
140596	No	No
140597	No	No
140598	No	No
140599	Yes	Yes
140600	No	No
140601	Yes	No
140602	No	No
140603	No	No
140604	No	No
140605	No	No
140606	No	No
140607	No	No
140608	No	No
140609	No	No
140610	No	No
140611	No	No
140612	No	No
140613	No	No
140614	No	Yes
140615	No	No
140616	No	No
140617	No	No
140618	No	No
140619	No	No
140620	No	No
140621	No	No
140622	No	No
140623	No	No
140624	Yes	No
140625	No	No
140626	No	No
140627	No	No
140628	No	No
140629	No	No
140630	No	No
140631	No	No
140632	No	No
140633	No	No
140634	No	No
140635	No	Yes
140636	No	No
140637	No	Yes
140638	No	No
140639	No	No
140640	No	No
140641	No	No
140642	No	No
140643	No	No
140644	No	No
140645	No	No
140646	No	No
140647	No	No
140648	No	No
140649	No	No
140650	No	No
140651	No	No
140652	No	No
140653	No	No
140654	No	No
140655	No	No
140656	No	No
140657	No	No
140658	No	No
140659	No	No
140660	No	No
140661	No	No
140662	No	No
140663	No	No
140664	No	No
140665	No	No
140666	No	No
140667	No	No
140668	No	No
140669	No	No
140670	No	Yes
140671	No	No
140672	No	No
140673	No	Yes
140674	No	No
140675	No	No
140676	No	No
140677	No	Yes
140678	No	No
140679	No	No
140680	No	No
140681	No	No
140682	No	No
140683	No	No
140684	No	No
140685	No	No
140686	No	No
140687	No	No
140688	No	No
140689	No	No
140690	No	No
140691	No	No
140692	No	No
140693	No	No
140694	No	No
140695	No	No
140696	No	No
140697	No	No
140698	No	No
140699	No	Yes
140700	No	No
140701	No	Yes
140702	No	No
140703	No	No
140704	No	No
140705	No	No
140706	No	No
140707	No	Yes
140708	No	No
140709	No	No
140710	No	Yes
140711	No	No
140712	No	No
140713	No	No
140714	No	Yes
140715	No	No
140716	No	No
140717	No	No
140718	No	No
140719	No	No
140720	No	No
140721	No	No
140722	No	No
140723	No	No
140724	No	No
140725	No	No
140726	No	No
140727	No	No
140728	No	No
140729	No	No
140730	No	No
140731	No	No
140732	No	No
140733	No	No
140734	No	No
140735	No	No
140736	No	No
140737	No	No
140738	No	No
140739	No	No
140740	No	No
140741	No	No
140742	No	No
140743	No	No
140744	No	No
140745	No	No
140746	No	No
140747	No	No
140748	No	No
140749	No	No
140750	No	No
140751	No	No
140752	No	No
140753	No	No
140754	No	No
140755	No	No
140756	No	No
140757	No	No
140758	No	No
140759	No	No
140760	No	No
140761	No	No
140762	No	No
140763	No	No
140764	No	No
140765	No	No
140766	No	No
140767	No	No
140768	No	Yes
140769	No	No
140770	No	No
140771	No	No
140772	No	No
140773	No	No
140774	No	No
140775	No	No
140776	No	Yes
140777	No	No
140778	No	No
140779	No	No
140780	No	No
140781	No	No
140782	No	No
140783	No	No
140784	No	No
140785	No	No
140786	No	No
140787	No	No
140788	No	No
140789	Yes	No
140790	No	No
140791	No	No
140792	No	No
140793	No	No
140794	No	Yes
140795	No	No
140796	No	No
140797	No	Yes
140798	No	No
140799	No	No
140800	No	No
140801	No	No
140802	No	No
140803	No	No
140804	No	No
140805	No	Yes
140806	No	No
140807	No	No
140808	No	No
140809	No	No
140810	No	No
140811	No	No
140812	No	No
140813	No	No
140814	No	No
140815	No	No
140816	No	No
140817	No	Yes
140818	No	No
140819	No	No
140820	No	No
140821	No	Yes
140822	No	No
140823	No	No
140824	No	No
140825	No	No
140826	No	No
140827	No	No
140828	No	No
140829	No	No
140830	No	No
140831	No	No
140832	No	No
140833	No	No
140834	No	No
140835	No	Yes
140836	No	No
140837	No	No
140838	No	No
140839	No	No
140840	No	No
140841	No	No
140842	No	Yes
140843	No	No
140844	No	No
140845	No	No
140846	No	No
140847	No	No
140848	No	No
140849	No	No
140850	No	No
140851	No	No
140852	No	No
140853	No	No
140854	No	No
140855	No	No
140856	No	No
140857	No	No
140858	No	No
140859	No	No
140860	No	No
140861	Yes	Yes
140862	No	No
140863	No	No
140864	No	No
140865	No	Yes
140866	No	No
140867	No	No
140868	No	No
140869	No	No
140870	No	No
140871	No	No
140872	No	No
140873	No	No
140874	No	No
140875	No	No
140876	No	No
140877	No	No
140878	No	No
140879	No	No
140880	No	No
140881	No	No
140882	No	No
140883	No	No
140884	No	No
140885	Yes	No
140886	No	No
140887	No	No
140888	No	No
140889	No	No
140890	No	No
140891	No	No
140892	No	No
140893	No	No
140894	No	No
140895	No	No
140896	No	No
140897	No	No
140898	No	No
140899	No	No
140900	No	No
140901	No	No
140902	No	No
140903	Yes	Yes
140904	Yes	No
140905	No	No
140906	No	No
140907	No	No
140908	No	No
140909	No	Yes
140910	No	No
140911	No	No
140912	No	No
140913	No	No
140914	No	Yes
140915	No	No
140916	No	Yes
140917	No	No
140918	No	No
140919	No	No
140920	Yes	No
140921	No	No
140922	No	No
140923	No	No
140924	No	No
140925	No	No
140926	No	No
140927	No	No
140928	No	No
140929	No	No
140930	No	No
140931	Yes	No
140932	No	No
140933	No	No
140934	No	No
140935	No	No
140936	No	No
140937	No	No
140938	No	No
140939	No	No
140940	No	No
140941	No	No
140942	No	No
140943	No	No
140944	No	No
140945	No	No
140946	No	No
140947	No	No
140948	No	No
140949	No	No
140950	No	No
140951	No	No
140952	No	No
140953	No	No
140954	No	No
140955	No	No
140956	No	No
140957	No	No
140958	No	No
140959	No	No
140960	No	No
140961	No	No
140962	No	No
140963	No	No
140964	No	No
140965	No	Yes
140966	No	No
140967	No	No
140968	No	No
140969	No	No
140970	No	No
140971	No	No
140972	No	No
140973	No	No
140974	No	No
140975	No	No
140976	No	No
140977	No	No
140978	No	No
140979	No	Yes
140980	No	No
140981	No	No
140982	No	No
140983	No	No
140984	No	No
140985	No	No
140986	No	No
140987	Yes	No
140988	No	No
140989	No	No
140990	No	No
140991	No	No
140992	No	No
140993	No	No
140994	No	No
140995	No	No
140996	No	No
140997	No	No
140998	No	No
140999	No	No
141000	No	No
141001	No	No
141002	No	No
141003	No	No
141004	No	No
141005	No	No
141006	No	No
141007	No	No
141008	No	No
141009	No	No
141010	No	No
141011	No	No
141012	No	No
141013	No	No
141014	No	No
141015	No	No
141016	No	No
141017	No	No
141018	No	No
141019	No	No
141020	No	Yes
141021	No	No
141022	No	No
141023	No	No
141024	No	No
141025	No	No
141026	No	No
141027	No	Yes
141028	No	No
141029	No	No
141030	No	No
141031	No	No
141032	No	No
141033	No	No
141034	No	No
141035	No	No
141036	No	No
141037	No	No
141038	No	No
141039	No	No
141040	No	No
141041	No	No
141042	No	No
141043	No	No
141044	No	No
141045	No	No
141046	No	No
141047	No	Yes
141048	No	No
141049	No	No
141050	No	No
141051	No	No
141052	No	No
141053	No	No
141054	No	No
141055	No	No
141056	No	No
141057	No	No
141058	No	Yes
141059	No	No
141060	No	No
141061	Yes	No
141062	No	No
141063	No	No
141064	No	No
141065	No	No
141066	No	Yes
141067	No	No
141068	No	No
141069	No	No
141070	Yes	No
141071	No	No
141072	No	No
141073	No	No
141074	No	No
141075	No	No
141076	No	No
141077	No	Yes
141078	No	Yes
141079	No	No
141080	No	No
141081	No	No
141082	No	No
141083	No	No
141084	No	No
141085	No	No
141086	No	No
141087	No	No
141088	No	No
141089	No	No
141090	No	No
141091	No	No
141092	No	No
141093	No	No
141094	No	No
141095	No	No
141096	No	Yes
141097	No	No
141098	No	No
141099	No	No
141100	No	No
141101	No	No
141102	No	No
141103	No	No
141104	No	No
141105	No	No
141106	No	No
141107	No	No
141108	No	No
141109	No	No
141110	No	Yes
141111	No	No
141112	No	No
141113	No	No
141114	No	No
141115	No	Yes
141116	No	No
141117	No	No
141118	No	No
141119	No	No
141120	No	No
141121	No	No
141122	No	No
141123	No	No
141124	No	No
141125	No	No
141126	No	No
141127	No	No
141128	No	No
141129	No	Yes
141130	No	Yes
141131	No	No
141132	No	No
141133	No	No
141134	No	No
141135	No	No
141136	No	No
141137	No	No
141138	No	Yes
141139	No	No
141140	No	No
141141	No	Yes
141142	No	No
141143	No	No
141144	No	No
141145	No	No
141146	No	No
141147	No	No
141148	No	No
141149	No	No
141150	No	No
141151	No	No
141152	No	No
141153	No	No
141154	No	No
141155	No	No
141156	No	No
141157	No	No
141158	No	No
141159	No	No
141160	No	No
141161	No	Yes
141162	No	No
141163	No	No
141164	No	Yes
141165	No	No
141166	No	No
141167	No	No
141168	No	No
141169	No	Yes
141170	No	Yes
141171	No	No
141172	No	No
141173	No	Yes
141174	No	No
141175	No	No
141176	No	No
141177	No	No
141178	No	No
141179	No	No
141180	No	No
141181	No	No
141182	No	No
141183	No	No
141184	No	No
141185	No	No
141186	No	No
141187	No	No
141188	No	No
141189	No	No
141190	No	No
141191	No	No
141192	No	No
141193	No	No
141194	No	No
141195	No	No
141196	No	No
141197	No	No
141198	No	No
141199	No	Yes
141200	No	No
141201	No	No
141202	No	No
141203	No	No
141204	No	No
141205	No	No
141206	No	No
141207	No	Yes
141208	No	No
141209	No	No
141210	No	No
141211	No	No
141212	No	No
141213	No	No
141214	No	No
141215	No	No
141216	No	No
141217	No	No
141218	No	No
141219	No	No
141220	No	No
141221	No	No
141222	No	No
141223	No	No
141224	No	No
141225	No	No
141226	No	No
141227	No	No
141228	No	No
141229	No	No
141230	No	No
141231	No	No
141232	No	Yes
141233	No	No
141234	No	No
141235	No	No
141236	No	No
141237	No	No
141238	No	No
141239	No	No
141240	No	No
141241	No	No
141242	No	No
141243	No	No
141244	No	No
141245	No	No
141246	No	No
141247	No	No
141248	No	No
141249	No	No
141250	No	No
141251	Yes	No
141252	No	No
141253	No	No
141254	No	No
141255	No	No
141256	No	No
141257	No	No
141258	No	No
141259	No	No
141260	No	No
141261	No	No
141262	No	No
141263	No	No
141264	No	No
141265	No	Yes
141266	No	No
141267	No	No
141268	No	No
141269	No	No
141270	No	No
141271	No	No
141272	No	No
141273	No	No
141274	No	No
141275	No	No
141276	No	No
141277	No	No
141278	No	No
141279	No	No
141280	No	No
141281	No	No
141282	No	No
141283	No	No
141284	No	No
141285	No	No
141286	No	No
141287	No	No
141288	No	No
141289	No	No
141290	No	No
141291	No	No
141292	No	No
141293	No	No
141294	No	No
141295	No	No
141296	No	No
141297	No	No
141298	No	No
141299	No	No
141300	No	No
141301	No	No
141302	No	No
141303	No	No
141304	No	No
141305	No	No
141306	No	No
141307	No	No
141308	No	No
141309	No	No
141310	No	No
141311	No	No
141312	No	No
141313	No	No
141314	No	No
141315	No	No
141316	No	No
141317	No	Yes
141318	No	No
141319	No	No
141320	No	No
141321	No	No
141322	No	No
141323	No	No
141324	No	No
141325	No	No
141326	Yes	Yes
141327	No	No
141328	No	No
141329	No	No
141330	No	No
141331	No	No
141332	No	No
141333	No	Yes
141334	No	No
141335	No	No
141336	No	No
141337	No	No
141338	No	No
141339	No	No
141340	No	No
141341	No	No
141342	No	No
141343	No	No
141344	No	No
141345	No	No
141346	No	Yes
141347	No	No
141348	No	No
141349	No	No
141350	No	No
141351	No	No
141352	Yes	No
141353	No	No
141354	No	No
141355	No	No
141356	No	No
141357	No	No
141358	No	No
141359	No	No
141360	No	No
141361	No	No
141362	No	No
141363	No	No
141364	No	No
141365	No	No
141366	No	No
141367	No	No
141368	No	No
141369	No	No
141370	No	No
141371	No	No
141372	No	No
141373	No	No
141374	No	No
141375	No	No
141376	No	No
141377	No	No
141378	No	No
141379	No	No
141380	No	No
141381	No	No
141382	No	Yes
141383	No	No
141384	No	No
141385	No	No
141386	No	No
141387	No	No
141388	No	No
141389	Yes	Yes
141390	No	No
141391	No	No
141392	No	No
141393	No	Yes
141394	No	No
141395	No	No
141396	No	No
141397	No	No
141398	No	No
141399	No	No
141400	No	No
141401	No	No
141402	No	No
141403	No	No
141404	No	No
141405	No	No
141406	No	No
141407	No	No
141408	No	No
141409	No	No
141410	No	No
141411	No	No
141412	No	No
141413	No	No
141414	No	No
141415	No	No
141416	No	No
141417	No	No
141418	No	No
141419	No	No
141420	No	No
141421	No	No
141422	No	No
141423	No	No
141424	No	No
141425	No	No
141426	No	No
141427	No	No
141428	No	No
141429	No	No
141430	No	No
141431	No	No
141432	No	No
141433	No	No
141434	No	No
141435	No	No
141436	No	No
141437	No	No
141438	No	No
141439	No	No
141440	No	No
141441	No	No
141442	No	No
141443	No	No
141444	No	No
141445	No	No
141446	No	No
141447	No	No
141448	No	Yes
141449	No	No
141450	No	No
141451	No	No
141452	No	No
141453	No	No
141454	No	No
141455	No	No
141456	No	No
141457	No	No
141458	No	No
141459	No	No
141460	No	No
141461	No	No
141462	No	No
141463	No	No
141464	No	No
141465	No	No
141466	No	Yes
141467	No	No
141468	No	Yes
141469	No	No
141470	No	No
141471	No	No
141472	No	No
141473	No	No
141474	No	No
141475	No	No
141476	No	No
141477	No	No
141478	Yes	No
141479	No	No
141480	No	No
141481	No	No
141482	No	No
141483	No	No
141484	No	Yes
141485	No	No
141486	No	No
141487	No	No
141488	No	No
141489	No	No
141490	No	No
141491	No	No
141492	No	No
141493	No	Yes
141494	No	No
141495	No	No
141496	No	No
141497	No	No
141498	No	No
141499	No	No
141500	No	Yes
141501	No	No
141502	No	No
141503	No	No
141504	No	No
141505	No	No
141506	No	No
141507	No	No
141508	No	No
141509	No	No
141510	No	No
141511	No	Yes
141512	No	No
141513	No	No
141514	No	No
141515	No	No
141516	No	No
141517	No	No
141518	No	No
141519	No	No
141520	No	Yes
141521	No	No
141522	Yes	No
141523	No	No
141524	No	No
141525	No	Yes
141526	No	No
141527	No	Yes
141528	No	No
141529	No	No
141530	No	No
141531	No	No
141532	No	No
141533	No	No
141534	No	No
141535	No	No
141536	No	No
141537	No	No
141538	No	No
141539	No	No
141540	No	No
141541	No	Yes
141542	No	Yes
141543	No	No
141544	No	No
141545	No	No
141546	No	No
141547	No	No
141548	No	No
141549	No	No
141550	No	No
141551	No	No
141552	No	No
141553	No	No
141554	No	Yes
141555	No	No
141556	No	No
141557	No	No
141558	No	No
141559	No	No
141560	No	No
141561	No	No
141562	No	No
141563	No	No
141564	Yes	Yes
141565	No	No
141566	No	No
141567	No	No
141568	No	No
141569	No	No
141570	No	No
141571	No	No
141572	Yes	No
141573	No	Yes
141574	No	No
141575	No	No
141576	No	Yes
141577	No	No
141578	No	Yes
141579	No	No
141580	No	No
141581	No	No
141582	No	No
141583	No	No
141584	No	No
141585	No	No
141586	No	Yes
141587	No	No
141588	No	No
141589	No	No
141590	No	No
141591	No	No
141592	No	No
141593	No	No
141594	No	No
141595	No	No
141596	No	No
141597	No	No
141598	No	No
141599	No	No
141600	No	No
141601	No	No
141602	No	No
141603	No	No
141604	No	No
141605	No	No
141606	No	No
141607	No	No
141608	No	No
141609	No	No
141610	No	No
141611	No	No
141612	No	No
141613	No	No
141614	No	No
141615	No	No
141616	No	No
141617	No	No
141618	No	Yes
141619	No	No
141620	No	No
141621	No	No
141622	No	No
141623	No	No
141624	No	No
141625	No	No
141626	No	No
141627	No	No
141628	No	No
141629	No	No
141630	No	No
141631	No	No
141632	No	Yes
141633	No	No
141634	No	No
141635	No	No
141636	No	No
141637	No	No
141638	No	No
141639	No	No
141640	No	No
141641	No	No
141642	No	No
141643	No	Yes
141644	No	No
141645	No	No
141646	No	No
141647	No	Yes
141648	No	No
141649	No	Yes
141650	No	No
141651	No	No
141652	No	Yes
141653	No	Yes
141654	No	No
141655	No	Yes
141656	No	No
141657	No	No
141658	No	No
141659	No	No
141660	No	No
141661	No	No
141662	No	No
141663	No	No
141664	No	No
141665	No	No
141666	No	No
141667	Yes	No
141668	No	No
141669	No	No
141670	No	No
141671	No	No
141672	No	No
141673	No	No
141674	No	No
141675	No	No
141676	No	Yes
141677	No	No
141678	No	No
141679	No	No
141680	No	No
141681	No	Yes
141682	No	No
141683	No	No
141684	No	No
141685	No	No
141686	No	No
141687	No	No
141688	No	No
141689	No	No
141690	No	No
141691	No	No
141692	No	No
141693	No	No
141694	No	No
141695	No	Yes
141696	No	No
141697	No	No
141698	No	No
141699	No	No
141700	No	No
141701	No	No
141702	No	No
141703	No	No
141704	No	No
141705	No	No
141706	No	No
141707	No	No
141708	No	No
141709	No	Yes
141710	No	Yes
141711	No	No
141712	No	No
141713	No	No
141714	No	No
141715	No	No
141716	No	No
141717	No	No
141718	No	No
141719	No	Yes
141720	No	No
141721	No	No
141722	No	No
141723	No	No
141724	No	No
141725	No	No
141726	No	No
141727	No	No
141728	Yes	No
141729	No	No
141730	No	No
141731	No	No
141732	No	No
141733	No	No
141734	No	No
141735	No	No
141736	No	No
141737	No	No
141738	No	No
141739	No	No
141740	No	No
141741	No	No
141742	No	No
141743	No	No
141744	No	No
141745	No	Yes
141746	No	No
141747	No	No
141748	No	No
141749	No	No
141750	No	No
141751	No	No
141752	No	No
141753	No	No
141754	No	No
141755	No	No
141756	No	No
141757	No	No
141758	No	No
141759	No	No
141760	No	No
141761	No	No
141762	No	No
141763	No	No
141764	No	No
141765	No	No
141766	No	No
141767	No	No
141768	No	No
141769	No	No
141770	No	No
141771	No	Yes
141772	No	No
141773	No	No
141774	No	No
141775	No	Yes
141776	No	No
141777	No	No
141778	No	No
141779	No	No
141780	No	No
141781	No	No
141782	No	No
141783	No	No
141784	No	No
141785	No	No
141786	No	No
141787	No	Yes
141788	No	No
141789	No	No
141790	No	No
141791	No	No
141792	No	No
141793	No	No
141794	No	No
141795	No	No
141796	No	No
141797	No	No
141798	No	No
141799	No	Yes
141800	No	No
141801	No	No
141802	No	No
141803	No	No
141804	No	No
141805	No	No
141806	No	Yes
141807	No	No
141808	No	No
141809	No	No
141810	No	No
141811	No	No
141812	No	Yes
141813	No	No
141814	No	No
141815	No	No
141816	No	No
141817	No	No
141818	No	No
141819	No	No
141820	No	No
141821	No	No
141822	No	No
141823	No	No
141824	No	No
141825	No	No
141826	No	No
141827	No	Yes
141828	No	No
141829	Yes	No
141830	No	No
141831	No	No
141832	No	No
141833	No	No
141834	No	Yes
141835	No	No
141836	No	No
141837	No	No
141838	No	No
141839	No	No
141840	No	No
141841	No	No
141842	No	No
141843	No	No
141844	No	No
141845	No	No
141846	No	No
141847	No	No
141848	No	No
141849	No	No
141850	No	No
141851	No	No
141852	No	No
141853	No	No
141854	No	No
141855	No	No
141856	No	No
141857	No	No
141858	No	No
141859	No	No
141860	No	No
141861	No	No
141862	No	No
141863	No	No
141864	No	No
141865	No	No
141866	No	No
141867	No	No
141868	No	No
141869	No	Yes
141870	No	No
141871	No	No
141872	No	No
141873	No	Yes
141874	No	No
141875	No	No
141876	No	No
141877	No	No
141878	No	No
141879	No	No
141880	No	No
141881	No	No
141882	No	No
141883	No	Yes
141884	No	No
141885	No	No
141886	No	No
141887	No	No
141888	No	No
141889	No	No
141890	No	No
141891	No	No
141892	No	Yes
141893	No	Yes
141894	No	No
141895	No	No
141896	No	No
141897	No	No
141898	No	No
141899	No	No
141900	No	No
141901	No	No
141902	No	No
141903	No	No
141904	No	No
141905	No	No
141906	No	No
141907	No	No
141908	No	No
141909	No	No
141910	No	No
141911	No	No
141912	No	No
141913	No	No
141914	No	No
141915	No	No
141916	No	No
141917	No	No
141918	No	No
141919	No	No
141920	No	No
141921	No	No
141922	No	No
141923	No	No
141924	No	No
141925	No	No
141926	No	No
141927	No	Yes
141928	No	No
141929	No	No
141930	No	No
141931	No	Yes
141932	No	No
141933	No	No
141934	No	No
141935	No	No
141936	No	Yes
141937	No	No
141938	No	No
