hhno	visgpno	sex	age	occ	soc	dact	nbalvis
247649	1	2	0		7		21
247654	1	2	3		6		10
247654	2	2	6		6		10
247654	3	2	0		7		7
247655	1	1	5		6		14
247661	1	1	0		7		14
247661	2	2	0		7		14
247664	1	2	0		7		4
247666	1	1	0		7		7
247666	2	2	0		7		7
247666	3	1	13		6		7
247666	4	2	6		6		7
247668	1	1	0		7		10
247669	1	2	0		7		7
247671	1	2	0		7		21
247673	1	2	0		7		24
247673	2	1	3		6		26
247673	3	1	4		6		24
247673	4	1	6		6		24
247673	5	2	5		6		8
247673	6	2	10		6		10
247675	1	2	0		7		18
247677	1	2	4		6		10
247682	1	1	10		6		7
247682	2	1	9		6		7
247682	3	2	13		6		4
247682	4	1	11		6		4
247684	1	2	0		7		7
247684	2	2	3		6		10
247684	3	2	2		6		7
247690	1	2	0		7		7
247695	1	1	9		6		7
247696	1	1	0		7		21
247699	1	1	0		7		24
247699	2	2	0		7		4
247704	1	1	0		7		7
247705	1	1	0		7		7
247705	2	2	8		6		28
247705	3	2	3		6		48
247706	1	2	0		7		26
247706	2	2	4		6		12
247709	1	1	0		7		7
247709	2	2	0		7		7
247709	3	2	0		7		10
247709	4	2	4		6		13
247709	5	1	0		7		7
247709	6	2	2		6		7
247711	1	2	0		7		21
247712	1	1	7		6		7
247715	1	1	0		7		7
247715	2	2	0		7		7
247716	1	2	0		7		3
247722	1	1	0		7		14
247725	1	2	0		7		7
247726	1	1	0		7		7
247728	1	2	0		7		14
247728	2	1	0		7		11
247729	1	1	14		6		20
247730	1	2	0		7		27
247732	1	2	0		7		10
247734	1	2	0		7		7
247737	1	2	0		7		33
247738	1	1	0		7		18
247738	2	2	0		7		18
247738	3	1	10		6		18
247738	4	1	8		6		18
247738	5	2	6		6		18
247740	1	1	0		7		4
247741	1	1	0		7		7
247741	2	2	15		6		7
247741	3	2	7		6		7
247741	4	1	12		6		7
247744	1	2	0		7		4
247746	1	2	0		7		46
247747	1	2	0		7		4
247750	1	2	0		7		24
247751	1	1	0		7		4
247751	2	2	8		6		52
247751	3	2	7		6		11
247751	4	2	5		6		11
247753	1	2	14		6		3
247757	1	2	0		7		8
247757	2	1	4		6		4
247764	1	1	2		6		35
247764	2	1	1		6		7
247764	3	2	9		6		7
247764	4	2	0		7		11
247768	1	2	9		6		30
247768	2	2	0		7		4
247768	3	1	0		7		28
247772	1	1	0		7		22
247775	1	1	0		7		11
247778	1	2	0		7		14
247778	2	1	0		7		7
247781	1	2	0		7		14
247782	1	1	4		6		24
247782	2	1	2		6		24
247783	1	2	0		7		4
247784	1	1	0		7		8
247784	2	2	0		7		4
247786	1	2	6		6		23
247786	2	2	0		7		7
247786	3	1	0		7		7
247788	1	2	0		7		7
247791	1	1	0		7		14
247791	2	1	14		6		14
247792	1	2	0		7		12
247792	2	1	1		6		4
247792	3	2	3		6		4
247795	1	2	0		7		7
247795	2	2	0		7		4
247795	3	1	0		7		4
247797	1	1	11		6		4
247797	2	2	8		6		4
247798	1	2	0		7		4
247798	2	1	0		7		4
247801	1	1	3		6		11
247801	2	2	4		6		4
247802	1	2	0		7		7
247805	1	2	0		7		11
247806	1	2	0		7		7
247812	1	2	0		7		21
247813	1	2	0		7		4
247814	1	2	0		7		15
247815	1	2	0		7		14
247819	1	1	0		7		14
247822	1	1	0		7		14
247822	2	1	1		6		3
247823	1	2	0		7		23
247825	1	1	0		7		25
247827	1	2	0		7		4
247827	2	1	1		6		4
247827	3	1	0		7		11
247830	1	1	0		7		7
247830	2	2	0		7		7
247834	1	1	0		7		7
247834	2	2	0		7		7
247835	1	2	0		7		4
247836	1	1	0		7		35
247836	2	2	0		7		7
247843	1	2	0		7		4
247845	1	2	0		7		18
247849	1	2	0		7		10
247850	1	2	0		7		7
247851	1	1	0		7		28
247852	1	2	15		6		7
247852	2	2	13		6		7
247852	3	1	0		7		7
247852	4	2	0		7		7
247852	5	2	12		6		7
247852	6	2	10		6		7
247855	1	2	12		6		7
247857	1	1	0		7		7
247859	1	2	0		7		7
247859	2	1	15		6		7
247859	3	2	12		6		7
247861	1	2	0		7		7
247863	1	2	3		6		4
247863	2	1	2		6		4
247863	3	2	0		7		7
247864	1	2	0		7		12
247864	2	1	0		7		4
247866	1	2	0		7		13
247867	1	2	0		7		8
247867	2	1	0		7		12
247867	3	2	2		6		4
247867	4	2	3		6		4
247867	5	2	5		6		4
247867	6	2	8		6		4
247871	1	2	0		7		54
247875	1	2	0		7		7
247878	1	1	0		7		7
247880	1	2	0		7		28
247881	1	2	0		7		14
247881	2	1	0		7		7
247881	3	1	5		6		7
247881	4	1	2		6		7
247883	1	2	0		7		7
247885	1	1	0		7		14
247885	2	2	14		6		7
247885	3	2	10		6		7
247886	1	2	0		7		14
247886	2	1	0		7		14
247893	1	1	0		7		7
247895	1	2	0		7		20
247895	2	2	0		7		7
247896	1	1	0		7		4
247897	1	1	0		7		14
247897	2	2	0		7		7
247900	1	1	0		7		21
247900	2	2	0		7		55
247900	3	2	4		6		4
247900	4	2	2		6		4
247903	1	2	0		7		4
247903	2	1	0		7		4
247904	1	2	5		6		11
247904	2	1	8		6		11
247909	1	1	0		7		7
247912	1	1	0		7		7
247917	1	1	0		7		7
247917	2	2	0		7		7
247918	1	1	0		7		7
247921	1	2	0		7		4
247923	1	2	0		7		7
247924	1	1	0		7		3
247924	2	2	4		6		4
247926	1	1	0		7		21
247926	2	2	0		7		4
247929	1	1	0		7		7
247929	2	2	0		7		7
247930	1	2	3		6		4
247931	1	1	0		7		3
247931	2	1	6		6		14
247932	1	2	0		7		33
247937	1	2	0		7		3
247938	1	1	0		7		3
247939	1	2	0		7		42
247939	2	1	0		7		17
247942	1	1	3		6		12
247942	2	2	3		6		20
247942	3	2	0		7		87
247942	4	1	0		7		52
247944	1	2	0		7		68
247944	2	1	0		7		57
247944	3	1	15		6		20
247944	4	1	11		6		20
247944	5	1	5		6		24
247947	1	2	0		7		4
247948	1	2	0		7		35
247948	2	2	2		6		11
247948	3	1	5		6		7
247957	1	1	0		7		14
247957	2	2	0		7		7
247960	1	1	0		7		11
247960	2	2	0		7		11
247961	1	1	0		7		4
247961	2	2	0		7		4
247962	1	1	0		7		7
247963	1	2	0		7		46
247963	2	1	0		7		35
247963	3	2	12		6		7
247963	4	2	0		6		7
247968	1	1	0		7		14
247969	1	2	0		7		14
247970	1	1	0		7		4
247972	1	1	0		7		7
247974	1	1	0		7		4
247975	1	2	0		7		39
247977	1	2	5		6		7
247977	2	2	9		6		7
247977	3	1	8		6		7
247980	1	1	5		6		7
247981	1	2	10		6		35
247983	1	2	11		6		14
247983	2	1	9		6		4
247983	3	1	0		7		4
247983	4	2	0		7		4
247986	1	2	13		6		24
247988	1	1	0		7		4
247991	1	1	0		7		10
247991	2	2	0		7		24
247992	1	1	0		7		7
247994	1	2	0		7		4
248002	1	1	3		6		7
248006	1	1	0		7		7
248007	1	2	0		7		7
248008	1	2	0		7		7
248008	2	2	14		6		7
248011	1	2	15		6		4
248014	1	1	0		7		18
248018	1	1	0		7		4
248022	1	1	0		7		14
248029	1	1	0		7		49
248032	1	1	4		6		4
248035	1	2	0		7		4
248036	1	2	0		7		7
248036	2	1	0		7		7
248037	1	2	0		7		11
248037	2	2	12		6		11
248037	3	1	3		6		11
248038	1	2	9		6		21
248038	2	2	0		7		11
248040	1	2	0		7		3
248042	1	1	0		7		7
248050	1	1	0		7		7
248055	1	1	13		6		7
248057	1	1	0		7		7
248060	1	1	0		7		22
248060	2	2	0		7		4
248060	3	2	13		6		3
248060	4	2	10		6		4
248060	5	1	8		6		8
248060	6	1	4		6		4
248063	1	1	0		7		7
248064	1	1	0		7		14
248064	2	2	0		7		10
248065	1	1	0		7		18
248066	1	1	0		7		4
248069	1	2	0		7		4
248069	2	2	3		6		10
248070	1	2	0		7		7
248073	1	2	0		7		4
248076	1	2	0		7		14
248076	2	1	0		7		14
248076	3	1	5		6		7
248077	1	2	13		6		52
248077	2	1	10		6		48
248077	3	2	5		6		48
248077	4	2	0		7		7
248079	1	2	0		7		23
248079	2	1	0		7		11
248079	3	2	6		6		4
248079	4	2	4		6		4
248080	1	1	0		7		47
248080	2	2	0		7		4
248080	3	1	2		6		18
248083	1	1	0		7		10
248085	1	1	0		7		14
248085	2	2	0		7		14
248088	1	2	0		7		14
248088	2	1	8		6		4
248089	1	1	0		7		4
248089	2	2	0		7		8
248091	1	2	0		7		14
248098	1	2	0		7		4
248104	1	2	0		7		7
248105	1	2	0		7		15
248105	2	1	0		7		10
248106	1	1	0		7		14
248108	1	1	0		7		36
248109	1	1	0		7		11
248109	2	2	9		6		7
248110	1	2	0		7		52
248110	2	1	0		7		51
248110	3	2	6		6		7
248110	4	1	3		6		7
248115	1	1	0		7		27
248115	2	2	0		7		14
248116	1	1	0		7		37
248119	1	1	0		7		7
248119	2	2	0		7		7
248121	1	2	0		7		4
248121	2	1	0		7		4
248124	1	1	10		6		14
248125	1	2	0		7		15
248125	2	1	12		6		10
248126	1	2	0		7		7
248128	1	1	0		7		7
248129	1	2	0		7		7
248133	1	2	0		7		4
248134	1	2	7		6		7
248136	1	2	0		7		12
248136	2	1	0		7		4
248137	1	2	5		6		3
248137	2	1	13		6		3
248137	3	1	10		6		3
248137	4	2	0		7		15
248137	5	1	0		7		9
248141	1	2	0		7		4
248143	1	1	3		6		14
248143	2	1	0		7		24
248144	1	2	0		7		4
248146	1	1	4		6		7
248146	2	1	2		6		11
248146	3	2	0		7		4
248153	1	1	0		7		7
248153	2	2	0		7		7
248156	1	1	5		6		7
248156	2	2	0		7		18
248156	3	1	2		6		4
248156	4	2	14		6		7
248157	1	1	0		7		4
248157	2	2	0		7		11
248157	3	1	3		6		7
248158	1	2	0		7		4
248160	1	2	0		7		7
248160	2	1	0		7		7
248160	3	1	4		6		7
248163	1	1	0		7		7
248166	1	1	3		6		18
248169	1	2	0		7		4
248169	2	2	0		7		43
248173	1	1	0		7		21
248173	2	2	6		6		7
248174	1	1	0		7		7
248175	1	1	5		6		4
248175	2	2	7		6		7
248179	1	2	8		6		7
248179	2	2	7		6		7
248180	1	2	11		6		17
248186	1	1	0		7		7
248189	1	2	0		7		18
248189	2	2	0		7		7
248189	3	2	0		7		7
248189	4	2	0		7		7
248192	1	2	0		7		7
248193	1	1	0		7		7
248196	1	1	0		7		7
248196	2	2	0		7		7
248198	1	1	12		6		4
248199	1	1	0		7		15
248201	1	1	0		7		7
248201	2	2	0		7		7
248201	3	2	9		6		7
248210	1	1	0		7		4
248210	2	2	0		7		4
248211	1	2	5		6		7
248211	2	2	0		7		11
248211	3	1	0		7		7
248211	4	1	8		6		7
248211	5	2	6		6		7
248212	1	2	4		6		7
248214	1	1	0		7		29
248214	2	1	9		6		7
248216	1	2	0		7		22
248217	1	1	0		7		4
248218	1	1	2		6		4
248219	1	1	0		7		14
248221	1	1	0		7		3
248221	2	2	7		6		7
248221	3	2	5		6		7
248222	1	2	0		7		25
248222	2	1	0		7		7
248223	1	2	0		7		14
248228	1	2	0		7		11
248228	2	1	10		6		7
248229	1	2	0		7		12
248229	2	1	0		7		12
248229	3	1	4		6		63
248229	4	1	2		6		4
248231	1	2	0		7		12
248231	2	1	0		7		12
248231	3	2	11		6		15
248231	4	1	9		6		4
248233	1	2	0		7		3
248233	2	2	0		7		7
248233	3	1	0		7		7
248233	4	2	0		7		7
248233	5	1	0		7		7
248233	6	2	15		6		7
248236	1	1	0		7		14
248237	1	2	0		7		8
248239	1	1	0		7		28
248239	2	2	0		7		4
248240	1	1	0		7		14
248242	1	1	0		7		35
248242	2	1	0		7		7
248243	1	1	0		7		7
248243	2	2	0		7		7
248243	3	2	0		7		3
248247	1	1	0		7		10
248247	2	2	0		7		11
248247	3	1	3		6		3
248248	1	1	0		7		7
248248	2	2	0		7		7
248248	3	1	2		6		7
248248	4	2	3		6		7
248249	1	1	0		7		11
248249	2	2	0		7		18
248249	3	2	4		6		11
248249	4	2	1		6		11
248249	5	2	8		6		7
248250	1	1	9		6		6
248251	1	2	0		7		8
248252	1	2	0		7		11
248253	1	1	0		7		21
248253	2	2	0		7		28
248257	1	2	11		6		3
248257	2	1	8		6		4
248257	3	1	0		7		11
248260	1	2	0		7		11
248264	1	1	5		6		23
248264	2	2	0		7		4
248265	1	2	0		7		4
248266	1	2	0		7		7
248266	2	1	0		7		7
248269	1	1	0		7		32
248271	1	1	2		6		41
248271	2	2	5		6		7
248271	3	1	7		6		7
248271	4	1	9		6		7
248271	5	2	0		7		19
248271	6	2	4		6		7
248271	7	1	0		7		29
248273	1	2	0		7		4
248277	1	1	0		7		14
248277	2	2	7		6		7
248278	1	1	0		7		28
248281	1	1	0		7		7
248281	2	2	0		7		14
248281	3	2	9		6		7
248281	4	2	7		6		7
248282	1	1	0		7		18
248282	2	2	0		7		7
248283	1	2	0		7		4
248286	1	1	0		7		4
248286	2	2	0		7		4
248288	1	2	0		7		13
248288	2	1	0		7		3
248290	1	2	0		7		4
248291	1	1	0		7		7
248291	2	2	0		7		7
248291	3	2	6		6		7
248292	1	1	15		6		7
248294	1	2	8		6		7
248295	1	1	0		7		14
248295	2	2	0		7		14
248296	1	2	0		7		17
248297	1	1	0		7		7
248297	2	2	0		7		4
248301	1	1	4		6		7
248301	2	2	0		7		7
248308	1	2	0		7		7
248308	2	1	0		7		7
248313	1	2	7		6		8
248313	2	2	4		6		8
248315	1	1	0		7		3
248315	2	2	0		7		3
248316	1	2	5		6		11
248316	2	2	7		6		11
248316	3	2	4		6		4
248316	4	2	0		7		4
248318	1	1	7		6		20
248319	1	2	0		7		15
248319	2	1	0		7		4
248321	1	2	10		6		24
248322	1	2	13		6		3
248322	2	2	0		7		7
248323	1	2	11		6		14
248323	2	2	12		6		3
248327	1	2	0		7		4
248329	1	2	0		7		4
248330	1	2	12		6		7
248331	1	2	0		7		29
248331	2	1	0		7		11
248331	3	1	3		6		4
248331	4	2	7		6		4
248334	1	1	0		7		7
248335	1	2	14		6		23
248335	2	2	15		6		10
248335	3	2	4		6		11
248337	1	1	0		7		3
248337	2	2	0		7		3
248340	1	1	0		7		3
248341	1	2	0		7		11
248341	2	2	3		6		4
248343	1	2	0		7		3
248343	2	1	0		7		28
248344	1	1	0		7		10
248345	1	2	0		7		11
248348	1	1	5		6		7
248348	2	1	2		6		7
248348	3	2	0		7		11
248355	1	2	0		7		4
248359	1	1	10		6		11
248361	1	1	0		7		7
248362	1	1	0		7		7
248366	1	2	1		6		4
248366	2	1	0		7		10
248371	1	2	4		6		7
248371	2	1	7		6		7
248371	3	2	0		7		7
248371	4	1	0		7		7
248371	5	2	9		6		7
248373	1	1	0		7		25
248373	2	2	0		7		18
248376	1	1	0		7		7
248377	1	1	0		7		6
248377	2	1	13		6		3
248378	1	2	0		7		6
248378	2	2	5		6		6
248378	3	1	0		7		49
248378	4	1	5		6		7
248386	1	1	0		7		15
248386	2	2	0		7		16
248387	1	1	0		7		25
248388	1	1	0		7		4
248388	2	2	0		7		16
248389	1	1	0		7		7
248392	1	1	0		7		4
248394	1	2	0		7		20
248394	2	1	0		7		16
248395	1	2	0		7		7
248396	1	2	8		6		7
248396	2	2	5		6		7
248396	3	1	7		6		7
248397	1	2	0		7		15
248397	2	1	0		7		4
248397	3	1	6		6		4
248397	4	1	4		6		4
248397	5	2	12		6		7
248409	1	2	0		7		21
248409	2	1	0		7		7
248409	3	2	0		7		3
248410	1	1	0		7		14
248411	1	1	0		7		10
248412	1	2	0		7		38
248413	1	1	0		7		14
248413	2	2	0		7		14
248416	1	1	0		7		4
248416	2	2	0		7		4
248417	1	1	0		7		36
248417	2	2	0		7		18
248417	3	1	11		6		4
248419	1	1	13		6		8
248420	1	1	0		7		8
248424	1	2	0		7		7
248425	1	1	0		7		28
248430	1	2	0		7		26
248430	2	1	0		7		11
248432	1	2	0		7		7
248436	1	2	0		7		4
248436	2	1	0		7		8
248438	1	2	0		7		4
248439	1	1	0		7		4
248439	2	2	0		7		4
248439	3	1	7		6		4
248439	4	1	5		6		4
248439	5	1	3		6		4
248441	1	2	0		7		10
248441	2	2	14		6		11
248444	1	1	0		7		16
248444	2	1	9		6		4
248444	3	2	7		6		4
248448	1	2	0		7		31
248448	2	1	0		7		7
248449	1	2	14		6		18
248451	1	1	0		7		7
248451	2	2	0		7		7
248453	1	2	9		6		7
248454	1	1	0		7		7
248456	1	1	0		7		7
248456	2	2	0		7		28
248457	1	2	0		7		4
248458	1	1	0		7		7
248459	1	1	0		7		4
248460	1	1	0		7		4
248460	2	2	0		7		44
248460	3	1	9		6		4
248460	4	1	1		6		11
248460	5	2	6		6		4
248460	6	1	3		6		4
248463	1	2	0		7		65
248463	2	1	0		7		4
248463	3	1	15		6		3
248463	4	1	14		6		3
248463	5	1	1		6		23
248466	1	1	0		7		4
248466	2	2	0		7		19
248469	1	1	0		7		11
248469	2	2	0		7		11
248469	3	1	7		6		11
248469	4	2	4		6		11
248472	1	2	0		7		4
248476	1	2	9		6		7
248476	2	1	7		6		7
248479	1	2	14		6		10
248480	1	1	11		6		14
248488	1	2	0		7		4
248489	1	2	0		7		7
248489	2	1	0		7		7
248493	1	1	14		6		4
248493	2	1	11		6		4
248495	1	2	0		7		14
248496	1	1	0		7		7
248498	1	1	0		7		14
248502	1	1	2		6		11
248502	2	2	0		7		11
248502	3	1	12		6		24
248502	4	2	4		6		7
248503	1	1	0		7		25
248503	2	2	0		7		14
248505	1	1	0		7		41
248505	2	2	0		7		44
248506	1	2	0		7		10
248510	1	2	0		7		42
248512	1	1	0		7		7
248512	2	2	0		7		18
248514	1	1	6		6		7
248514	2	2	0		7		11
248515	1	2	15		6		10
248517	1	1	0		7		7
248517	2	2	0		7		7
248518	1	2	0		7		7
248519	1	1	0		7		10
248520	1	2	0		7		47
248520	2	2	6		6		4
248520	3	1	1		6		8
248522	1	1	0		7		39
248526	1	2	0		7		4
248527	1	2	11		6		24
248527	2	2	8		6		31
248527	3	1	6		6		3
248527	4	2	0		7		7
248527	5	1	9		6		7
248527	6	2	7		6		7
248527	7	2	5		6		7
248532	1	2	0		7		7
248535	1	1	0		7		11
248535	2	2	0		7		14
248535	3	1	2		6		14
248536	1	2	0		7		11
248538	1	2	0		7		11
248540	1	2	0		7		7
248541	1	2	0		7		7
248542	1	1	0		7		49
248542	2	2	14		6		14
248542	3	2	12		6		7
248545	1	1	0		7		42
248548	1	1	0		7		7
248548	2	2	0		7		7
248551	1	1	0		7		7
248551	2	2	0		7		7
248553	1	2	0		7		18
248553	2	1	0		7		11
248556	1	2	0		7		4
248557	1	2	0		7		4
248559	1	2	0		7		21
248563	1	1	0		7		18
248563	2	2	0		7		20
248565	1	1	0		7		7
248565	2	2	0		7		7
248571	1	2	0		7		7
248572	1	1	4		6		7
248572	2	2	0		7		7
248573	1	2	0		7		7
248578	1	1	0		7		7
248581	1	1	0		7		7
248583	1	2	0		7		7
248584	1	2	0		7		7
248586	1	2	0		7		27
248590	1	2	0		7		8
248590	2	1	0		7		4
248591	1	1	0		7		7
248592	1	1	0		7		8
248597	1	2	2		6		11
248598	1	2	0		7		11
248598	2	1	11		6		4
248600	1	2	0		7		7
248602	1	1	0		7		7
248606	1	1	0		7		4
248606	2	2	0		7		7
248609	1	1	0		7		7
248611	1	2	0		7		7
248622	1	2	0		7		36
248622	2	1	0		7		18
248622	3	1	14		6		11
248623	1	1	0		7		14
248625	1	1	0		7		7
248628	1	2	0		7		56
248628	2	2	0		7		16
248628	3	2	3		6		16
248629	1	2	0		7		152
248629	2	1	1		6		75
248629	3	1	6		6		70
248633	1	2	0		7		7
248635	1	2	0		7		4
248636	1	2	0		7		32
248637	1	2	0		7		29
248637	2	1	0		7		14
248639	1	2	0		7		8
248639	2	2	3		6		4
248639	3	2	9		6		7
248639	4	1	1		6		4
248640	1	2	13		6		4
248642	1	2	10		6		14
248642	2	2	12		6		7
248644	1	1	0		7		7
248645	1	2	0		7		21
248650	1	2	0		7		4
248650	2	1	0		7		25
248654	1	2	0		7		7
248655	1	2	0		7		12
248655	2	2	14		6		17
248655	3	1	9		6		7
248655	4	2	9		6		7
248658	1	2	0		7		35
248659	1	2	7		6		14
248659	2	2	8		6		28
248660	1	2	0		7		14
248661	1	2	12		6		7
248663	1	1	11		6		28
248663	2	2	11		6		28
248663	3	2	0		7		7
248664	1	2	0		7		25
248664	2	1	0		7		11
248664	3	2	6		6		7
248664	4	1	14		6		11
248664	5	2	8		6		11
248665	1	1	0		7		4
248665	2	2	0		7		8
248665	3	1	12		6		8
248665	4	2	12		6		4
248665	5	2	15		6		4
248668	1	2	2		6		24
248668	2	2	0		6		24
248668	3	2	5		6		8
248668	4	2	0		7		12
248668	5	1	0		7		4
248670	1	1	11		6		28
248670	2	1	10		6		28
248670	3	1	9		6		28
248673	1	2	0		7		24
248676	1	2	0		7		20
248679	1	1	0		7		4
248683	1	2	6		6		7
248686	1	2	11		6		3
248686	2	2	2		6		32
248694	1	1	0		7		4
248694	2	2	0		7		4
248694	3	2	3		6		4
248694	4	2	2		6		4
248695	1	2	0		7		24
248695	2	1	0		7		4
248696	1	1	0		7		11
248698	1	2	0		7		4
248699	1	2	5		6		14
248699	2	1	8		6		39
248703	1	2	0		7		3
248704	1	2	0		7		7
248705	1	1	15		6		13
248705	2	1	0		7		7
248706	1	2	15		6		3
248706	2	2	0		7		7
248709	1	2	0		7		3
248712	1	2	6		6		14
248712	2	1	3		6		14
248712	3	1	0		7		4
248713	1	2	0		7		4
248713	2	1	4		6		47
248713	3	1	6		6		28
248713	4	2	8		6		35
248716	1	1	10		6		7
248716	2	1	8		6		7
248717	1	2	15		6		10
248717	2	2	14		6		3
248718	1	2	0		7		11
248720	1	2	0		7		4
248722	1	2	0		7		4
248722	2	1	0		7		4
248733	1	2	0		7		4
248734	1	2	0		7		31
248734	2	1	0		7		21
248735	1	1	0		7		7
248735	2	2	0		7		7
248735	3	1	5		6		7
248735	4	1	2		6		7
248736	1	1	0		7		11
248736	2	2	0		7		11
248737	1	1	0		7		3
248737	2	2	0		7		3
248745	1	2	0		7		4
248746	1	1	13		6		7
248749	1	2	0		7		31
248749	2	1	8		6		7
248750	1	1	0		7		31
248750	2	2	0		7		59
248750	3	2	8		6		7
248750	4	1	5		6		14
248750	5	2	2		6		4
248750	6	2	0		6		7
248752	1	1	0		7		50
248752	2	2	13		6		8
248761	1	2	0		7		7
248765	1	1	0		7		10
248767	1	1	0		7		14
248767	2	2	0		7		11
248767	3	1	7		6		7
248767	4	1	6		6		7
248767	5	1	4		6		7
248767	6	2	12		6		7
248767	7	2	10		6		17
248771	1	1	14		6		7
248775	1	1	0		7		42
248775	2	2	0		7		42
248776	1	1	0		7		12
248776	2	2	0		7		11
248776	3	1	14		6		4
248776	4	1	0		7		11
248778	1	2	0		7		4
248779	1	2	8		6		7
248779	2	2	12		6		27
248779	3	1	0		7		21
248779	4	2	0		7		7
248779	5	1	6		6		7
248779	6	2	10		6		7
248780	1	2	11		6		11
248790	1	1	0		7		7
248792	1	2	10		6		14
248793	1	1	0		7		3
248793	2	2	0		7		3
248793	3	1	13		6		3
248793	4	1	10		6		3
248797	1	2	0		7		42
248797	2	2	6		6		7
248797	3	1	3		6		4
248797	4	2	7		6		7
248797	5	1	0		7		7
248798	1	1	0		7		7
248798	2	2	0		7		7
248800	1	1	0		7		7
248800	2	2	0		7		7
248801	1	2	7		6		7
248801	2	2	5		6		7
248803	1	2	14		6		17
248803	2	2	10		6		17
248808	1	2	0		7		7
248818	1	2	10		6		28
248821	1	1	11		6		7
248822	1	2	15		6		14
248822	2	1	0		7		7
248824	1	2	9		6		7
248826	1	1	15		6		7
248826	2	2	0		7		7
248827	1	2	0		7		7
248829	1	1	0		7		41
248829	2	1	7		6		7
248831	1	1	8		6		7
248832	1	2	9		6		7
248832	2	2	8		6		7
248832	3	1	11		6		7
248833	1	2	0		7		11
248833	2	1	3		6		4
248833	3	1	0		6		4
248834	1	2	0		7		7
248837	1	1	4		6		3
248838	1	2	0		7		8
248838	2	2	8		6		7
248844	1	2	0		7		8
248848	1	1	0		7		4
248848	2	2	0		7		4
248858	1	1	0		7		18
248858	2	2	0		7		18
248858	3	2	11		6		18
248858	4	2	4		6		18
248858	5	1	8		6		18
248858	6	1	0		6		18
248859	1	2	0		7		4
248860	1	1	0		7		19
248860	2	2	0		7		19
248860	3	2	7		6		25
248860	4	2	4		6		25
248862	1	2	6		6		14
248865	1	1	15		6		7
248865	2	1	14		6		7
248870	1	2	0		7		3
248871	1	2	0		7		14
248872	1	2	0		7		8
248872	2	1	0		7		4
248873	1	1	0		7		7
248875	1	2	0		7		30
248875	2	1	0		7		21
248875	3	1	2		6		7
248876	1	2	0		7		7
248876	2	2	2		6		20
248876	3	1	3		6		12
248877	1	1	1		6		24
248877	2	2	2		6		24
248878	1	1	0		7		4
248878	2	2	0		7		4
248879	1	2	0		7		26
248879	2	1	0		7		11
248886	1	1	0		7		8
248888	1	2	0		7		7
248888	2	2	9		6		11
248888	3	2	7		6		7
248888	4	2	6		6		7
248890	1	1	0		7		7
248890	2	2	0		7		7
248891	1	1	0		7		7
248897	1	2	0		7		8
248897	2	1	0		7		8
248903	1	2	0		7		4
248909	1	1	0		7		3
248909	2	1	0		7		3
248912	1	2	0		7		14
248912	2	1	0		7		7
248913	1	2	0		7		7
248914	1	1	0		7		3
248914	2	2	0		7		3
248915	1	1	0		7		11
248915	2	2	0		7		7
248916	1	1	14		6		7
248917	1	1	0		7		7
248917	2	2	4		6		10
248918	1	2	0		7		4
248924	1	2	0		7		11
248924	2	1	0		7		11
248924	3	2	1		6		11
