hhno	gormet2	reg	lad	styr	stmth	mic	frez	owndw	memhh	schmilk	incgp	occhoh	sochoh	dacthoh	Finc_decile_by_members_of_hh	finctp	pernohoh	pernohw	agehoh_banded	agehw_banded	adltm	adltf	child	oaps	adltgt64	stqtr	country	gor	agemdk_banded	incgpa	hhcomp	hhcompa	hcxigs	dat1rec	doormilk	frij	earners	occxhoh	socxhoh	dactxhoh	szwkest	empst	wkdy1rec	vegind	gornw	pernxhoh	jobsthoh	incgp745	withjob	landlord	furnish	benefits
120038		0	14	1984	3		1	6	4		3	2422		1	10	1	2	1	3	3	1	1	2	0	0	1	Wales	11	3	2	5	4	14	28/1/1540 00:00:00		1	2	0		0		2	3	0	2							0
120039		0	14	1984	3		1	4	3		4	2514		0	5	2	2	1	6	4	1	1	1	0	1	1	Wales	11	4	3	4	3	11	26/1/1540 00:00:00		1	1	0		0		2	1	0	2							0
120040		0	14	1984	4		1	6	4		2	2341		1	0	9	2	1	3	3	1	1	2	0	0	2	Wales	11	3	1	5	4	13	3/1/1540 00:00:00		1	1	0		0		2	3	0	2							0
120041		0	14	1984	4		1	6	4		3	2144		1	0	9	2	1	2	2	1	1	2	0	0	2	Wales	11	2	2	5	4	14	2/1/1540 00:00:00		1	1	0		0		2	2	0	2							0
120042		0	14	1984	4		1	6	4		3	2122		1	9	1	2	1	3	3	1	1	2	0	0	2	Wales	11	3	2	5	4	14	1/1/1540 00:00:00		1	2	0		0		2	1	0	2							0
120043		0	14	1984	4		1	5	1		8	9935		0	1	1	1	1	6	6	0	1	0	1	1	2	Wales	11	6	5	1	1	0	3/1/1540 00:00:00		1	0	0		0		2	3	0	2							0
120044		0	14	1984	4		0	5	2		3	744		2	0	9	2	1	4	4	1	1	0	0	0	2	Wales	11	4	2	3	1	2	3/1/1540 00:00:00		1	1	0		0		2	3	0	2							0
120045		0	14	1984	4		1	6	3		5	9965		1	2	8	2	1	2	2	1	1	1	0	0	2	Wales	11	2	4	4	3	12	2/1/1540 00:00:00		1	1	0		0		1	2	0	2							0
120046		0	14	1984	4		0	1	3		7	9945		0	0	9	1	1	2	2	0	1	2	0	0	2	Wales	11	2	4	2	2	8	2/1/1540 00:00:00		1	0	0		0		2	2	0	2							0
120047		0	14	1984	4		1	1	2		5	9935		0	4	8	1	1	6	6	0	2	0	1	1	2	Wales	11	6	4	3	1	4	1/1/1540 00:00:00		1	1	0		0		2	1	0	2							0
120048		0	14	1984	4		1	5	3		5	9955		1	5	1	2	1	5	3	2	1	0	1	1	2	Wales	11	3	4	8	1	4	2/1/1540 00:00:00		1	1	0		0		2	2	0	2							0
120049		0	14	1984	4		1	5	4		3	1741		1	8	2	2	1	2	2	1	1	2	0	0	2	Wales	11	2	2	5	4	14	13/1/1540 00:00:00		1	2	0		0		2	6	0	2							0
120050		0	14	1984	4		0	6	4		3	2422		1	9	1	2	1	3	3	1	1	2	0	0	2	Wales	11	3	2	5	4	14	13/1/1540 00:00:00		1	1	0		0		2	6	0	2							0
120051		0	14	1984	4		1	5	2		6	9955		1	5	2	2	1	5	5	1	1	0	0	0	2	Wales	11	5	5	3	1	0	12/1/1540 00:00:00		1	0	0		0		2	5	0	2							0
120052		0	14	1984	4		1	2	2		3	2604		2	5	1	2	1	1	1	1	1	0	0	0	2	Wales	11	1	2	3	1	2	13/1/1540 00:00:00		1	1	0		0		2	6	0	2							0
120053		0	14	1984	4		1	4	3		3	9995		1	0	9	2	1	2	1	2	1	0	0	0	2	Wales	11	1	2	8	1	2	13/1/1540 00:00:00		1	3	0		0		2	6	0	2							0
120054		0	14	1984	4		1	6	4		1	2422		1	10	1	2	1	3	3	1	1	2	0	0	2	Wales	11	3	1	5	4	13	12/1/1540 00:00:00		1	2	0		0		2	5	0	2							0
120055		0	14	1984	4		1	6	5		2	2511		1	0	9	2	1	4	4	3	2	0	0	0	2	Wales	11	4	1	9	1	1	12/1/1540 00:00:00		1	1	0		0		2	5	0	2							0
120056		0	14	1984	4		1	5	2		3	2524		1	9	6	2	1	3	2	1	1	0	0	0	2	Wales	11	2	2	3	1	2	12/1/1540 00:00:00		1	1	0		0		2	5	0	2							0
120057		0	14	1984	5		0	6	4		3	744		2	6	2	2	1	2	2	1	1	2	0	0	2	Wales	11	2	2	5	4	14	16/1/1540 00:00:00		1	1	0		0		2	4	0	2							0
120058		0	14	1984	5		1	5	2		3	744		2	6	1	2	1	5	4	1	1	0	0	0	2	Wales	11	4	2	3	1	2	16/1/1540 00:00:00		1	1	0		0		2	4	0	2							0
120059		0	14	1984	5		0	6	2		3	2524		1	8	6	1	1	2	2	2	0	0	0	0	2	Wales	11	2	2	3	1	2	16/1/1540 00:00:00		1	2	0		0		2	4	0	2							0
120060		0	14	1984	5		1	6	2		7	9945		0	3	1	1	1	2	2	0	1	1	0	0	2	Wales	11	2	4	2	2	8	17/1/1540 00:00:00		1	0	0		0		2	5	0	2							0
120061		0	14	1984	5		0	2	1		7	9935		0	2	1	1	1	7	7	1	0	0	1	1	2	Wales	11	7	4	1	1	4	16/1/1540 00:00:00		1	0	0		0		2	4	0	2							0
120062		0	14	1984	5		1	5	2		5	9955		1	6	1	2	1	5	5	1	1	0	0	0	2	Wales	11	5	4	3	1	4	17/1/1540 00:00:00		1	1	0		0		2	5	0	2							0
120063		0	14	1984	5		0	5	1		4	2144		1	4	1	1	1	4	4	1	0	0	0	0	2	Wales	11	4	3	1	1	3	17/1/1540 00:00:00		1	1	0		0		2	5	0	2							0
120064		0	14	1984	5		0	1	3		8	9935		0	5	1	1	1	5	5	0	3	0	3	0	2	Wales	11	5	5	8	1	0	18/1/1540 00:00:00		1	0	0		0		2	6	0	2							0
120065		0	14	1984	5		1	5	2		6	9955		0	0	9	2	1	7	6	1	1	0	1	2	2	Wales	11	6	5	3	1	0	27/1/1540 00:00:00		1	0	0		0		2	1	0	2							0
120066		0	14	1984	6		1	5	1		6	9955		0	4	2	1	1	6	6	0	1	0	0	1	2	Wales	11	6	5	1	1	0	29/1/1540 00:00:00		1	0	0		0		2	3	0	2							0
120067		0	14	1984	6		1	5	2		6	9955		1	0	9	2	1	5	5	1	1	0	0	0	2	Wales	11	5	5	3	1	0	28/1/1540 00:00:00		1	0	0		0		2	2	0	2							0
120068		0	14	1984	6		1	5	6		3	2221		1	0	9	2	1	3	3	1	1	4	0	0	2	Wales	11	3	2	7	6	22	29/1/1540 00:00:00		1	2	0		0		2	3	0	2							0
120069		0	14	1984	6		0	1	1		8	9935		0	0	9	1	1	7	7	0	1	0	1	1	2	Wales	11	7	5	1	1	0	28/1/1540 00:00:00		1	0	0		0		2	2	0	2							1
120070		0	14	1984	5		1	6	4		4	1894		3	0	9	2	1	2	2	1	1	2	0	0	2	Wales	11	2	3	5	4	15	27/1/1540 00:00:00		1	1	0		0		2	1	0	2							0
120071		0	14	1984	7		0	1	2		8	9935		0	4	1	2	1	6	6	1	1	0	2	2	3	Wales	11	6	5	3	1	0	1/1/1540 00:00:00		1	0	0		0		2	1	0	2							0
120072		0	14	1984	7		1	6	4		1	2514		1	10	2	2	1	4	3	1	1	2	0	0	3	Wales	11	3	1	5	4	13	1/1/1540 00:00:00		1	2	0		0		2	1	0	2							0
120073		0	14	1984	7		1	5	3		3	1544		2	7	2	2	1	5	4	2	1	0	0	0	3	Wales	11	4	2	8	1	2	1/1/1540 00:00:00		1	1	0		0		2	1	2	2							0
120074		0	14	1984	7		1	6	4		3	2052		1	7	2	2	1	3	3	1	1	2	0	0	3	Wales	11	3	2	5	4	14	2/1/1540 00:00:00		1	1	0		0		2	2	0	2							0
120075		0	14	1984	7		1	6	3		5	1241		2	4	2	2	1	2	2	1	1	1	0	0	3	Wales	11	2	4	4	3	12	3/1/1540 00:00:00		1	1	0		0		2	3	0	2							0
120076		0	14	1984	7		1	2	6		4	2354		2	6	1	2	1	5	4	3	3	0	0	0	3	Wales	11	4	3	9	1	3	3/1/1540 00:00:00		1	2	0		0		2	3	0	2							0
120077		0	14	1984	7		1	5	3		4	9955		0	10	6	2	1	7	6	2	1	0	1	2	3	Wales	11	6	3	8	1	3	2/1/1540 00:00:00		1	1	0		0		2	2	2	2							0
120078		0	14	1984	7		1	6	3		3	2514		1	6	2	2	1	2	2	1	1	1	0	0	3	Wales	11	2	2	4	3	10	12/1/1540 00:00:00		1	1	0		0		2	5	0	2							0
120079		0	14	1984	7		0	1	4		5	9965		1	3	8	2	1	2	1	1	1	2	0	0	3	Wales	11	1	4	5	4	16	11/1/1540 00:00:00		1	1	0		0		1	4	2	2							0
120080		0	14	1984	7		1	1	6		4	1894		3	6	1	2	1	1	2	1	1	4	0	0	3	Wales	11	2	3	7	6	23	11/1/1540 00:00:00		1	1	0		0		2	4	0	2							1
120081		0	14	1984	7		1	5	3		3	2141		1	9	6	2	1	5	5	2	1	0	0	0	3	Wales	11	5	2	8	1	2	13/1/1540 00:00:00		1	2	0		0		2	6	0	2							0
120082		0	14	1984	7		1	1	1		8	9935		0	0	9	1	1	6	6	0	1	0	1	1	3	Wales	11	6	5	1	1	0	13/1/1540 00:00:00		1	0	0		0		2	6	0	2							0
120083		0	14	1984	7		0	5	2		8	9935		0	0	9	2	1	6	7	1	1	0	2	2	3	Wales	11	7	5	3	1	0	13/1/1540 00:00:00		1	0	0		0		2	6	0	2							0
120084		0	14	1984	7		1	6	3		3	2524		1	10	1	2	1	3	3	1	1	1	0	0	3	Wales	11	3	2	4	3	10	13/1/1540 00:00:00		1	2	0		0		2	6	0	2							0
120085		0	14	1984	8		0	1	1		5	9965		1	0	9	1	1	4	4	1	0	0	0	0	3	Wales	11	4	4	1	1	4	16/1/1540 00:00:00		1	1	0		0		1	5	0	2							1
120086		0	14	1984	8		0	5	3		4	9955		1	0	9	2	1	5	5	2	1	0	0	0	3	Wales	11	5	3	8	1	3	16/1/1540 00:00:00		1	2	0		0		1	5	0	2							0
120087		0	14	1984	8		1	6	3		3	744		2	8	1	2	1	2	2	1	1	1	0	0	3	Wales	11	2	2	4	3	10	16/1/1540 00:00:00		1	2	0		0		2	5	0	2							0
120088		0	14	1984	8		1	4	3		3	9975		1	0	9	2	1	5	5	1	2	0	0	0	3	Wales	11	5	2	8	1	2	16/1/1540 00:00:00		1	2	0		0		2	5	0	2							0
120089		0	14	1984	8		1	5	2		7	9935		0	0	9	1	1	6	6	0	2	0	2	2	3	Wales	11	6	4	3	1	4	15/1/1540 00:00:00		1	0	0		0		2	4	0	2							0
120090		0	14	1984	8		1	5	2		7	9935		0	0	9	2	1	6	6	1	1	0	2	2	3	Wales	11	6	4	3	1	4	17/1/1540 00:00:00		1	0	0		0		2	6	0	2							0
120091		0	14	1984	8		1	6	4		3	2344		1	8	1	2	1	1	1	1	1	2	0	0	3	Wales	11	1	2	5	4	14	15/1/1540 00:00:00		1	1	0		0		2	4	0	2							1
120092		0	14	1984	8		1	6	4		3	2144		1	9	1	2	1	2	2	1	1	2	0	0	3	Wales	11	2	2	5	4	14	26/1/1540 00:00:00		1	2	0		0		2	1	2	2							0
120093		0	14	1984	8		0	5	1		6	9955		0	5	1	1	1	7	7	0	1	0	0	1	3	Wales	11	7	5	1	1	0	26/1/1540 00:00:00		0	0	0		0		2	1	0	2							0
120094		0	14	1984	9		1	2	2		8	9935		0	3	1	2	1	6	5	1	1	0	2	1	3	Wales	11	5	5	3	1	0	28/1/1540 00:00:00		1	0	0		0		2	3	0	2							0
120095		0	14	1984	8		0	6	3		3	744		2	6	1	2	1	3	2	1	1	1	0	0	3	Wales	11	2	2	4	3	10	27/1/1540 00:00:00		1	2	0		0		2	2	0	2							0
120096		0	14	1984	8		1	5	5		3	1894		3	0	9	2	1	4	4	3	2	0	0	0	3	Wales	11	4	2	9	1	2	27/1/1540 00:00:00		1	3	0		0		2	2	0	2							0
120097		0	14	1984	8		0	3	7		2	2511		1	0	9	2	1	4	3	2	1	4	0	0	3	Wales	11	3	1	11	7	25	26/1/1540 00:00:00		1	2	0		0		2	1	0	2							0
120098		0	14	1984	9		1	6	4		3	2221		1	0	9	2	1	2	2	1	1	2	0	0	3	Wales	11	2	2	5	4	14	28/1/1540 00:00:00		1	1	0		0		2	3	0	2							0
120099		0	14	1984	9		0	2	1		8	9935		0	1	1	1	1	7	7	0	1	0	1	1	3	Wales	11	7	5	1	1	0	28/1/1540 00:00:00		1	0	0		0		2	3	0	2							0
120100		0	14	1984	8		0	6	4		3	2524		1	0	9	2	1	5	6	1	3	0	1	2	3	Wales	11	6	2	9	1	2	27/1/1540 00:00:00		1	2	0		0		2	2	0	2							0
120101		0	14	1984	9		1	6	4		2	2511		1	10	1	2	1	3	2	1	1	2	0	0	3	Wales	11	2	1	5	4	13	28/1/1540 00:00:00		1	2	0		0		2	3	0	2							0
120102		0	14	1984	8		0	5	2		3	2144		0	0	9	1	1	4	4	0	2	0	0	0	3	Wales	11	4	2	3	1	2	27/1/1540 00:00:00		1	1	0		0		2	2	0	2							0
120103		0	14	1984	8		1	5	1		6	9955		0	5	1	1	1	6	6	0	1	0	0	1	3	Wales	11	6	5	1	1	0	26/1/1540 00:00:00		1	0	0		0		2	1	0	2							0
120104		0	14	1984	8		1	6	1		4	841		2	0	9	1	1	2	2	1	0	0	0	0	3	Wales	11	2	3	1	1	3	26/1/1540 00:00:00		1	1	0		0		2	1	0	2							0
120105		0	14	1984	10		1	6	2		3	1541		2	10	6	2	1	2	2	1	1	0	0	0	4	Wales	11	2	2	3	1	2	1/1/1540 00:00:00		1	2	0		0		2	2	0	2							0
120106		0	14	1984	10		1	6	4		5	1954		1	0	9	2	1	3	3	1	1	2	0	0	4	Wales	11	3	4	5	4	16	2/1/1540 00:00:00		1	2	0		0		2	3	0	2							0
120107		0	14	1984	10		0	6	5		4	9965		1	6	8	2	1	4	3	1	2	2	0	0	4	Wales	11	3	3	10	7	27	31/12/1539 00:00:00		1	1	0		0		1	1	0	2							1
120108		0	14	1984	10		0	1	2		8	9935		0	3	1	2	1	6	6	1	1	0	2	2	4	Wales	11	6	5	3	1	0	31/12/1539 00:00:00		1	0	0		0		2	1	0	2							0
120109		0	14	1984	10		1	5	2		8	9935		0	2	1	2	1	7	7	1	1	0	2	2	4	Wales	11	7	5	3	1	0	31/12/1539 00:00:00		1	0	0		0		2	1	0	2							0
120110		0	14	1984	10		1	5	2		3	2514		1	0	9	2	1	5	4	1	1	0	0	0	4	Wales	11	4	2	3	1	2	2/1/1540 00:00:00		1	2	0		0		2	3	0	2							0
120111		0	14	1984	10		1	5	2		6	9955		0	8	1	2	1	6	6	1	1	0	1	2	4	Wales	11	6	5	3	1	0	1/1/1540 00:00:00		1	0	0		0		2	2	0	2							0
120112		0	14	1984	10		1	6	4		4	1944		1	7	1	2	1	3	3	1	1	2	0	0	4	Wales	11	3	3	5	4	15	12/1/1540 00:00:00		1	2	0		0		2	6	0	2							0
120113		0	14	1984	10		0	2	1		4	644		2	4	1	1	1	5	5	1	0	0	0	0	4	Wales	11	5	3	1	1	3	12/1/1540 00:00:00		1	1	0		0		2	6	0	2							0
120114		0	14	1984	10		0	2	2		8	9935		0	3	1	2	1	6	5	1	1	0	1	1	4	Wales	11	5	5	3	1	0	9/1/1540 00:00:00		1	0	0		0		2	3	0	2							0
120115		0	14	1984	10		1	1	3		7	9945		0	0	9	1	1	2	2	0	1	2	0	0	4	Wales	11	2	4	2	2	8	9/1/1540 00:00:00		1	0	0		0		2	3	0	2							0
120116		0	14	1984	10		1	1	3		5	9965		1	5	8	2	1	4	4	2	1	0	0	0	4	Wales	11	4	4	8	1	4	9/1/1540 00:00:00		1	1	0		0		1	3	0	2							0
120117		0	14	1984	10		0	1	4		5	9965		1	3	8	2	1	2	2	1	1	2	0	0	4	Wales	11	2	4	5	4	16	10/1/1540 00:00:00		1	1	0		0		1	4	0	2							0
120118		0	14	1984	10		0	1	2		8	9935		0	3	1	1	1	6	6	1	1	0	2	2	4	Wales	11	6	5	3	1	0	11/1/1540 00:00:00		1	0	0		0		2	5	0	2							0
120119		0	14	1984	10		0	1	1		8	9935		0	0	9	1	1	6	6	0	1	0	1	1	4	Wales	11	6	5	1	1	0	10/1/1540 00:00:00		1	0	0		0		2	4	0	2							1
120120		0	14	1984	10		1	1	3		4	744		2	0	9	2	1	1	1	1	1	1	0	0	4	Wales	11	1	3	4	3	11	11/1/1540 00:00:00		1	1	0		0		2	5	0	2							0
120121		0	14	1984	10		1	1	3		7	9945		0	3	1	1	1	2	2	0	1	2	0	0	4	Wales	11	2	4	2	2	8	11/1/1540 00:00:00		1	0	0		0		2	5	0	2							0
120122		0	14	1984	10		1	6	6		3	9995		1	7	1	2	1	2	2	1	1	4	0	0	4	Wales	11	2	2	7	6	22	10/1/1540 00:00:00		1	1	0		0		2	4	0	2							0
120123		0	14	1984	11		1	5	2		1	2511		1	10	3	2	1	5	4	1	1	0	0	0	4	Wales	11	4	1	3	1	1	13/1/1540 00:00:00		1	1	0		0		2	3	0	2							0
120124		0	14	1984	11		1	4	2		3	2354		2	10	1	2	1	2	2	1	1	0	0	0	4	Wales	11	2	2	3	1	2	11/1/1540 00:00:00		1	2	0		0		2	1	0	2							0
120125		0	14	1984	11		1	5	2		7	9935		0	4	6	2	1	6	5	1	1	0	2	1	4	Wales	11	5	4	3	1	4	11/1/1540 00:00:00		1	0	0		0		2	1	0	2							0
120126		0	14	1984	11		1	6	5		3	644		2	9	2	2	1	3	3	1	1	3	0	0	4	Wales	11	3	2	6	5	18	12/1/1540 00:00:00		1	1	0		0		2	2	0	2							0
120127		0	14	1984	11		1	2	1		8	9935		0	2	2	1	1	6	6	0	1	0	1	1	4	Wales	11	6	5	1	1	0	12/1/1540 00:00:00		1	0	0		0		2	2	0	2							0
120128		0	14	1984	11		1	3	4		4	2604		2	0	9	2	1	2	2	1	1	2	0	0	4	Wales	11	2	3	5	4	15	11/1/1540 00:00:00		1	2	0		0		2	1	0	2							0
120129		0	14	1984	11		1	1	4		5	9965		1	0	9	2	1	3	2	1	1	2	0	0	4	Wales	11	2	4	5	4	16	12/1/1540 00:00:00		1	1	0		0		1	2	0	2							1
120130		0	14	1984	11		1	2	4		3	2604		2	6	1	2	1	3	2	1	1	2	0	0	4	Wales	11	2	2	5	4	14	11/1/1540 00:00:00		1	1	0		0		2	1	0	2							0
120131		0	14	1984	11		1	5	5		3	2604		2	9	1	2	1	2	2	1	1	3	0	0	4	Wales	11	2	2	6	5	18	13/1/1540 00:00:00		1	2	0		0		2	3	1	2							0
120132		0	14	1984	11		0	1	1		7	9935		0	2	1	1	1	7	7	1	0	0	1	1	4	Wales	11	7	4	1	1	4	12/1/1540 00:00:00		1	0	0		0		2	2	0	2							0
120133		0	14	1984	11		1	6	3		3	741		2	9	2	2	1	4	3	2	1	0	0	0	4	Wales	11	3	2	8	1	2	13/1/1540 00:00:00		1	3	0		0		2	3	0	2							0
120134		0	14	1984	11		0	6	3		3	1641		2	0	9	2	1	2	2	1	1	1	0	0	4	Wales	11	2	2	4	3	10	13/1/1540 00:00:00		1	1	0		0		2	3	0	2							0
120135		0	14	1984	11		1	1	4		7	9945		1	0	9	2	1	3	1	1	1	2	0	0	4	Wales	11	1	4	5	4	16	20/1/1540 00:00:00		1	0	0		0		1	3	0	2							0
120136		0	14	1984	11		0	5	2		6	9955		0	0	9	2	1	7	6	1	1	0	1	2	4	Wales	11	6	5	3	1	0	20/1/1540 00:00:00		1	0	0		0		2	3	0	2							0
120137		0	14	1984	11		1	1	2		5	2354		0	0	9	1	1	2	2	0	1	1	0	0	4	Wales	11	2	4	2	2	8	21/1/1540 00:00:00		1	1	0		0		2	4	0	2							0
120138		0	14	1984	11		0	3	1		5	1894		3	3	1	1	1	1	1	1	0	0	0	0	4	Wales	11	1	4	1	1	4	21/1/1540 00:00:00		1	1	0		0		2	4	0	2							0
120139		0	14	1984	11		1	5	1		5	9935		0	3	1	1	1	5	5	0	1	0	1	0	4	Wales	11	5	4	1	1	4	22/1/1540 00:00:00		1	1	0		0		2	5	0	2							0
120140		0	14	1984	11		1	6	5		3	2144		1	7	1	2	1	3	3	1	1	3	0	0	4	Wales	11	3	2	6	5	18	20/1/1540 00:00:00		1	1	0		0		2	3	0	2							0
