hhno	visgpno	sex	age	occ	soc	dact	nbalvis
50002	5	2	0	9995		0	10
50002	6	1	0	9995		0	5
50003	5	2	0	9995		0	10
50003	6	1	0	9995		0	5
50003	7	1	1	9985		0	5
50003	8	1	1	9985		0	5
50004	3	1	0	9995		0	8
50004	4	2	0	9995		0	10
50005	3	2	1	9985		0	38
50006	5	2	1	9985		0	10
50008	4	1	0	9995		0	4
50008	5	2	0	9995		0	2
50009	5	1	0	9995		0	25
50009	6	2	0	9995		0	4
50011	3	1	0	9995		0	40
50011	4	1	0	9995		0	20
50012	5	1	0	9995		0	4
50012	6	2	0	9995		0	2
50013	5	2	0	9995		0	19
50013	6	1	0	9995		0	48
50013	7	1	1	9985		0	4
50013	8	2	1	9985		0	4
50014	5	2	1	9985		0	11
50014	6	1	0	9995		0	10
50014	7	2	0	9995		0	5
50018	3	1	0	9995		0	10
50018	4	2	0	9995		0	10
50020	2	2	0	9995		0	5
50023	4	2	0	9995		0	12
50024	4	2	0	9995		0	32
50024	5	1	0	9995		0	45
50025	3	1	0	9995		0	2
50025	4	2	0	9995		0	2
50028	4	2	1	9985		0	2
50028	5	2	0	9995		0	35
50030	3	2	0	9995		0	6
50035	5	2	1	9985		0	5
50036	5	1	0	9995		0	9
50036	6	2	0	9995		0	5
50036	7	2	1	9995		0	5
50036	8	1	1	9985		0	5
50036	9	1	1	9985		0	5
50036	10	1	1	9985		0	5
50037	5	1	1	9985		0	4
50037	6	2	0	9995		0	4
50040	3	1	0	9995		0	4
50040	4	2	0	9995		0	8
50041	5	1	0	9995		0	5
50041	6	2	0	9995		0	5
50041	7	2	1	9985		0	5
50044	2	2	0	9995		0	5
50044	3	2	1	9985		0	10
50045	3	2	1	9985		0	9
50045	4	2	1	9985		0	9
50048	2	2	1	9985		0	4
50050	2	1	0	9995		0	5
50050	3	2	0	9995		0	5
50050	4	2	1	9985		0	5
50050	5	1	1	9985		0	5
50050	6	2	1	9985		0	5
50051	3	2	0	9995		0	4
50052	3	2	0	9995		0	2
50056	4	1	1	2144		1	35
50057	5	2	0	9995		0	27
50057	6	1	1	9985		0	7
50057	7	1	0	9995		0	9
50057	8	2	1	9985		0	9
50057	9	1	1	9985		0	9
50061	5	1	1	9985		0	38
50064	4	1	0	9995		0	5
50064	5	2	0	9995		0	5
50065	4	1	0	9995		0	5
50066	3	1	0	9995		0	5
50066	4	2	0	9995		0	5
50068	5	1	0	9995		0	7
50068	6	2	0	9995		0	17
50068	7	1	1	9985		0	40
50068	8	2	1	9985		0	40
50069	6	1	0	9995		0	2
50071	3	2	1	9985		0	5
50071	4	2	0	9995		0	5
50072	3	2	0	9995		0	20
50072	4	1	0	9995		0	19
50072	5	1	1	9985		0	5
50074	5	2	0	9995		0	2
50075	6	2	0	9995		0	23
50075	7	1	0	9995		0	6
50075	8	1	1	9985		0	2
50075	9	1	1	9985		0	2
50077	6	1	0	9995		0	16
50077	7	2	0	9995		0	7
50077	8	1	1	9985		0	5
50077	9	2	1	9985		0	2
50080	4	2	0	9995		0	26
50080	5	1	0	9995		0	26
50080	6	2	1	9985		0	26
50080	7	1	0	9985		0	26
50081	3	1	1	9985		0	9
50081	4	1	0	9995		0	9
50082	6	1	0	9995		0	11
50085	4	1	0	9995		0	18
50085	5	2	0	9995		0	18
50088	3	2	0	9995		0	4
50088	4	1	0	9995		0	4
50088	5	1	1	9985		0	4
50090	3	1	0	9995		0	35
50090	4	2	0	9995		0	35
50091	5	1	0	9995		0	5
50092	4	2	0	9995		0	20
50092	5	1	1	9985		0	12
50092	6	1	0	9995		0	4
50093	3	1	0	9995		0	5
50093	4	2	0	9995		0	5
50093	5	1	1	9985		0	5
50093	6	1	1	9985		0	5
50093	7	2	1	9985		0	7
50097	5	1	0	9995		0	5
50098	4	1	0	9995		0	2
50098	5	1	1	9985		0	2
50099	3	2	0	9995		0	10
50099	4	1	0	9995		0	5
50105	3	2	0	9995		0	33
50108	4	1	0	9995		0	16
50108	5	2	0	9995		0	16
50108	6	2	1	9985		0	7
50108	7	2	1	9985		0	2
50108	8	2	1	9995		0	9
50108	9	1	1	9985		0	14
50108	10	2	1	9985		0	9
50112	3	2	0	9995		0	24
50112	4	1	0	9995		0	24
50112	5	1	1	9985		0	35
50113	2	1	0	9995		0	19
50113	3	2	0	9995		0	11
50115	3	1	0	9995		0	47
50115	4	2	0	9995		0	37
50115	5	2	1	9985		0	37
50116	3	1	0	9995		0	32
50116	4	2	0	9995		0	50
50117	2	1	0	9995		0	29
50117	3	2	0	9995		0	29
50117	4	2	1	9985		0	4
50119	7	1	0	9995		0	31
50119	8	2	1	9985		0	5
50119	9	2	1	9985		0	13
50119	10	2	0	9995		0	5
50123	7	1	1	9985		0	17
50123	8	1	1	9985		0	12
50123	9	2	1	9985		0	13
50123	10	1	1	9985		0	40
50124	3	2	0	9995		0	4
50124	4	2	1	9985		0	25
50125	4	1	0	9995		0	13
50125	5	2	0	9995		0	14
50125	6	1	1	9985		0	7
50125	7	2	1	9985		0	7
50126	3	2	0	9995		0	10
50126	4	1	0	9995		0	10
50126	5	2	1	9985		0	5
50126	6	1	1	9985		0	5
50129	3	2	1	9985		0	38
50129	4	2	0	9995		0	30
50129	5	1	0	9995		0	13
50130	5	2	0	9995		0	9
50132	3	1	0	9995		0	9
50132	4	2	0	9995		0	5
50133	5	2	0	9995		0	2
50135	4	2	0	9995		0	45
50135	5	1	0	9995		0	50
50135	6	1	0	9995		0	20
50135	7	1	1	9985		0	14
50135	8	1	1	9985		0	33
50135	9	1	1	9985		0	19
50135	10	2	1	9985		0	15
50136	3	2	0	9995		0	4
50137	2	2	0	9995		0	2
50137	3	1	0	9995		0	4
50139	4	1	0	9995		0	9
50139	5	2	0	9995		0	5
50142	5	1	1	9985		0	4
50142	6	1	0	9995		0	9
50143	3	1	0	9995		0	23
50143	4	2	0	9995		0	28
50143	5	2	1	9985		0	23
50144	3	2	1	9985		0	2
50149	6	2	0	9995		0	48
50152	4	1	0	9995		0	26
50154	5	2	1	9985		0	9
50154	6	1	0	9995		0	4
50155	5	1	0	9995		0	10
50155	6	2	0	9995		0	4
50156	3	1	0	9995		0	4
50158	5	1	0	9995		0	2
50158	6	2	0	9995		0	2
50159	5	1	0	9995		0	7
50159	6	2	0	9995		0	7
50159	7	2	1	9995		0	7
50160	3	2	0	9995		0	5
50160	4	1	0	9995		0	5
50162	4	2	0	9995		0	40
50162	5	1	1	9985		0	33
50162	6	1	1	9985		0	33
50162	7	1	0	9995		0	24
50163	4	1	0	9995		0	4
50163	5	2	0	9995		0	4
