minfd	nutrient	styr	stqtr	nutcvf
901	7	1978	3	49.00
901	7	1978	4	49.00
901	8	1978	1	430.00
901	8	1978	2	430.00
901	8	1978	3	430.00
901	8	1978	4	430.00
901	9	1978	1	1.78
901	9	1978	2	1.78
901	9	1978	3	1.78
901	9	1978	4	1.78
901	10	1978	1	640.00
901	10	1978	2	640.00
901	10	1978	3	640.00
901	10	1978	4	640.00
901	11	1978	1	0.39
901	11	1978	2	0.39
901	11	1978	3	0.39
901	11	1978	4	0.39
901	12	1978	1	170.00
901	12	1978	2	170.00
901	12	1978	3	170.00
901	12	1978	4	170.00
901	13	1978	1	100.00
901	13	1978	2	100.00
901	13	1978	3	100.00
901	13	1978	4	100.00
901	14	1978	1	220.00
901	14	1978	2	220.00
901	14	1978	3	220.00
901	14	1978	4	220.00
901	15	1978	1	0.14
901	15	1978	2	0.14
901	15	1978	3	0.14
901	15	1978	4	0.14
901	16	1978	1	1.14
901	16	1978	2	1.14
901	16	1978	3	1.14
901	16	1978	4	1.14
901	17	1978	1	0.59
901	17	1978	2	0.59
901	17	1978	3	0.59
901	17	1978	4	0.59
901	18	1978	1	253.00
901	18	1978	2	253.00
901	18	1978	3	253.00
901	18	1978	4	253.00
901	19	1978	1	4.79
901	19	1978	2	4.79
901	19	1978	3	4.79
901	19	1978	4	4.79
901	20	1978	1	2.00
901	20	1978	2	2.00
901	20	1978	3	2.00
901	20	1978	4	2.00
901	21	1978	1	5.04
901	21	1978	2	5.04
901	21	1978	3	5.04
901	21	1978	4	5.04
1001	2	1978	1	22.00
1001	2	1978	2	22.00
1001	2	1978	3	22.00
1001	2	1978	4	22.00
1001	3	1978	1	22.00
1001	3	1978	2	22.00
1001	3	1978	3	22.00
1001	3	1978	4	22.00
1001	4	1978	1	13.59
1001	4	1978	2	13.59
1001	4	1978	3	13.59
1001	4	1978	4	13.59
1001	5	1978	1	6.59
1001	5	1978	2	6.59
1001	5	1978	3	6.59
1001	5	1978	4	6.59
1001	6	1978	1	0.59
1001	6	1978	2	0.59
1001	6	1978	3	0.59
1001	6	1978	4	0.59
1001	7	1978	1	30.00
1001	7	1978	2	30.00
1001	7	1978	3	30.00
1001	7	1978	4	30.00
1001	8	1978	1	400.00
1001	8	1978	2	400.00
1001	8	1978	3	400.00
1001	8	1978	4	400.00
1001	9	1978	1	1.65
1001	9	1978	2	1.65
1001	9	1978	3	1.65
1001	9	1978	4	1.65
1001	10	1978	1	740.00
1001	10	1978	2	740.00
1001	10	1978	3	740.00
1001	10	1978	4	740.00
1001	11	1978	1	5.39
1001	11	1978	2	5.39
1001	11	1978	3	5.39
1001	11	1978	4	5.39
1001	12	1978	1	230.00
1001	12	1978	2	230.00
1001	12	1978	3	230.00
1001	12	1978	4	230.00
1001	13	1978	1	140.00
1001	13	1978	2	140.00
1001	13	1978	3	140.00
1001	13	1978	4	140.00
1001	14	1978	1	270.00
1001	14	1978	2	270.00
1001	14	1978	3	270.00
1001	14	1978	4	270.00
1001	15	1978	1	0.22
1001	15	1978	2	0.22
1001	15	1978	3	0.22
1001	15	1978	4	0.22
1001	16	1978	1	1.05
1001	16	1978	2	1.05
1001	16	1978	3	1.05
1001	16	1978	4	1.05
1001	17	1978	1	0.59
1001	17	1978	2	0.59
1001	17	1978	3	0.59
1001	17	1978	4	0.59
1001	18	1978	1	312.00
1001	18	1978	2	312.00
1001	18	1978	3	312.00
1001	18	1978	4	312.00
1001	19	1978	1	5.79
1001	19	1978	2	5.79
1001	19	1978	3	5.79
1001	19	1978	4	5.79
1001	20	1978	1	49.00
1001	20	1978	2	49.00
1001	20	1978	3	49.00
1001	20	1978	4	49.00
1001	21	1978	1	10.72
1001	21	1978	2	10.72
1001	21	1978	3	10.72
1001	21	1978	4	10.72
1101	2	1978	1	12.00
1101	2	1978	2	12.00
1101	2	1978	3	12.00
1101	2	1978	4	12.00
1101	3	1978	1	19.00
1101	3	1978	2	19.00
1101	3	1978	3	19.00
1101	3	1978	4	19.00
1101	4	1978	1	10.09
1101	4	1978	2	10.09
1101	4	1978	3	10.09
1101	4	1978	4	10.09
1101	5	1978	1	6.09
1101	5	1978	2	6.09
1101	5	1978	3	6.09
1101	5	1978	4	6.09
1101	6	1978	1	1.59
1101	6	1978	2	1.59
1101	6	1978	3	1.59
1101	6	1978	4	1.59
1101	7	1978	1	49.00
1101	7	1978	2	49.00
1101	7	1978	3	49.00
1101	7	1978	4	49.00
1101	8	1978	1	400.00
1101	8	1978	2	400.00
1101	8	1978	3	400.00
1101	8	1978	4	400.00
1101	9	1978	1	1.66
1101	9	1978	2	1.66
1101	9	1978	3	1.66
1101	9	1978	4	1.66
1101	10	1978	1	350.00
1101	10	1978	2	350.00
1101	10	1978	3	350.00
1101	10	1978	4	350.00
1101	11	1978	1	5.19
1101	11	1978	2	5.19
1101	11	1978	3	5.19
1101	11	1978	4	5.19
1101	12	1978	1	490.00
1101	12	1978	2	490.00
1101	12	1978	3	490.00
1101	12	1978	4	490.00
1101	13	1978	1	140.00
1101	13	1978	2	140.00
1101	13	1978	3	140.00
1101	13	1978	4	140.00
1101	14	1978	1	560.00
1101	14	1978	2	560.00
1101	14	1978	3	560.00
1101	14	1978	4	560.00
1101	15	1978	1	0.34
1101	15	1978	2	0.34
1101	15	1978	3	0.34
1101	15	1978	4	0.34
1101	16	1978	1	0.51
1101	16	1978	2	0.51
1101	16	1978	3	0.51
1101	16	1978	4	0.51
1101	17	1978	1	5.00
1101	17	1978	2	5.00
1101	17	1978	3	5.00
1101	17	1978	4	5.00
1101	18	1978	1	162.00
1101	18	1978	2	162.00
1101	18	1978	3	162.00
1101	18	1978	4	162.00
1101	19	1978	1	7.69
1101	19	1978	2	7.69
1101	19	1978	3	7.69
1101	19	1978	4	7.69
1101	20	1978	1	36.00
1101	20	1978	2	36.00
1101	20	1978	3	36.00
1101	20	1978	4	36.00
1101	21	1978	1	6.46
1101	21	1978	2	6.46
1101	21	1978	3	6.46
1101	21	1978	4	6.46
1201	2	1978	1	21.00
1201	2	1978	2	21.00
1201	2	1978	3	21.00
1201	2	1978	4	21.00
1201	3	1978	1	1.00
1201	3	1978	2	1.00
1201	3	1978	3	1.00
1201	3	1978	4	1.00
1201	4	1978	1	0.39
1201	4	1978	2	0.39
1201	4	1978	3	0.39
1201	4	1978	4	0.39
1201	5	1978	1	0.19
1201	5	1978	2	0.19
1201	5	1978	3	0.19
1201	5	1978	4	0.19
1201	7	1978	1	30.00
1201	7	1978	2	30.00
1201	7	1978	3	30.00
1201	7	1978	4	30.00
1201	8	1978	1	200.00
1201	8	1978	2	200.00
1201	8	1978	3	200.00
1201	8	1978	4	200.00
1201	9	1978	1	0.84
1201	9	1978	2	0.84
1201	9	1978	3	0.84
1201	9	1978	4	0.84
1201	10	1978	1	670.00
1201	10	1978	2	670.00
1201	10	1978	3	670.00
1201	10	1978	4	670.00
1201	11	1978	1	0.19
1201	11	1978	2	0.19
1201	11	1978	3	0.19
1201	11	1978	4	0.19
1201	15	1978	1	0.23
1201	15	1978	2	0.23
1201	15	1978	3	0.23
1201	15	1978	4	0.23
1201	16	1978	1	0.90
1201	16	1978	2	0.90
1201	16	1978	3	0.90
1201	16	1978	4	0.90
1201	17	1978	1	0.69
1201	17	1978	2	0.69
1201	17	1978	3	0.69
1201	17	1978	4	0.69
1201	18	1978	1	291.00
1201	18	1978	2	291.00
1201	18	1978	3	291.00
1201	18	1978	4	291.00
1201	19	1978	1	5.49
1201	19	1978	2	5.49
1201	19	1978	3	5.49
1201	19	1978	4	5.49
1201	20	1978	1	3.00
1201	20	1978	2	3.00
1201	20	1978	3	3.00
1201	20	1978	4	3.00
1301	2	1978	1	28.00
1301	2	1978	2	28.00
1301	2	1978	3	28.00
1301	2	1978	4	28.00
1301	3	1978	1	6.00
1301	3	1978	2	6.00
1301	3	1978	3	6.00
1301	3	1978	4	6.00
1301	4	1978	1	3.49
1301	4	1978	2	3.49
1301	4	1978	3	3.49
1301	4	1978	4	3.49
1301	5	1978	1	1.89
1301	5	1978	2	1.89
1301	5	1978	3	1.89
1301	5	1978	4	1.89
1301	6	1978	1	0.19
1301	6	1978	2	0.19
1301	6	1978	3	0.19
1301	6	1978	4	0.19
1301	7	1978	1	97.00
1301	7	1978	2	97.00
1301	7	1978	3	97.00
1301	7	1978	4	97.00
1301	8	1978	1	530.00
1301	8	1978	2	530.00
1301	8	1978	3	530.00
1301	8	1978	4	530.00
1301	9	1978	1	2.24
1301	9	1978	2	2.24
1301	9	1978	3	2.24
1301	9	1978	4	2.24
1301	10	1978	1	940.00
1301	10	1978	2	940.00
1301	10	1978	3	940.00
1301	10	1978	4	940.00
1301	11	1978	1	1.29
1301	11	1978	2	1.29
1301	11	1978	3	1.29
1301	11	1978	4	1.29
1301	12	1978	1	60.00
1301	12	1978	2	60.00
1301	12	1978	3	60.00
1301	12	1978	4	60.00
1301	13	1978	1	150.00
1301	13	1978	2	150.00
1301	13	1978	3	150.00
1301	13	1978	4	150.00
1301	14	1978	1	130.00
1301	14	1978	2	130.00
1301	14	1978	3	130.00
1301	14	1978	4	130.00
1301	15	1978	1	0.28
1301	15	1978	2	0.28
1301	15	1978	3	0.28
1301	15	1978	4	0.28
1301	16	1978	1	1.35
1301	16	1978	2	1.35
1301	16	1978	3	1.35
1301	16	1978	4	1.35
1301	17	1978	1	0.59
1301	17	1978	2	0.59
1301	17	1978	3	0.59
1301	17	1978	4	0.59
1301	18	1978	1	315.00
1301	18	1978	2	315.00
1301	18	1978	3	315.00
1301	18	1978	4	315.00
1301	19	1978	1	5.89
1301	19	1978	2	5.89
1301	19	1978	3	5.89
1301	19	1978	4	5.89
1301	20	1978	1	10.00
1301	20	1978	2	10.00
1301	20	1978	3	10.00
1301	20	1978	4	10.00
1301	21	1978	1	0.00
1301	21	1978	2	0.00
1301	21	1978	3	0.00
1301	21	1978	4	0.00
1601	2	1978	1	12.00
1601	2	1978	2	12.00
1601	2	1978	3	12.00
1601	2	1978	4	12.00
1601	3	1978	1	18.00
1601	3	1978	2	18.00
1601	3	1978	3	18.00
1601	3	1978	4	18.00
1601	4	1978	1	10.59
1601	4	1978	2	10.59
1601	4	1978	3	10.59
1601	4	1978	4	10.59
1601	5	1978	1	6.29
1601	5	1978	2	6.29
1601	5	1978	3	6.29
1601	5	1978	4	6.29
1601	6	1978	1	1.00
1601	6	1978	2	1.00
1601	6	1978	3	1.00
1601	6	1978	4	1.00
1601	7	1978	1	33.00
1601	7	1978	2	33.00
1601	7	1978	3	33.00
1601	7	1978	4	33.00
1601	8	1978	1	340.00
1601	8	1978	2	340.00
1601	8	1978	3	340.00
1601	8	1978	4	340.00
1601	9	1978	1	1.40
1601	9	1978	2	1.40
1601	9	1978	3	1.40
1601	9	1978	4	1.40
1601	10	1978	1	460.00
1601	10	1978	2	460.00
1601	10	1978	3	460.00
1601	10	1978	4	460.00
1601	11	1978	1	1.39
1601	11	1978	2	1.39
1601	11	1978	3	1.39
1601	11	1978	4	1.39
1601	12	1978	1	190.00
1601	12	1978	2	190.00
1601	12	1978	3	190.00
1601	12	1978	4	190.00
1601	13	1978	1	30.00
1601	13	1978	2	30.00
1601	13	1978	3	30.00
1601	13	1978	4	30.00
1601	14	1978	1	200.00
1601	14	1978	2	200.00
1601	14	1978	3	200.00
1601	14	1978	4	200.00
1601	15	1978	1	0.31
1601	15	1978	2	0.31
1601	15	1978	3	0.31
1601	15	1978	4	0.31
1601	16	1978	1	0.58
1601	16	1978	2	0.58
1601	16	1978	3	0.58
1601	16	1978	4	0.58
1601	17	1978	1	1.89
1601	17	1978	2	1.89
1601	17	1978	3	1.89
1601	17	1978	4	1.89
1601	18	1978	1	174.00
1601	18	1978	2	174.00
1601	18	1978	3	174.00
1601	18	1978	4	174.00
1601	19	1978	1	4.79
1601	19	1978	2	4.79
1601	19	1978	3	4.79
1601	19	1978	4	4.79
1601	20	1978	1	6.00
1601	20	1978	2	6.00
1601	20	1978	3	6.00
1601	20	1978	4	6.00
1601	21	1978	1	0.39
1601	21	1978	2	0.39
1601	21	1978	3	0.39
1601	21	1978	4	0.39
1701	2	1978	1	13.00
1701	2	1978	2	13.00
1701	2	1978	3	13.00
1701	2	1978	4	13.00
1701	3	1978	1	198.00
1701	3	1978	2	198.00
1701	3	1978	3	198.00
1701	3	1978	4	198.00
1701	4	1978	1	117.69
1701	4	1978	2	117.69
1701	4	1978	3	117.69
1701	4	1978	4	117.69
1701	5	1978	1	63.09
1701	5	1978	2	63.09
1701	5	1978	3	63.09
1701	5	1978	4	63.09
1701	6	1978	1	5.39
1701	6	1978	2	5.39
1701	6	1978	3	5.39
1701	6	1978	4	5.39
1701	7	1978	1	19.00
1701	7	1978	2	19.00
1701	7	1978	3	19.00
1701	7	1978	4	19.00
1701	8	1978	1	1900.00
1701	8	1978	2	1900.00
1701	8	1978	3	1900.00
1701	8	1978	4	1900.00
1701	9	1978	1	7.83
1701	9	1978	2	7.83
1701	9	1978	3	7.83
1701	9	1978	4	7.83
1701	10	1978	1	460.00
1701	10	1978	2	460.00
1701	10	1978	3	460.00
1701	10	1978	4	460.00
1701	11	1978	1	0.19
1701	11	1978	2	0.19
1701	11	1978	3	0.19
1701	11	1978	4	0.19
1701	12	1978	1	1320.00
1701	12	1978	2	1320.00
1701	12	1978	3	1320.00
1701	12	1978	4	1320.00
1701	13	1978	1	830.00
1701	13	1978	2	830.00
1701	13	1978	3	830.00
1701	13	1978	4	830.00
1701	14	1978	1	1740.00
1701	14	1978	2	1740.00
1701	14	1978	3	1740.00
1701	14	1978	4	1740.00
1701	15	1978	1	0.11
1701	15	1978	2	0.11
1701	15	1978	3	0.11
1701	15	1978	4	0.11
1701	16	1978	1	0.56
1701	16	1978	2	0.56
1701	16	1978	3	0.56
1701	16	1978	4	0.56
1701	17	1978	1	0.29
1701	17	1978	2	0.29
1701	17	1978	3	0.29
1701	17	1978	4	0.29
1701	18	1978	1	179.00
1701	18	1978	2	179.00
1701	18	1978	3	179.00
1701	18	1978	4	179.00
1701	19	1978	1	3.29
1701	19	1978	2	3.29
1701	19	1978	3	3.29
1701	19	1978	4	3.29
1701	20	1978	1	2.00
1701	20	1978	2	2.00
1701	20	1978	3	2.00
1701	20	1978	4	2.00
1701	21	1978	1	1.11
1701	21	1978	2	1.11
1701	21	1978	3	1.11
1701	21	1978	4	1.11
2201	2	1978	1	7.00
2201	2	1978	2	7.00
2201	2	1978	3	7.00
2201	2	1978	4	7.00
2201	3	1978	1	9.09
2201	3	1978	2	9.09
2201	3	1978	3	9.09
2201	3	1978	4	9.09
2201	4	1978	1	5.39
2201	4	1978	2	5.39
2201	4	1978	3	5.39
2201	4	1978	4	5.39
2201	5	1978	1	2.88
2201	5	1978	2	2.88
2201	5	1978	3	2.88
2201	5	1978	4	2.88
2201	6	1978	1	0.24
2201	6	1978	2	0.24
2201	6	1978	3	0.24
2201	6	1978	4	0.24
2201	8	1978	1	110.00
2201	8	1978	2	110.00
2201	8	1978	3	110.00
2201	8	1978	4	110.00
2201	9	1978	1	0.45
2201	9	1978	2	0.45
2201	9	1978	3	0.45
2201	9	1978	4	0.45
2201	10	1978	1	205.00
2201	10	1978	2	205.00
2201	10	1978	3	205.00
2201	10	1978	4	205.00
2201	11	1978	1	0.09
2201	11	1978	2	0.09
2201	11	1978	3	0.09
2201	11	1978	4	0.09
2201	12	1978	1	83.00
2201	12	1978	2	83.00
2201	12	1978	3	83.00
2201	12	1978	4	83.00
2201	13	1978	1	54.00
2201	13	1978	2	54.00
2201	13	1978	3	54.00
2201	13	1978	4	54.00
2201	14	1978	1	110.00
2201	14	1978	2	110.00
2201	14	1978	3	110.00
2201	14	1978	4	110.00
2201	15	1978	1	0.01
2201	15	1978	2	0.01
2201	15	1978	3	0.01
2201	15	1978	4	0.01
2201	16	1978	1	0.13
2201	16	1978	2	0.13
2201	16	1978	3	0.13
2201	16	1978	4	0.13
2201	17	1978	1	0.02
2201	17	1978	2	0.02
2201	17	1978	3	0.02
2201	17	1978	4	0.02
2201	18	1978	1	96.00
2201	18	1978	2	96.00
2201	18	1978	3	96.00
2201	18	1978	4	96.00
2201	19	1978	1	1.62
2201	19	1978	2	1.62
2201	19	1978	3	1.62
2201	19	1978	4	1.62
2201	21	1978	1	0.07
2201	21	1978	2	0.07
2201	21	1978	3	0.07
2201	21	1978	4	0.07
2202	2	1978	1	7.00
2202	2	1978	2	7.00
2202	2	1978	3	7.00
2202	2	1978	4	7.00
2202	3	1978	1	9.09
2202	3	1978	2	9.09
2202	3	1978	3	9.09
2202	3	1978	4	9.09
2202	4	1978	1	5.39
2202	4	1978	2	5.39
2202	4	1978	3	5.39
2202	4	1978	4	5.39
2202	5	1978	1	2.88
2202	5	1978	2	2.88
2202	5	1978	3	2.88
2202	5	1978	4	2.88
2202	6	1978	1	0.24
2202	6	1978	2	0.24
2202	6	1978	3	0.24
2202	6	1978	4	0.24
2202	8	1978	1	110.00
2202	8	1978	2	110.00
2202	8	1978	3	110.00
2202	8	1978	4	110.00
2202	9	1978	1	0.45
2202	9	1978	2	0.45
2202	9	1978	3	0.45
2202	9	1978	4	0.45
2202	10	1978	1	205.00
2202	10	1978	2	205.00
2202	10	1978	3	205.00
2202	10	1978	4	205.00
2202	11	1978	1	0.09
2202	11	1978	2	0.09
2202	11	1978	3	0.09
2202	11	1978	4	0.09
2202	12	1978	1	83.00
2202	12	1978	2	83.00
2202	12	1978	3	83.00
2202	12	1978	4	83.00
2202	13	1978	1	54.00
2202	13	1978	2	54.00
2202	13	1978	3	54.00
2202	13	1978	4	54.00
2202	14	1978	1	110.00
2202	14	1978	2	110.00
2202	14	1978	3	110.00
2202	14	1978	4	110.00
2202	15	1978	1	0.01
2202	15	1978	2	0.01
2202	15	1978	3	0.01
2202	15	1978	4	0.01
2202	16	1978	1	0.13
2202	16	1978	2	0.13
2202	16	1978	3	0.13
2202	16	1978	4	0.13
2202	17	1978	1	0.02
2202	17	1978	2	0.02
2202	17	1978	3	0.02
2202	17	1978	4	0.02
2202	18	1978	1	96.00
2202	18	1978	2	96.00
2202	18	1978	3	96.00
2202	18	1978	4	96.00
2202	19	1978	1	1.62
2202	19	1978	2	1.62
2202	19	1978	3	1.62
2202	19	1978	4	1.62
2202	21	1978	1	0.07
2202	21	1978	2	0.07
2202	21	1978	3	0.07
2202	21	1978	4	0.07
2203	2	1978	1	7.00
2203	2	1978	2	7.00
2203	2	1978	3	7.00
2203	2	1978	4	7.00
2203	3	1978	1	9.09
2203	3	1978	2	9.09
2203	3	1978	3	9.09
2203	3	1978	4	9.09
2203	4	1978	1	5.39
2203	4	1978	2	5.39
2203	4	1978	3	5.39
2203	4	1978	4	5.39
2203	5	1978	1	2.88
2203	5	1978	2	2.88
2203	5	1978	3	2.88
2203	5	1978	4	2.88
2203	6	1978	1	0.24
2203	6	1978	2	0.24
2203	6	1978	3	0.24
2203	6	1978	4	0.24
2203	8	1978	1	110.00
2203	8	1978	2	110.00
2203	8	1978	3	110.00
2203	8	1978	4	110.00
2203	9	1978	1	0.45
2203	9	1978	2	0.45
2203	9	1978	3	0.45
2203	9	1978	4	0.45
2203	10	1978	1	205.00
2203	10	1978	2	205.00
2203	10	1978	3	205.00
2203	10	1978	4	205.00
2203	11	1978	1	0.09
2203	11	1978	2	0.09
2203	11	1978	3	0.09
2203	11	1978	4	0.09
2203	12	1978	1	83.00
2203	12	1978	2	83.00
2203	12	1978	3	83.00
2203	12	1978	4	83.00
2203	13	1978	1	54.00
2203	13	1978	2	54.00
2203	13	1978	3	54.00
2203	13	1978	4	54.00
2203	14	1978	1	110.00
2203	14	1978	2	110.00
2203	14	1978	3	110.00
2203	14	1978	4	110.00
2203	15	1978	1	0.01
2203	15	1978	2	0.01
2203	15	1978	3	0.01
2203	15	1978	4	0.01
2203	16	1978	1	0.13
2203	16	1978	2	0.13
2203	16	1978	3	0.13
2203	16	1978	4	0.13
2203	17	1978	1	0.02
2203	17	1978	2	0.02
2203	17	1978	3	0.02
2203	17	1978	4	0.02
2203	18	1978	1	96.00
2203	18	1978	2	96.00
2203	18	1978	3	96.00
2203	18	1978	4	96.00
2203	19	1978	1	1.62
2203	19	1978	2	1.62
2203	19	1978	3	1.62
2203	19	1978	4	1.62
2203	21	1978	1	0.07
2203	21	1978	2	0.07
2203	21	1978	3	0.07
2203	21	1978	4	0.07
2204	2	1978	1	7.00
2204	2	1978	2	7.00
2204	2	1978	3	7.00
2204	2	1978	4	7.00
2204	3	1978	1	9.09
2204	3	1978	2	9.09
2204	3	1978	3	9.09
2204	3	1978	4	9.09
2204	4	1978	1	5.39
2204	4	1978	2	5.39
2204	4	1978	3	5.39
2204	4	1978	4	5.39
2204	5	1978	1	2.88
2204	5	1978	2	2.88
2204	5	1978	3	2.88
2204	5	1978	4	2.88
2204	6	1978	1	0.24
2204	6	1978	2	0.24
2204	6	1978	3	0.24
2204	6	1978	4	0.24
2204	8	1978	1	110.00
2204	8	1978	2	110.00
