hhno	logday	schml	pkdl	othl	mlwhl	midml	mlso
254254	1	1	0	0	0	2	2
254254	2	1	0	0	0	2	2
254254	3	1	0	0	0	2	2
254254	4	1	0	0	0	2	2
254254	5	1	0	0	0	1	2
254254	6	0	0	0	0	0	2
254254	7	0	0	0	0	3	3
254255	1	0	0	0	0	0	0
254255	2	0	0	0	0	0	0
254255	3	0	0	0	0	0	2
254255	4	0	0	0	0	0	0
254255	5	0	0	0	0	0	0
254255	6	0	0	0	0	0	0
254255	7	0	0	0	0	0	0
254256	1	0	0	0	0	0	0
254256	2	0	0	0	0	0	0
254256	3	0	0	0	0	0	0
254256	4	0	0	0	0	0	0
254256	5	0	0	0	0	0	0
254256	6	0	0	0	0	0	0
254256	7	0	0	0	0	0	0
254257	1	0	0	0	0	1	1
254257	2	0	0	0	0	0	0
254257	3	0	0	0	0	0	0
254257	4	0	0	0	0	0	0
254257	5	0	0	0	0	1	1
254257	6	0	0	0	0	0	0
254257	7	0	0	0	0	0	0
254258	1	0	0	0	0	0	0
254258	2	0	0	0	0	0	0
254258	3	0	0	0	0	0	0
254258	4	0	0	0	0	0	0
254258	5	0	0	0	0	1	3
254258	6	0	0	0	0	1	3
254258	7	0	0	0	0	1	3
254259	1	0	2	0	0	0	0
254259	2	0	2	0	0	0	0
254259	3	0	2	0	0	0	0
254259	4	0	2	0	0	0	0
254259	5	0	1	1	0	2	2
254259	6	0	0	0	0	4	4
254259	7	0	0	0	0	0	4
254260	1	0	0	0	0	0	0
254260	2	0	0	0	0	0	0
254260	3	0	0	0	0	0	0
254260	4	0	0	0	0	0	0
254260	5	0	0	0	0	0	0
254260	6	0	0	0	0	0	0
254260	7	0	0	0	0	0	0
254261	1	0	1	0	0	1	2
254261	2	0	0	0	0	1	1
254261	3	0	0	0	0	1	1
254261	4	0	1	0	0	1	3
254261	5	0	1	0	0	1	1
254261	6	0	0	0	0	1	1
254261	7	0	0	0	0	0	0
254262	1	0	0	0	0	0	1
254262	2	0	0	0	0	0	0
254262	3	0	0	0	0	1	1
254262	4	0	0	0	0	1	1
254262	5	0	0	0	0	1	1
254262	6	0	0	0	0	0	1
254262	7	0	0	0	0	0	0
254263	1	0	0	0	0	1	1
254263	2	0	0	0	0	1	1
254263	3	0	0	0	0	1	1
254263	4	0	0	0	0	1	1
254263	5	0	0	0	0	0	0
254263	6	0	0	0	0	1	1
254263	7	0	0	0	0	1	1
254264	1	0	0	0	0	2	4
254264	2	0	0	0	0	1	3
254264	3	0	0	0	0	2	5
254264	4	0	0	0	0	2	4
254264	5	0	0	0	0	2	4
254264	6	0	0	0	0	1	3
254264	7	0	0	0	0	2	4
254265	1	2	0	0	0	3	3
254265	2	2	0	0	0	3	3
254265	3	2	0	0	0	3	3
254265	4	2	0	0	0	3	4
254265	5	2	0	0	0	4	5
254265	6	0	0	0	0	0	0
254265	7	0	0	2	0	3	5
254266	1	0	0	0	0	0	0
254266	2	0	0	0	0	2	2
254266	3	0	0	0	0	1	1
254266	4	0	0	0	0	0	0
254266	5	0	0	0	0	0	2
254266	6	0	0	0	0	0	2
254266	7	0	0	0	0	0	0
254267	1	0	0	0	0	2	3
254267	2	2	0	0	0	5	5
254267	3	2	0	0	0	5	5
254267	4	2	0	0	0	5	10
254267	5	2	0	0	0	5	8
254267	6	0	0	0	0	0	0
254267	7	0	0	0	0	1	1
254268	1	0	0	0	0	0	0
254268	2	0	0	0	0	0	0
254268	3	0	0	0	0	0	0
254268	4	0	0	0	0	0	0
254268	5	0	0	0	0	0	0
254268	6	0	0	0	0	0	0
254268	7	0	0	0	0	0	0
254269	1	0	0	0	0	0	0
254269	2	0	0	0	0	0	0
254269	3	0	0	0	0	0	0
254269	4	0	0	0	0	0	0
254269	5	0	0	0	0	0	0
254269	6	0	0	0	0	0	0
254269	7	0	0	0	0	0	0
254270	1	0	0	0	0	0	0
254270	2	0	0	0	0	0	0
254270	3	0	0	0	0	0	0
254270	4	0	0	0	0	2	2
254270	5	0	0	0	0	1	1
254270	6	0	0	0	0	0	0
254270	7	0	0	0	0	0	0
254271	1	0	0	0	0	0	0
254271	2	0	0	0	0	0	0
254271	3	0	0	0	0	0	0
254271	4	0	0	0	0	0	0
254271	5	0	0	0	0	0	0
254271	6	0	0	0	0	0	0
254271	7	0	0	0	0	0	0
254272	1	0	0	0	0	1	2
254272	2	0	0	0	0	1	1
254272	3	0	0	0	0	1	1
254272	4	0	0	0	0	1	1
254272	5	0	0	0	0	0	1
254272	6	0	0	0	0	1	2
254272	7	0	0	0	0	0	1
254273	1	1	0	0	0	1	2
254273	2	1	0	0	0	1	2
254273	3	1	0	0	0	2	3
254273	4	1	0	0	0	3	4
254273	5	1	0	0	0	3	4
254273	6	0	0	1	0	3	5
254273	7	0	0	1	0	3	4
254274	1	0	0	0	0	0	0
254274	2	0	0	0	0	0	0
254274	3	0	0	0	0	0	0
254274	4	0	0	0	0	1	1
254274	5	0	0	0	0	0	2
254274	6	0	0	0	0	0	2
254274	7	0	0	0	0	0	0
254275	1	0	0	0	0	0	0
254275	2	0	0	0	0	0	0
254275	3	0	0	0	0	0	0
254275	4	0	0	0	0	2	2
254275	5	0	0	0	0	2	2
254275	6	0	0	0	0	0	0
254275	7	0	0	0	0	0	0
254276	1	0	0	0	0	0	0
254276	2	0	0	0	0	0	0
254276	3	0	0	0	0	0	0
254276	4	0	0	0	0	0	2
254276	5	0	0	0	0	0	0
254276	6	0	0	0	0	0	0
254276	7	0	0	0	0	0	0
254277	1	0	0	0	0	0	0
254277	2	0	0	0	0	2	2
254277	3	0	0	0	0	0	0
254277	4	0	0	0	0	1	1
254277	5	0	0	0	0	1	1
254277	6	0	0	0	0	0	0
254277	7	0	0	0	0	0	0
254278	1	0	0	0	0	0	0
254278	2	0	0	0	0	0	0
254278	3	0	0	0	0	0	0
254278	4	0	0	0	0	0	0
254278	5	0	0	0	0	0	0
254278	6	0	0	0	0	0	0
254278	7	0	0	0	0	0	0
254279	1	0	0	0	0	0	0
254279	2	0	0	0	0	0	0
254279	3	0	0	0	0	0	0
254279	4	0	0	0	0	0	0
254279	5	0	0	0	0	0	0
254279	6	0	0	0	0	0	2
254279	7	0	0	0	0	0	2
254280	1	0	0	0	0	0	0
254280	2	0	0	0	0	1	1
254280	3	0	0	0	0	0	0
254280	4	0	0	0	0	0	0
254280	5	0	0	0	0	0	0
254280	6	0	0	0	0	0	0
254280	7	0	0	0	0	0	0
254281	1	2	0	0	0	2	3
254281	2	2	0	0	0	2	2
254281	3	2	0	0	0	2	2
254281	4	0	0	1	0	2	2
254281	5	0	0	0	0	0	0
254281	6	2	0	0	0	2	2
254281	7	2	0	0	0	2	2
254282	1	0	0	0	0	1	1
254282	2	0	0	0	0	2	2
254282	3	0	0	0	0	2	2
254282	4	0	0	0	0	1	1
254282	5	0	0	0	0	1	1
254282	6	0	0	0	0	0	0
254282	7	0	0	0	0	4	4
254283	1	0	0	0	0	0	0
254283	2	0	0	0	0	2	2
254283	3	0	0	0	0	0	0
254283	4	0	0	0	0	0	0
254283	5	0	0	0	0	0	0
254283	6	0	0	0	0	0	0
254283	7	0	0	0	0	0	0
254284	1	0	0	0	0	0	1
254284	2	0	0	0	0	0	0
254284	3	0	0	0	0	0	2
254284	4	0	0	0	0	0	2
254284	5	0	0	0	0	2	2
254284	6	0	0	0	0	0	0
254284	7	0	0	0	0	0	0
254285	1	0	0	0	0	0	1
254285	2	0	0	0	0	0	1
254285	3	0	0	0	0	1	1
254285	4	0	0	0	0	2	4
254285	5	0	0	0	0	0	0
254285	6	0	0	0	0	0	0
254285	7	0	0	0	0	0	2
254286	1	0	0	0	0	1	1
254286	2	0	0	0	0	0	4
254286	3	0	2	0	0	0	0
254286	4	0	2	0	0	0	0
254286	5	0	2	0	0	0	0
254286	6	0	2	0	0	0	4
254286	7	0	2	0	0	0	0
254287	1	0	1	0	0	0	0
254287	2	0	1	0	0	0	0
254287	3	0	1	0	0	0	0
254287	4	0	1	0	0	0	0
254287	5	0	0	1	0	3	3
254287	6	0	0	0	0	0	1
254287	7	0	1	0	0	0	0
254288	1	0	0	0	0	0	0
254288	2	0	0	0	0	0	0
254288	3	0	0	0	0	0	0
254288	4	0	0	0	0	0	0
254288	5	0	0	0	0	0	0
254288	6	0	0	0	0	0	0
254288	7	0	0	0	0	0	0
254289	1	2	0	0	0	2	2
254289	2	2	0	0	0	2	2
254289	3	2	0	0	0	2	4
254289	4	0	0	0	0	2	6
254289	5	0	0	0	0	0	2
254289	6	2	0	0	0	2	3
254289	7	2	0	0	0	2	3
254290	1	0	0	0	0	0	0
254290	2	0	0	0	0	0	0
254290	3	0	0	0	0	2	2
254290	4	0	0	0	0	0	0
254290	5	0	0	0	0	0	1
254290	6	0	0	0	0	0	0
254290	7	0	0	0	0	0	3
254291	1	0	0	0	0	0	0
254291	2	0	0	0	0	0	0
254291	3	0	0	0	0	0	0
254291	4	0	0	0	0	0	0
254291	5	0	0	0	0	0	0
254291	6	0	0	0	0	0	0
254291	7	0	0	0	0	0	0
254292	1	0	0	0	0	0	0
254292	2	0	0	0	0	0	0
254292	3	0	0	0	0	0	0
254292	4	0	0	0	0	0	0
254292	5	0	0	0	0	0	0
254292	6	0	0	0	0	0	0
254292	7	0	0	0	0	0	0
254293	1	0	0	0	0	1	1
254293	2	0	0	0	0	0	0
254293	3	0	0	0	0	0	0
254293	4	0	0	0	0	1	2
254293	5	0	0	0	0	0	1
254293	6	0	0	0	0	0	2
254293	7	0	0	0	0	0	0
254294	1	0	0	0	0	0	1
254294	2	0	0	0	0	0	0
254294	3	0	0	0	0	0	0
254294	4	0	0	0	0	0	0
254294	5	0	0	0	0	0	0
254294	6	0	0	0	0	0	1
254294	7	0	0	0	0	0	0
254295	1	0	0	0	0	0	0
254295	2	0	0	0	0	0	0
254295	3	0	0	0	0	0	2
254295	4	0	0	0	0	0	0
254295	5	0	0	0	0	1	1
254295	6	0	0	0	0	0	0
254295	7	0	0	0	0	0	0
254296	1	0	0	0	0	0	0
254296	2	0	0	0	0	0	0
254296	3	0	0	0	0	0	0
254296	4	0	0	0	0	0	1
254296	5	0	0	0	0	1	3
254296	6	0	0	0	0	0	0
254296	7	0	0	0	0	0	1
254297	1	0	0	0	0	1	1
254297	2	0	0	0	0	1	1
254297	3	0	0	0	0	1	1
254297	4	0	0	0	0	1	1
254297	5	0	0	0	0	1	1
254297	6	0	0	0	0	1	1
254297	7	0	0	0	0	1	1
254298	1	0	0	0	0	0	0
254298	2	0	0	0	0	1	1
254298	3	0	0	0	0	0	0
254298	4	0	0	0	0	1	1
254298	5	0	0	0	0	0	0
254298	6	0	0	0	0	0	0
254298	7	0	0	0	0	0	0
254299	1	0	0	0	0	0	0
254299	2	0	0	0	0	0	0
254299	3	0	0	0	0	0	0
254299	4	0	0	0	0	0	0
254299	5	0	0	0	0	0	0
254299	6	0	0	0	0	0	0
254299	7	0	0	0	0	0	0
254300	1	1	0	0	0	1	1
254300	2	1	0	0	0	1	1
254300	3	0	0	1	0	3	3
254300	4	0	0	0	0	0	1
254300	5	1	0	0	0	3	3
254300	6	1	0	0	0	3	3
254300	7	1	0	0	0	1	1
254301	1	1	1	0	0	1	1
254301	2	1	0	1	0	2	2
254301	3	0	0	0	0	0	0
254301	4	0	0	0	0	2	2
254301	5	1	1	0	0	1	1
254301	6	1	0	1	0	2	2
254301	7	1	1	0	0	1	1
254302	1	0	0	0	0	0	0
254302	2	0	0	0	0	0	0
254302	3	0	0	0	0	0	0
254302	4	0	0	0	0	0	0
254302	5	0	0	0	0	0	0
254302	6	0	0	0	0	1	1
254302	7	0	0	0	0	1	1
254303	1	0	0	0	0	1	1
254303	2	0	0	0	0	1	1
254303	3	0	0	0	0	0	0
254303	4	0	0	0	0	0	2
254303	5	0	0	0	0	2	2
254303	6	0	0	0	0	0	0
254303	7	0	0	0	0	0	0
254304	1	0	0	0	0	2	2
254304	2	0	0	0	0	2	2
254304	3	0	0	0	0	2	3
254304	4	0	0	0	0	3	6
254304	5	0	0	0	0	3	3
254304	6	0	0	0	0	0	0
254304	7	0	0	0	0	1	1
254305	1	1	0	0	0	1	3
254305	2	1	0	0	0	1	1
254305	3	1	0	0	0	2	2
254305	4	1	0	0	0	1	1
254305	5	1	0	0	0	2	2
254305	6	0	0	1	0	3	5
254305	7	0	0	0	0	1	2
254306	1	0	0	0	0	0	0
254306	2	0	0	0	0	1	1
254306	3	0	0	0	0	1	2
254306	4	0	0	0	0	1	2
254306	5	0	0	0	0	0	2
254306	6	0	0	0	0	1	2
254306	7	0	0	0	0	0	0
254307	1	0	0	0	0	0	0
254307	2	0	0	0	0	0	0
254307	3	0	0	0	0	0	0
254307	4	0	0	0	0	1	3
254307	5	0	0	0	0	1	4
254307	6	0	0	0	0	0	1
254307	7	0	0	0	0	0	0
254308	1	0	1	0	0	0	0
254308	2	0	1	0	0	0	0
254308	3	0	1	0	0	0	0
254308	4	0	1	0	0	0	0
254308	5	0	1	0	0	0	0
254308	6	0	0	0	0	0	1
254308	7	0	0	0	0	1	1
254309	1	0	0	0	0	0	0
254309	2	0	0	0	0	0	0
254309	3	0	0	0	0	0	0
254309	4	0	0	0	0	0	0
254309	5	0	0	0	0	0	0
254309	6	0	0	0	0	0	0
254309	7	0	0	0	0	0	0
254310	1	0	0	0	0	2	2
254310	2	0	0	0	0	2	2
254310	3	0	0	0	0	1	1
254310	4	0	0	0	0	2	2
254310	5	0	0	0	0	2	2
254310	6	0	0	0	0	2	2
254310	7	0	0	0	0	2	2
254311	1	0	0	0	0	0	0
254311	2	0	0	0	0	0	0
254311	3	0	0	0	0	1	2
254311	4	0	0	0	0	1	1
254311	5	0	0	0	0	0	0
254311	6	0	0	0	0	1	1
254311	7	0	0	0	0	0	0
254312	1	2	0	0	0	3	4
254312	2	0	0	1	0	2	2
254312	3	0	0	0	0	0	0
254312	4	0	2	0	0	2	3
254312	5	0	2	0	0	1	2
254312	6	0	2	0	0	1	1
254312	7	0	2	0	0	1	1
254313	1	0	0	0	0	0	0
254313	2	0	0	0	0	0	0
254313	3	0	0	0	0	0	1
254313	4	0	0	0	0	0	0
254313	5	0	0	0	0	0	0
254313	6	0	0	0	0	0	0
254313	7	0	0	0	0	0	1
254314	1	0	0	0	0	0	0
254314	2	0	0	0	0	0	0
254314	3	0	0	0	0	0	0
254314	4	0	0	0	0	0	0
254314	5	0	0	0	0	0	0
254314	6	0	0	0	0	0	0
254314	7	0	0	0	0	0	0
254315	1	0	0	0	0	0	0
254315	2	0	0	0	0	0	0
254315	3	0	0	0	0	0	0
254315	4	0	0	0	0	0	0
254315	5	0	0	0	0	0	0
254315	6	0	0	0	0	0	0
254315	7	0	0	0	0	0	0
254316	1	0	0	0	0	1	1
254316	2	0	0	0	0	0	0
254316	3	0	0	0	0	0	0
254316	4	0	0	0	0	0	0
254316	5	0	0	0	0	0	0
254316	6	0	0	0	0	0	0
254316	7	0	0	0	0	0	0
254317	1	2	0	0	0	3	4
254317	2	2	0	0	0	3	3
254317	3	2	0	0	0	3	4
254317	4	0	0	0	0	0	4
254317	5	0	0	0	0	0	0
254317	6	2	0	0	0	3	6
254317	7	2	0	0	0	3	4
254318	1	0	0	0	0	0	0
254318	2	0	0	0	0	2	2
254318	3	0	0	0	0	0	0
254318	4	0	0	0	0	0	1
254318	5	0	0	0	0	0	1
254318	6	0	0	0	0	0	1
254318	7	0	0	0	0	1	2
254319	1	0	0	0	0	0	0
254319	2	0	0	0	0	0	0
254319	3	0	0	0	0	0	0
254319	4	0	0	0	0	0	0
254319	5	0	0	0	0	0	0
254319	6	0	0	0	0	0	0
254319	7	0	0	0	0	0	0
254320	1	1	0	0	0	2	2
254320	2	1	0	0	0	2	2
254320	3	1	0	0	0	2	2
254320	4	1	0	0	0	2	3
254320	5	0	0	0	0	0	1
254320	6	0	0	0	0	0	0
254320	7	1	0	0	0	1	1
254321	1	0	0	0	0	0	0
254321	2	0	0	0	0	0	0
254321	3	0	0	0	0	0	0
254321	4	0	0	0	0	0	1
254321	5	0	0	0	0	0	0
254321	6	0	0	0	0	0	0
254321	7	0	0	0	0	0	0
254322	1	0	0	0	0	0	0
254322	2	0	0	0	0	0	0
254322	3	0	0	0	0	0	0
254322	4	0	0	0	0	0	0
254322	5	0	0	0	0	0	0
254322	6	0	0	0	0	0	0
254322	7	0	0	0	0	0	0
254323	1	1	0	0	0	1	1
254323	2	0	0	1	0	2	2
254323	3	0	0	0	0	0	0
254323	4	1	0	0	0	1	1
254323	5	1	0	0	0	1	1
254323	6	1	0	0	0	1	1
254323	7	1	0	0	0	1	1
254324	1	0	0	0	0	0	0
254324	2	0	0	0	0	0	1
254324	3	0	0	0	0	0	0
254324	4	0	0	0	0	0	0
254324	5	0	0	0	0	0	0
254324	6	0	0	0	0	0	1
254324	7	0	0	0	0	0	0
254325	1	0	0	0	0	0	0
254325	2	0	0	0	0	0	0
254325	3	0	0	0	0	0	0
254325	4	0	0	0	0	0	0
254325	5	0	0	0	0	0	0
254325	6	0	0	0	0	0	0
254325	7	0	0	0	0	0	0
254326	1	0	0	0	0	2	2
254326	2	0	0	0	0	1	1
254326	3	0	0	0	0	1	2
254326	4	0	0	0	0	0	0
