hhno	logday	schml	pkdl	othl	mlwhl	midml	mlso
232305	1	0	0	0	0	4	4
232305	2	0	0	0	0	3	3
232305	3	0	1	0	0	3	3
232305	4	0	1	0	0	3	3
232305	5	0	0	0	0	4	4
232305	6	0	0	2	0	4	4
232305	7	0	1	1	0	3	4
232306	1	0	0	0	0	1	1
232306	2	0	0	0	0	0	0
232306	3	0	0	0	0	0	1
232306	4	0	0	0	0	2	2
232306	5	0	0	0	0	0	1
232306	6	0	0	0	0	0	0
232306	7	0	0	0	0	1	2
232307	1	0	0	0	0	0	0
232307	2	0	0	0	0	1	1
232307	3	0	0	0	0	0	0
232307	4	0	0	0	0	0	0
232307	5	0	0	0	0	0	0
232307	6	0	0	0	0	1	2
232307	7	0	0	0	0	0	0
232308	1	0	2	0	0	1	3
232308	2	0	0	0	0	1	4
232308	3	0	0	0	0	0	0
232308	4	0	1	0	0	0	0
232308	5	0	2	0	0	0	0
232308	6	0	2	0	0	0	0
232308	7	0	2	0	0	0	0
232309	1	0	0	0	0	1	3
232309	2	0	0	0	0	0	0
232309	3	0	0	0	0	2	2
232309	4	0	0	0	0	2	2
232309	5	0	0	0	0	2	2
232309	6	0	0	0	0	2	3
232309	7	0	0	0	0	2	5
232310	1	0	0	0	0	1	1
232310	2	0	0	0	0	1	2
232310	3	0	0	0	0	1	2
232310	4	0	0	0	0	0	1
232310	5	0	0	0	0	0	1
232310	6	0	0	0	0	0	2
232310	7	0	0	0	0	1	2
232311	1	0	0	0	0	0	1
232311	2	0	0	0	0	0	0
232311	3	0	0	0	0	0	0
232311	4	0	0	0	0	0	0
232311	5	0	0	0	0	0	0
232311	6	0	0	0	0	0	0
232311	7	0	0	0	0	0	0
232312	1	0	0	1	0	3	6
232312	2	0	1	0	0	1	1
232312	3	0	1	0	0	1	4
232312	4	0	0	0	0	0	2
232312	5	0	0	0	0	1	2
232312	6	0	1	0	0	2	5
232312	7	0	1	0	0	1	2
232313	1	0	0	0	0	4	5
232313	2	0	1	0	0	0	0
232313	3	0	1	0	0	2	2
232313	4	0	0	0	0	4	6
232313	5	0	0	0	0	4	8
232313	6	0	1	0	0	2	2
232313	7	0	1	0	0	2	3
232314	1	0	0	0	0	0	0
232314	2	0	0	0	0	0	0
232314	3	0	0	0	0	0	0
232314	4	0	0	0	0	0	0
232314	5	0	0	0	0	0	0
232314	6	0	0	0	0	0	0
232314	7	0	0	0	0	0	0
232315	1	0	0	0	0	3	6
232315	2	2	0	0	0	3	5
232315	3	2	0	0	0	3	4
232315	4	0	0	0	0	0	4
232315	5	0	0	0	0	0	0
232315	6	0	0	0	0	3	5
232315	7	2	0	0	0	3	4
232316	1	0	0	0	0	2	2
232316	2	0	0	0	0	0	2
232316	3	0	0	0	0	0	2
232316	4	0	0	0	0	1	3
232316	5	0	0	0	0	0	0
232316	6	0	0	0	0	0	0
232316	7	0	0	0	0	0	0
232317	1	0	0	0	0	0	0
232317	2	0	0	0	0	0	0
232317	3	0	0	0	0	0	0
232317	4	0	0	0	0	0	0
232317	5	0	0	0	0	0	0
232317	6	0	0	0	0	0	0
232317	7	0	0	0	0	0	0
232318	1	0	0	0	0	0	0
232318	2	0	0	0	0	0	0
232318	3	0	0	0	0	0	0
232318	4	0	0	0	0	0	0
232318	5	0	0	0	0	0	0
232318	6	0	0	0	0	0	0
232318	7	0	0	0	0	0	0
232319	1	1	0	0	0	1	1
232319	2	1	0	0	0	1	1
232319	3	1	0	0	0	1	3
232319	4	1	0	1	0	3	9
232319	5	0	0	0	0	3	9
232319	6	0	0	0	0	2	2
232319	7	1	0	0	0	1	1
232320	1	0	0	0	0	1	1
232320	2	0	0	0	0	0	0
232320	3	0	0	0	0	1	1
232320	4	0	0	0	0	1	1
232320	5	0	0	0	0	0	0
232320	6	0	0	0	0	1	1
232320	7	0	0	0	0	0	0
232321	1	0	0	0	0	3	3
232321	2	0	0	0	0	1	1
232321	3	0	0	0	0	0	3
232321	4	0	0	0	0	0	0
232321	5	0	0	0	0	0	3
232321	6	0	0	0	0	0	0
232321	7	0	0	0	0	2	5
232322	1	0	0	0	0	1	1
232322	2	0	0	0	0	0	0
232322	3	0	0	0	0	1	1
232322	4	0	0	0	0	2	2
232322	5	0	0	0	0	1	1
232322	6	0	0	0	0	0	0
232322	7	0	0	0	0	1	1
232323	1	0	0	0	0	1	3
232323	2	0	0	0	0	1	3
232323	3	0	0	0	0	1	2
232323	4	0	0	0	0	2	4
232323	5	0	0	0	0	0	0
232323	6	0	0	0	0	1	3
232323	7	0	0	0	0	1	2
232324	1	0	0	0	0	0	1
232324	2	0	0	0	0	0	0
232324	3	0	0	0	0	0	1
232324	4	0	0	0	0	0	1
232324	5	0	0	0	0	0	1
232324	6	0	0	0	0	0	1
232324	7	0	0	0	0	0	1
232325	1	0	0	0	0	1	3
232325	2	0	0	0	0	1	3
232325	3	0	0	0	0	1	3
232325	4	0	0	0	0	1	3
232325	5	0	0	0	0	1	3
232325	6	0	0	0	0	1	3
232325	7	0	0	0	0	1	3
232326	1	0	0	0	0	0	1
232326	2	0	0	0	0	0	1
232326	3	0	0	0	0	0	0
232326	4	0	0	0	0	0	1
232326	5	0	0	0	0	0	1
232326	6	0	0	0	0	0	1
232326	7	0	0	0	0	0	1
232327	1	0	0	0	0	0	0
232327	2	0	0	0	0	0	0
232327	3	0	0	0	0	0	0
232327	4	0	0	0	0	0	0
232327	5	0	0	0	0	0	0
232327	6	0	0	0	0	0	0
232327	7	0	0	0	0	0	0
232328	1	0	0	0	0	0	0
232328	2	0	0	0	0	0	0
232328	3	0	0	0	0	0	0
232328	4	0	0	0	0	0	0
232328	5	0	0	0	0	0	0
232328	6	0	0	0	0	0	0
232328	7	0	0	0	0	0	0
232329	1	0	0	0	0	0	0
232329	2	0	0	0	0	0	0
232329	3	0	0	0	0	0	0
232329	4	0	0	0	0	0	0
232329	5	0	0	0	0	0	0
232329	6	0	0	0	0	0	0
232329	7	0	0	0	0	0	0
232330	1	0	0	0	0	0	0
232330	2	0	0	0	0	0	0
232330	3	0	0	0	0	0	0
232330	4	0	0	0	0	0	0
232330	5	0	0	0	0	0	0
232330	6	0	0	0	0	0	0
232330	7	0	0	0	0	0	0
232331	1	1	0	0	0	1	1
232331	2	1	0	0	0	1	1
232331	3	1	0	0	0	1	1
232331	4	0	0	0	0	0	0
232331	5	0	0	0	0	0	0
232331	6	1	0	0	0	1	1
232331	7	1	0	0	0	1	1
232332	1	0	0	0	0	0	0
232332	2	0	0	0	0	0	0
232332	3	0	0	0	0	0	0
232332	4	0	0	0	0	0	0
232332	5	0	0	0	0	0	0
232332	6	0	0	0	0	0	0
232332	7	0	0	0	0	0	0
232333	1	0	0	0	0	0	0
232333	2	0	0	0	0	0	0
232333	3	0	0	0	0	0	0
232333	4	0	0	0	0	0	0
232333	5	0	0	0	0	0	0
232333	6	0	0	0	0	0	0
232333	7	0	0	0	0	0	0
232334	1	0	0	0	0	0	0
232334	2	0	0	0	0	0	0
232334	3	0	0	0	0	0	0
232334	4	0	0	0	0	0	0
232334	5	0	0	0	0	0	0
232334	6	0	0	0	0	0	0
232334	7	0	0	0	0	0	0
232335	1	0	0	0	0	0	0
232335	2	0	0	0	0	0	0
232335	3	0	0	0	0	0	0
232335	4	0	0	0	0	0	0
232335	5	0	0	0	0	0	0
232335	6	0	0	0	0	0	0
232335	7	0	0	0	0	0	0
232336	1	0	0	0	0	0	0
232336	2	0	0	0	0	0	0
232336	3	0	0	0	0	0	0
232336	4	0	0	0	0	0	0
232336	5	0	0	0	0	0	0
232336	6	0	0	0	0	0	0
232336	7	0	0	0	0	0	0
232337	1	0	0	0	0	0	0
232337	2	0	0	0	0	0	0
232337	3	0	0	0	0	0	0
232337	4	0	0	0	0	0	0
232337	5	0	0	0	0	0	0
232337	6	0	0	0	0	0	0
232337	7	0	3	0	0	0	0
232338	1	0	0	0	0	0	0
232338	2	0	0	0	0	0	0
232338	3	0	0	0	0	0	0
232338	4	0	0	0	0	0	0
232338	5	0	0	0	0	2	2
232338	6	0	0	0	0	0	0
232338	7	0	0	0	0	0	0
232339	1	0	0	0	0	0	0
232339	2	0	0	0	0	0	0
232339	3	0	0	0	0	0	0
232339	4	0	0	0	0	0	0
232339	5	0	0	0	0	0	0
232339	6	0	0	0	0	0	0
232339	7	0	0	0	0	0	0
