hhno	visgpno	sex	age	occ	soc	dact	nbalvis
190001	4	2	0	9995		0	33
190003	5	1	0	9995		0	5
190003	6	2	0	9995		0	5
190003	7	1	1	9985		0	5
190003	8	1	1	9985		0	5
190007	3	1	0	9995		0	21
190008	3	1	0	9995		0	3
190011	2	2	0	9995		0	20
190012	3	1	0	9995		0	3
190014	5	1	0	9995		0	4
190017	5	2	0	9995		0	4
190018	2	2	0	9995		0	3
190020	3	1	0	9995		0	3
190020	4	2	0	9995		0	3
190026	3	1	0	9995		0	7
190026	4	2	0	9995		0	15
190026	5	1	1	9985		0	15
190029	2	2	1	9985		0	3
190033	5	2	1	9985		0	7
190036	5	1	0	9995		0	42
190037	5	2	0	9995		0	14
190037	6	1	0	9995		0	25
190037	7	1	1	9985		0	7
190037	8	2	1	9985		0	7
190040	6	1	0	9995		0	40
190040	7	2	1	9985		0	4
190040	8	2	1	9985		0	7
190040	9	2	0	9995		0	3
190040	10	1	1	9985		0	3
190041	2	2	0	9995		0	7
190043	2	2	0	9995		0	4
190044	4	1	1	9985		0	21
190044	5	1	1	9985		0	7
190044	6	1	1	9985		0	11
190045	3	2	0	9995		0	15
190045	4	1	0	9995		0	4
190045	5	2	1	9985		0	4
190045	6	2	1	9985		0	4
190045	7	2	1	9985		0	4
190046	6	1	0	9995		0	10
190047	4	1	0	9995		0	14
190047	5	2	0	9995		0	14
190051	4	1	1	9985		0	24
190051	5	2	0	9995		0	4
190051	6	1	1	9985		0	4
190053	3	1	0	9995		0	7
190053	4	2	0	9995		0	7
190054	3	2	0	9995		0	5
190054	4	1	0	9995		0	10
190054	5	1	1	9985		0	5
190055	5	2	1	9985		0	7
190055	6	2	1	9985		0	7
190057	6	2	1	9985		0	6
190057	7	2	0	9995		0	5
190057	8	1	0	9995		0	5
190058	5	2	1	9985		0	14
190058	6	2	1	9985		0	11
190058	7	2	1	9985		0	7
190059	5	2	1	9995		0	6
190061	3	1	0	9995		0	33
190061	4	2	0	9995		0	21
190062	3	2	0	9995		0	31
190063	2	1	0	9995		0	22
190063	3	1	1	9985		0	7
190064	4	1	0	9995		0	36
190064	5	2	1	9985		0	3
190065	3	2	0	9995		0	4
190069	2	1	0	9995		0	5
190069	3	2	0	9995		0	41
190069	4	1	1	9985		0	5
190069	5	1	1	9985		0	7
190070	3	2	0	9995		0	24
190070	4	1	0	9995		0	16
190070	5	1	1	9985		0	5
190070	6	2	1	9985		0	4
190072	3	2	0	9995		0	9
190076	4	2	0	9995		0	15
190079	5	2	1	9985		0	21
190079	6	2	0	9995		0	22
190079	7	1	0	9995		0	18
190080	3	1	0	9995		0	28
190080	4	2	0	9995		0	28
190081	3	1	0	9995		0	11
190081	4	2	0	9995		0	11
190081	5	2	1	9985		0	4
190084	5	2	0	9995		0	11
190084	6	1	0	9995		0	7
190084	7	1	1	9985		0	11
190084	8	2	1	9985		0	11
190084	9	1	1	9985		0	11
190085	3	2	0	9995		0	30
190087	5	2	1	9985		0	7
190088	5	2	0	9995		0	19
190088	6	1	0	9995		0	10
190088	7	1	1	9985		0	2
190088	8	1	1	9985		0	2
190088	9	1	1	9985		0	2
190089	5	1	0	9995		0	20
190090	4	2	1	9985		0	14
190090	5	1	1	9985		0	5
190097	5	2	0	9995		0	4
190097	6	1	0	9995		0	4
190097	7	2	1	9985		0	4
190097	8	1	1	9985		0	4
190100	5	1	1	9995		0	7
190102	4	2	0	9995		0	12
190102	5	1	0	9995		0	4
190103	4	2	1	9985		0	7
190104	5	2	0	9995		0	43
190104	6	1	0	9995		0	50
190105	5	2	0	9995		0	4
190107	4	2	0	9995		0	20
190109	2	1	0	9995		0	7
190112	3	1	0	9995		0	5
190112	4	2	0	9995		0	5
190113	3	1	0	9995		0	18
190115	5	1	0	9995		0	16
190115	6	2	0	9995		0	35
190116	5	1	1	9985		0	11
190120	4	1	0	9995		0	9
190120	5	2	0	9995		0	9
190122	6	1	1	9985		0	10
190124	3	1	0	9995		0	4
190124	4	2	0	9995		0	4
190124	5	2	1	9995		0	4
190124	6	1	1	9985		0	4
190125	2	1	0	9995		0	4
190125	3	2	0	9995		0	4
190127	4	1	0	9995		0	7
190127	5	2	0	9995		0	7
190131	2	1	0	9995		0	7
190131	3	2	0	9995		0	7
190134	2	2	0	9995		0	14
190135	3	1	0	9995		0	14
190135	4	2	0	9995		0	43
190136	3	2	0	9995		0	7
190138	5	2	1	9985		0	4
190138	6	2	0	9995		0	7
190142	4	2	0	9995		0	4
190147	4	2	0	9995		0	44
190152	4	1	0	9995		0	30
190152	5	2	0	9995		0	14
190152	6	1	1	9985		0	13
190152	7	2	1	9985		0	4
190152	8	1	1	9985		0	9
190154	3	1	0	9995		0	11
190154	4	2	0	9995		0	11
190154	5	1	1	9985		0	25
190156	2	1	0	9995		0	4
190156	3	2	0	9995		0	9
190158	3	2	1	9985		0	7
190158	4	1	1	9985		0	7
190158	5	2	1	9985		0	18
190158	6	1	0	9995		0	18
190158	7	2	0	9995		0	7
190159	4	1	1	9985		0	4
190162	3	1	0	9995		0	11
190162	4	1	1	9995		0	25
190162	5	2	0	9985		0	7
190163	3	2	0	9995		0	29
190165	4	2	0	9985		0	14
190166	4	2	0	9995		0	19
190166	5	1	1	9985		0	19
190166	6	1	0	9995		0	15
190168	4	2	0	9995		0	4
190168	5	1	1	9985		0	4
190168	6	1	0	9995		0	4
190170	4	1	0	9995		0	34
190170	5	2	0	9995		0	7
190171	6	2	0	9995		0	8
190171	7	1	0	9995		0	4
190174	3	1	0	9995		0	7
190174	4	2	0	9995		0	7
190176	4	2	0	9995		0	12
190176	5	2	1	9985		0	7
190176	6	2	1	9985		0	5
190176	7	1	1	9985		0	5
190176	8	1	0	9995		0	7
190176	9	2	1	9985		0	7
190178	7	1	0	9995		0	7
190179	3	2	0	9995		0	4
190180	6	1	0	9995		0	55
190180	7	2	1	9985		0	25
190180	8	2	1	9985		0	13
190181	2	2	1	9985		0	10
190181	3	1	1	9985		0	10
190181	4	2	0	9995		0	13
190181	5	1	0	9995		0	13
190181	6	2	1	9985		0	5
190181	7	2	1	9985		0	5
190181	8	1	1	9985		0	4
190183	2	2	1	9985		0	4
190183	3	2	0	9995		0	4
190183	4	1	0	9995		0	4
190185	5	1	0	9995		0	7
190185	6	2	0	9995		0	7
190186	3	2	0	9995		0	3
190186	4	2	1	9985		0	2
190186	5	2	1	9985		0	2
190187	2	2	0	9995		0	6
190187	3	1	0	9995		0	6
190190	2	1	0	9995		0	4
190194	2	1	0	9995		0	7
190194	3	2	0	9995		0	14
190197	4	1	0	9995		0	5
190197	5	2	0	9995		0	13
190197	6	1	1	9985		0	5
190197	7	2	1	9995		0	5
190197	8	2	1	9985		0	5
190197	9	2	1	9985		0	7
190200	3	1	0	9995		0	29
190200	4	2	0	9995		0	34
190200	5	2	1	9985		0	34
190210	3	2	0	9995		0	12
190213	2	2	0	9995		0	14
190213	3	1	0	9995		0	7
190213	4	2	1	9985		0	7
190214	2	2	0	9995		0	100
190214	3	2	0	9995		0	72
190215	3	2	0	9995		0	11
190216	3	2	1	9985		0	17
190216	4	2	1	9985		0	17
190217	4	2	1	9985		0	7
190218	4	1	0	9995		0	7
190218	5	2	0	9995		0	7
190223	4	1	0	9995		0	3
190223	5	2	0	9995		0	3
190223	6	2	1	9985		0	4
190226	3	1	0	9995		0	8
190233	2	2	1	9985		0	64
190234	3	2	0	9995		0	14
190235	4	2	0	9995		0	24
190237	3	1	0	9995		0	41
190238	2	2	0	9995		0	4
190241	2	2	1	9985		0	23
190241	3	2	1	9985		0	7
190241	4	1	1	9985		0	20
190242	3	1	0	9995		0	4
190242	4	1	1	9985		0	4
190242	5	1	1	9985		0	4
190244	2	1	0	9995		0	7
190247	2	2	0	9995		0	7
190249	3	1	1	9985		0	5
190249	4	2	1	9995		0	5
190250	2	2	0	9995		0	7
190251	3	2	0	9995		0	2
190251	4	2	1	9985		0	2
190254	4	1	0	9995		0	7
190254	5	1	1	9995		0	7
190256	2	2	0	9995		0	15
190256	3	1	0	9995		0	10
190257	6	1	0	9995		0	14
190257	7	2	0	9995		0	7
190261	4	1	0	9995		0	18
190261	5	2	0	9995		0	11
190261	6	2	1	9985		0	14
190261	7	2	1	9985		0	14
190262	3	2	0	9995		0	56
190262	4	1	0	9995		0	10
190262	5	1	1	9985		0	11
190262	6	1	1	9985		0	11
190264	6	2	0	9995		0	18
190264	7	1	0	9995		0	11
190265	5	1	0	9995		0	11
190268	4	2	0	9995		0	33
190269	3	1	1	9985		0	24
190269	4	2	1	9985		0	24
190269	5	1	1	9985		0	10
190272	6	1	0	9995		0	85
190272	7	2	0	9995		0	72
190272	8	2	1	9985		0	40
190272	9	1	1	9985		0	5
190272	10	2	1	9985		0	7
190276	4	1	0	9995		0	8
190277	3	1	0	9995		0	11
190277	4	2	0	9995		0	11
190280	4	1	0	9995		0	3
190280	5	2	1	9985		0	3
190280	6	2	0	9995		0	48
190283	4	1	0	9995		0	7
190284	5	2	0	9995		0	8
190284	6	1	0	9995		0	4
190284	7	1	1	9985		0	4
190285	4	1	0	9995		0	5
190285	5	2	0	9995		0	14
190285	6	2	1	9985		0	4
190285	7	2	1	9985		0	2
190286	3	1	0	9995		0	7
190286	4	2	0	9995		0	7
190288	4	2	1	9985		0	4
190288	5	1	1	9985		0	4
190288	6	1	1	9985		0	4
190289	4	1	0	9995		0	5
190289	5	2	0	9995		0	5
190290	5	1	0	9995		0	7
190290	6	2	0	9995		0	7
190293	6	1	1	9985		0	5
190293	7	2	0	9995		0	9
190299	5	1	0	9995		0	8
190299	6	2	0	9995		0	2
190303	3	2	0	9995		0	16
190303	4	1	0	9995		0	4
190305	4	1	0	9995		0	11
190307	4	1	0	9995		0	5
190314	3	2	1	9985		0	33
190314	4	1	1	9985		0	25
190314	5	1	0	9995		0	7
190315	3	1	0	9995		0	8
190315	4	2	0	9995		0	25
190315	5	2	1	9985		0	8
190315	6	2	1	9985		0	4
190319	5	1	1	9995		0	21
190319	6	2	0	9995		0	4
190319	7	2	1	9985		0	4
190319	8	2	1	9985		0	4
190322	3	1	0	9995		0	3
190322	4	2	0	9995		0	3
190322	5	1	1	9985		0	11
190322	6	2	1	9985		0	11
190323	2	1	1	9985		0	28
190323	3	1	1	9985		0	35
190323	4	2	0	9995		0	38
190323	5	2	1	9985		0	14
190323	6	2	1	9985		0	14
190324	4	2	0	9995		0	17
190326	6	2	0	9995		0	9
190326	7	2	1	9985		0	5
190326	8	2	1	9995		0	12
190326	9	2	1	9985		0	4
190327	4	2	0	9995		0	18
190327	5	1	1	9985		0	4
190328	4	1	0	9995		0	2
190328	5	2	0	9995		0	2
190329	5	2	1	9985		0	9
190330	5	2	0	9995		0	4
190330	6	2	1	9985		0	4
190330	7	2	1	9985		0	4
190331	3	1	0	9995		0	21
190333	3	1	1	9985		0	14
190333	4	1	1	9985		0	14
190336	3	1	0	9995		0	4
190338	4	2	0	9995		0	10
190339	6	2	0	9995		0	12
190339	7	1	1	9985		0	4
190339	8	1	0	9995		0	9
190340	3	2	0	9995		0	60
190340	4	2	1	9985		0	42
190340	5	2	1	9985		0	42
190342	2	2	0	9995		0	29
190344	5	2	0	9995		0	4
190345	3	2	0	9995		0	18
190345	4	1	0	9995		0	5
190346	3	2	1	9985		0	54
190346	4	2	0	9995		0	47
190352	5	1	0	9995		0	9
190352	6	2	0	9995		0	9
190352	7	2	1	9985		0	9
190352	8	2	1	9985		0	9
190353	3	2	0	9995		0	9
190353	4	1	0	9995		0	2
190353	5	2	1	9985		0	2
190353	6	2	1	9985		0	2
190353	7	1	1	9985		0	2
190356	5	1	0	9995		0	11
190358	3	1	0	9995		0	15
190359	3	1	0	9995		0	15
190359	4	2	0	9995		0	15
190359	5	2	1	9985		0	15
190359	6	1	1	9985		0	15
190362	2	1	0	9995		0	7
190362	3	2	0	9995		0	14
190363	5	2	0	9995		0	4
190363	6	2	1	9985		0	4
190364	4	2	0	9995		0	3
190369	4	2	0	9995		0	7
190372	5	2	0	9995		0	7
190373	4	2	0	9995		0	10
190374	2	1	0	9995		0	37
190374	3	2	0	9995		0	4
190374	4	1	1	9985		0	11
190374	5	2	1	9985		0	4
190374	6	1	1	9985		0	4
190374	7	1	1	9985		0	4
190376	5	2	0	9995		0	14
190376	6	1	0	9995		0	7
190380	5	1	0	9995		0	26
