hhno	logday	schml	pkdl	othl	mlwhl	midml	mlso
240820	1	0	0	0	0	0	0
240820	2	0	0	0	0	0	0
240820	3	0	0	0	0	0	0
240820	4	0	0	0	0	0	0
240820	5	0	0	0	0	0	0
240820	6	0	0	0	0	0	0
240820	7	0	0	0	0	0	0
240821	1	0	0	0	0	0	0
240821	2	0	0	0	0	0	0
240821	3	0	0	0	0	0	0
240821	4	0	0	0	0	0	0
240821	5	0	0	0	0	0	0
240821	6	0	0	0	0	0	0
240821	7	0	0	0	0	0	0
240822	1	1	0	0	0	1	1
240822	2	1	0	0	0	1	1
240822	3	1	0	0	0	1	1
240822	4	1	0	0	0	1	1
240822	5	0	0	0	0	0	0
240822	6	0	0	0	0	0	1
240822	7	0	0	1	0	3	3
240823	1	0	0	0	0	1	1
240823	2	0	0	0	0	1	1
240823	3	0	0	0	0	0	1
240823	4	0	0	0	0	2	2
240823	5	0	0	0	0	0	0
240823	6	0	0	0	0	1	1
240823	7	0	0	0	0	0	0
240824	1	0	0	0	0	0	0
240824	2	0	0	0	0	0	0
240824	3	0	0	0	0	0	0
240824	4	0	0	0	0	0	0
240824	5	0	0	0	0	0	0
240824	6	0	0	0	0	0	0
240824	7	0	0	0	0	0	0
240825	1	0	0	0	0	0	0
240825	2	0	0	0	0	0	2
240825	3	0	0	0	0	2	4
240825	4	0	0	0	0	0	0
240825	5	0	0	0	0	2	4
240825	6	0	0	0	0	2	4
240825	7	0	0	0	0	0	0
240826	1	0	0	0	0	0	0
240826	2	0	0	0	0	0	0
240826	3	0	0	0	0	0	0
240826	4	0	0	0	0	0	0
240826	5	0	0	0	0	0	0
240826	6	0	0	0	0	0	0
240826	7	0	0	0	0	0	0
240827	1	0	0	0	0	0	0
240827	2	0	0	0	0	0	1
240827	3	0	0	0	0	0	0
240827	4	0	0	0	0	0	0
240827	5	0	0	0	0	1	1
240827	6	0	0	0	0	1	2
240827	7	0	0	0	0	0	0
240828	1	1	0	0	0	2	2
240828	2	1	0	0	0	2	2
240828	3	1	0	0	0	3	3
240828	4	1	0	0	0	3	3
240828	5	1	0	0	0	3	3
240828	6	0	0	0	0	2	2
240828	7	0	0	0	0	0	0
240829	1	2	0	0	0	3	4
240829	2	2	0	0	0	4	5
240829	3	0	0	2	0	3	3
240829	4	0	0	0	0	0	0
240829	5	2	0	0	0	4	5
240829	6	2	0	0	0	4	5
240829	7	2	0	0	0	4	5
240830	1	0	0	0	0	2	2
240830	2	0	0	0	0	2	2
240830	3	0	0	0	0	0	0
240830	4	0	0	0	0	0	0
240830	5	0	0	0	0	0	0
240830	6	0	0	0	0	2	2
240830	7	0	0	0	0	2	2
240831	1	0	0	0	0	0	0
240831	2	0	0	0	0	0	0
240831	3	0	0	0	0	0	0
240831	4	0	0	0	0	0	0
240831	5	0	0	0	0	0	0
240831	6	0	0	0	0	0	0
240831	7	0	0	0	0	0	0
240832	1	0	0	0	0	0	0
240832	2	0	0	0	0	0	0
240832	3	0	0	0	0	0	0
240832	4	0	0	0	0	0	0
240832	5	0	0	0	0	1	1
240832	6	0	0	0	0	0	0
240832	7	0	0	0	0	0	0
240833	1	0	0	0	0	0	0
240833	2	0	0	0	0	0	3
240833	3	0	0	0	0	2	2
240833	4	0	0	0	0	0	0
240833	5	0	0	0	0	0	0
240833	6	0	0	0	0	1	1
240833	7	0	0	0	0	0	0
240834	1	0	0	0	0	1	1
240834	2	0	0	0	0	0	0
240834	3	0	0	0	0	0	0
240834	4	0	0	0	0	0	0
240834	5	1	0	0	0	2	2
240834	6	1	1	0	0	2	2
240834	7	1	1	0	0	2	2
240835	1	0	0	0	0	0	0
240835	2	0	0	0	0	0	0
240835	3	0	0	0	0	0	0
240835	4	0	0	0	0	0	0
240835	5	0	0	0	0	1	1
240835	6	0	0	0	0	1	1
240835	7	0	0	0	0	1	1
240836	1	0	0	0	0	0	0
240836	2	0	0	0	0	0	0
240836	3	0	0	0	0	0	0
240836	4	0	0	0	0	0	0
240836	5	0	0	0	0	0	0
240836	6	0	0	0	0	0	0
240836	7	0	0	0	0	0	0
240837	1	0	0	0	0	0	0
240837	2	0	0	0	0	0	0
240837	3	0	0	0	0	0	0
240837	4	0	0	0	0	0	0
240837	5	0	0	0	0	0	0
240837	6	0	0	0	0	0	0
240837	7	0	0	0	0	0	0
240838	1	2	0	1	0	4	4
240838	2	3	0	0	0	3	5
240838	3	3	0	0	0	3	3
240838	4	0	0	0	0	0	3
240838	5	0	0	1	0	3	3
240838	6	3	0	0	0	4	4
240838	7	3	0	0	0	3	7
240839	1	0	0	0	0	1	1
240839	2	0	0	0	0	0	0
240839	3	0	0	0	0	1	1
240839	4	0	0	0	0	0	2
240839	5	0	0	0	0	0	0
240839	6	0	0	0	0	1	1
240839	7	0	0	0	0	2	2
240840	1	0	0	0	0	0	0
240840	2	0	0	0	0	0	0
240840	3	0	0	0	0	0	0
240840	4	0	0	0	0	2	2
240840	5	0	0	0	0	0	0
240840	6	0	0	0	0	2	2
240840	7	0	0	0	0	0	0
240841	1	0	0	0	0	0	0
240841	2	0	0	0	0	0	0
240841	3	0	0	0	0	0	0
240841	4	0	0	0	0	0	0
240841	5	0	0	0	0	0	0
240841	6	0	0	0	0	0	0
240841	7	0	0	0	0	1	2
240842	1	0	0	0	0	0	0
240842	2	0	0	0	0	0	0
240842	3	0	0	0	0	0	0
240842	4	0	0	0	0	0	0
240842	5	0	0	0	0	1	1
240842	6	0	0	0	0	1	2
240842	7	0	0	0	0	0	1
240843	1	0	0	0	0	0	0
240843	2	0	0	0	0	0	0
240843	3	0	0	0	0	0	0
240843	4	0	0	0	0	0	0
240843	5	0	0	0	0	0	0
240843	6	0	0	0	0	0	0
240843	7	0	0	0	0	0	0
240844	1	0	0	0	0	1	1
240844	2	0	0	0	0	1	1
240844	3	0	0	0	0	1	1
240844	4	0	0	0	0	1	1
240844	5	0	0	0	0	1	1
240844	6	0	0	0	0	0	0
240844	7	0	0	0	0	0	0
240845	1	0	0	0	0	0	0
240845	2	0	0	0	0	0	0
240845	3	0	0	0	0	0	0
240845	4	0	0	0	0	3	6
240845	5	0	0	0	0	2	4
240845	6	0	0	0	0	2	4
240845	7	0	0	0	0	0	0
240846	1	0	0	0	0	1	1
240846	2	0	0	0	0	2	2
240846	3	0	0	0	0	1	3
240846	4	0	0	0	0	0	0
240846	5	0	0	0	0	1	1
240846	6	0	0	0	0	1	1
240846	7	0	0	0	0	1	1
240847	1	0	0	0	0	0	0
240847	2	0	0	0	0	1	2
240847	3	0	0	0	0	1	2
240847	4	0	0	0	0	0	0
240847	5	0	0	0	0	0	0
240847	6	0	0	0	0	0	0
240847	7	0	0	0	0	0	0
240848	1	3	0	0	0	3	3
240848	2	3	0	0	0	3	3
240848	3	3	0	0	0	3	3
240848	4	3	0	0	0	3	3
240848	5	0	0	0	0	0	0
240848	6	0	0	0	0	0	0
240848	7	3	0	0	0	3	3
240849	1	0	0	0	0	0	0
240849	2	0	0	0	0	0	0
240849	3	0	0	0	0	0	0
240849	4	0	0	0	0	0	0
240849	5	0	0	0	0	0	0
240849	6	0	0	0	0	0	0
240849	7	0	0	0	0	0	0
240850	1	0	0	0	0	0	0
240850	2	0	0	0	0	0	0
240850	3	0	0	0	0	0	0
240850	4	0	0	0	0	0	0
240850	5	0	0	0	0	2	2
240850	6	0	0	0	0	1	2
240850	7	0	0	0	0	0	0
240851	1	0	0	0	0	0	0
240851	2	0	0	0	0	0	0
240851	3	0	0	0	0	0	0
240851	4	0	0	0	0	0	0
240851	5	0	0	0	0	0	0
240851	6	0	0	0	0	1	1
240851	7	0	0	0	0	1	1
240852	1	0	0	0	0	0	2
240852	2	0	0	0	0	1	1
240852	3	0	0	0	0	0	1
240852	4	0	0	0	0	2	2
240852	5	0	0	0	0	0	0
240852	6	0	0	0	0	0	2
240852	7	0	0	0	0	0	0
240853	1	0	0	0	0	0	0
240853	2	0	0	0	0	0	0
240853	3	0	0	0	0	0	0
240853	4	0	0	0	0	0	2
240853	5	0	0	0	0	0	0
240853	6	0	0	0	0	0	0
240853	7	0	0	0	0	0	0
240854	1	0	0	0	0	0	0
240854	2	0	0	0	0	0	0
240854	3	0	0	0	0	0	0
240854	4	0	0	0	0	0	0
240854	5	0	0	0	0	0	0
240854	6	0	0	0	0	0	0
240854	7	0	0	0	0	0	0
240855	1	0	0	0	0	0	0
240855	2	0	0	0	0	0	0
240855	3	0	0	0	0	1	1
240855	4	0	0	0	0	1	1
240855	5	0	0	0	0	0	0
240855	6	0	0	0	0	0	0
240855	7	0	0	0	0	0	0
240856	1	0	0	0	0	0	0
240856	2	0	0	0	0	0	0
240856	3	0	0	0	0	0	0
240856	4	0	0	0	0	0	0
240856	5	0	0	0	0	0	0
240856	6	0	0	0	0	1	1
240856	7	0	0	0	0	0	0
240857	1	0	0	0	0	1	1
240857	2	0	0	0	0	2	2
240857	3	0	0	0	0	1	3
240857	4	0	0	0	0	2	3
240857	5	0	0	0	0	2	4
240857	6	0	0	0	0	1	2
240857	7	0	0	0	0	1	4
240858	1	0	0	0	0	2	2
240858	2	0	0	0	0	0	0
240858	3	0	0	0	0	0	0
240858	4	1	0	0	0	1	1
240858	5	1	0	0	0	1	1
240858	6	1	0	0	0	1	1
240858	7	1	0	0	0	1	1
240859	1	0	0	0	0	0	0
240859	2	0	0	0	0	0	0
240859	3	0	0	0	0	0	0
240859	4	0	0	0	0	0	0
240859	5	0	0	0	0	0	0
240859	6	0	0	0	0	0	0
240859	7	0	0	0	0	0	0
240860	1	0	0	0	0	0	0
240860	2	0	0	0	0	0	0
240860	3	0	0	0	0	0	0
240860	4	0	0	0	0	0	0
240860	5	0	0	0	0	1	1
240860	6	0	0	0	0	0	0
240860	7	0	0	0	0	0	0
240861	1	0	0	0	0	0	0
240861	2	0	0	0	0	0	0
240861	3	0	0	0	0	0	0
240861	4	0	0	0	0	0	0
240861	5	0	0	0	0	0	0
240861	6	0	0	0	0	0	0
240861	7	0	0	0	0	0	0
