hhno	gormet2	reg	lad	styr	stmth	mic	frez	owndw	memhh	schmilk	incgp	occhoh	sochoh	dacthoh	Finc_decile_by_members_of_hh	finctp	pernohoh	pernohw	agehoh_banded	agehw_banded	adltm	adltf	child	oaps	adltgt64	stqtr	country	gor	agemdk_banded	incgpa	hhcomp	hhcompa	hcxigs	dat1rec	doormilk	frij	earners	occxhoh	socxhoh	dactxhoh	szwkest	empst	wkdy1rec	vegind	gornw	pernxhoh	jobsthoh	incgp745	withjob	landlord	furnish	benefits
20012		0	7	1974	1		1	1	5		0	1744			6	2	2	1	2	2	1	1	3	0	0	1	Wales	11	2		6	5	0	13/1/1540 00:00:00		1	2	0		0		0	1	0	2			4				0
20013		0	7	1974	1		0	6	3		0	741			0	9	2	1	2	1	2	1	0	0	0	1	Wales	11	1		8	1	0	13/1/1540 00:00:00		1	2	0		0		0	2	0	2			4				0
20014		0	7	1974	3		0	6	4		0	243			3	8	2	1	3	2	1	1	2	0	0	1	Wales	11	2		5	4	0	5/1/1540 00:00:00		1	1	0		0		0	3	0	2			5				0
20015		0	7	1974	2		0	6	4		0	243			3	8	2	1	3	2	1	1	2	0	0	1	Wales	11	2		5	4	0	5/1/1540 00:00:00		1	1	0		0		0	3	0	2			5				0
20016		0	7	1974	3		1	5	3		0	644			0	9	2	1	3	3	1	1	1	0	0	1	Wales	11	3		4	3	0	3/1/1540 00:00:00		1	2	0		0		0	1	0	2			3				0
20017		0	7	1974	2		1	5	3		0	644			0	9	2	1	3	3	1	1	1	0	0	1	Wales	11	3		4	3	0	3/1/1540 00:00:00		1	2	0		0		0	1	0	2			3				0
20018		0	7	1974	3		0	6	4		0	2514			8	2	2	1	2	2	1	1	2	0	0	1	Wales	11	2		5	4	0	3/1/1540 00:00:00		1	1	0		0		0	1	0	2			3				0
20019		0	7	1974	2		0	6	4		0	2514			8	2	2	1	2	2	1	1	2	0	0	1	Wales	11	2		5	4	0	3/1/1540 00:00:00		1	1	0		0		0	1	0	2			3				0
20020		0	7	1974	3		0	5	2		0	744			6	2	2	1	5	5	1	1	0	0	0	1	Wales	11	5		3	1	0	4/1/1540 00:00:00		1	1	0		0		0	2	0	2			3				0
20021		0	7	1974	2		0	5	2		0	744			6	2	2	1	5	5	1	1	0	0	0	1	Wales	11	5		3	1	0	4/1/1540 00:00:00		1	1	0		0		0	2	0	2			3				0
20022		0	7	1974	2		1	6	4		0	2524			8	2	2	1	2	2	1	1	2	0	0	1	Wales	11	2		5	4	0	5/1/1540 00:00:00		1	1	0		0		0	3	0	2			3				0
20023		0	7	1974	3		1	6	4		0	2524			8	2	2	1	2	2	1	1	2	0	0	1	Wales	11	2		5	4	0	5/1/1540 00:00:00		1	1	0		0		0	3	0	2			3				0
20024		0	7	1974	2		1	5	2		0	2524			10	2	2	1	4	3	1	1	0	0	0	1	Wales	11	3		3	1	0	3/1/1540 00:00:00		1	2	0		0		0	1	0	2			3				0
20025		0	7	1974	3		1	5	2		0	2524			10	2	2	1	4	3	1	1	0	0	0	1	Wales	11	3		3	1	0	3/1/1540 00:00:00		1	2	0		0		0	1	0	2			3				0
20026		0	7	1974	3		0	6	2		0	2514			0	9	2	1	2	2	1	1	0	0	0	1	Wales	11	2		3	1	0	4/1/1540 00:00:00		1	2	0		0		0	1	0	2			3				0
20027		0	7	1974	2		0	6	2		0	2514			0	9	2	1	2	2	1	1	0	0	0	1	Wales	11	2		3	1	0	4/1/1540 00:00:00		1	2	0		0		0	1	0	2			3				0
20028		0	7	1974	3		0	6	4		0	2524			8	2	2	1	3	2	1	1	2	0	0	1	Wales	11	2		5	4	0	4/1/1540 00:00:00		1	1	0		0		0	2	0	2			3				0
20029		0	7	1974	2		0	6	4		0	2524			8	2	2	1	3	2	1	1	2	0	0	1	Wales	11	2		5	4	0	4/1/1540 00:00:00		1	1	0		0		0	2	0	2			3				0
20030		0	7	1974	3		0	1	4		0	1744			7	2	2	1	2	2	1	1	2	0	0	1	Wales	11	2		5	4	0	13/1/1540 00:00:00		1	2	0		0		0	4	0	2			3				0
20031		0	7	1974	3		0	1	3		0	2524			0	9	2	1	5	5	2	1	0	0	0	1	Wales	11	5		8	1	0	13/1/1540 00:00:00		1	3	0		0		0	4	0	2			3				0
20032		0	7	1974	3		1	6	5		0	1744			4	2	2	1	2	2	1	1	3	0	0	1	Wales	11	2		6	5	0	13/1/1540 00:00:00		1	1	0		0		0	4	0	2			4				0
20033		0	7	1974	3		0	5	2		0	9935			1	1	2	1	7	6	1	1	0	2	2	1	Wales	11	6		3	1	0	15/1/1540 00:00:00		0	0	0		0		0	6	0	2			8				0
20034		0	7	1974	3		0	5	2		0	9935			1	3	2	1	6	6	1	1	0	2	2	1	Wales	11	6		3	1	0	14/1/1540 00:00:00		1	0	0		0		0	5	0	2			8				0
20035		0	7	1974	3		1	6	4		0	2144			8	2	2	1	2	2	1	1	2	0	0	1	Wales	11	2		5	4	0	13/1/1540 00:00:00		1	1	0		0		0	4	0	2			3				0
20036		0	7	1974	3		0	6	2		0	2244			6	2	2	1	2	1	1	1	0	0	0	1	Wales	11	1		3	1	0	15/1/1540 00:00:00		1	2	0		0		0	6	0	2			4				0
20037		0	7	1974	4		0	5	7		0	1894			0	9	2	1	3	3	2	1	4	0	0	2	Wales	11	3		11	7	0	16/1/1540 00:00:00		1	4	0		0		0	3	0	2			3				0
20038		0	7	1974	4		0	2	3		0	244			7	2	1	1	3	3	1	0	2	0	0	2	Wales	11	3		2	2	0	15/1/1540 00:00:00		0	1	0		0		0	2	0	2			3				0
20039		0	7	1974	4		0	2	5		0	244			8	2	2	1	2	2	1	1	3	0	0	2	Wales	11	2		6	5	0	16/1/1540 00:00:00		1	1	0		0		0	3	0	2			3				0
20040		0	7	1974	4		0	6	5		0	244			0	9	2	1	4	4	1	2	2	0	0	2	Wales	11	4		10	7	0	15/1/1540 00:00:00		0	2	0		0		0	2	0	2			3				0
20041		0	7	1974	4		0	2	8		0	244			0	9	2	1	4	3	2	1	5	0	0	2	Wales	11	3		11	7	0	15/1/1540 00:00:00		0	2	0		0		0	2	0	2			3				0
20042		0	7	1974	4		0	1	2		0	244			9	2	2	1	3	3	1	1	0	0	0	2	Wales	11	3		3	1	0	15/1/1540 00:00:00		1	2	0		0		0	2	0	2			3				0
20043		0	7	1974	4		0	2	4		0	243			0	9	2	1	3	2	2	1	1	0	0	2	Wales	11	2		10	7	0	15/1/1540 00:00:00		1	3	0		0		0	2	0	2			3				0
20044		0	7	1974	4		0	1	5		0	754			6	2	2	1	2	3	1	1	3	0	0	2	Wales	11	3		6	5	0	24/1/1540 00:00:00		1	1	0		0		0	4	0	2			3				0
20045		0	7	1974	4		0	1	3		0	1954			0	9	2	1	4	4	1	2	0	0	0	2	Wales	11	4		8	1	0	25/1/1540 00:00:00		1	3	0		0		0	5	0	2			3				0
20046		0	7	1974	4		0	1	3		0	2514			7	2	2	1	3	2	1	1	1	0	0	2	Wales	11	2		4	3	0	25/1/1540 00:00:00		1	1	0		0		0	5	0	2			3				0
20047		0	7	1974	4		0	2	1		0	9935			2	1	1	1	6	6	1	0	0	1	1	2	Wales	11	6		1	1	0	24/1/1540 00:00:00		1	0	0		0		0	4	0	2			8				1
20048		0	7	1974	4		0	1	5		0	844			8	2	2	1	1	1	1	1	3	0	0	2	Wales	11	1		6	5	0	24/1/1540 00:00:00		1	1	0		0		0	4	0	2			3				0
20049		0	7	1974	4		0	1	5		0	754			9	2	2	1	3	3	1	2	2	0	0	2	Wales	11	3		10	7	0	24/1/1540 00:00:00		1	2	0		0		0	4	0	2			3				0
20050		0	7	1974	4		0	4	5		0	1744			0	9	2	1	4	4	3	1	1	0	0	2	Wales	11	4		10	7	0	24/1/1540 00:00:00		1	4	0		0		0	4	0	2			3				0
20051		0	7	1974	4		1	6	3		0	744			9	2	2	1	3	2	1	1	1	0	0	2	Wales	11	2		4	3	0	26/1/1540 00:00:00		1	2	0		0		0	6	0	2			3				0
20052		0	7	1974	4		0	5	3		0	2524			0	9	2	1	5	5	1	2	0	0	0	2	Wales	11	5		8	1	0	24/1/1540 00:00:00		1	1	0		0		0	4	0	2			3				0
20053		0	7	1974	4		0	5	2		0	9935			0	9	1	1	6	6	0	2	0	1	1	2	Wales	11	6		3	1	0	25/1/1540 00:00:00		1	1	0		0		0	5	0	2			4				0
20054		0	7	1974	5		0	1	4		0	754			6	2	2	1	2	2	1	1	2	0	0	2	Wales	11	2		5	4	0	27/1/1540 00:00:00		1	1	0		0		0	2	0	2			3				0
20055		0	7	1974	5		0	1	5		0	1893			0	9	2	1	3	3	2	1	2	0	0	2	Wales	11	3		10	7	0	27/1/1540 00:00:00		1	3	0		0		0	2	0	2			3				0
20056		0	7	1974	5		0	1	6		0	744			8	2	2	1	3	3	1	1	4	0	0	2	Wales	11	3		7	6	0	27/1/1540 00:00:00		1	2	0		0		0	2	0	2			3				0
20057		0	7	1974	5		0	1	6		0	1544			5	2	2	1	2	2	1	1	4	0	0	2	Wales	11	2		7	6	0	27/1/1540 00:00:00		1	1	0		0		0	2	0	2			4				0
20058		0	7	1974	6		0	1	3		0	1954			9	2	2	1	3	3	1	1	1	0	0	2	Wales	11	3		4	3	0	28/1/1540 00:00:00		0	3	0		0		0	3	0	2			3				0
20059		0	7	1974	5		0	1	4		0	1894			8	2	2	1	4	4	1	2	1	0	0	2	Wales	11	4		10	7	0	27/1/1540 00:00:00		0	3	0		0		0	2	0	2			4				0
20060		0	7	1974	5		0	1	3		0	754			0	9	2	1	4	4	2	1	0	1	1	2	Wales	11	4		8	1	0	27/1/1540 00:00:00		1	2	0		0		0	2	0	2			3				0
20061		0	7	1974	6		0	6	3		0	9985			0	9	2	1	3	2	1	1	1	0	0	2	Wales	11	2		4	3	0	28/1/1540 00:00:00		1	0	0		0		0	3	0	2			6				0
20062		0	7	1974	5		0	1	3		0	9975			4	2	2	1	2	1	1	1	1	0	0	2	Wales	11	1		4	3	0	27/1/1540 00:00:00		0	1	0		0		0	2	0	2			4				0
20063		0	7	1974	5		0	1	3		0	9955			0	9	2	1	6	5	2	1	0	1	2	2	Wales	11	5		8	1	0	27/1/1540 00:00:00		1	0	0		0		0	2	0	2			7				0
20064		0	7	1974	6		0	1	3		0	1054			4	2	2	1	1	1	1	1	1	0	0	2	Wales	11	1		4	3	0	5/1/1540 00:00:00		0	1	0		0		0	4	0	2			4				0
20065		0	7	1974	6		0	1	3		0	244			7	2	2	1	2	2	1	1	1	0	0	2	Wales	11	2		4	3	0	5/1/1540 00:00:00		1	1	0		0		0	4	0	2			3				0
20066		0	7	1974	6		0	1	5		0	9945			6	1	2	1	2	2	1	1	3	0	0	2	Wales	11	2		6	5	0	6/1/1540 00:00:00		1	1	0		0		0	5	0	2			4				0
20067		0	7	1974	6		0	1	5		0	254			7	2	2	1	2	2	1	1	3	0	0	2	Wales	11	2		6	5	0	5/1/1540 00:00:00		1	2	0		0		0	4	0	2			4				0
20068		0	7	1974	6		0	1	7		0	1944			0	9	2	1	3	2	2	2	3	0	0	2	Wales	11	2		11	7	0	6/1/1540 00:00:00		1	3	0		0		0	5	0	2			3				0
20069		0	7	1974	6		0	1	5		0	1554			0	9	2	1	4	4	2	2	1	0	0	2	Wales	11	4		10	7	0	5/1/1540 00:00:00		1	4	0		0		0	4	0	2			3				0
20070		0	7	1974	6		0	1	4		0	1944			9	2	2	1	3	3	1	1	2	0	0	2	Wales	11	3		5	4	0	6/1/1540 00:00:00		1	2	0		0		0	5	0	2			3				0
20071		0	7	1974	6		0	1	4		0	644			6	2	2	1	2	2	1	1	2	0	0	2	Wales	11	2		5	4	0	6/1/1540 00:00:00		0	1	0		0		0	5	0	2			3				0
20072		0	7	1974	6		0	1	2		0	2354			5	2	2	1	4	4	1	1	0	0	0	2	Wales	11	4		3	1	0	6/1/1540 00:00:00		1	1	0		0		0	5	0	2			4				0
20073		0	7	1974	6		0	3	2		0	744			7	2	2	1	1	1	1	1	0	0	0	2	Wales	11	1		3	1	0	6/1/1540 00:00:00		1	2	0		0		0	5	0	2			4				0
20074		0	7	1974	7		0	6	6		0	2524			9	2	2	1	3	2	1	1	4	0	0	3	Wales	11	2		7	6	0	8/1/1540 00:00:00		1	2	0		0		0	2	0	2			3				0
20075		0	7	1974	7		0	5	4		0	1244			6	2	2	1	2	2	1	1	2	0	0	3	Wales	11	2		5	4	0	7/1/1540 00:00:00		1	1	0		0		0	1	0	2			3				0
20076		0	7	1974	7		0	6	3		0	354			6	2	2	1	1	1	1	1	1	0	0	3	Wales	11	1		4	3	0	8/1/1540 00:00:00		1	1	0		0		0	2	0	2			3				0
20077		0	7	1974	7		0	6	4		0	744			7	2	2	1	3	2	1	1	2	0	0	3	Wales	11	2		5	4	0	8/1/1540 00:00:00		1	2	0		0		0	2	0	2			4				0
20078		0	7	1974	7		0	6	4		0	1644			5	2	2	1	2	2	1	1	2	0	0	3	Wales	11	2		5	4	0	7/1/1540 00:00:00		1	1	0		0		0	1	0	2			4				0
20079		0	7	1974	7		0	5	5		0	244			0	9	2	1	4	5	2	2	1	0	0	3	Wales	11	5		10	7	0	7/1/1540 00:00:00		0	3	0		0		0	1	0	2			3				0
20080		0	7	1974	7		1	5	4		0	2391			5	2	2	1	2	2	1	1	2	0	0	3	Wales	11	2		5	4	0	7/1/1540 00:00:00		1	1	0		0		0	1	0	2			4				0
20081		0	7	1974	7		0	1	3		0	244			4	2	2	1	2	2	1	1	1	0	0	3	Wales	11	2		4	3	0	8/1/1540 00:00:00		1	1	0		0		0	2	0	2			4				0
20082		0	7	1974	7		0	5	8		0	9965			0	9	2	1	4	4	2	3	3	0	0	3	Wales	11	4		11	7	0	8/1/1540 00:00:00		1	5	0		0		0	2	0	2			4				0
20083		0	7	1974	7		0	6	5		0	1744			6	2	2	1	3	3	1	1	3	0	0	3	Wales	11	3		6	5	0	7/1/1540 00:00:00		1	1	0		0		0	1	0	2			3				0
20084		0	7	1974	7		0	2	2		0	9965			2	8	2	1	4	4	1	1	0	0	0	3	Wales	11	4		3	1	0	7/1/1540 00:00:00		0	1	0		0		0	1	0	2			5				0
20085		0	7	1974	7		0	1	5		0	544			5	2	2	1	1	1	1	1	3	0	0	3	Wales	11	1		6	5	0	18/1/1540 00:00:00		0	1	0		0		0	5	0	2			4				0
20086		0	7	1974	7		0	1	2		0	744			9	2	2	1	2	2	1	1	0	0	0	3	Wales	11	2		3	1	0	18/1/1540 00:00:00		0	2	0		0		0	5	0	2			4				0
20087		0	7	1974	7		0	1	3		0	544			9	2	2	1	3	3	1	1	1	0	0	3	Wales	11	3		4	3	0	18/1/1540 00:00:00		1	2	0		0		0	5	0	2			3				0
20088		0	7	1974	7		0	1	4		0	544			5	2	2	1	2	2	1	1	2	0	0	3	Wales	11	2		5	4	0	18/1/1540 00:00:00		1	1	0		0		0	5	0	2			4				0
20089		0	7	1974	7		0	1	5		0	1744			8	2	2	1	2	1	1	1	3	0	0	3	Wales	11	1		6	5	0	17/1/1540 00:00:00		1	1	0		0		0	4	0	2			3				0
20090		0	7	1974	7		1	6	5		0	2244			6	2	2	1	3	3	1	1	3	0	0	3	Wales	11	3		6	5	0	18/1/1540 00:00:00		1	1	0		0		0	5	0	2			3				0
20091		0	7	1974	8		0	1	3		0	2544			5	1	2	1	3	3	1	1	1	0	0	3	Wales	11	3		4	3	0	19/1/1540 00:00:00		1	2	0		0		0	2	0	2			4				0
20092		0	7	1974	8		1	5	4		0	2524			8	1	2	1	2	3	1	1	2	0	0	3	Wales	11	3		5	4	0	18/1/1540 00:00:00		1	2	0		0		0	1	0	2			3				0
20093		0	7	1974	8		0	5	2		0	9935			2	1	2	1	7	5	1	1	0	2	1	3	Wales	11	5		3	1	0	18/1/1540 00:00:00		1	0	0		0		0	1	0	2			8				0
20094		0	7	1974	8		0	5	3		0	354			9	6	2	1	4	3	2	1	0	0	0	3	Wales	11	3		8	1	0	18/1/1540 00:00:00		1	3	0		0		0	1	0	2			3				0
20095		0	7	1974	8		0	1	1		0	9935			2	1	1	1	7	7	0	1	0	1	1	3	Wales	11	7		1	1	0	19/1/1540 00:00:00		0	0	0		0		0	2	0	2			8				1
20096		0	7	1974	8		0	1	5		0	244			0	9	2	1	4	4	2	1	2	0	0	3	Wales	11	4		10	7	0	18/1/1540 00:00:00		0	3	0		0		0	1	0	2			3				0
20097		0	7	1974	8		0	5	4		0	254			7	1	2	1	3	4	1	2	1	1	1	3	Wales	11	4		10	7	0	18/1/1540 00:00:00		1	1	0		0		0	1	0	2			3				0
20098		0	7	1974	8		0	5	2		0	9935			4	1	2	1	6	5	1	1	0	1	1	3	Wales	11	5		3	1	0	18/1/1540 00:00:00		1	0	0		0		0	1	0	2			6				0
20099		0	7	1974	8		0	1	2		0	1894			0	9	2	1	3	3	2	0	0	0	0	3	Wales	11	3		3	1	0	19/1/1540 00:00:00		0	1	0		0		0	2	0	2			4				0
20100		0	7	1974	8		1	6	2		0	244			10	1	2	1	3	2	1	1	0	0	0	3	Wales	11	2		3	1	0	20/1/1540 00:00:00		1	2	0		0		0	3	0	2			3				0
20101		0	7	1974	9		0	5	2		0	2422			0	9	2	1	5	5	1	1	0	0	0	3	Wales	11	5		3	1	0	27/1/1540 00:00:00		1	1	0		0		0	3	0	2			3				0
20102		0	7	1974	9		0	5	1		0	9935			1	1	1	1	5	5	0	1	0	1	0	3	Wales	11	5		1	1	0	28/1/1540 00:00:00		1	0	0		0		0	4	0	2			8				0
20103		0	7	1974	9		0	6	5		0	1541			9	1	2	1	3	3	1	1	3	0	0	3	Wales	11	3		6	5	0	28/1/1540 00:00:00		0	2	0		0		0	4	0	2			3				0
20104		0	7	1974	9		0	6	3		0	1954			0	9	2	1	5	5	1	1	1	0	0	3	Wales	11	5		4	3	0	27/1/1540 00:00:00		1	1	0		0		0	3	0	2			3				0
20105		0	7	1974	9		0	6	4		0	744			7	1	2	1	4	4	1	1	2	0	0	3	Wales	11	4		5	4	0	27/1/1540 00:00:00		1	1	0		0		0	3	0	2			3				0
20106		0	7	1974	9		0	6	4		0	1541			7	2	2	1	3	2	1	1	2	0	0	3	Wales	11	2		5	4	0	28/1/1540 00:00:00		1	1	0		0		0	4	0	2			3				0
20107		0	7	1974	9		0	2	1		0	244			0	9	1	1	5	5	1	0	0	0	0	3	Wales	11	5		1	1	0	28/1/1540 00:00:00		0	1	0		0		0	4	0	2			4				0
20108		0	7	1974	9		0	5	2		0	9935			3	1	2	1	6	5	1	1	0	1	1	3	Wales	11	5		3	1	0	29/1/1540 00:00:00		0	1	0		0		0	5	0	2			4				0
20109		0	7	1974	9		0	3	3		0	1954			3	1	2	1	1	1	1	1	1	0	0	3	Wales	11	1		4	3	0	28/1/1540 00:00:00		1	1	0		0		0	4	0	2			4				0
20110		0	7	1974	9		0	1	2		0	1244			3	8	2	1	5	5	1	1	0	0	0	3	Wales	11	5		3	1	0	28/1/1540 00:00:00		1	2	0		0		0	4	0	2			4				0
20111		0	7	1974	9		0	6	4		0	2422			8	1	2	1	4	4	2	2	0	0	0	3	Wales	11	4		9	1	0	28/1/1540 00:00:00		1	1	0		0		0	4	0	2			3				0
20112		0	7	1974	9		0	2	2		0	2394			0	9	1	1	5	5	1	1	0	0	0	3	Wales	11	5		3	1	0	28/1/1540 00:00:00		1	2	0		0		0	4	0	2			4				0
20113		0	7	1974	11		1	5	5		0	354			0	9	2	1	4	4	2	1	2	0	0	4	Wales	11	4		10	7	0	10/1/1540 00:00:00		0	3	0		0		0	1	0	2			3				0
20114		0	7	1974	11		0	6	4		0	9935			9	8	1	1	6	6	1	3	0	1	1	4	Wales	11	6		9	1	0	10/1/1540 00:00:00		1	2	0		0		0	1	0	2			3				1
20115		0	7	1974	11		0	4	5		0	2422			8	2	2	1	2	2	1	1	3	0	0	4	Wales	11	2		6	5	0	10/1/1540 00:00:00		1	2	0		0		0	1	0	2			3				0
20116		0	7	1974	11		0	1	4		0	944			4	2	2	1	2	2	1	1	2	0	0	4	Wales	11	2		5	4	0	11/1/1540 00:00:00		1	1	0		0		0	2	0	2			4				0
20117		0	7	1974	11		0	5	1		0	9935			1	1	1	1	6	6	0	1	0	1	1	4	Wales	11	6		1	1	0	11/1/1540 00:00:00		0	0	0		0		0	2	0	2			8				1
20118		0	7	1974	11		0	6	4		0	9935			0	9	2	1	6	5	1	2	1	2	1	4	Wales	11	5		10	7	0	10/1/1540 00:00:00		1	1	0		0		0	1	0	2			4				0
20119		0	7	1974	11		0	6	5		0	1044			6	2	2	1	2	2	1	1	3	0	0	4	Wales	11	2		6	5	0	10/1/1540 00:00:00		1	1	0		0		0	1	0	2			3				0
20120		0	7	1974	11		0	2	1		0	9945			1	3	1	1	5	5	0	1	0	0	0	4	Wales	11	5		1	1	0	10/1/1540 00:00:00		0	0	0		0		0	1	0	2			6				1
20121		0	7	1974	11		1	2	2		0	2344			9	2	2	1	1	2	1	1	0	0	0	4	Wales	11	2		3	1	0	12/1/1540 00:00:00		1	2	0		0		0	3	0	2			3				0
20122		0	7	1974	11		1	6	3		0	2514			7	2	2	1	2	2	1	1	1	0	0	4	Wales	11	2		4	3	0	11/1/1540 00:00:00		1	1	0		0		0	2	1	2			3				0
20123		0	7	1974	11		0	6	1		0	2144			6	2	1	1	2	2	1	0	0	0	0	4	Wales	11	2		1	1	0	12/1/1540 00:00:00		1	1	0		0		0	3	0	2			3				0
20124		0	7	1974	11		1	6	3		0	2343			9	2	2	1	4	3	1	1	1	0	0	4	Wales	11	3		4	3	0	11/1/1540 00:00:00		1	2	0		0		0	2	0	2			3				0
20125		0	7	1974	11		0	1	6		0	2054			6	2	2	1	3	2	1	1	4	0	0	4	Wales	11	2		7	6	0	21/1/1540 00:00:00		0	1	0		0		0	5	0	2			4				0
20126		0	7	1974	11		0	1	2		0	9935			3	1	2	1	7	6	1	1	0	2	2	4	Wales	11	6		3	1	0	21/1/1540 00:00:00		0	0	0		0		0	5	0	2			8				0
20127		0	7	1974	11		0	1	4		0	1894			5	2	2	1	3	3	1	1	2	0	0	4	Wales	11	3		5	4	0	21/1/1540 00:00:00		1	1	0		0		0	5	0	2			3				0
20128		0	7	1974	11		0	1	2		0	9945			4	6	1	1	4	4	0	2	0	0	0	4	Wales	11	4		3	1	0	20/1/1540 00:00:00		0	1	0		0		0	4	0	2			5				0
20129		0	7	1974	11		0	1	4		0	1054			6	2	2	1	2	2	1	1	2	0	0	4	Wales	11	2		5	4	0	20/1/1540 00:00:00		1	1	0		0		0	4	0	2			3				0
20130		0	7	1974	11		0	1	4		0	1541			8	2	2	1	2	2	1	1	2	0	0	4	Wales	11	2		5	4	0	20/1/1540 00:00:00		1	1	0		0		0	4	0	2			3				0
20131		0	7	1974	11		0	1	4		0	243			6	2	2	1	2	2	1	1	2	0	0	4	Wales	11	2		5	4	0	20/1/1540 00:00:00		1	1	0		0		0	4	0	2			3				0
20132		0	7	1974	11		0	1	5		0	1944			6	2	2	1	2	2	1	1	3	0	0	4	Wales	11	2		6	5	0	21/1/1540 00:00:00		1	1	0		0		0	5	0	2			3				0
20133		0	7	1974	11		1	1	3		0	2343			8	2	2	1	2	3	1	1	1	0	0	4	Wales	11	3		4	3	0	21/1/1540 00:00:00		1	2	0		0		0	5	0	2			3				0
20134		0	7	1974	11		0	1	1		0	9935			2	1	1	1	6	6	0	1	0	1	1	4	Wales	11	6		1	1	0	22/1/1540 00:00:00		1	0	0		0		0	6	0	2			8				1
20135		0	7	1974	11		0	1	1		0	9935			2	1	1	1	7	7	0	1	0	1	1	4	Wales	11	7		1	1	0	21/1/1540 00:00:00		0	0	0		0		0	5	0	2			8				1
20136		0	7	1974	11		0	1	3		0	9945			3	4	2	1	4	3	1	1	1	0	0	4	Wales	11	3		4	3	0	21/1/1540 00:00:00		1	0	0		0		0	5	0	2			7				0
20137		0	7	1974	11		0	1	2		0	1344			3	2	2	1	2	2	1	1	0	0	0	4	Wales	11	2		3	1	0	20/1/1540 00:00:00		1	1	0		0		0	4	0	2			4				0
20138		0	7	1974	11		0	1	2		0	244			7	2	2	1	5	5	1	1	0	0	0	4	Wales	11	5		3	1	0	21/1/1540 00:00:00		1	1	0		0		0	5	0	2			3				0
20139		0	14	1974	1		0	1	4		0	9955			0	9	2	1	6	5	1	2	1	0	1	1	Wales	11	5		10	7	0	23/1/1540 00:00:00		1	1	0		0		0	4	0	2			4				0
20140		0	14	1974	1		0	1	1		0	9935			1	1	1	1	6	6	0	1	0	1	1	1	Wales	11	6		1	1	0	23/1/1540 00:00:00		1	0	0		0		0	4	0	2			8				1
20141		0	14	1974	1		1	1	3		0	2524			7	2	2	1	5	5	1	1	1	0	0	1	Wales	11	5		4	3	0	24/1/1540 00:00:00		1	2	0		0		0	5	0	2			3				0
20142		0	14	1974	1		0	1	6		0	754			9	2	2	1	3	2	1	1	4	0	0	1	Wales	11	2		7	6	0	23/1/1540 00:00:00		0	2	0		0		0	4	0	2			3				0
20143		0	14	1974	1		0	1	6		0	2221			0	9	2	1	2	2	1	1	4	0	0	1	Wales	11	2		7	6	0	24/1/1540 00:00:00		1	2	0		0		0	5	0	2			3				0
