hhno	logday	schml	pkdl	othl	mlwhl	midml	mlso
40001	2	0	0	0	0	1	2
40001	3	0	0	0	0	1	1
40001	4	0	0	0	0	2	3
40001	6	0	0	0	0	2	3
40001	7	0	0	0	0	4	5
40002	3	0	0	0	0	0	3
40002	4	0	0	0	0	1	1
40002	5	0	0	0	0	3	7
40003	1	0	0	0	0	2	3
40003	2	0	0	0	0	1	3
40003	3	0	0	0	0	0	4
40003	4	0	0	0	0	1	3
40003	6	0	0	0	0	0	1
40008	1	0	0	0	0	1	1
40008	2	0	0	0	0	0	2
40008	3	0	0	0	0	1	2
40008	4	0	0	0	0	0	1
40008	5	0	0	0	0	0	3
40008	6	0	0	0	0	1	2
40009	1	2	0	0	0	1	1
40009	2	2	0	0	0	1	1
40009	3	2	0	0	0	1	1
40009	4	2	0	0	0	1	1
40009	7	2	0	0	0	1	1
40010	5	0	0	0	0	0	1
40011	1	0	2	0	0	2	3
40011	2	0	2	0	0	0	0
40011	3	0	2	0	0	2	2
40011	6	0	2	0	0	1	3
40011	7	0	2	0	0	0	0
40012	1	0	1	0	0	0	0
40012	2	0	1	0	0	0	2
40012	3	0	1	0	0	0	0
40012	4	0	1	0	0	0	0
40012	5	0	1	0	0	0	6
40012	6	0	0	0	0	3	9
40013	1	2	0	0	0	2	2
40013	2	2	0	0	0	2	2
40013	3	2	0	0	0	2	2
40013	4	2	0	0	0	4	4
40013	5	2	0	0	0	2	2
40014	6	0	0	0	0	0	2
40015	1	2	0	0	0	1	1
40015	2	2	0	0	0	2	3
40015	3	2	0	0	0	1	1
40015	4	2	0	0	0	2	2
40016	1	2	0	0	0	2	2
40016	2	2	0	0	0	2	2
40016	3	2	0	0	0	2	2
40016	4	2	0	0	0	2	2
40016	7	2	0	0	0	2	2
40022	1	2	0	0	0	4	4
40022	2	0	0	1	0	4	4
40022	4	2	0	0	0	4	4
40022	5	2	0	0	0	4	4
40022	6	2	0	0	0	4	4
40022	7	2	0	0	0	4	4
40023	1	2	0	0	0	2	2
40023	2	2	0	0	0	2	2
40023	5	2	0	0	0	2	2
40023	6	2	0	0	0	2	2
40023	7	2	0	0	0	2	2
40025	1	2	0	0	0	2	2
40025	4	2	0	0	0	1	1
40025	5	2	0	0	0	1	1
40025	6	2	0	0	0	1	1
40025	7	2	0	0	0	1	1
40027	1	6	0	0	0	3	3
40027	2	4	0	0	0	2	2
40027	5	6	0	0	0	3	3
40027	6	4	0	0	0	2	2
40027	7	4	0	0	0	2	2
40028	1	2	0	0	0	1	1
40028	4	0	0	0	0	1	1
40030	1	2	0	0	0	2	8
40030	2	0	0	0	0	1	4
40030	3	0	0	1	0	3	3
40030	5	2	0	0	0	2	4
40030	6	2	0	0	0	2	5
40030	7	2	0	0	0	2	6
40033	2	0	0	0	0	1	3
40033	4	0	0	0	0	2	2
40037	7	0	0	0	0	0	4
40038	1	2	0	0	0	3	3
40038	2	2	0	0	0	2	2
40038	3	2	0	0	0	3	3
40038	4	0	0	0	0	1	1
40038	6	2	0	0	0	2	2
40038	7	2	0	0	0	3	3
40039	1	4	0	0	0	3	6
40039	2	4	0	0	0	3	6
40039	3	4	0	0	0	3	4
40039	6	4	0	0	0	2	2
40039	7	4	0	0	0	2	2
40040	3	0	0	0	0	0	2
40041	1	0	0	0	0	1	1
40041	2	0	0	0	0	1	1
40041	3	0	0	0	0	1	1
40041	6	0	0	0	0	1	1
40044	1	0	0	0	0	1	3
40044	4	0	0	0	0	1	1
40044	5	0	0	0	0	1	1
40044	6	0	0	0	0	1	1
40046	2	0	0	0	0	2	2
40046	3	0	0	0	0	0	2
40055	2	0	0	0	0	0	1
40055	3	0	0	0	0	1	1
40055	5	0	0	0	0	1	1
40056	1	0	0	0	0	1	1
40056	4	2	0	0	0	3	3
40056	5	2	0	0	0	3	3
40056	6	2	0	0	0	2	2
40056	7	2	0	0	0	4	4
40058	2	0	0	0	0	1	2
40058	6	0	0	0	0	0	1
40059	1	0	0	0	0	1	1
40060	1	0	0	0	0	0	2
40060	5	0	0	0	0	0	4
40060	6	0	0	0	0	2	8
40060	7	0	0	0	0	2	13
40061	5	6	0	0	0	4	4
40061	6	4	0	0	0	3	3
40061	7	4	0	0	0	3	3
40062	1	0	0	0	0	2	5
40062	2	0	0	0	0	1	4
40062	4	4	0	0	0	2	2
40062	5	0	2	0	0	0	0
40062	6	8	0	0	0	4	4
40062	7	8	0	0	0	4	4
40063	1	0	0	0	0	1	5
40063	2	0	0	0	0	2	8
40063	3	0	0	0	0	2	7
40063	4	0	0	0	0	1	3
40063	5	8	0	0	0	6	6
40063	6	8	0	0	0	6	6
40063	7	8	0	0	0	6	6
40065	6	0	0	0	0	0	1
40065	7	0	0	0	0	1	4
40066	3	0	0	0	0	0	2
40066	4	0	0	0	0	1	1
40067	7	0	0	0	0	2	2
40068	1	0	0	0	0	1	4
40068	2	0	0	0	0	2	5
40068	3	0	0	0	0	0	1
40068	4	0	0	0	0	1	1
40068	7	0	0	0	0	0	2
40069	1	4	0	0	0	2	2
40069	2	4	0	0	0	2	2
40069	3	4	0	0	0	3	3
40069	4	0	0	1	0	2	2
40070	7	0	0	0	0	2	4
40071	7	0	0	0	0	1	1
40072	3	2	0	0	0	1	1
40072	4	2	0	0	0	1	1
40072	5	2	0	0	0	2	2
40072	6	2	0	0	0	2	2
40072	7	2	0	0	0	1	2
40073	2	0	0	0	0	0	4
40073	7	0	0	0	0	0	8
40075	1	0	0	0	0	2	8
40075	2	0	0	0	0	2	4
40075	7	0	0	0	0	2	8
40076	3	0	0	0	0	0	6
40076	7	0	0	0	0	1	1
40079	4	0	0	0	0	0	2
40080	1	0	0	0	0	1	1
40080	2	0	0	0	0	3	3
40080	3	0	0	0	0	1	1
40080	4	0	0	0	0	1	1
40080	5	0	0	0	0	1	1
40080	6	0	0	0	0	1	1
40080	7	0	0	0	0	1	1
40081	1	0	0	0	0	1	1
40081	2	0	0	0	0	1	1
40081	3	0	0	0	0	2	8
40081	7	0	0	0	0	1	1
40082	1	0	0	0	0	0	1
40082	2	0	0	0	0	0	1
40082	4	0	0	0	0	0	1
40083	1	2	0	0	0	2	2
40083	2	2	0	0	0	2	2
40083	3	2	0	0	0	2	2
40083	6	2	0	0	0	2	2
40083	7	2	0	0	0	2	2
40085	1	0	0	0	0	1	1
40085	2	0	0	0	0	1	2
40085	3	0	0	0	0	1	2
40085	4	0	0	0	0	1	2
40085	5	0	0	0	0	1	2
40085	6	0	0	0	0	1	2
40085	7	0	0	0	0	1	2
40086	1	0	0	0	0	1	1
40086	2	0	0	0	0	1	1
40086	5	0	0	0	0	1	1
40088	1	0	0	0	0	1	1
40088	4	0	0	0	0	1	1
40088	5	0	0	0	0	1	1
40088	6	0	0	0	0	1	3
40088	7	0	0	0	0	1	4
40089	3	0	0	0	0	0	2
40089	4	0	0	0	0	1	4
40089	5	0	0	0	0	1	4
40089	6	0	0	0	0	1	4
40089	7	0	0	0	0	1	4
40090	1	0	0	0	0	0	7
40090	2	0	0	0	0	3	13
40090	5	0	0	0	0	0	1
40090	6	0	0	0	0	0	1
40090	7	0	0	0	0	0	1
40091	1	4	0	0	0	2	2
