hhno	Pregnancy_in_household	Child(ren)_under_2
247786	No	No
247787	No	No
247788	No	No
247789	No	No
247790	No	No
247791	Yes	No
247792	No	Yes
247793	No	No
247794	No	No
247795	No	No
247796	No	No
247797	No	No
247798	No	No
247799	No	No
247800	No	No
247801	No	No
247802	No	No
247803	No	Yes
247804	No	No
247805	No	No
247806	No	No
247807	No	No
247808	No	No
247809	No	No
247810	No	No
247811	No	No
247812	No	No
247813	No	No
247814	No	No
247815	No	No
247816	No	No
247817	No	No
247818	No	No
247819	No	No
247820	No	No
247821	No	No
247822	No	No
247823	No	No
247824	No	No
247825	No	No
247826	No	No
247827	No	Yes
247828	No	No
247829	No	No
247830	No	No
247831	No	No
247832	No	No
247833	No	No
247834	No	Yes
247835	No	No
247836	No	No
247837	No	No
247838	No	No
247839	No	No
247840	No	No
247841	No	No
247842	No	No
247843	No	No
247844	No	No
247845	No	No
247846	No	No
247847	No	No
247848	Yes	No
247849	No	No
247850	No	No
247851	No	No
247852	No	No
247853	No	No
247854	No	No
247855	No	No
247856	No	No
247857	No	No
247858	No	No
247859	No	No
247860	No	No
247861	No	No
247862	No	No
247863	No	Yes
247864	No	No
247865	No	No
247866	No	No
247867	No	No
247868	No	No
247869	No	No
247870	Yes	No
247871	No	No
247872	No	No
247873	No	No
247874	No	No
247875	No	No
247876	No	No
247877	No	No
247878	No	No
247879	No	No
247880	No	No
247881	No	No
247882	No	No
247883	No	No
247884	No	No
247885	No	No
247886	No	No
247887	No	No
247888	No	No
247889	No	No
247890	No	No
247891	No	No
247892	No	No
247893	No	No
247894	No	No
247895	No	No
247896	No	No
247897	No	No
247898	No	Yes
247899	No	No
247900	No	No
247901	No	No
247902	No	No
247903	No	No
247904	No	No
247905	No	No
247906	No	No
247907	No	No
247908	No	No
247909	No	No
247910	No	No
247911	No	No
247912	No	No
247913	No	No
247914	No	No
247915	No	No
247916	No	No
247917	No	No
247918	No	No
247919	No	No
247920	No	No
247921	No	No
247922	No	No
247923	No	No
247924	No	No
247925	No	No
247926	No	No
247927	No	No
247928	No	No
247929	No	No
247930	Yes	No
247931	No	No
247932	No	No
247933	No	No
247934	No	No
247935	No	No
247936	No	No
247937	No	No
247938	No	No
247939	No	No
247940	No	No
247941	No	No
247942	No	Yes
247943	No	No
247944	No	No
247945	No	No
247946	No	No
247947	No	No
247948	No	Yes
247949	No	No
247950	No	No
247951	No	No
247952	No	No
247953	No	No
247954	No	Yes
247955	No	No
247956	No	No
247957	No	No
247958	No	No
247959	No	No
247960	No	No
247961	No	No
247962	No	No
247963	No	Yes
247964	Yes	No
247965	No	No
247966	No	No
247967	No	No
247968	No	No
247969	No	No
247970	No	No
247971	No	No
247972	No	No
247973	No	No
247974	No	No
247975	No	No
247976	No	No
247977	No	No
247978	No	No
247979	No	No
247980	No	No
247981	No	No
247982	No	No
247983	No	No
247984	No	No
247985	No	No
247986	No	No
247987	No	No
247988	No	No
247989	Yes	No
247990	No	No
247991	No	No
247992	No	Yes
247993	No	No
247994	No	No
247995	No	No
247996	No	No
247997	No	No
247998	No	Yes
247999	No	No
248000	No	No
248001	No	No
248002	No	No
248003	No	No
248004	No	No
248005	No	No
248006	No	No
248007	No	No
248008	No	No
248009	No	No
248010	No	No
248011	No	Yes
248012	No	No
248013	No	No
248014	No	No
248015	No	No
248016	No	No
248017	No	No
248018	No	No
248019	No	No
248020	No	No
248021	No	No
248022	No	No
248023	No	No
248024	No	No
248025	No	Yes
248026	No	No
248027	No	No
248028	No	No
248029	No	No
248030	No	No
248031	No	No
248032	No	No
248033	No	No
248034	No	No
248035	No	Yes
248036	No	No
248037	No	No
248038	No	No
248039	No	No
248040	No	No
248041	No	No
248042	No	No
248043	No	No
248044	No	No
248045	No	No
248046	No	No
248047	No	No
248048	No	No
248049	No	No
248050	No	No
248051	No	No
248052	No	No
248053	No	No
248054	No	No
248055	No	No
248056	No	No
248057	No	No
248058	No	No
248059	No	No
248060	No	No
248061	No	No
248062	No	No
248063	No	No
248064	No	No
248065	No	No
248066	No	Yes
248067	No	No
248068	No	No
248069	No	No
248070	No	No
248071	No	Yes
248072	No	No
248073	No	No
248074	No	No
248075	No	No
248076	No	No
248077	No	No
248078	No	No
248079	No	No
248080	No	No
248081	No	No
248082	No	No
248083	No	No
248084	No	No
248085	No	No
248086	No	No
248087	No	No
248088	No	No
248089	No	No
248090	No	No
248091	No	No
248092	No	Yes
248093	No	Yes
248094	No	No
248095	Yes	No
248096	No	No
248097	No	No
248098	No	No
248099	No	No
248100	No	No
248101	No	No
248102	No	No
248103	No	No
248104	No	No
248105	No	No
248106	No	Yes
248107	No	Yes
248108	No	No
248109	No	No
248110	No	No
248111	No	No
248112	No	No
248113	No	No
248114	No	No
248115	Yes	No
248116	No	No
248117	No	No
248118	No	No
248119	No	No
248120	No	No
248121	No	Yes
248122	No	No
248123	No	No
248124	No	No
248125	No	Yes
248126	No	No
248127	No	Yes
248128	No	No
248129	No	No
248130	No	No
248131	No	No
248132	No	No
248133	No	No
248134	No	No
248135	No	No
248136	No	Yes
248137	No	No
248138	No	No
248139	No	No
248140	No	No
248141	No	No
248142	No	No
248143	No	No
248144	No	No
248145	No	No
248146	No	No
248147	No	No
248148	No	No
248149	No	No
248150	No	No
248151	No	No
248152	No	No
248153	No	No
248154	No	No
248155	No	No
248156	No	Yes
248157	No	No
248158	No	No
248159	No	No
248160	No	No
248161	No	No
248162	No	No
248163	No	No
248164	No	No
248165	No	No
248166	No	No
248167	No	Yes
248168	No	No
248169	No	No
248170	No	No
248171	No	No
248172	No	No
248173	No	No
248174	No	No
248175	No	No
248176	No	No
248177	No	No
248178	No	No
248179	No	Yes
248180	No	No
248181	No	Yes
248182	No	No
248183	No	No
248184	No	No
248185	No	No
248186	No	No
248187	No	No
248188	No	No
248189	No	No
248190	No	No
248191	No	No
248192	No	No
248193	No	No
248194	No	No
248195	No	No
248196	No	No
248197	No	No
248198	No	Yes
248199	No	No
248200	No	No
248201	No	No
248202	No	No
248203	No	No
248204	No	No
248205	No	No
248206	No	No
248207	No	No
248208	No	Yes
248209	No	No
248210	No	No
248211	No	No
248212	No	No
248213	No	No
248214	No	No
248215	No	Yes
248216	No	No
248217	No	No
248218	No	Yes
248219	No	No
248220	No	No
248221	No	No
248222	No	No
248223	No	No
248224	No	No
248225	No	No
248226	No	No
248227	No	No
248228	No	No
248229	No	No
248230	No	No
248231	No	No
248232	No	No
248233	No	No
248234	No	No
248235	No	No
248236	No	No
248237	No	No
248238	No	No
248239	No	No
248240	No	No
248241	No	No
248242	No	No
248243	No	No
248244	No	No
248245	No	No
248246	No	No
248247	No	No
248248	No	No
248249	No	No
248250	No	No
248251	No	No
248252	No	No
248253	No	No
248254	No	No
248255	No	No
248256	No	No
248257	No	No
248258	No	No
248259	No	No
248260	No	No
248261	No	No
248262	No	No
248263	No	No
248264	No	No
248265	No	No
248266	No	No
248267	No	No
248268	No	No
248269	No	No
248270	No	No
248271	No	No
248272	No	No
248273	No	Yes
248274	No	No
248275	No	No
248276	No	No
248277	No	No
248278	No	No
248279	No	No
248280	No	No
248281	No	No
248282	No	No
248283	No	No
248284	No	No
248285	No	Yes
248286	No	No
248287	No	No
248288	No	No
248289	No	No
248290	No	No
248291	No	No
248292	No	No
248293	No	Yes
248294	No	No
248295	No	No
248296	No	No
248297	No	No
248298	No	No
248299	No	No
248300	No	No
248301	No	No
248302	No	No
248303	No	No
248304	No	No
248305	No	No
248306	No	No
248307	No	No
248308	No	No
248309	No	No
248310	No	No
248311	No	No
248312	No	No
248313	No	No
248314	No	No
248315	No	No
248316	No	No
248317	No	No
248318	No	No
248319	No	No
248320	No	No
248321	No	No
248322	No	No
248323	No	No
248324	No	No
248325	No	No
248326	No	No
248327	No	No
248328	No	No
248329	No	No
248330	No	No
248331	No	Yes
248332	No	No
248333	No	No
248334	No	No
248335	No	No
248336	No	No
248337	No	No
248338	No	No
248339	No	No
248340	No	No
248341	No	No
248342	No	No
248343	No	No
248344	No	No
248345	No	No
248346	No	No
248347	No	No
248348	No	No
248349	No	No
248350	No	No
248351	No	No
248352	No	No
248353	Yes	No
248354	No	No
248355	No	No
248356	No	Yes
248357	No	No
248358	No	No
248359	No	No
248360	No	No
248361	No	No
248362	No	No
248363	No	No
248364	No	No
248365	No	No
248366	No	No
248367	No	Yes
248368	No	No
248369	No	No
248370	No	No
248371	No	No
248372	No	No
248373	No	No
248374	No	No
248375	No	No
248376	No	No
248377	No	No
248378	No	No
248379	No	No
248380	No	No
248381	No	No
248382	No	No
248383	No	No
248384	No	No
248385	No	No
248386	No	No
248387	No	No
248388	No	No
248389	No	No
248390	No	No
248391	No	No
248392	No	Yes
248393	No	No
248394	No	No
248395	No	No
248396	No	No
248397	No	No
248398	No	No
248399	No	No
248400	No	No
248401	No	No
248402	No	Yes
248403	No	No
248404	No	No
248405	No	No
248406	No	No
248407	No	No
248408	No	No
248409	No	No
248410	No	No
248411	No	No
248412	No	No
248413	No	No
248414	No	No
248415	No	No
248416	No	No
248417	No	No
248418	No	No
248419	No	No
248420	No	No
248421	No	No
248422	No	No
248423	No	No
248424	No	No
248425	No	No
248426	No	No
248427	No	No
248428	No	No
248429	No	No
248430	No	No
248431	No	No
248432	No	No
248433	No	No
248434	No	No
248435	No	No
248436	No	No
248437	No	No
248438	No	Yes
248439	No	No
248440	No	No
248441	No	No
248442	No	No
248443	No	No
248444	No	No
248445	No	No
248446	No	No
248447	No	Yes
248448	No	No
248449	No	No
248450	No	No
248451	No	No
248452	No	No
248453	No	No
248454	No	No
248455	No	No
248456	No	No
248457	No	Yes
248458	No	No
248459	No	No
248460	No	Yes
248461	No	No
248462	No	No
248463	No	No
248464	No	No
248465	No	No
248466	No	No
248467	No	No
248468	No	No
248469	No	No
248470	No	No
248471	No	No
248472	No	No
248473	No	No
248474	No	No
248475	No	No
248476	No	No
248477	No	No
248478	No	No
248479	No	No
248480	No	No
248481	No	No
248482	No	No
248483	No	No
248484	No	No
248485	Yes	Yes
248486	No	No
248487	No	No
248488	No	Yes
248489	No	No
248490	No	No
248491	No	No
248492	No	No
248493	No	No
248494	No	No
248495	No	No
248496	No	No
248497	No	No
248498	No	No
248499	No	No
248500	No	No
248501	No	No
248502	No	No
248503	No	No
248504	No	No
248505	No	No
248506	No	No
248507	No	No
248508	No	No
248509	No	No
248510	No	No
248511	No	No
248512	No	No
248513	No	No
248514	No	No
248515	No	No
248516	No	No
248517	No	No
248518	No	No
248519	No	No
248520	No	No
248521	No	No
248522	No	No
248523	No	No
248524	No	No
248525	No	No
248526	No	No
248527	No	No
248528	No	No
248529	No	No
248530	No	No
248531	No	No
248532	No	No
248533	No	No
248534	No	No
248535	No	No
248536	No	No
248537	No	No
248538	No	No
248539	No	No
248540	No	No
248541	No	No
248542	No	No
248543	No	No
248544	No	No
248545	No	No
248546	No	No
248547	No	No
248548	No	No
248549	No	No
248550	No	No
248551	No	No
248552	No	No
248553	No	No
248554	No	No
248555	No	No
248556	No	Yes
248557	No	No
248558	No	No
248559	No	No
248560	No	No
248561	No	No
248562	No	No
248563	No	No
248564	No	No
248565	No	No
248566	No	No
248567	No	No
248568	No	No
248569	No	No
248570	No	No
248571	No	No
248572	No	No
248573	No	No
248574	No	No
248575	No	No
248576	No	No
248577	No	No
248578	No	No
248579	No	Yes
248580	No	No
248581	No	No
248582	No	No
248583	No	No
248584	No	No
248585	No	No
248586	No	No
248587	No	No
248588	No	No
248589	No	No
248590	No	No
248591	No	No
248592	No	No
248593	No	No
248594	No	No
248595	No	No
248596	No	No
248597	No	No
248598	No	No
248599	No	No
248600	No	No
248601	No	No
248602	No	No
248603	No	No
248604	No	Yes
248605	No	No
248606	No	No
248607	No	No
248608	No	No
248609	No	No
248610	No	No
248611	No	No
248612	No	No
248613	No	No
248614	No	No
248615	No	No
248616	No	No
248617	No	No
248618	No	No
248619	No	No
248620	No	No
248621	No	No
248622	No	No
248623	No	No
248624	No	No
248625	No	Yes
248626	No	No
248627	No	No
248628	No	No
248629	No	No
248630	No	No
248631	No	No
248632	No	No
248633	No	No
248634	No	No
248635	No	No
248636	No	No
248637	No	Yes
248638	No	Yes
248639	No	Yes
248640	No	Yes
248641	No	No
248642	No	No
248643	No	No
248644	No	No
248645	No	No
248646	No	No
248647	No	No
248648	No	No
248649	No	No
248650	No	No
248651	No	No
248652	No	No
248653	No	No
248654	No	No
248655	No	No
248656	No	No
248657	No	No
248658	No	No
248659	No	Yes
248660	No	No
248661	No	No
248662	No	Yes
248663	No	No
248664	No	No
248665	No	No
248666	No	No
248667	No	No
248668	No	No
248669	No	Yes
248670	No	No
248671	No	No
248672	No	No
248673	No	No
248674	No	No
248675	No	No
248676	No	No
248677	No	No
248678	No	No
248679	No	No
248680	No	No
248681	No	No
248682	No	No
248683	No	No
248684	No	No
248685	Yes	No
248686	No	No
248687	Yes	No
248688	No	No
248689	No	No
248690	No	No
248691	No	No
248692	No	No
248693	No	No
248694	No	No
248695	No	No
248696	No	No
248697	No	No
248698	No	No
248699	No	No
248700	No	No
248701	No	No
248702	Yes	No
248703	No	No
248704	No	No
248705	No	No
248706	No	No
248707	No	No
248708	No	No
248709	No	No
248710	No	No
248711	No	No
248712	No	No
248713	No	No
248714	No	No
248715	No	No
248716	No	No
248717	No	No
248718	No	No
248719	No	No
248720	No	No
248721	No	No
248722	No	No
248723	No	No
248724	No	No
248725	No	No
248726	No	No
248727	No	No
248728	No	No
248729	No	No
248730	No	No
248731	No	No
248732	No	No
248733	No	No
248734	No	No
248735	No	No
248736	No	Yes
248737	No	No
248738	No	No
248739	No	No
248740	No	No
248741	No	No
248742	No	No
248743	No	No
248744	No	No
248745	No	Yes
248746	No	No
248747	No	No
248748	No	No
248749	No	Yes
248750	No	Yes
248751	No	No
248752	No	No
248753	No	No
248754	No	No
248755	No	No
248756	No	No
248757	No	No
248758	No	No
248759	No	No
248760	No	No
248761	No	No
248762	No	No
248763	No	Yes
248764	No	No
248765	No	No
248766	No	No
248767	No	No
248768	No	No
248769	No	No
248770	No	No
248771	No	No
248772	No	No
248773	No	No
248774	No	No
248775	No	No
248776	No	No
248777	No	No
248778	No	No
248779	No	No
248780	No	No
248781	No	No
248782	No	No
248783	No	No
248784	No	No
248785	No	No
248786	No	No
248787	No	No
248788	No	No
248789	No	No
248790	No	No
248791	No	No
248792	No	No
248793	No	No
248794	Yes	Yes
248795	No	No
248796	No	No
248797	No	No
248798	No	No
248799	No	No
248800	No	No
248801	No	No
248802	No	No
248803	No	No
248804	No	No
248805	No	No
248806	No	No
248807	No	No
248808	No	No
248809	No	No
248810	No	No
248811	No	No
248812	No	No
248813	No	No
248814	No	No
248815	No	No
248816	No	No
248817	No	No
248818	No	No
248819	No	No
248820	No	No
248821	No	No
248822	No	No
248823	No	No
248824	No	No
248825	No	No
248826	No	No
248827	No	No
248828	No	No
248829	No	No
248830	No	No
248831	No	No
248832	No	No
248833	No	No
248834	No	No
248835	No	No
248836	No	No
248837	No	No
248838	No	No
248839	No	No
248840	No	No
248841	No	No
248842	No	No
248843	No	Yes
248844	No	No
248845	No	No
248846	No	No
248847	No	No
248848	No	No
248849	No	No
248850	No	Yes
248851	No	No
248852	No	No
248853	No	No
248854	No	No
248855	No	No
248856	No	No
248857	No	No
248858	No	No
248859	No	Yes
248860	No	No
248861	No	No
248862	No	No
248863	No	No
248864	No	No
248865	No	No
248866	No	No
248867	No	No
248868	No	No
248869	No	No
248870	No	No
248871	No	No
248872	No	No
248873	No	Yes
248874	No	No
248875	No	No
248876	No	No
248877	Yes	No
248878	No	No
248879	No	No
248880	No	No
248881	No	No
248882	No	No
248883	No	No
248884	No	No
248885	No	No
248886	No	No
248887	No	No
248888	No	No
248889	No	No
248890	No	No
248891	No	No
248892	No	No
248893	No	No
248894	No	No
248895	No	No
248896	No	No
248897	No	No
248898	No	Yes
248899	No	No
248900	No	No
248901	Yes	No
248902	No	Yes
248903	No	No
248904	No	No
248905	No	No
248906	No	No
248907	No	No
248908	No	No
248909	No	No
248910	No	No
248911	No	No
248912	No	No
248913	No	No
248914	No	No
248915	No	No
248916	No	No
248917	No	No
248918	No	No
248919	No	No
248920	No	No
248921	No	No
248922	No	No
248923	No	No
248924	No	No
248925	No	No
248926	No	No
248927	No	No
248928	No	No
248929	No	No
248930	No	No
248931	No	No
248932	No	No
248933	No	No
248934	No	No
248935	No	No
248936	No	No
248937	No	No
248938	No	No
248939	No	No
248940	No	No
248941	No	No
248942	No	No
248943	Yes	Yes
248944	No	No
248945	No	No
248946	No	Yes
248947	No	No
248948	No	No
248949	No	No
248950	No	No
248951	No	No
248952	No	No
248953	No	No
248954	No	No
248955	No	No
248956	Yes	No
248957	No	No
248958	No	No
248959	No	No
248960	No	No
248961	No	No
248962	No	Yes
248963	No	No
248964	No	No
248965	Yes	No
248966	No	No
248967	No	No
248968	No	No
248969	No	No
248970	No	No
248971	No	No
248972	No	Yes
248973	No	No
248974	No	No
248975	No	No
248976	No	No
248977	No	No
248978	No	Yes
248979	No	No
248980	No	No
248981	No	No
248982	No	No
248983	No	No
248984	No	No
248985	No	No
248986	No	No
248987	No	No
248988	No	No
248989	No	No
248990	No	No
248991	No	No
248992	No	No
248993	No	No
248994	No	No
248995	No	No
248996	No	No
248997	No	No
248998	No	No
248999	No	Yes
249000	No	No
249001	No	No
249002	No	No
249003	No	Yes
249004	No	No
249005	No	No
249006	No	No
249007	No	No
249008	No	No
249009	No	No
249010	No	No
249011	No	No
249012	No	No
249013	No	No
249014	No	No
249015	No	No
249016	No	No
249017	No	No
249018	No	No
249019	No	No
249020	No	No
249021	No	No
249022	Yes	Yes
249023	No	No
249024	No	No
249025	No	No
249026	No	No
249027	No	No
249028	Yes	Yes
249029	No	Yes
249030	No	No
249031	No	No
249032	No	No
249033	No	No
249034	No	No
249035	No	No
249036	No	No
249037	No	No
249038	No	No
249039	No	No
249040	No	No
249041	Yes	Yes
249042	No	No
249043	No	No
249044	No	No
249045	No	No
249046	No	No
249047	No	No
249048	No	No
249049	No	No
249050	No	No
249051	No	No
249052	No	No
249053	No	No
249054	No	No
249055	No	No
249056	No	No
249057	No	No
249058	No	No
249059	No	No
249060	No	No
249061	No	No
249062	No	No
249063	No	Yes
249064	No	No
249065	No	No
249066	No	No
249067	No	No
249068	No	No
249069	No	No
249070	No	No
249071	No	No
249072	No	No
249073	No	No
249074	No	No
249075	No	No
249076	No	No
249077	No	No
249078	No	Yes
249079	No	No
249080	No	No
249081	No	No
249082	No	No
249083	No	No
249084	No	No
249085	No	No
249086	No	No
249087	No	No
249088	No	No
249089	No	No
249090	No	No
249091	No	No
249092	No	No
249093	No	No
249094	No	No
249095	No	Yes
249096	No	No
249097	No	No
249098	No	No
249099	No	No
249100	No	No
249101	No	No
249102	No	No
249103	No	No
249104	No	No
249105	No	No
249106	No	No
249107	No	No
249108	No	No
249109	No	No
249110	No	No
249111	No	No
249112	No	No
249113	No	No
249114	No	No
249115	No	No
249116	No	Yes
249117	No	No
249118	No	No
249119	No	No
249120	No	No
249121	No	No
249122	No	No
249123	No	No
249124	No	No
249125	No	No
249126	No	No
249127	No	No
249128	No	No
249129	No	No
249130	No	No
249131	No	No
249132	No	No
249133	No	No
249134	No	No
249135	No	No
249136	No	No
249137	No	No
249138	No	Yes
249139	No	No
249140	No	No
249141	No	Yes
249142	No	No
249143	No	No
249144	No	No
249145	Yes	Yes
249146	No	No
249147	No	Yes
249148	No	No
249149	No	No
249150	No	No
249151	No	No
249152	No	No
249153	No	No
249154	No	No
249155	No	No
249156	No	No
249157	No	No
249158	No	No
249159	No	No
249160	No	No
249161	No	No
249162	No	No
249163	No	No
249164	No	No
249165	No	No
249166	No	No
249167	No	No
249168	No	No
249169	No	No
249170	No	No
249171	No	No
249172	No	No
249173	No	No
249174	No	No
249175	No	No
249176	No	No
249177	No	No
249178	No	No
249179	No	No
249180	No	No
249181	No	No
249182	No	No
249183	No	No
249184	No	No
249185	No	No
249186	No	No
249187	No	No
249188	No	No
249189	No	No
249190	No	No
249191	No	No
249192	No	No
249193	No	No
249194	No	No
249195	No	No
249196	No	No
249197	No	Yes
249198	No	No
249199	No	No
249200	No	No
249201	No	No
249202	No	No
249203	No	No
249204	No	No
249205	No	No
249206	No	No
249207	No	No
249208	No	No
249209	No	No
249210	No	No
249211	No	No
249212	No	No
249213	No	No
249214	No	No
249215	No	No
249216	No	No
249217	No	No
249218	No	Yes
249219	No	No
249220	No	No
249221	No	No
249222	No	No
249223	No	No
249224	No	No
249225	No	No
249226	No	No
249227	No	No
249228	No	No
249229	No	No
249230	No	Yes
249231	No	No
249232	No	No
249233	No	No
249234	No	No
249235	No	No
249236	No	No
249237	No	No
249238	No	No
249239	No	No
249240	No	No
249241	No	No
249242	No	No
249243	No	No
249244	No	Yes
249245	No	No
249246	No	No
249247	No	No
249248	No	No
249249	No	No
249250	No	No
249251	No	No
249252	No	Yes
249253	No	No
249254	No	No
249255	No	No
249256	No	No
249257	No	No
249258	No	No
249259	No	No
249260	No	No
249261	No	No
249262	No	No
249263	No	No
249264	No	No
249265	No	Yes
249266	No	No
249267	No	No
249268	No	No
249269	No	No
249270	No	No
249271	No	No
249272	No	No
249273	No	No
249274	No	No
249275	No	No
249276	No	No
249277	No	No
249278	No	No
249279	No	No
249280	Yes	No
249281	No	No
249282	No	No
249283	No	No
249284	No	No
249285	No	No
249286	No	No
249287	No	No
249288	No	No
249289	No	No
249290	No	No
249291	No	Yes
249292	No	No
249293	No	No
249294	No	No
249295	No	No
249296	No	No
249297	No	No
249298	No	No
249299	No	No
249300	No	No
249301	No	No
249302	No	No
249303	No	No
249304	No	No
249305	No	No
249306	No	No
249307	No	No
249308	No	No
249309	No	No
249310	No	No
249311	No	No
249312	No	No
249313	No	No
249314	No	No
249315	No	No
249316	No	No
249317	No	No
249318	Yes	Yes
249319	No	No
249320	No	No
249321	No	No
249322	No	Yes
249323	No	No
249324	No	No
249325	No	No
249326	No	No
249327	No	No
249328	No	No
249329	No	No
249330	No	No
249331	No	No
249332	No	No
249333	No	No
249334	No	No
249335	No	No
249336	No	No
249337	No	No
249338	No	No
249339	No	No
249340	No	No
249341	No	No
249342	No	No
249343	No	No
249344	No	No
249345	No	Yes
249346	Yes	Yes
249347	No	No
249348	No	No
249349	No	No
249350	No	No
249351	No	No
249352	No	No
249353	No	No
249354	No	No
249355	No	No
249356	No	No
249357	No	No
249358	No	No
249359	No	No
249360	No	No
249361	No	No
249362	No	No
249363	No	No
249364	No	No
249365	No	No
249366	No	No
249367	No	Yes
249368	No	No
249369	No	No
249370	No	No
249371	No	No
249372	No	No
249373	No	No
249374	No	No
249375	No	No
249376	No	No
249377	No	No
249378	No	No
249379	No	No
249380	No	No
249381	No	No
249382	No	No
249383	No	No
249384	No	No
249385	No	No
249386	No	No
249387	No	No
249388	No	No
249389	No	No
249390	No	No
249391	No	No
249392	No	No
249393	No	Yes
249394	No	No
249395	No	No
249396	No	No
249397	No	No
249398	No	No
249399	No	No
249400	No	No
249401	No	No
249402	No	No
249403	No	No
249404	No	Yes
249405	No	No
249406	No	Yes
249407	No	No
249408	No	No
249409	No	No
249410	No	No
249411	No	No
249412	No	No
249413	No	No
249414	No	No
249415	No	No
249416	No	No
249417	No	No
249418	No	No
249419	No	No
249420	No	No
249421	Yes	Yes
249422	No	No
249423	No	No
249424	No	No
249425	No	No
249426	No	Yes
249427	Yes	Yes
249428	No	No
249429	No	No
249430	Yes	Yes
249431	No	No
249432	No	No
249433	No	No
249434	No	No
249435	No	No
249436	No	No
249437	No	No
249438	No	No
249439	No	No
249440	No	No
249441	No	No
249442	No	No
249443	No	No
249444	No	No
249445	No	No
249446	No	No
249447	No	No
249448	Yes	No
249449	No	No
249450	No	Yes
249451	No	No
249452	No	No
249453	No	No
249454	No	No
249455	No	No
249456	No	No
249457	No	No
249458	No	No
249459	No	Yes
249460	No	No
249461	No	No
249462	No	No
249463	No	No
249464	No	No
249465	No	No
249466	No	Yes
249467	No	No
249468	No	No
249469	No	No
249470	No	No
249471	No	No
249472	No	No
249473	Yes	No
249474	No	No
249475	No	Yes
249476	No	No
249477	No	No
249478	No	No
249479	No	No
249480	No	No
249481	No	No
249482	No	No
249483	No	No
249484	No	No
249485	No	No
249486	No	No
249487	No	No
249488	No	No
249489	No	No
249490	No	No
249491	No	No
249492	No	No
