hhno	logday	schml	pkdl	othl	mlwhl	midml	mlso
261117	1	0	0	0	0	0	0
261117	2	0	0	0	0	0	0
261117	3	0	0	0	0	0	0
261117	4	0	0	0	0	0	0
261117	5	0	0	0	0	0	0
261117	6	0	0	0	0	0	0
261117	7	0	0	0	0	0	0
261118	1	0	0	0	0	0	0
261118	2	0	0	0	0	0	0
261118	3	0	0	0	0	0	0
261118	4	0	0	0	0	0	0
261118	5	0	0	0	0	0	0
261118	6	0	0	0	0	0	0
261118	7	0	0	0	0	0	0
261119	1	0	0	0	0	0	1
261119	2	0	0	0	0	0	0
261119	3	0	0	0	0	0	0
261119	4	0	0	0	0	0	0
261119	5	0	0	0	0	0	0
261119	6	0	0	0	0	0	0
261119	7	0	0	0	0	1	1
261120	1	2	0	0	0	3	3
261120	2	2	0	0	0	5	6
261120	3	2	0	0	0	5	6
261120	4	2	0	0	0	4	5
261120	5	0	0	0	0	0	0
261120	6	0	0	0	0	0	0
261120	7	2	0	0	0	4	5
261121	1	0	0	0	0	1	1
261121	2	0	0	0	0	0	0
261121	3	0	0	0	0	0	1
261121	4	0	0	0	0	0	0
261121	5	0	0	0	0	0	0
261121	6	0	0	0	0	0	0
261121	7	0	0	0	0	0	0
261122	1	0	0	0	0	0	0
261122	2	0	0	0	0	0	0
261122	3	0	0	0	0	2	2
261122	4	0	0	0	0	0	0
261122	5	0	0	0	0	0	0
261122	6	0	0	0	0	0	0
261122	7	0	0	0	0	0	0
261123	1	0	0	0	0	0	0
261123	2	0	0	0	0	0	0
261123	3	0	0	0	0	0	1
261123	4	0	0	0	0	0	1
261123	5	0	0	0	0	0	1
261123	6	0	0	0	0	1	1
261123	7	0	0	0	0	0	0
261124	1	1	0	0	0	2	4
261124	2	1	0	0	0	2	4
261124	3	0	0	0	0	1	3
261124	4	0	0	0	0	1	3
261124	5	1	0	0	0	2	4
261124	6	1	0	0	0	2	4
261124	7	1	0	0	0	2	4
261125	1	0	0	0	0	0	0
261125	2	0	0	0	0	0	0
261125	3	0	0	0	0	0	0
261125	4	0	0	0	0	0	0
261125	5	0	0	0	0	0	0
261125	6	0	0	0	0	0	0
261125	7	0	0	0	0	0	0
261126	1	0	0	0	0	0	0
261126	2	0	0	0	0	0	0
261126	3	0	0	0	0	0	0
261126	4	0	0	0	0	0	0
261126	5	0	0	0	0	0	0
261126	6	0	0	0	0	0	0
261126	7	0	0	0	0	0	0
261127	1	0	0	0	0	0	0
261127	2	0	0	0	0	0	0
261127	3	0	0	0	0	0	0
261127	4	0	0	0	0	0	0
261127	5	0	0	0	0	0	0
261127	6	0	0	0	0	0	0
261127	7	0	0	0	0	0	0
261128	1	0	0	0	0	0	0
261128	2	0	0	0	0	0	0
261128	3	0	0	0	0	0	0
261128	4	0	0	0	0	0	0
261128	5	0	0	0	0	0	0
261128	6	0	0	0	0	0	0
261128	7	0	0	0	0	0	0
261129	1	0	0	0	0	1	1
261129	2	0	0	0	0	1	1
261129	3	0	0	0	0	5	5
261129	4	0	0	0	0	0	0
261129	5	0	0	0	0	0	0
261129	6	0	0	0	0	1	1
261129	7	0	0	0	0	1	1
261130	1	0	0	0	0	0	0
261130	2	0	0	0	0	0	0
261130	3	0	0	0	0	0	0
261130	4	0	0	0	0	0	0
261130	5	0	0	0	0	0	0
261130	6	0	0	0	0	0	0
261130	7	0	0	0	0	0	0
261131	1	0	0	0	0	0	0
261131	2	0	0	0	0	1	1
261131	3	0	0	0	0	0	0
261131	4	0	0	0	0	1	1
261131	5	0	0	0	0	0	0
261131	6	0	0	0	0	0	0
261131	7	0	0	0	0	0	0
261132	1	0	0	0	0	0	0
261132	2	0	0	0	0	0	0
261132	3	0	0	0	0	0	0
261132	4	0	0	0	0	1	1
261132	5	0	0	0	0	3	3
261132	6	0	0	0	0	1	1
261132	7	0	0	0	0	1	1
261133	1	0	0	0	0	0	0
261133	2	0	0	0	0	0	0
261133	3	0	0	0	0	0	0
261133	4	0	0	0	0	0	0
261133	5	0	0	0	0	0	0
261133	6	0	0	0	0	0	0
261133	7	0	0	0	0	0	0
261134	1	0	0	0	0	0	1
261134	2	0	0	0	0	1	3
261134	3	0	0	0	0	0	3
261134	4	0	0	0	0	0	1
261134	5	0	0	0	0	0	1
261134	6	0	0	0	0	0	1
261134	7	0	0	0	0	0	1
261135	1	0	0	0	0	0	0
261135	2	0	0	0	0	0	0
261135	3	0	0	0	0	0	0
261135	4	0	0	0	0	0	0
261135	5	0	0	0	0	0	0
261135	6	0	0	0	0	0	0
261135	7	0	0	0	0	0	0
261136	1	0	0	0	0	0	0
261136	2	0	0	0	0	0	0
261136	3	0	0	0	0	0	0
261136	4	0	0	0	0	0	0
261136	5	0	0	0	0	0	0
261136	6	0	0	0	0	0	0
261136	7	0	0	0	0	0	0
261137	1	0	0	0	0	0	1
261137	2	0	0	0	0	2	2
261137	3	0	0	0	0	2	2
261137	4	0	0	0	0	0	0
261137	5	0	0	0	0	0	0
261137	6	0	0	0	0	0	0
261137	7	0	0	0	0	0	2
261138	1	0	0	0	0	0	0
261138	2	0	0	0	0	0	0
261138	3	0	0	0	0	0	0
261138	4	0	0	0	0	0	0
261138	5	0	0	0	0	0	0
261138	6	0	0	0	0	0	0
261138	7	0	0	0	0	0	0
261139	1	2	0	0	0	3	3
261139	2	2	0	0	0	3	3
261139	3	0	0	0	0	4	10
261139	4	0	0	0	0	3	6
261139	5	2	0	0	0	3	3
261139	6	2	0	0	0	3	3
261139	7	2	0	0	0	2	2
261140	1	0	0	0	0	0	0
261140	2	0	0	0	0	0	0
261140	3	0	0	0	0	0	0
261140	4	0	0	0	0	1	1
261140	5	0	0	0	0	1	1
261140	6	0	0	0	0	1	2
261140	7	0	0	0	0	1	2
261141	1	0	0	0	0	0	0
261141	2	0	0	0	0	0	0
261141	3	0	0	0	0	0	0
261141	4	0	0	0	0	1	1
261141	5	0	0	0	0	0	0
261141	6	0	0	0	0	0	0
261141	7	0	0	0	0	0	0
261142	1	0	0	0	0	0	0
261142	2	0	0	0	0	0	1
261142	3	0	0	0	0	0	3
261142	4	0	0	0	0	2	2
261142	5	0	0	0	0	0	0
261142	6	0	0	0	0	0	0
261142	7	0	0	0	0	0	0
261143	1	0	0	0	0	1	1
261143	2	0	0	0	0	3	4
261143	3	0	0	0	0	2	2
261143	4	0	0	0	0	0	0
261143	5	0	0	0	0	0	0
261143	6	0	0	0	0	0	0
261143	7	0	0	0	0	0	0
261144	1	1	0	0	0	5	8
261144	2	0	0	0	0	0	0
261144	3	0	0	0	0	0	0
261144	4	1	0	0	0	2	2
261144	5	1	0	0	0	2	2
261144	6	1	0	0	0	4	4
261144	7	1	0	0	0	4	4
261145	1	0	0	0	0	0	0
261145	2	0	0	0	0	0	1
261145	3	0	0	0	0	0	0
261145	4	0	0	0	0	0	0
261145	5	0	0	0	0	1	1
261145	6	0	0	0	0	0	1
261145	7	0	0	0	0	0	0
261146	1	0	0	0	0	0	0
261146	2	0	0	0	0	0	0
261146	3	0	0	0	0	0	0
261146	4	0	0	0	0	0	0
261146	5	0	0	0	0	0	0
261146	6	0	0	0	0	0	0
261146	7	0	0	0	0	0	0
261147	1	0	0	0	0	0	0
261147	2	0	0	0	0	0	0
261147	3	0	0	0	0	0	0
261147	4	0	0	0	0	0	0
261147	5	0	0	0	0	0	0
261147	6	0	0	0	0	0	0
261147	7	0	0	0	0	0	0
261148	1	0	0	0	0	0	0
261148	2	0	0	0	0	3	3
261148	3	0	0	0	0	0	0
261148	4	0	0	0	0	1	1
261148	5	0	0	0	0	1	1
261148	6	0	0	0	0	0	0
261148	7	0	0	0	0	0	0
261149	1	0	0	0	0	1	3
261149	2	0	0	0	0	1	2
261149	3	0	0	0	0	1	2
261149	4	0	0	0	0	1	2
261149	5	0	0	0	0	1	2
261149	6	0	0	0	0	0	1
261149	7	0	0	0	0	1	1
261150	1	1	0	0	0	1	1
261150	2	1	0	0	0	1	1
261150	3	1	0	0	0	1	1
261150	4	1	0	0	0	1	1
261150	5	1	0	0	0	1	1
261150	6	0	0	1	0	1	1
261150	7	0	0	0	0	0	0
261151	1	0	0	0	0	0	0
261151	2	0	0	0	0	1	3
261151	3	0	0	0	0	1	4
261151	4	0	0	0	0	0	1
261151	5	0	0	0	0	1	1
261151	6	0	0	0	0	1	1
261151	7	0	0	0	0	1	3
261152	1	0	0	0	0	1	1
261152	2	0	0	0	0	1	1
261152	3	0	0	0	0	1	1
261152	4	0	0	0	0	1	1
261152	5	0	0	0	0	1	1
261152	6	0	0	0	0	0	0
261152	7	0	0	0	0	1	1
261153	1	0	0	0	0	4	7
261153	2	0	0	0	0	2	2
261153	3	0	0	0	0	2	2
261153	4	0	0	1	0	4	5
261153	5	0	0	0	0	2	3
261153	6	0	1	0	0	3	4
261153	7	0	1	0	0	3	7
261154	1	0	0	0	0	1	1
261154	2	0	0	0	0	1	1
261154	3	0	0	0	0	1	1
261154	4	0	0	0	0	0	3
261154	5	0	0	0	0	0	0
261154	6	0	0	0	0	0	1
261154	7	0	0	0	0	1	1
261155	1	0	0	0	0	0	0
261155	2	0	0	0	0	1	2
261155	3	0	0	0	0	1	2
261155	4	0	0	0	0	1	2
261155	5	0	0	0	0	0	0
261155	6	0	0	0	0	0	0
261155	7	0	0	0	0	1	2
261156	1	0	0	0	0	0	0
261156	2	0	0	0	0	0	0
261156	3	0	0	0	0	0	0
261156	4	0	0	0	0	0	0
261156	5	0	0	0	0	1	1
261156	6	0	0	0	0	0	0
261156	7	0	0	0	0	0	0
261157	1	0	0	0	0	0	0
261157	2	0	0	0	0	0	0
261157	3	0	0	0	0	1	1
261157	4	0	0	0	0	0	0
261157	5	0	0	0	0	0	0
261157	6	0	0	0	0	1	1
261157	7	0	0	0	0	1	1
261158	1	1	0	0	0	2	2
261158	2	1	0	0	0	3	3
261158	3	1	0	0	0	3	3
261158	4	1	0	0	0	3	3
261158	5	0	0	0	0	0	0
261158	6	0	0	0	0	0	0
261158	7	1	0	0	0	3	3
261159	1	0	0	0	0	1	1
261159	2	0	0	0	0	1	1
261159	3	0	0	0	0	0	1
261159	4	0	0	0	0	1	1
261159	5	0	0	0	0	1	1
261159	6	0	0	0	0	1	1
261159	7	0	0	0	0	1	1
261160	1	0	0	0	0	0	0
261160	2	0	0	0	0	0	0
261160	3	0	0	0	0	0	0
261160	4	0	0	0	0	0	0
261160	5	0	0	0	0	0	0
261160	6	0	0	0	0	0	0
261160	7	0	0	0	0	0	0
261161	1	0	2	0	0	1	1
261161	2	0	2	0	0	1	1
261161	3	0	2	0	0	1	1
