hhno	gormet2	reg	lad	styr	stmth	mic	frez	owndw	memhh	schmilk	incgp	occhoh	sochoh	dacthoh	Finc_decile_by_members_of_hh	finctp	pernohoh	pernohw	agehoh_banded	agehw_banded	adltm	adltf	child	oaps	adltgt64	stqtr	country	gor	agemdk_banded	incgpa	hhcomp	hhcompa	hcxigs	dat1rec	doormilk	frij	earners	occxhoh	socxhoh	dactxhoh	szwkest	empst	wkdy1rec	vegind	gornw	pernxhoh	jobsthoh	incgp745	withjob	landlord	furnish	benefits
80025		0	21	1980	2		1	5	2		6	9955		0	0	9	2	1	6	6	1	1	0	1	2	1	Wales	11	6	5	3	1	0	3/1/1540 00:00:00		1	0	0		0		0	1	0	2							0
80026		0	21	1980	2		0	5	1		8	9935		0	1	2	1	1	5	5	0	1	0	1	0	1	Wales	11	5	5	1	1	0	13/1/1540 00:00:00		1	0	0		0		0	4	0	2							0
80027		0	21	1980	2		1	5	4		1	121		2	0	9	2	1	4	3	1	1	2	0	0	1	Wales	11	3	1	5	4	13	14/1/1540 00:00:00		1	1	0		0		0	5	2	2							0
80028		0	21	1980	2		1	5	2		7	9935		0	4	2	2	1	6	6	1	1	0	2	2	1	Wales	11	6	4	3	1	4	13/1/1540 00:00:00		1	0	0		0		0	3	2	2							0
80029		0	21	1980	2		1	5	4		4	9965		1	10	8	2	1	4	5	3	1	0	0	0	1	Wales	11	5	3	9	1	3	14/1/1540 00:00:00		1	3	0		0		0	5	0	2							0
80030		0	21	1980	2		1	1	2		4	2344		1	0	9	2	1	5	5	1	1	0	0	0	1	Wales	11	5	3	3	1	3	13/1/1540 00:00:00		1	1	0		0		0	4	0	2							0
80031		0	21	1980	2		0	1	2		7	9945		0	2	1	1	1	3	3	0	1	1	0	0	1	Wales	11	3	4	2	2	8	13/1/1540 00:00:00		1	0	0		0		0	4	2	2							0
80032		0	21	1980	2		0	1	6		5	9965		1	7	8	2	1	4	4	3	1	2	0	0	1	Wales	11	4	4	10	7	28	13/1/1540 00:00:00		1	4	0		0		0	4	0	2							0
80033		0	21	1980	2		0	5	1		7	9935		0	0	9	1	1	7	7	0	1	0	1	1	1	Wales	11	7	4	1	1	4	13/1/1540 00:00:00		1	0	0		0		0	3	0	2							0
80034		0	21	1980	2		1	6	4		3	2422		1	7	2	2	1	2	2	1	1	2	0	0	1	Wales	11	2	2	5	4	14	13/1/1540 00:00:00		1	1	0		0		0	5	0	2							0
80035		0	21	1980	2		0	6	2		4	154		3	10	6	2	1	3	2	1	1	0	0	0	1	Wales	11	2	3	3	1	3	13/1/1540 00:00:00		1	2	0		0		0	4	0	2							0
80036		0	21	1980	2		0	6	2		3	1551		2	0	9	2	1	3	4	1	1	0	0	0	1	Wales	11	4	2	3	1	2	13/1/1540 00:00:00		1	2	0		0		0	5	0	2							0
80037		0	21	1980	2		0	6	1		4	2144		1	5	3	1	1	2	2	1	0	0	0	0	1	Wales	11	2	3	1	1	3	13/1/1540 00:00:00		1	1	0		0		0	4	0	2							0
80038		0	21	1980	2		0	1	1		7	9945		0	2	1	1	1	3	3	0	1	0	0	0	1	Wales	11	3	4	1	1	4	13/1/1540 00:00:00		1	0	0		0		0	3	0	2							0
80039		0	21	1980	2		0	1	1		7	9945		0	0	9	1	1	3	3	0	1	0	0	0	1	Wales	11	3	4	1	1	4	14/1/1540 00:00:00		1	0	0		0		0	5	0	2							0
80040		0	21	1980	2		0	1	2		4	1894		3	0	9	2	1	5	5	1	1	0	0	0	1	Wales	11	5	3	3	1	3	13/1/1540 00:00:00		1	1	0		0		0	3	0	2							0
80041		0	21	1980	3		1	1	2		3	1894		0	7	6	2	1	6	5	1	1	0	0	1	1	Wales	11	5	2	3	1	2	17/1/1540 00:00:00		1	2	0		0		0	2	0	2							0
80042		0	21	1980	3		0	1	2		5	9935		0	4	8	2	1	6	5	1	1	0	1	1	1	Wales	11	5	4	3	1	4	18/1/1540 00:00:00		1	1	0		0		0	3	0	2							0
80043		0	21	1980	3		0	1	4		5	9965		1	4	8	2	1	2	2	1	1	2	0	0	1	Wales	11	2	4	5	4	16	17/1/1540 00:00:00		1	1	0		0		0	2	0	2							0
80044		0	21	1980	3		0	1	2		8	9935		0	2	1	2	1	6	6	1	1	0	2	2	1	Wales	11	6	5	3	1	0	17/1/1540 00:00:00		1	0	0		0		0	2	0	2							0
80045		0	21	1980	3		1	1	2		4	2354		2	4	2	2	1	4	4	1	1	0	0	0	1	Wales	11	4	3	3	1	3	17/1/1540 00:00:00		1	1	0		0		0	2	0	2							0
80046		0	21	1980	3		0	1	2		8	9935		0	3	1	2	1	5	6	1	1	0	2	1	1	Wales	11	6	5	3	1	0	17/1/1540 00:00:00		1	0	0		0		0	2	0	2							1
80047		0	21	1980	3		0	5	2		4	9935		0	5	1	2	1	6	7	0	2	0	2	2	1	Wales	11	7	3	3	1	3	17/1/1540 00:00:00		1	1	0		0		0	2	0	2							0
80048		0	21	1980	3		0	6	1		4	2054		2	4	2	1	1	1	1	1	0	0	0	0	1	Wales	11	1	3	1	1	3	18/1/1540 00:00:00		1	1	0		0		0	3	0	2							0
80049		0	21	1980	3		0	1	2		4	2054		2	4	2	2	1	4	4	1	1	0	0	0	1	Wales	11	4	3	3	1	3	17/1/1540 00:00:00		1	1	0		0		0	2	0	2							0
80050		0	21	1980	3		0	6	2		3	2422		1	0	9	2	1	3	3	1	1	0	0	0	1	Wales	11	3	2	3	1	2	27/1/1540 00:00:00		1	2	0		0		0	5	0	2							0
80051		0	21	1980	3		0	5	2		8	9935		0	3	1	2	1	6	6	1	1	0	2	2	1	Wales	11	6	5	3	1	0	26/1/1540 00:00:00		1	0	0		0		0	3	0	2							0
80052		0	21	1980	3		0	6	2		4	644		2	8	6	2	1	3	2	1	1	0	0	0	1	Wales	11	2	3	3	1	3	26/1/1540 00:00:00		1	2	0		0		0	4	0	2							0
80053		0	21	1980	3		0	6	1		8	9935		0	1	1	1	1	6	6	0	1	0	1	1	1	Wales	11	6	5	1	1	0	26/1/1540 00:00:00		1	0	0		0		0	3	0	2							1
80054		0	21	1980	3		1	6	4		4	2244		1	6	4	2	1	2	2	1	1	2	0	0	1	Wales	11	2	3	5	4	15	26/1/1540 00:00:00		1	1	0		0		0	3	0	2							0
80055		0	21	1980	3		1	6	3		3	1241		2	9	6	2	1	2	2	1	1	1	0	0	1	Wales	11	2	2	4	3	10	26/1/1540 00:00:00		1	1	0		0		0	4	0	2							0
80056		0	21	1980	3		0	6	4		3	743		2	8	1	2	1	2	2	1	1	2	0	0	1	Wales	11	2	2	5	4	14	26/1/1540 00:00:00		1	1	0		0		0	4	0	2							0
80057		0	21	1980	3		0	5	1		7	9935		0	0	9	1	1	7	7	1	0	0	1	1	1	Wales	11	7	4	1	1	4	26/1/1540 00:00:00		1	0	0		0		0	3	0	2							0
80058		0	21	1980	3		0	5	2		8	9935		0	0	9	2	1	6	5	1	1	0	2	1	1	Wales	11	5	5	3	1	0	26/1/1540 00:00:00		1	0	0		0		0	4	0	2							0
80059		0	21	1980	3		1	2	3		3	2343		1	6	4	2	1	2	2	1	1	1	0	0	1	Wales	11	2	2	4	3	10	26/1/1540 00:00:00		1	1	0		0		0	4	0	2							0
80060		0	21	1980	3		0	6	2		3	2244		1	8	1	2	1	1	2	1	1	0	0	0	1	Wales	11	2	2	3	1	2	27/1/1540 00:00:00		1	2	0		0		0	5	0	2							0
80061		0	21	1980	5		1	6	4		1	2511		1	0	9	2	1	2	2	1	1	2	0	0	2	Wales	11	2	1	5	4	13	27/1/1540 00:00:00		1	1	0		0		0	1	0	2							0
80062		0	21	1980	5		0	6	4		3	644		2	9	6	2	1	3	3	1	1	2	0	0	2	Wales	11	3	2	5	4	14	28/1/1540 00:00:00		1	2	0		0		0	2	0	2							0
80063		0	21	1980	5		1	6	4		3	2241		1	0	9	2	1	4	4	2	2	0	0	0	2	Wales	11	4	2	9	1	2	29/1/1540 00:00:00		1	4	0		0		0	3	0	2							0
80064		0	21	1980	5		1	6	2		4	2514		1	5	4	2	1	5	5	1	1	0	0	0	2	Wales	11	5	3	3	1	3	27/1/1540 00:00:00		1	1	0		0		0	1	0	2							0
80065		0	21	1980	5		0	1	1		8	9935		0	1	1	1	1	5	5	0	1	0	1	0	2	Wales	11	5	5	1	1	0	27/1/1540 00:00:00		1	0	0		0		0	1	0	2							0
80066		0	21	1980	5		0	1	4		4	1944		1	8	2	2	1	4	3	1	1	2	0	0	2	Wales	11	3	3	5	4	15	27/1/1540 00:00:00		1	2	0		0		0	1	0	2							0
80067		0	21	1980	5		0	5	2		6	9955		0	0	9	1	1	7	7	0	2	0	0	2	2	Wales	11	7	5	3	1	0	27/1/1540 00:00:00		1	0	0		0		0	1	0	2							0
80068		0	21	1980	5		0	1	3		4	744		2	7	6	2	1	2	2	1	1	1	0	0	2	Wales	11	2	3	4	3	11	27/1/1540 00:00:00		1	2	0		0		0	1	0	2							0
80069		0	21	1980	5		1	5	1		4	2524		0	5	1	1	1	4	4	0	1	0	0	0	2	Wales	11	4	3	1	1	3	28/1/1540 00:00:00		1	1	0		0		0	2	0	2							0
80070		0	21	1980	5		0	6	3		4	444		2	9	4	2	1	4	4	1	1	1	0	0	2	Wales	11	4	3	4	3	11	29/1/1540 00:00:00		1	2	0		0		0	3	0	2							0
80071		0	21	1980	5		1	6	4		4	744		2	8	3	2	1	3	3	1	1	2	0	0	2	Wales	11	3	3	5	4	15	8/1/1540 00:00:00		1	2	0		0		0	5	0	2							0
80072		0	21	1980	5		1	6	3		3	744		2	6	1	2	1	3	2	1	1	1	0	0	2	Wales	11	2	2	4	3	10	7/1/1540 00:00:00		1	1	0		0		0	4	0	2							0
80073		0	21	1980	5		1	6	6		2	121		2	0	9	2	1	3	4	1	2	3	0	0	2	Wales	11	4	1	11	7	25	8/1/1540 00:00:00		1	2	0		0		0	5	0	2							0
80074		0	21	1980	5		1	5	2		4	121		0	6	2	2	1	7	6	1	1	0	1	2	2	Wales	11	6	3	3	1	3	7/1/1540 00:00:00		1	1	0		0		0	3	2	2							0
80075		0	21	1980	5		1	5	2		4	121		0	6	2	2	1	7	7	1	1	0	1	2	2	Wales	11	7	3	3	1	3	7/1/1540 00:00:00		1	1	0		0		0	3	0	2							0
80076		0	21	1980	5		0	1	4		4	1941		1	4	1	2	1	5	4	1	1	2	0	0	2	Wales	11	4	3	5	4	15	8/1/1540 00:00:00		1	1	0		0		0	5	0	2							0
80077		0	21	1980	5		1	6	2		4	9965		1	5	8	2	1	5	5	1	1	0	0	0	2	Wales	11	5	3	3	1	3	8/1/1540 00:00:00		1	1	0		0		0	5	0	2							0
80078		0	21	1980	5		0	1	3		3	744		2	8	1	2	1	2	2	1	1	1	0	0	2	Wales	11	2	2	4	3	10	7/1/1540 00:00:00		1	2	0		0		0	4	0	2							0
80079		0	21	1980	5		1	6	4		3	2522		1	7	3	2	1	2	2	1	1	2	0	0	2	Wales	11	2	2	5	4	14	7/1/1540 00:00:00		1	1	0		0		0	3	0	2							0
80080		0	21	1980	5		1	6	4		3	2524		1	6	3	2	1	2	2	1	1	2	0	0	2	Wales	11	2	2	5	4	14	7/1/1540 00:00:00		0	1	0		0		0	4	0	2							0
80081		0	21	1980	5		1	6	4		4	1944		1	5	1	2	1	3	3	1	1	2	0	0	2	Wales	11	3	3	5	4	15	7/1/1540 00:00:00		1	2	0		0		0	4	0	2							0
80082		0	21	1980	5		0	4	5		3	2514		1	7	4	2	1	3	3	1	1	3	0	0	2	Wales	11	3	2	6	5	18	7/1/1540 00:00:00		1	1	0		0		0	4	0	2							0
80083		0	21	1980	6		1	5	2		1	9995		1	0	9	2	1	4	4	1	1	0	0	0	2	Wales	11	4	1	3	1	1	8/1/1540 00:00:00		1	1	0		0		0	1	0	2							0
80084		0	21	1980	6		1	5	1		6	9955		0	10	2	1	1	6	6	0	1	0	0	1	2	Wales	11	6	5	1	1	0	8/1/1540 00:00:00		1	0	0		0		0	1	0	2							0
80085		0	21	1980	6		0	5	5		5	9945		1	6	1	2	1	5	4	1	1	3	0	0	2	Wales	11	4	4	6	5	20	9/1/1540 00:00:00		1	1	0		0		0	2	0	2							0
80086		0	21	1980	6		1	6	4		2	2222		1	10	2	2	1	3	3	1	1	2	0	0	2	Wales	11	3	1	5	4	13	9/1/1540 00:00:00		1	2	0		0		0	2	0	2							0
80087		0	21	1980	6		1	6	4		3	2522		1	6	1	2	1	5	4	1	1	2	0	0	2	Wales	11	4	2	5	4	14	8/1/1540 00:00:00		1	1	0		0		0	1	0	2							0
80088		0	21	1980	6		0	2	1		8	9935		0	2	1	1	1	6	6	0	1	0	1	1	2	Wales	11	6	5	1	1	0	8/1/1540 00:00:00		1	0	0		0		0	1	0	2							0
80089		0	21	1980	6		1	6	6		3	1944		1	8	2	2	1	2	2	1	1	4	0	0	2	Wales	11	2	2	7	6	22	10/1/1540 00:00:00		1	1	0		0		0	3	0	2							0
80090		0	21	1980	6		0	5	2		8	9935		0	2	1	2	1	6	5	1	1	0	2	1	2	Wales	11	5	5	3	1	0	9/1/1540 00:00:00		1	0	0		0		0	2	0	2							0
80091		0	21	1980	6		0	5	1		5	9935		0	2	1	1	1	5	5	0	1	0	1	0	2	Wales	11	5	4	1	1	4	9/1/1540 00:00:00		1	1	0		0		0	2	0	2							1
80092		0	21	1980	6		0	6	4		3	1944		1	7	1	2	1	2	2	1	1	2	0	0	2	Wales	11	2	2	5	4	14	8/1/1540 00:00:00		1	1	0		0		0	1	0	2							0
80093		0	21	1980	6		1	6	3		5	9945		1	6	1	2	1	3	3	1	1	1	0	0	2	Wales	11	3	4	4	3	12	8/1/1540 00:00:00		1	1	0		0		0	1	0	2							0
80094		0	21	1980	6		0	6	2		7	9945		0	3	1	1	1	2	2	0	1	1	0	0	2	Wales	11	2	4	2	2	8	10/1/1540 00:00:00		1	0	0		0		0	3	0	2							0
80095		0	21	1980	6		0	2	2		4	2524		0	4	2	2	1	6	5	1	1	0	0	1	2	Wales	11	5	3	3	1	3	18/1/1540 00:00:00		1	1	0		0		0	4	0	2							0
80096		0	21	1980	6		0	5	3		5	2244		0	0	9	1	1	5	5	0	2	1	0	0	2	Wales	11	5	4	4	3	12	18/1/1540 00:00:00		1	1	0		0		0	4	0	2							0
80097		0	21	1980	6		0	1	4		3	744		2	6	2	2	1	2	1	1	1	2	0	0	2	Wales	11	1	2	5	4	14	18/1/1540 00:00:00		1	1	0		0		0	4	0	2							0
80098		0	21	1980	6		1	5	5		2	841		2	10	6	2	1	3	3	2	2	1	0	0	2	Wales	11	3	1	10	7	25	18/1/1540 00:00:00		1	3	0		0		0	4	0	2							0
80099		0	21	1980	6		0	6	6		4	9965		1	10	8	2	1	4	4	3	1	2	0	0	2	Wales	11	4	3	10	7	27	19/1/1540 00:00:00		1	5	0		0		0	5	0	2							0
80100		0	21	1980	6		0	5	1		7	9935		0	2	1	1	1	6	6	1	0	0	1	1	2	Wales	11	6	4	1	1	4	19/1/1540 00:00:00		1	0	0		0		0	5	0	2							0
80101		0	21	1980	6		1	5	1		3	2221		1	7	2	1	1	5	5	1	0	0	0	0	2	Wales	11	5	2	1	1	2	18/1/1540 00:00:00		1	1	0		0		0	3	0	2							0
80102		0	21	1980	7		1	6	4		3	354		3	6	2	2	1	4	1	1	1	2	0	0	3	Wales	11	1	2	5	4	14	21/1/1540 00:00:00		0	1	0		0		0	2	0	2							0
80103		0	21	1980	7		0	5	1		8	9935		0	2	1	1	1	6	6	0	1	0	1	1	3	Wales	11	6	5	1	1	0	21/1/1540 00:00:00		1	0	0		0		0	2	0	2							1
80104		0	21	1980	7		1	1	2		7	9945		0	2	1	1	1	4	4	0	2	0	0	0	3	Wales	11	4	4	3	1	4	20/1/1540 00:00:00		1	0	0		0		0	1	0	2							0
80105		0	21	1980	7		0	1	4		5	9945		0	6	8	1	1	4	4	1	2	1	0	0	3	Wales	11	4	4	10	7	28	20/1/1540 00:00:00		0	2	0		0		0	1	0	2							0
80106		0	21	1980	7		1	6	6		3	2422		1	0	9	2	1	5	4	1	2	3	0	0	3	Wales	11	4	2	11	7	26	20/1/1540 00:00:00		0	2	0		0		0	1	0	2							0
80107		0	21	1980	7		0	1	4		7	9945		1	0	9	2	1	3	4	1	1	2	0	0	3	Wales	11	4	4	5	4	16	20/1/1540 00:00:00		1	0	0		0		0	1	0	2							0
80108		0	21	1980	7		0	5	1		5	2144		0	0	9	1	1	5	5	0	1	0	0	0	3	Wales	11	5	4	1	1	4	20/1/1540 00:00:00		1	1	0		0		0	1	0	2							0
80109		0	21	1980	7		0	5	1		8	9935		0	1	1	1	1	6	6	0	1	0	1	1	3	Wales	11	6	5	1	1	0	22/1/1540 00:00:00		1	0	0		0		0	3	0	2							1
80110		0	21	1980	7		1	5	2		7	9935		0	0	9	2	1	7	7	1	1	0	2	2	3	Wales	11	7	4	3	1	4	21/1/1540 00:00:00		1	0	0		0		0	2	0	2							0
80111		0	21	1980	7		0	5	1		6	9955		0	5	1	1	1	7	7	0	1	0	0	1	3	Wales	11	7	5	1	1	0	21/1/1540 00:00:00		1	0	0		0		0	2	0	2							0
80112		0	21	1980	8		1	5	2		7	9935		0	4	1	2	1	6	6	1	1	0	2	2	3	Wales	11	6	4	3	1	4	31/12/1539 00:00:00		1	0	0		0		0	5	0	2							0
80113		0	21	1980	8		1	6	3		4	844		2	0	9	2	1	2	2	1	1	1	0	0	3	Wales	11	2	3	4	3	11	1/1/1540 00:00:00		1	1	0		0		0	6	0	2							0
80114		0	21	1980	8		0	6	4		4	1444		2	6	6	2	1	2	2	1	1	2	0	0	3	Wales	11	2	3	5	4	15	1/1/1540 00:00:00		1	1	0		0		0	6	0	2							0
80115		0	21	1980	8		0	5	3		3	644		2	6	2	2	1	2	2	1	1	1	0	0	3	Wales	11	2	2	4	3	10	30/1/1540 00:00:00		1	1	0		0		0	4	0	2							0
80116		0	21	1980	8		1	6	3		4	2143		1	10	6	2	1	4	4	1	2	0	0	0	3	Wales	11	4	3	8	1	3	30/1/1540 00:00:00		1	3	0		0		0	4	0	2							0
80117		0	21	1980	8		1	6	3		5	9975		1	5	6	2	1	3	3	1	2	0	0	0	3	Wales	11	3	4	8	1	4	31/12/1539 00:00:00		1	2	0		0		0	5	0	2							0
80118		0	21	1980	8		0	6	5		3	2422		1	0	9	2	1	5	4	1	3	1	0	0	3	Wales	11	4	2	10	7	26	31/12/1539 00:00:00		1	1	0		0		0	5	0	2							0
80119		0	21	1980	8		1	5	3		5	9935		0	0	9	2	1	6	5	2	1	0	2	1	3	Wales	11	5	4	8	1	4	1/1/1540 00:00:00		1	1	0		0		0	6	0	2							0
80120		0	21	1980	8		1	6	4		5	9965		1	4	8	2	1	4	3	1	1	2	0	0	3	Wales	11	3	4	5	4	16	30/1/1540 00:00:00		1	1	0		0		0	4	0	2							0
80121		0	21	1980	8		1	6	2		1	2511		1	0	9	2	1	3	2	1	1	0	0	0	3	Wales	11	2	1	3	1	1	31/12/1539 00:00:00		1	1	0		0		0	5	0	2							0
80122		0	21	1980	8		1	6	3		4	1641		2	4	2	2	1	2	1	1	1	1	0	0	3	Wales	11	1	3	4	3	11	1/1/1540 00:00:00		1	1	0		0		0	6	0	2							0
80123		0	21	1980	8		1	6	3		3	644		2	0	9	2	1	2	2	1	1	1	0	0	3	Wales	11	2	2	4	3	10	30/1/1540 00:00:00		1	1	0		0		0	4	0	2							0
80124		0	21	1980	8		1	6	4		3	744		2	8	6	2	1	2	2	1	1	2	0	0	3	Wales	11	2	2	5	4	14	1/1/1540 00:00:00		1	2	0		0		0	6	0	2							0
80125		0	21	1980	8		0	6	2		4	2514		1	8	1	2	1	2	1	1	1	0	0	0	3	Wales	11	1	3	3	1	3	1/1/1540 00:00:00		1	2	0		0		0	6	0	2							0
80126		0	21	1980	9		1	6	2		3	1641		2	10	6	2	1	5	4	1	1	0	0	0	3	Wales	11	4	2	3	1	2	2/1/1540 00:00:00		1	2	0		0		0	3	0	2							0
80127		0	21	1980	9		0	6	3		5	444		2	4	1	2	1	3	3	1	1	1	0	0	3	Wales	11	3	4	4	3	12	1/1/1540 00:00:00		1	2	0		0		0	2	0	2							0
80128		0	21	1980	9		0	1	2		5	1954		0	5	1	1	1	4	4	1	1	0	1	1	3	Wales	11	4	4	3	1	4	1/1/1540 00:00:00		0	1	0		0		0	2	0	2							0
80129		0	21	1980	9		0	1	4		5	9965		1	1	1	2	1	1	1	1	1	2	0	0	3	Wales	11	1	4	5	4	16	31/12/1539 00:00:00		1	1	0		0		0	1	0	2							0
80130		0	21	1980	9		0	1	2		8	9935		0	3	1	2	1	5	6	0	2	0	2	1	3	Wales	11	6	5	3	1	0	31/12/1539 00:00:00		1	0	0		0		0	1	0	2							0
80131		0	21	1980	9		0	6	4		4	2514		1	5	3	2	1	2	2	1	1	2	0	0	3	Wales	11	2	3	5	4	15	31/12/1539 00:00:00		1	1	0		0		0	1	0	2							0
80132		0	21	1980	9		0	5	1		8	9935		0	1	1	1	1	6	6	1	0	0	1	1	3	Wales	11	6	5	1	1	0	2/1/1540 00:00:00		1	0	0		0		0	3	0	2							1
80133		0	21	1980	9		0	1	3		3	444		2	5	1	2	1	1	1	1	1	1	0	0	3	Wales	11	1	2	4	3	10	31/12/1539 00:00:00		1	1	0		0		0	1	0	2							0
80134		0	21	1980	9		0	1	1		8	9935		0	1	1	1	1	5	5	0	1	0	1	0	3	Wales	11	5	5	1	1	0	31/12/1539 00:00:00		1	0	0		0		0	1	0	2							0
80135		0	21	1980	9		0	1	3		4	1554		3	6	1	2	1	2	2	1	1	1	0	0	3	Wales	11	2	3	4	3	11	31/12/1539 00:00:00		1	2	0		0		0	1	0	2							0
80136		0	21	1980	9		0	6	4		3	2221		1	0	9	2	1	2	2	1	1	2	0	0	3	Wales	11	2	2	5	4	14	31/12/1539 00:00:00		1	1	0		0		0	1	0	2							0
80137		0	21	1980	9		1	6	6		4	2244		1	10	6	2	1	4	3	2	2	2	0	0	3	Wales	11	3	3	10	7	27	1/1/1540 00:00:00		1	4	0		0		0	2	0	2							0
80138		0	21	1980	9		0	5	2		6	9955		0	0	9	2	1	6	5	1	1	0	1	1	3	Wales	11	5	5	3	1	0	2/1/1540 00:00:00		1	0	0		0		0	3	0	2							0
80139		0	21	1980	9		0	5	2		7	9945		1	3	1	2	1	5	5	1	1	0	0	0	3	Wales	11	5	4	3	1	4	10/1/1540 00:00:00		1	0	0		0		0	3	0	2							0
80140		0	21	1980	9		1	5	2		8	9935		0	3	1	2	1	7	7	1	1	0	2	2	3	Wales	11	7	5	3	1	0	10/1/1540 00:00:00		1	0	0		0		0	3	0	2							0
