hhno	Pregnancy_in_household	Child(ren)_under_2
100173	No	No
100174	No	No
100175	No	No
100176	No	No
100177	No	Yes
100178	No	No
100179	No	No
100180	No	No
100181	No	No
100182	No	No
100183	No	No
100184	No	Yes
100185	No	No
100186	No	Yes
100187	No	No
100188	No	No
100189	No	No
100190	No	No
100191	No	No
100192	No	No
100193	No	No
100194	No	No
100195	No	No
100196	No	No
100197	No	No
100198	No	No
100199	No	No
100200	No	No
100201	No	No
100202	No	No
100203	No	No
100204	No	No
100205	No	No
100206	No	No
100207	No	No
100208	No	No
100209	No	No
100210	No	No
100211	No	No
100212	No	No
100213	No	No
100214	No	No
100215	No	No
100216	No	Yes
100217	No	No
100218	No	No
100219	No	No
100220	No	No
100221	No	No
100222	No	No
100223	No	No
100224	No	No
100225	No	No
100226	No	No
100227	No	Yes
100228	No	No
100229	No	No
100230	No	No
100231	No	No
100232	No	No
100233	No	No
100234	No	No
100235	No	No
100236	No	No
100237	No	No
100238	No	No
100239	No	No
100240	No	No
100241	No	No
100242	No	No
100243	No	Yes
100244	No	Yes
100245	No	No
100246	No	No
100247	No	No
100248	No	No
100249	No	No
100250	No	No
100251	No	No
100252	No	No
100253	No	No
100254	No	No
100255	No	No
100256	No	No
100257	No	No
100258	No	Yes
100259	No	No
100260	No	No
100261	No	No
100262	No	No
100263	No	No
100264	No	Yes
100265	No	No
100266	No	No
100267	No	Yes
100268	No	No
100269	No	No
100270	No	No
100271	No	No
100272	No	No
100273	No	No
100274	No	No
100275	No	No
100276	No	No
100277	No	Yes
100278	No	No
100279	No	No
100280	No	No
100281	No	No
100282	No	No
100283	No	No
100284	No	No
100285	No	No
100286	No	No
100287	No	No
100288	No	No
100289	No	No
100290	No	No
100291	No	No
100292	No	No
100293	No	No
100294	No	No
100295	No	Yes
100296	No	Yes
100297	No	No
100298	No	No
100299	No	No
100300	No	No
100301	No	No
100302	No	No
100303	No	No
100304	No	No
100305	No	No
100306	No	No
100307	No	No
100308	No	No
100309	Yes	Yes
100310	No	No
100311	No	No
100312	No	No
100313	No	No
100314	No	No
100315	No	Yes
100316	No	Yes
100317	No	No
100318	No	No
100319	No	No
100320	No	Yes
100321	No	No
100322	No	No
100323	No	No
100324	No	No
100325	No	No
100326	No	No
100327	No	No
100328	No	No
100329	No	No
100330	No	No
100331	No	No
100332	No	No
100333	No	No
100334	No	No
100335	No	No
100336	No	No
100337	No	No
100338	No	No
100339	No	No
100340	No	Yes
100341	No	No
100342	No	No
100343	No	No
100344	No	No
100345	No	No
100346	No	No
100347	No	No
100348	No	No
100349	No	No
100350	No	No
100351	No	No
100352	No	Yes
100353	No	No
100354	No	No
100355	No	No
100356	No	No
100357	No	No
100358	No	No
100359	No	No
100360	No	No
100361	No	No
100362	No	No
100363	No	No
100364	No	No
100365	No	No
100366	No	No
100367	No	No
100368	No	No
100369	No	No
100370	No	No
100371	No	No
100372	No	No
100373	No	Yes
100374	No	No
100375	No	No
100376	No	No
100377	No	No
100378	No	No
100379	No	No
100380	No	No
100381	No	No
100382	No	Yes
100383	No	No
100384	No	No
100385	No	No
100386	No	No
100387	No	No
100388	No	No
100389	No	Yes
100390	No	No
100391	No	No
100392	No	No
100393	No	Yes
100394	No	No
100395	No	No
100396	No	No
100397	No	No
100398	No	No
100399	No	No
100400	No	No
100401	No	No
100402	No	No
100403	No	Yes
100404	No	No
100405	No	No
100406	No	No
100407	No	No
100408	No	No
100409	No	No
100410	No	No
100411	No	No
100412	No	No
100413	No	No
100414	No	No
100415	No	No
100416	No	No
100417	No	No
100418	No	No
100419	No	No
100420	No	No
100421	No	No
100422	No	No
100423	No	No
100424	No	No
100425	No	Yes
100426	No	No
100427	No	No
100428	No	No
100429	No	No
100430	No	No
100431	No	No
100432	No	No
100433	No	No
100434	No	No
100435	No	No
100436	No	No
100437	No	No
100438	No	No
100439	No	No
100440	No	No
100441	No	No
100442	No	No
100443	No	No
100444	No	No
100445	No	No
100446	No	No
100447	No	Yes
100448	No	No
100449	No	No
100450	No	No
100451	No	Yes
100452	No	No
100453	No	No
100454	No	No
100455	No	No
100456	No	No
100457	No	Yes
100458	No	No
100459	No	No
100460	No	No
100461	No	No
100462	No	No
100463	No	No
100464	No	No
100465	No	No
100466	No	No
100467	No	No
100468	No	No
100469	No	No
100470	No	No
100471	No	No
100472	No	No
100473	No	No
100474	No	No
100475	No	No
100476	No	No
100477	No	No
100478	No	No
100479	No	No
100480	No	No
100481	No	No
100482	No	No
100483	No	No
100484	No	No
100485	No	No
100486	No	No
100487	No	No
100488	No	No
100489	No	No
100490	No	No
100491	No	Yes
100492	No	No
100493	No	No
100494	No	No
100495	No	Yes
100496	No	No
100497	No	No
100498	No	No
100499	No	No
100500	No	No
100501	No	No
100502	No	No
100503	No	No
100504	No	No
100505	No	No
100506	No	No
100507	No	No
100508	No	No
100509	No	No
100510	No	No
100511	No	No
100512	No	No
100513	No	No
100514	No	No
100515	No	No
100516	No	No
100517	No	No
100518	No	Yes
100519	No	No
100520	No	No
100521	No	Yes
100522	No	No
100523	No	No
100524	No	No
100525	No	No
100526	No	No
100527	No	No
100528	No	No
100529	No	No
100530	No	Yes
100531	No	No
100532	No	No
100533	No	No
100534	No	No
100535	No	No
100536	No	No
100537	Yes	No
100538	No	No
100539	No	No
100540	No	No
100541	No	No
100542	No	No
100543	No	No
100544	No	No
100545	No	No
100546	No	No
100547	No	No
100548	No	No
100549	No	No
100550	No	No
100551	No	No
100552	No	No
100553	No	No
100554	No	No
100555	No	No
100556	No	Yes
100557	No	Yes
100558	No	Yes
100559	No	No
100560	No	No
100561	No	No
100562	No	No
100563	No	No
100564	No	No
100565	No	No
100566	No	No
100567	No	No
100568	No	No
100569	No	No
100570	No	Yes
100571	No	No
100572	No	No
100573	No	No
100574	No	No
100575	No	No
100576	No	No
100577	No	No
100578	No	No
100579	No	No
100580	No	Yes
100581	No	No
100582	No	No
100583	No	No
100584	No	No
100585	No	No
100586	No	No
100587	No	Yes
100588	No	No
100589	No	No
100590	No	No
100591	No	Yes
100592	No	No
100593	No	No
100594	No	No
100595	No	Yes
100596	No	No
100597	No	No
100598	No	No
100599	No	No
100600	Yes	No
100601	No	No
100602	No	No
100603	No	No
100604	No	Yes
100605	No	No
100606	No	No
100607	No	No
100608	No	No
100609	No	No
100610	No	No
100611	No	No
100612	No	Yes
100613	No	No
100614	No	No
100615	No	No
100616	No	No
100617	No	No
100618	No	Yes
100619	No	No
100620	No	No
100621	No	No
100622	No	No
100623	No	No
100624	No	No
100625	No	No
100626	No	Yes
100627	No	No
100628	No	No
100629	No	No
100630	No	No
100631	No	No
100632	No	No
100633	No	No
100634	No	No
100635	No	No
100636	No	No
100637	No	No
100638	No	No
100639	No	No
100640	No	No
100641	No	No
100642	No	Yes
100643	No	No
100644	No	No
100645	No	No
100646	No	No
100647	No	No
100648	No	No
100649	No	Yes
100650	No	No
100651	No	No
100652	No	No
100653	No	Yes
100654	No	No
100655	No	No
100656	No	No
100657	No	Yes
100658	No	No
100659	No	No
100660	No	No
100661	No	No
100662	No	No
100663	No	No
100664	No	No
100665	No	No
100666	No	No
100667	No	No
100668	No	No
100669	No	No
100670	No	No
100671	No	No
100672	No	No
100673	No	No
100674	No	No
100675	No	No
100676	No	No
100677	No	No
100678	Yes	No
100679	No	No
100680	No	No
100681	No	No
100682	No	No
100683	No	No
100684	No	No
100685	No	No
100686	No	No
100687	No	No
100688	No	No
100689	No	No
100690	No	Yes
100691	No	No
100692	No	No
100693	No	No
100694	No	No
100695	No	No
100696	No	No
100697	No	No
100698	No	No
100699	No	No
100700	No	No
100701	No	No
100702	No	No
100703	No	No
100704	Yes	Yes
100705	No	No
100706	No	No
100707	No	No
100708	No	Yes
100709	No	No
100710	No	No
100711	No	Yes
100712	No	No
100713	No	No
100714	No	No
100715	No	No
100716	No	No
100717	No	No
100718	No	No
100719	No	No
100720	No	No
100721	No	No
100722	No	No
100723	No	No
100724	No	No
100725	No	No
100726	No	No
100727	No	No
100728	No	No
100729	No	No
100730	No	No
100731	No	No
100732	No	No
100733	No	No
100734	No	No
100735	No	No
100736	No	No
100737	No	No
100738	No	No
100739	No	No
100740	No	No
100741	No	No
100742	No	No
100743	No	No
100744	No	Yes
100745	No	No
100746	No	Yes
100747	No	No
100748	No	No
100749	No	No
100750	No	No
100751	No	No
100752	No	No
100753	No	No
100754	No	No
100755	No	No
100756	No	No
100757	No	No
100758	No	No
100759	No	No
100760	No	No
100761	No	No
100762	No	No
100763	No	No
100764	No	No
100765	No	No
100766	No	No
100767	No	No
100768	No	No
100769	No	No
100770	No	No
100771	No	No
100772	No	No
100773	No	No
100774	No	No
100775	No	No
100776	No	No
100777	No	No
100778	No	No
100779	No	No
100780	No	Yes
100781	No	No
100782	No	No
100783	No	Yes
100784	No	No
100785	No	No
100786	No	No
100787	No	No
100788	No	No
100789	No	No
100790	No	No
100791	No	No
100792	No	No
100793	No	No
100794	No	No
100795	No	No
100796	No	No
100797	No	No
100798	No	No
100799	No	No
100800	No	No
100801	No	No
100802	No	No
100803	No	No
100804	No	No
100805	No	No
100806	No	No
100807	No	No
100808	No	No
100809	No	No
100810	No	No
100811	No	No
100812	No	No
100813	No	No
100814	No	No
100815	No	No
100816	No	No
100817	No	No
100818	No	No
100819	No	No
100820	No	Yes
100821	No	No
100822	No	No
100823	No	No
100824	No	No
100825	No	No
100826	No	No
100827	No	No
100828	No	No
100829	No	No
100830	No	No
100831	No	No
100832	No	No
100833	No	No
100834	No	No
100835	No	No
100836	No	No
100837	No	No
100838	No	No
100839	No	No
100840	No	No
100841	No	No
100842	No	No
100843	No	No
100844	No	No
100845	No	Yes
100846	No	No
100847	No	No
100848	No	Yes
100849	No	No
100850	No	No
100851	No	No
100852	No	No
100853	No	No
100854	No	No
100855	No	No
100856	No	No
100857	No	Yes
100858	No	No
100859	No	No
100860	No	No
100861	No	No
100862	No	No
100863	No	No
100864	No	No
100865	No	No
100866	No	No
100867	No	Yes
100868	No	No
100869	No	No
100870	No	Yes
100871	No	No
100872	No	No
100873	No	No
100874	No	No
100875	No	No
100876	No	No
100877	No	No
100878	No	No
100879	No	No
100880	No	Yes
100881	No	No
100882	No	No
100883	No	No
100884	No	No
100885	No	No
100886	No	No
100887	No	No
100888	No	No
100889	No	No
100890	No	No
100891	No	No
100892	No	No
100893	No	No
100894	No	No
100895	No	Yes
100896	No	No
100897	No	No
100898	No	No
100899	No	No
100900	No	No
100901	No	No
100902	No	No
100903	No	No
100904	No	No
100905	No	No
100906	No	No
100907	No	No
100908	No	No
100909	No	No
100910	No	No
100911	No	No
100912	No	No
100913	No	No
100914	No	No
100915	No	No
100916	No	Yes
100917	No	Yes
100918	No	No
100919	No	Yes
100920	No	No
100921	No	No
100922	No	No
100923	No	No
100924	No	No
100925	No	No
100926	No	No
100927	No	No
100928	No	No
100929	No	No
100930	No	No
100931	No	No
100932	No	No
100933	No	No
100934	No	No
100935	No	No
100936	No	No
100937	No	No
100938	No	No
100939	No	No
100940	No	Yes
100941	No	No
100942	No	No
100943	No	Yes
100944	No	No
100945	No	No
100946	No	No
100947	No	No
100948	No	No
100949	No	No
100950	No	No
100951	No	No
100952	No	No
100953	No	No
100954	No	No
100955	No	No
100956	No	No
100957	No	No
100958	No	No
100959	No	No
100960	No	No
100961	No	No
100962	No	Yes
100963	No	No
100964	No	No
100965	No	No
100966	No	No
100967	No	No
100968	No	No
100969	No	No
100970	No	No
100971	No	No
100972	No	Yes
100973	No	No
100974	No	No
100975	No	No
100976	No	No
100977	No	No
100978	No	No
100979	No	No
100980	No	No
100981	No	No
100982	No	No
100983	No	No
100984	No	No
100985	No	No
100986	No	No
100987	No	No
100988	No	No
100989	No	No
100990	No	Yes
100991	No	No
100992	No	No
100993	No	No
100994	No	No
100995	No	No
100996	No	No
100997	No	No
100998	No	No
100999	No	No
101000	No	No
101001	No	No
101002	No	Yes
101003	No	No
101004	No	Yes
101005	No	No
101006	No	No
101007	No	No
101008	No	No
101009	No	No
101010	No	No
101011	No	No
101012	No	Yes
101013	No	No
101014	No	No
101015	No	No
101016	No	No
101017	No	No
101018	No	No
101019	No	No
101020	No	No
101021	No	No
101022	No	Yes
101023	No	No
101024	No	No
101025	No	No
101026	No	No
101027	No	No
101028	No	No
101029	No	No
101030	No	No
101031	No	No
101032	No	No
101033	No	No
101034	No	No
101035	No	No
101036	No	No
101037	No	No
101038	No	No
101039	No	Yes
101040	No	No
101041	No	Yes
101042	No	No
101043	No	No
101044	No	No
101045	No	Yes
101046	No	No
101047	No	No
101048	No	Yes
101049	No	No
101050	No	No
101051	No	No
101052	No	No
101053	No	No
101054	No	No
101055	No	No
101056	No	No
101057	No	No
101058	No	No
101059	No	No
101060	No	No
101061	No	No
101062	No	No
101063	No	No
101064	No	No
101065	No	No
101066	No	No
101067	No	No
101068	No	No
101069	No	No
101070	No	No
101071	No	No
101072	No	No
101073	No	No
101074	No	No
101075	No	No
101076	No	No
101077	No	No
101078	No	Yes
101079	Yes	No
101080	No	No
101081	No	No
101082	No	Yes
101083	No	No
101084	No	No
101085	No	No
101086	No	No
101087	No	Yes
101088	No	No
101089	No	No
101090	No	No
101091	No	No
101092	No	No
101093	No	Yes
101094	No	No
101095	No	No
101096	No	Yes
101097	No	No
101098	No	No
101099	No	No
101100	No	No
101101	No	No
101102	No	No
101103	No	No
101104	No	No
101105	No	No
101106	No	No
101107	No	No
101108	No	No
101109	No	No
101110	No	No
101111	No	No
101112	No	No
101113	No	No
101114	No	No
101115	No	No
101116	No	Yes
101117	No	No
101118	No	No
101119	No	No
101120	No	No
101121	No	No
101122	No	No
101123	No	No
101124	No	No
101125	No	No
101126	No	No
101127	No	No
101128	No	No
101129	No	No
101130	No	Yes
101131	No	No
101132	No	No
101133	No	No
101134	No	No
101135	No	No
101136	No	No
101137	No	No
101138	No	No
101139	No	No
101140	No	No
101141	No	No
101142	No	No
101143	No	Yes
101144	No	No
101145	No	No
101146	No	No
101147	No	No
101148	No	No
101149	No	Yes
101150	No	No
101151	No	No
101152	No	No
101153	No	No
101154	No	No
101155	No	No
101156	No	No
101157	No	No
101158	No	No
101159	No	No
101160	No	No
101161	No	No
101162	No	Yes
101163	No	No
101164	No	No
101165	No	No
101166	No	No
101167	No	No
101168	No	No
101169	No	Yes
101170	No	No
101171	No	No
101172	No	No
101173	No	No
101174	No	No
101175	No	No
101176	No	No
101177	No	No
101178	No	No
101179	No	No
101180	No	No
101181	No	No
101182	No	No
101183	No	No
101184	No	No
101185	No	No
101186	No	No
101187	No	No
101188	No	No
101189	No	No
101190	No	Yes
101191	No	No
101192	No	No
101193	No	No
101194	No	No
101195	No	No
101196	No	No
101197	No	No
101198	No	No
101199	No	No
101200	No	No
101201	No	No
101202	No	No
101203	No	Yes
101204	No	No
101205	No	Yes
101206	No	No
101207	No	No
101208	No	No
101209	No	Yes
101210	No	No
101211	No	No
101212	No	No
101213	No	No
101214	No	No
101215	No	No
101216	No	No
101217	No	No
101218	No	No
101219	No	No
101220	No	No
101221	No	No
101222	No	No
101223	No	No
101224	No	No
101225	No	No
101226	No	No
101227	No	No
101228	No	No
101229	No	No
101230	No	No
101231	No	No
101232	No	No
101233	No	No
101234	No	No
101235	No	No
101236	No	No
101237	No	No
101238	No	No
101239	No	No
101240	No	No
101241	No	No
101242	No	No
101243	No	No
101244	No	No
101245	No	No
101246	No	No
101247	No	No
101248	No	No
101249	No	Yes
101250	No	No
101251	No	No
101252	No	No
101253	No	No
101254	No	No
101255	No	Yes
101256	No	Yes
101257	No	No
101258	No	Yes
101259	No	Yes
101260	No	No
101261	No	No
101262	No	No
101263	No	No
101264	No	No
101265	Yes	Yes
101266	No	No
101267	No	No
101268	No	No
101269	No	No
101270	No	No
101271	No	No
101272	No	No
101273	No	Yes
101274	Yes	No
101275	No	No
101276	No	No
101277	No	No
101278	No	No
101279	No	No
101280	Yes	No
101281	No	No
101282	No	Yes
101283	No	No
101284	No	No
101285	No	No
101286	No	No
101287	No	No
101288	No	No
101289	No	No
101290	No	No
101291	No	No
101292	No	No
101293	No	No
101294	No	No
101295	No	No
101296	No	No
101297	No	No
101298	No	No
101299	No	No
101300	No	No
101301	No	No
101302	No	No
101303	No	No
101304	No	No
101305	No	No
101306	No	No
101307	No	No
101308	No	No
101309	No	No
101310	No	No
101311	No	No
101312	No	No
101313	No	No
101314	No	No
101315	No	No
101316	No	No
101317	No	No
101318	No	Yes
101319	No	No
101320	No	Yes
101321	No	No
101322	No	Yes
101323	No	No
101324	No	No
101325	No	No
101326	No	No
101327	No	No
101328	No	No
101329	No	No
101330	No	Yes
101331	No	No
101332	No	No
101333	No	No
101334	No	No
101335	No	No
101336	No	No
101337	No	No
101338	No	No
101339	No	Yes
101340	No	No
101341	No	No
101342	No	No
101343	No	No
101344	No	No
101345	No	No
101346	No	No
101347	No	No
101348	No	No
101349	No	No
101350	No	No
101351	No	No
101352	No	No
101353	No	No
101354	No	No
101355	No	No
101356	No	No
101357	No	No
101358	No	No
101359	No	No
101360	No	No
101361	No	No
101362	No	No
101363	No	No
101364	No	No
101365	No	No
101366	No	No
101367	No	No
101368	No	No
101369	No	No
101370	No	No
101371	No	No
101372	No	No
101373	No	No
101374	No	Yes
101375	No	No
101376	No	No
101377	No	No
101378	No	No
101379	No	No
101380	No	No
101381	No	No
101382	No	No
101383	No	No
101384	No	No
101385	No	No
101386	No	No
101387	No	No
101388	No	No
101389	No	No
101390	No	No
101391	No	Yes
101392	No	No
101393	No	No
101394	No	No
101395	No	No
101396	No	No
101397	No	No
101398	No	No
101399	No	No
101400	No	No
101401	No	No
101402	Yes	No
101403	No	No
101404	No	No
101405	No	No
101406	No	No
101407	No	No
101408	No	No
101409	No	Yes
101410	No	No
101411	No	No
101412	No	No
101413	No	No
101414	No	No
101415	No	Yes
101416	No	No
101417	Yes	No
101418	No	Yes
101419	No	No
101420	No	No
101421	No	No
101422	No	No
101423	No	No
101424	No	No
101425	No	No
101426	No	No
101427	No	No
101428	No	No
101429	No	No
101430	No	No
101431	No	Yes
101432	No	No
101433	No	No
101434	No	No
101435	No	No
101436	No	No
101437	No	No
101438	No	No
101439	No	No
101440	No	No
101441	No	Yes
101442	No	No
101443	No	No
101444	No	No
101445	No	No
101446	No	No
101447	No	Yes
101448	No	Yes
101449	No	No
101450	No	No
101451	No	No
101452	No	Yes
101453	Yes	Yes
101454	No	No
101455	No	No
101456	No	No
101457	No	No
101458	No	No
101459	No	No
101460	No	No
101461	No	No
101462	No	No
101463	No	No
101464	No	Yes
101465	No	No
101466	No	No
101467	No	No
101468	No	No
101469	No	No
101470	No	No
101471	No	No
101472	No	No
101473	No	No
101474	No	No
101475	No	No
101476	No	Yes
101477	No	No
101478	No	No
101479	No	No
101480	No	No
101481	No	No
101482	No	No
101483	No	No
101484	No	No
101485	No	No
101486	No	No
101487	No	No
101488	No	Yes
101489	No	No
101490	No	No
101491	No	Yes
101492	No	No
101493	No	No
101494	No	No
101495	No	No
101496	No	No
101497	No	Yes
101498	No	No
101499	No	No
101500	No	No
101501	No	No
101502	No	No
101503	No	No
101504	No	No
101505	No	No
101506	No	Yes
101507	No	No
101508	No	No
101509	No	No
101510	No	No
101511	No	No
101512	No	No
101513	No	No
101514	No	No
101515	No	No
101516	No	No
101517	No	No
101518	No	No
101519	No	No
101520	No	No
101521	No	No
101522	No	No
101523	No	No
101524	No	No
101525	No	No
101526	No	No
101527	No	No
101528	No	No
101529	No	No
101530	No	No
101531	No	No
101532	No	No
101533	No	No
101534	No	No
101535	No	No
101536	No	No
101537	No	Yes
101538	No	No
101539	No	No
101540	No	No
101541	No	No
101542	Yes	No
101543	No	No
101544	No	No
101545	No	No
101546	No	No
101547	No	No
101548	No	No
101549	No	No
101550	No	Yes
101551	No	No
101552	No	No
101553	No	No
101554	No	No
101555	No	No
101556	No	No
101557	No	No
101558	No	No
101559	No	No
101560	No	No
101561	No	No
101562	No	No
101563	No	No
101564	No	No
101565	No	No
101566	No	No
101567	No	No
101568	No	No
101569	No	No
101570	No	No
101571	No	No
101572	No	No
101573	No	No
101574	No	No
101575	No	No
101576	No	No
101577	No	No
101578	No	No
101579	No	No
101580	No	No
101581	No	No
101582	No	No
101583	No	No
101584	No	No
101585	No	Yes
101586	No	No
101587	No	No
101588	No	No
101589	Yes	No
101590	No	Yes
101591	No	No
101592	No	No
101593	No	No
101594	No	No
101595	No	No
101596	No	No
101597	No	No
101598	No	No
101599	No	No
101600	No	No
101601	No	No
101602	No	No
101603	No	No
101604	No	No
101605	No	No
101606	No	No
101607	No	No
101608	No	No
101609	No	Yes
101610	No	No
101611	No	No
101612	No	No
101613	No	No
101614	No	No
101615	No	No
101616	No	No
101617	No	No
101618	No	No
101619	No	No
101620	No	No
101621	No	No
101622	No	No
101623	No	No
101624	No	No
101625	No	No
101626	No	No
101627	No	No
101628	No	No
101629	No	No
101630	No	No
101631	No	Yes
101632	No	No
101633	No	No
101634	No	No
101635	No	No
101636	No	No
101637	No	No
101638	No	No
101639	No	No
101640	No	No
101641	No	No
101642	No	No
101643	No	No
101644	No	No
101645	No	No
101646	No	No
101647	No	No
101648	No	No
101649	No	No
101650	Yes	Yes
101651	No	No
101652	No	No
101653	No	No
101654	No	No
101655	No	No
101656	No	No
101657	No	No
101658	No	No
101659	No	No
101660	No	No
101661	No	No
101662	No	No
101663	No	No
101664	Yes	No
101665	No	No
101666	No	No
101667	No	No
101668	No	No
101669	No	Yes
101670	No	No
101671	No	No
101672	No	No
101673	No	No
101674	No	No
101675	No	No
101676	No	No
101677	No	No
101678	No	No
101679	No	No
101680	No	Yes
101681	No	No
101682	No	Yes
101683	No	Yes
101684	No	No
101685	No	No
101686	No	No
101687	No	No
101688	No	Yes
101689	No	No
101690	No	No
101691	No	No
101692	No	No
101693	Yes	No
101694	No	No
101695	No	No
101696	No	No
101697	No	No
101698	No	No
101699	No	No
101700	No	No
101701	No	No
101702	No	No
101703	No	No
101704	No	No
101705	No	No
101706	No	No
101707	No	No
101708	No	No
101709	No	No
101710	No	No
101711	No	No
101712	No	No
101713	No	No
101714	No	No
101715	No	No
101716	No	No
101717	No	No
101718	No	No
101719	No	No
101720	No	No
101721	No	No
101722	No	No
101723	No	No
101724	No	No
101725	No	No
101726	No	No
101727	No	Yes
101728	No	No
101729	No	No
101730	No	No
101731	No	No
101732	No	Yes
101733	No	No
101734	No	No
101735	No	No
101736	No	Yes
101737	No	No
101738	No	No
101739	No	No
101740	No	Yes
101741	No	No
101742	No	No
101743	No	No
101744	No	No
101745	No	No
101746	No	Yes
101747	No	No
101748	No	No
101749	No	Yes
101750	No	No
101751	No	No
101752	No	No
101753	No	No
101754	No	No
101755	No	Yes
101756	No	No
101757	No	No
101758	No	No
101759	No	No
101760	No	No
101761	No	No
101762	No	No
101763	No	No
101764	No	No
101765	No	No
101766	No	No
101767	No	No
101768	No	No
101769	No	No
101770	No	No
101771	No	No
101772	No	No
101773	No	No
101774	No	No
101775	No	No
101776	No	No
101777	No	No
101778	No	No
101779	No	No
101780	No	No
101781	No	No
101782	No	Yes
101783	No	No
101784	No	No
101785	No	No
101786	No	No
101787	Yes	No
101788	No	No
101789	No	No
101790	No	No
101791	No	No
101792	No	No
101793	No	No
101794	No	No
101795	No	No
101796	No	No
101797	No	No
101798	No	No
101799	No	No
101800	No	No
101801	No	No
101802	No	No
101803	No	No
101804	No	No
101805	No	No
101806	No	No
101807	No	No
101808	No	No
101809	No	No
101810	No	No
101811	No	No
101812	No	No
101813	No	No
101814	No	No
101815	No	No
101816	No	No
101817	No	Yes
101818	No	No
101819	No	No
101820	No	No
101821	No	No
101822	No	No
101823	No	Yes
101824	No	No
101825	No	No
101826	No	No
101827	No	No
101828	No	Yes
101829	No	No
101830	No	No
101831	No	No
101832	No	No
101833	No	No
101834	No	No
101835	No	No
101836	No	No
101837	No	Yes
101838	No	No
101839	No	No
101840	No	No
101841	No	No
101842	No	No
101843	No	No
101844	No	Yes
101845	No	No
101846	No	No
101847	No	No
101848	No	No
101849	No	No
101850	No	No
101851	No	No
101852	No	No
101853	No	No
101854	No	No
101855	No	No
101856	No	No
101857	No	No
101858	No	No
101859	No	No
101860	No	No
101861	No	No
101862	No	No
101863	No	No
101864	No	No
101865	No	No
101866	No	No
101867	No	No
101868	No	No
101869	No	No
101870	No	No
101871	No	No
101872	No	No
101873	No	No
101874	No	No
101875	No	No
101876	Yes	No
101877	No	No
101878	No	No
101879	No	No
101880	No	No
101881	No	No
101882	No	No
101883	No	No
101884	No	No
101885	No	No
101886	No	No
101887	No	No
101888	No	Yes
101889	No	No
101890	No	No
101891	No	No
101892	No	No
101893	No	No
101894	No	No
101895	No	No
101896	No	No
101897	No	No
101898	No	No
101899	No	No
101900	No	No
101901	No	No
101902	No	No
101903	No	No
101904	No	No
101905	No	No
101906	No	No
101907	No	No
101908	No	No
101909	No	No
101910	No	No
101911	No	No
101912	No	No
101913	No	No
101914	No	No
101915	No	No
101916	No	No
101917	No	No
101918	No	No
101919	No	No
101920	No	No
101921	No	No
101922	No	No
101923	No	No
101924	No	No
101925	No	No
101926	No	No
101927	No	No
101928	No	No
101929	No	No
101930	No	No
101931	No	No
101932	No	No
101933	No	No
101934	No	No
101935	No	No
101936	No	No
101937	No	Yes
101938	No	No
101939	No	No
