hhno	logday	schml	pkdl	othl	mlwhl	midml	mlso
50107	5	0	0	0	0	1	6
50109	5	0	0	0	0	1	3
50110	1	2	0	0	0	2	2
50110	2	2	0	0	0	2	2
50110	3	2	0	0	0	2	2
50110	4	2	0	0	0	2	2
50112	2	0	0	0	0	1	3
50112	5	0	0	0	0	2	2
50113	1	0	0	0	0	1	1
50113	4	0	0	0	0	1	1
50113	7	0	0	0	0	1	1
50115	3	0	0	0	0	2	2
50115	4	0	0	0	0	0	2
50116	2	0	0	0	0	0	2
50116	3	0	0	0	0	1	1
50116	4	0	0	0	0	1	1
50116	5	0	0	0	0	0	2
50117	3	0	0	0	0	0	1
50117	4	0	0	0	0	0	1
50117	5	0	0	0	0	0	1
50117	6	0	0	0	0	0	1
50118	1	4	0	0	0	2	2
50118	2	4	0	0	0	2	2
50118	3	4	0	0	0	2	2
50118	4	4	0	0	0	2	2
50118	5	4	0	0	0	2	4
50119	1	4	0	0	0	2	2
50119	2	4	0	0	0	2	2
50119	3	4	0	0	0	2	2
50119	4	4	0	0	0	2	2
50119	5	4	0	0	0	2	2
50122	1	4	0	0	0	4	4
50122	2	4	0	0	0	4	4
50122	3	4	0	0	0	4	4
50122	4	4	0	0	0	4	4
50122	5	4	0	0	0	4	4
50122	6	0	0	0	0	1	1
50123	1	0	0	0	0	3	9
50123	2	0	0	3	0	4	10
50123	3	0	0	0	0	2	7
50123	4	0	0	1	0	2	8
50123	5	0	1	0	0	1	4
50123	6	0	0	1	0	3	12
50123	7	0	3	0	0	3	13
50125	1	0	0	0	0	1	1
50125	4	0	0	0	0	1	1
50125	5	0	0	0	0	1	1
50125	6	0	0	0	0	1	1
50125	7	0	0	0	0	1	1
50127	1	0	0	0	0	1	5
50127	2	0	1	0	0	1	5
50127	3	0	1	0	0	0	4
50127	4	0	0	0	0	0	5
50127	5	0	0	0	0	0	1
50127	6	0	0	0	0	1	3
50127	7	0	0	0	0	4	12
50128	3	0	0	0	0	2	2
50128	5	0	0	0	0	2	2
50128	6	0	0	0	0	2	2
50128	7	0	0	0	0	2	2
50129	1	0	0	0	0	2	2
50129	2	0	0	0	0	0	4
50129	3	0	0	0	0	2	8
50129	4	0	0	0	0	2	8
50129	5	0	0	0	0	2	8
50129	6	0	0	0	0	0	2
50129	7	0	0	0	0	2	2
50130	1	0	0	0	0	1	4
50130	2	0	0	0	0	1	4
50130	3	0	0	0	0	1	4
50130	4	0	0	0	0	0	1
50132	1	0	0	0	0	1	1
50133	1	0	0	0	0	1	1
50133	2	0	0	0	0	0	1
50134	2	0	0	0	0	1	1
50134	5	0	0	0	0	0	6
50134	7	0	0	0	0	1	2
50135	1	0	0	0	0	1	3
50135	2	0	0	0	0	2	6
50135	6	0	0	0	0	3	6
50135	7	0	0	0	0	0	1
50136	5	0	0	0	0	1	5
50136	6	0	0	0	0	2	8
50136	7	0	0	0	0	2	8
50139	7	0	0	0	0	0	6
50141	1	0	0	0	0	2	2
50141	2	0	0	0	0	4	4
50141	3	0	0	0	0	1	1
50141	4	0	0	0	0	1	1
50141	5	0	0	1	0	3	3
50142	7	0	0	0	0	1	1
50143	1	0	0	0	0	1	1
50143	4	0	0	0	0	1	1
50145	4	0	0	0	0	0	1
50147	4	0	0	0	0	2	2
50148	7	2	0	0	0	1	1
50149	1	0	0	0	0	2	2
50149	2	0	0	0	0	4	4
50149	3	0	0	2	0	4	4
50149	4	0	0	0	0	0	5
50149	5	0	0	0	0	2	2
50149	6	4	0	0	0	3	3
50149	7	4	0	0	0	3	3
50150	2	0	0	0	0	1	2
50150	3	0	0	0	0	1	2
50150	4	0	0	0	0	0	3
50150	5	0	0	0	0	0	1
50150	7	2	0	0	0	3	3
50151	2	0	0	0	0	0	4
50151	3	0	0	0	0	2	3
50151	4	0	0	0	0	2	3
50151	5	0	0	0	0	2	3
50151	6	0	0	0	0	2	3
50151	7	0	0	0	0	2	3
50152	1	0	0	0	0	2	2
50152	2	0	0	0	0	2	3
50152	3	0	0	0	0	1	7
50152	4	0	0	0	0	1	2
50152	5	0	0	0	0	1	1
50152	6	0	0	0	0	0	1
50154	2	0	0	0	0	0	6
50154	6	2	0	0	0	2	2
50154	7	2	0	0	0	2	2
50155	2	0	0	0	0	0	4
50155	4	0	0	0	0	3	3
50155	5	0	0	0	0	1	3
50155	7	0	0	0	0	1	4
50157	2	0	0	0	0	2	2
50158	1	4	0	0	0	2	2
50158	2	4	0	0	0	2	2
50158	3	0	0	0	0	0	4
50158	5	4	0	0	0	2	3
50158	6	4	0	0	0	3	4
50158	7	4	0	0	0	2	2
50162	3	0	0	0	0	0	2
50162	7	0	0	0	0	1	1
50163	3	0	0	0	0	1	1
50163	6	0	0	0	0	0	5
50165	1	0	0	0	0	1	1
50165	2	0	0	0	0	1	2
50165	3	0	0	0	0	1	1
50165	4	0	0	0	0	1	1
50165	5	0	0	0	0	1	3
50165	6	0	0	0	0	4	8
50166	5	0	0	0	0	0	2
50167	1	0	0	0	0	1	1
50167	2	0	0	0	0	1	1
50167	3	0	0	0	0	1	1
50167	4	0	0	0	0	1	1
50167	7	0	0	0	0	1	1
50168	3	0	0	0	0	1	1
50168	4	0	0	0	0	0	2
50168	5	0	0	0	0	0	4
50169	1	2	0	0	0	1	1
50169	2	2	0	0	0	1	1
50169	3	2	0	0	0	1	1
50169	4	2	0	0	0	1	1
50169	7	2	0	0	0	1	1
50171	6	0	0	0	0	2	6
50172	1	0	0	0	0	1	1
50172	2	0	0	0	0	1	1
50172	3	0	0	0	0	1	1
50172	4	0	0	0	0	1	1
50172	7	0	0	0	0	1	1
50173	1	0	0	0	0	1	1
50173	2	0	0	0	0	1	1
50173	4	0	0	0	0	1	1
50173	5	0	0	0	0	1	1
50173	6	0	0	0	0	0	3
50175	4	0	0	0	0	2	4
50175	5	0	0	0	0	2	6
50176	1	2	0	0	0	2	2
50176	2	2	0	0	0	3	4
50176	5	2	0	0	0	2	2
50176	6	2	0	0	0	2	3
50176	7	4	0	0	0	5	7
50177	2	0	0	0	0	0	4
50177	3	0	0	0	0	2	8
50177	4	0	0	0	0	2	8
50177	5	0	0	0	0	2	4
50178	1	4	0	0	0	2	3
50178	2	4	0	0	0	2	6
50178	3	0	2	0	0	0	0
50178	4	0	0	0	0	0	1
50178	5	4	0	0	0	3	3
50178	6	4	0	0	0	2	2
50178	7	4	0	0	0	2	2
50179	1	0	0	0	0	2	2
50179	2	0	0	0	0	3	3
50179	3	0	0	0	0	3	3
50179	5	0	0	0	0	2	2
50179	6	0	0	0	0	2	2
50179	7	0	0	0	0	2	2
50180	6	0	0	0	0	2	6
50182	1	0	0	0	0	1	2
50182	4	0	0	0	0	2	4
50182	7	0	0	0	0	2	2
50183	5	0	0	0	0	1	1
50186	1	0	0	0	0	1	4
50186	2	0	0	0	0	1	4
50186	3	0	0	0	0	2	5
50186	4	0	0	0	0	2	5
50186	5	0	0	0	0	2	5
50186	6	0	0	0	0	2	5
50186	7	0	0	0	0	2	5
50187	4	0	0	0	0	2	2
50187	5	0	0	0	0	1	1
50188	6	0	0	0	0	0	1
50189	5	0	0	0	0	2	4
50189	6	0	0	0	0	2	8
50189	7	0	0	0	0	2	4
50190	1	0	0	0	0	1	1
50190	2	0	0	0	0	1	1
50190	3	0	0	0	0	1	1
50190	4	0	0	0	0	1	1
50190	5	0	0	0	0	1	1
50191	1	0	0	0	0	1	1
50191	2	0	0	0	0	1	1
50191	3	0	0	0	0	1	1
50191	4	0	0	0	0	2	2
50191	7	0	0	0	0	1	3
50192	1	0	0	0	0	3	3
50192	2	0	0	0	0	3	3
50192	3	0	0	0	0	3	3
50192	6	0	0	0	0	3	3
50192	7	0	0	0	0	3	3
50195	2	0	0	0	0	2	2
50195	3	0	0	0	0	1	1
50195	4	0	0	0	0	2	6
50195	6	0	0	0	0	2	2
50195	7	0	0	0	0	2	4
50196	1	0	0	0	0	1	1
50196	2	0	0	0	0	1	1
50196	3	0	0	0	0	1	1
50196	4	0	0	0	0	2	2
50196	7	0	0	0	0	1	1
50197	2	0	0	0	0	0	1
50197	7	0	0	0	0	0	2
50198	1	0	0	0	0	1	5
50198	2	0	0	0	0	1	4
50198	4	0	0	0	0	3	3
50198	5	0	0	0	0	1	1
50198	6	0	0	0	0	2	5
50198	7	0	0	0	0	2	3
50199	1	4	0	0	0	5	5
50199	4	4	0	0	0	2	2
50199	5	4	0	0	0	2	2
50199	6	4	0	0	0	2	2
50199	7	4	0	0	0	2	3
50201	1	0	1	0	0	0	0
50201	4	0	1	0	0	0	0
50201	5	0	1	0	0	0	1
50201	6	0	1	0	0	2	2
50201	7	2	0	0	0	1	1
50203	1	0	0	0	0	1	1
50203	2	0	0	0	0	2	4
50203	4	0	0	0	0	1	1
50203	5	0	0	0	0	1	1
50203	6	0	0	0	0	1	1
50203	7	0	0	0	0	1	1
50204	1	6	0	0	0	5	8
50204	2	6	0	0	0	6	7
50204	3	0	0	0	0	1	3
50204	5	6	0	0	0	5	6
50204	6	6	0	0	0	6	6
50204	7	6	0	0	0	6	9
50205	1	0	2	0	0	1	1
50205	3	0	0	0	0	0	2
50205	4	0	2	0	0	1	1
50205	5	0	2	0	0	1	1
50205	6	0	2	0	0	1	1
50205	7	0	2	0	0	1	2
50206	1	4	0	0	0	3	4
50206	2	0	0	0	0	5	13
50206	3	0	0	0	0	1	3
50206	4	4	0	0	0	3	3
50206	5	4	0	0	0	3	3
50206	6	4	0	0	0	3	3
50206	7	4	0	0	0	3	3
50207	1	2	0	0	0	1	4
50207	2	0	0	1	0	2	4
50207	4	2	0	0	0	1	1
50207	5	2	0	0	0	1	1
50207	6	2	0	0	0	1	1
50207	7	0	0	1	0	2	2
50208	1	0	0	0	0	2	8
50208	2	0	0	0	0	1	5
50208	4	0	0	0	0	1	1
50208	6	0	0	0	0	1	2
50208	7	0	0	0	0	1	1
50209	1	4	0	0	0	2	0
50209	2	4	0	0	0	2	6
50209	3	0	0	2	0	4	8
50209	5	4	0	0	0	2	2
50209	6	4	0	0	0	2	2
50209	7	4	0	0	0	2	2
50210	1	2	0	0	0	1	1
50210	4	2	0	0	0	1	1
50210	5	2	0	0	0	1	1
50210	6	2	0	0	0	1	1
50210	7	2	0	0	0	1	1
50211	1	0	0	0	0	1	1
50211	4	0	0	0	0	1	9
50212	5	0	0	0	0	0	2
50213	1	0	0	0	0	0	1
50213	3	2	0	0	0	1	1
50213	4	2	0	0	0	1	1
50213	5	2	0	0	0	1	1
50213	6	2	0	0	0	2	2
50213	7	2	0	0	0	2	2
50214	1	4	0	0	0	3	3
50214	4	4	0	0	0	3	3
50214	5	4	0	0	0	3	3
50214	6	4	0	0	0	3	3
50214	7	4	0	0	0	3	3
50215	1	0	0	0	0	3	5
50215	2	0	0	0	0	1	3
50215	4	0	0	0	0	2	2
50215	5	0	0	0	0	2	2
50215	6	0	0	0	0	3	3
50215	7	0	0	0	0	3	3
50216	1	0	0	0	0	1	5
50216	2	0	0	0	0	1	1
50216	3	0	0	0	0	3	5
50216	4	0	0	0	0	1	1
50216	7	0	0	0	0	2	8
50217	5	0	0	0	0	1	3
50218	1	0	0	0	0	1	3
50218	2	0	0	0	0	2	2
50218	3	0	0	0	0	2	2
50218	4	0	0	0	0	2	2
50218	5	0	0	0	0	2	2
50218	6	0	0	0	0	0	2
50218	7	0	0	0	0	0	2
50219	3	0	0	0	0	2	2
50220	1	0	0	0	0	1	3
50220	2	0	0	0	0	1	3
50220	3	0	0	0	0	1	2
50220	4	0	0	0	0	1	1
50220	6	0	0	0	0	1	1
50220	7	0	0	0	0	1	1
50221	1	0	0	0	0	1	7
50221	3	0	0	0	0	1	1
50221	4	0	0	0	0	3	3
50221	6	0	0	0	0	3	3
50222	2	0	0	0	0	1	1
50222	3	0	0	0	0	1	1
50222	6	0	0	0	0	0	3
50222	7	0	0	0	0	1	2
50223	6	0	0	0	0	0	1
50224	2	0	2	0	0	0	0
50225	2	0	0	0	0	2	4
50226	1	2	1	0	0	1	1
50226	2	0	1	0	0	2	2
50226	3	0	1	0	0	4	6
50226	4	0	1	0	0	2	2
50226	5	0	1	0	0	1	4
50226	6	0	0	0	0	2	2
50227	5	0	0	0	0	0	2
50228	1	6	0	0	0	3	5
50228	4	6	0	0	0	3	3
50228	6	8	0	0	0	4	4
50228	7	8	0	0	0	4	4
50229	3	0	0	0	0	1	1
50229	4	0	0	0	0	1	1
50229	5	0	0	0	0	1	1
50229	6	0	0	0	0	1	1
50229	7	0	0	0	0	1	1
50230	3	6	0	0	0	4	4
50230	4	0	0	0	0	1	1
50230	5	6	0	0	0	4	4
50230	6	6	0	0	0	4	4
50230	7	6	0	0	0	4	4
50231	2	0	0	0	0	0	1
50231	3	0	0	0	0	1	6
50231	4	0	0	0	0	1	4
50231	5	0	0	0	0	0	1
50232	1	0	2	0	0	3	6
50232	2	0	2	0	0	3	5
50232	4	0	0	0	0	0	5
50232	5	0	2	0	0	3	5
50232	6	0	0	0	0	2	5
50232	7	0	0	0	0	2	4
50233	2	0	0	0	0	0	1
50233	4	0	0	0	0	1	1
50235	5	0	0	0	0	1	2
50236	7	0	0	0	0	0	2
50238	1	2	0	0	0	1	1
50238	2	2	0	0	0	1	1
50238	3	4	0	0	0	3	3
50238	5	0	0	2	0	4	4
50238	6	4	0	0	0	2	2
50238	7	4	0	0	0	2	4
50239	1	4	0	0	0	3	5
50239	2	4	0	0	0	3	3
50239	3	4	0	0	0	4	4
50239	4	4	0	0	0	2	2
50239	7	4	0	0	0	4	4
50240	1	4	0	0	0	3	6
50240	2	4	0	0	0	2	2
50240	3	0	0	0	0	0	8
50240	4	0	0	0	0	4	16
50240	5	0	0	0	0	4	16
50240	6	0	0	0	0	1	3
50240	7	0	0	0	0	1	4
50241	3	0	0	0	0	3	3
50241	7	0	0	0	0	2	2
50242	1	2	0	0	0	2	2
50242	2	2	0	0	0	2	2
50242	3	0	0	0	0	1	1
50242	4	0	0	0	0	1	2
50242	6	0	0	0	0	3	3
50242	7	0	0	0	0	1	1
50243	1	2	0	0	0	1	1
50243	2	2	0	0	0	2	3
50243	3	2	0	0	0	2	2
50243	4	0	0	2	0	4	4
50243	6	2	0	0	0	2	2
50243	7	2	0	0	0	2	2
50244	1	0	0	0	0	2	2
50244	2	0	0	0	0	2	2
50244	3	0	0	0	0	2	2
50244	4	0	0	0	0	2	4
50244	6	0	0	0	0	2	2
50244	7	0	0	0	0	2	2
50245	1	2	0	0	0	1	1
50245	2	2	0	0	0	1	1
50245	3	2	0	0	0	1	1
50245	4	2	0	0	0	3	3
50245	6	2	0	0	0	1	3
50245	7	2	0	0	0	1	1
50247	4	0	0	0	0	0	3
50247	5	0	0	0	0	1	1
50247	6	0	0	0	0	1	1
50247	7	0	0	0	0	1	1
50248	1	4	0	0	0	2	2
50248	2	0	0	0	0	0	2
50248	3	0	0	0	0	0	2
50248	7	0	0	0	0	4	4
50249	1	0	0	0	0	1	1
50250	1	0	0	0	0	1	1
50250	2	0	0	0	0	1	2
50251	1	6	0	0	0	4	4
50251	2	6	0	0	0	4	4
50251	3	6	0	0	0	3	3
50251	4	6	0	0	0	3	3
50251	7	6	0	0	0	3	3
50254	1	0	0	0	0	1	1
50254	2	0	0	0	0	1	4
50254	3	0	0	0	0	0	1
50254	5	0	0	0	0	0	1
50254	7	0	0	0	0	0	1
50255	6	0	0	0	0	0	1
50255	7	0	0	0	0	1	3
50257	1	0	0	0	0	1	1
50257	2	0	0	0	0	1	1
50257	3	0	0	0	0	1	1
50257	6	0	0	0	0	1	1
50257	7	0	0	0	0	1	1
50258	1	0	0	0	0	0	2
50258	3	0	0	0	0	2	2
50258	4	0	0	0	0	2	2
50258	5	0	0	0	0	2	2
50258	6	0	0	0	0	2	2
50258	7	0	0	0	0	2	2
50259	1	0	1	0	0	0	0
50259	4	0	1	0	0	1	1
50259	5	0	1	0	0	0	0
50259	6	0	1	0	0	0	0
50259	7	0	1	0	0	0	0
50260	1	0	0	0	0	0	2
50260	2	0	1	0	0	1	3
50260	3	2	1	0	0	2	5
50260	4	0	1	0	0	1	4
50260	5	0	1	0	0	1	4
50260	6	0	1	0	0	1	4
50260	7	0	1	0	0	1	2
50262	1	0	0	0	0	1	1
50263	1	0	0	0	0	1	2
50263	3	0	0	0	0	1	1
50263	6	0	0	0	0	1	1
50263	7	0	0	0	0	0	1
50264	1	0	0	0	0	0	1
50265	7	0	0	0	2	1	1
50266	1	2	0	0	0	1	1
50266	2	2	0	0	0	1	1
50266	3	2	0	0	0	2	2
50266	4	0	0	0	0	1	1
50266	7	2	0	0	0	4	4
50267	1	0	1	0	0	0	0
50267	2	0	1	0	0	1	2
50267	3	0	0	0	0	2	3
50267	6	0	1	0	0	0	0
50267	7	0	1	0	0	0	0
50268	2	0	0	0	0	0	4
50268	6	0	0	0	0	1	1
50269	1	0	0	0	0	2	2
50269	2	0	0	0	0	1	1
50269	3	0	0	0	0	1	1
50269	6	0	0	0	0	1	1
50269	7	0	0	0	0	1	2
50270	1	0	0	0	0	1	1
50270	2	0	0	0	0	4	5
50270	3	0	0	0	0	1	1
50270	5	0	0	0	0	4	8
50270	6	0	0	0	0	0	6
50270	7	0	0	0	0	0	6
50271	1	0	0	0	0	2	2
50271	2	0	0	0	0	2	2
50271	3	0	0	0	0	3	3
50271	4	0	0	0	0	2	2
50271	5	0	0	0	0	2	2
50272	1	0	0	0	0	2	2
50272	2	0	0	0	0	2	2
50272	3	0	0	0	0	2	2
50272	4	0	0	0	0	1	1
50272	6	0	0	0	0	0	2
50272	7	0	0	0	0	2	2
50273	1	0	0	0	0	1	1
50273	2	0	0	0	0	0	1
50273	3	0	0	0	0	1	2
50273	4	0	0	0	0	4	5
50273	5	0	0	0	0	4	10
50273	6	0	0	0	0	0	1
50273	7	0	0	0	0	0	1
50274	1	2	0	0	0	2	3
50274	2	2	0	0	0	2	3
50274	3	2	0	0	0	4	8
50274	4	2	0	0	0	2	8
50274	5	0	0	0	0	1	5
50274	6	0	0	0	0	3	9
50274	7	0	0	0	0	0	7
50275	1	0	0	0	0	1	1
50275	3	0	0	0	0	1	1
50275	5	0	0	0	0	1	1
50276	1	4	0	0	0	3	5
