hhno	visgpno	sex	age	occ	soc	dact	nbalvis
207784	1	1	1	9985		1	7
207784	2	2	0	9995		1	21
207784	3	1	0	9995		1	21
207786	1	2	1	9985		1	7
207786	2	2	1	9985		1	4
207786	3	1	0	9995		1	7
207786	4	2	0	9995		1	7
207786	5	2	1	9985		1	7
207786	6	1	1	9985		1	7
207787	1	1	1	9985		1	27
207790	1	2	0	9995		1	1
207792	1	2	1	9985		1	4
207793	1	2	0	9995		1	32
207793	2	1	0	9995		1	18
207793	3	2	1	9985		1	140
207793	4	1	1	9985		1	28
207793	5	2	1	9985		1	18
207793	6	2	1	9985		1	28
207793	7	1	1	9985		1	14
207795	1	2	1	9995		1	4
207795	2	1	0	9995		1	7
207795	3	1	1	9985		1	7
207795	4	1	1	9985		1	7
207798	1	2	0	9995		1	14
207798	2	1	0	9995		1	11
207799	1	2	0	9995		1	50
207799	2	1	0	9995		1	19
207799	3	1	1	9985		1	4
207799	4	1	1	9985		1	4
207799	5	1	1	9985		1	4
207800	1	2	0	9995		1	7
207802	1	1	0	9995		1	8
207802	2	2	1	9985		1	4
207802	3	2	1	9985		1	4
207803	1	1	0	9995		1	14
207803	2	2	0	9995		1	7
207804	1	1	0	9995		1	11
207804	2	2	0	9995		1	11
207805	1	1	0	9995		1	48
207805	2	2	0	9995		1	52
207806	1	2	1	9985		1	7
207809	1	2	1	9995		1	17
207811	1	1	0	9995		1	15
207811	2	2	0	9995		1	14
207812	1	2	0	9995		1	50
207812	2	2	1	9985		1	14
207812	3	1	0	9995		1	4
207815	1	1	0	9995		1	14
207815	2	2	0	9995		1	22
207815	3	1	1	9985		1	7
207816	1	2	0	9995		1	4
207816	2	1	1	9985		1	25
207819	1	2	0	9995		1	21
207819	2	1	0	9995		1	21
207821	1	2	0	9995		1	8
207822	1	2	0	9995		1	21
207822	2	1	1	9985		1	7
207822	3	2	1	9985		1	7
207822	4	1	1	9985		1	21
207824	1	2	0	9995		1	4
207824	2	1	0	9995		1	4
207824	3	2	1	9985		1	4
207826	1	2	1	9985		1	36
207826	2	1	0	9995		1	4
207826	3	2	0	9995		1	29
207827	1	2	0	9995		1	7
207828	1	1	0	9995		1	30
207828	2	2	0	9995		1	7
207828	3	2	1	9985		1	7
207829	1	2	0	9995		1	7
207830	1	2	0	9995		1	4
207830	2	1	0	9995		1	4
207832	1	1	0	9995		1	42
207832	2	2	0	9995		1	21
207833	1	2	1	9985		1	7
207834	1	1	0	9995		1	35
207834	2	2	0	9995		1	53
207834	3	1	1	9985		1	18
207835	1	1	0	9995		1	15
207835	2	2	0	9995		1	15
207835	3	1	1	9985		1	8
207835	4	1	1	9985		1	8
207836	1	2	0	9995		1	7
207840	1	1	0	9995		1	59
207840	2	2	0	9995		1	66
207840	3	1	1	9985		1	45
207840	4	2	1	9985		1	45
207840	5	1	1	9985		1	7
207840	6	2	1	9985		1	7
207840	7	2	1	9985		1	7
207841	1	2	1	9995		1	17
207841	2	2	0	9995		1	7
207841	3	1	0	9995		1	7
207842	1	1	0	9995		1	11
207842	2	2	0	9995		1	7
207843	1	1	0	9995		1	7
207843	2	2	0	9995		1	14
207846	1	1	0	9995		1	7
207846	2	2	0	9995		1	14
207846	3	2	1	9985		1	7
207846	4	2	1	9985		1	7
207850	1	1	0	9995		1	4
207850	2	2	0	9995		1	4
207851	1	1	0	9995		1	4
207851	2	2	0	9995		1	4
207853	1	2	0	9995		1	8
207853	2	1	0	9995		1	8
207853	3	2	1	9985		1	4
207854	1	1	0	9995		1	35
207854	2	2	0	9995		1	39
207854	3	2	1	9985		1	7
207854	4	2	1	9985		1	7
207854	5	1	1	9995		1	7
207854	6	1	1	9985		1	21
207854	7	2	1	9985		1	7
207858	1	1	0	9995		1	7
207861	1	1	0	9995		1	14
207861	2	2	0	9995		1	4
207862	1	1	0	9995		1	48
207862	2	2	0	9995		1	26
207863	1	1	0	9995		1	7
207863	2	2	0	9995		1	7
207864	1	1	1	9985		1	3
207864	2	2	0	9995		1	4
207864	3	2	1	9985		1	4
207865	1	2	1	9985		1	11
207865	2	2	1	9985		1	7
207868	1	2	0	9995		1	7
207868	2	2	1	9985		1	14
207868	3	2	1	9985		1	14
207873	1	2	0	9995		1	35
207873	2	1	0	9995		1	7
207873	3	2	1	9985		1	7
207875	1	2	0	9995		1	42
207875	2	1	0	9995		1	53
207877	1	1	1	9985		1	7
207877	2	1	1	9985		1	7
207877	3	2	0	9995		1	7
207877	4	1	0	9995		1	7
207879	1	2	0	9995		1	14
207879	2	1	0	9995		1	14
207882	1	2	0	9995		1	8
207884	1	2	0	9995		1	11
207884	2	2	1	9985		1	11
207887	1	1	0	9995		1	11
207887	2	2	0	9995		1	11
207887	3	2	1	9985		1	11
207887	4	2	1	9985		1	11
207890	1	1	0	9995		1	7
207890	2	2	0	9995		1	7
207892	1	1	1	9985		1	28
207892	2	2	1	9985		1	28
207892	3	1	0	9995		1	62
207892	4	2	0	9995		1	76
207892	5	1	1	9985		1	14
207894	1	2	0	9995		1	57
207894	2	1	0	9995		1	47
207894	3	1	1	9985		1	14
207894	4	1	1	9985		1	11
207898	1	1	0	9995		1	7
207898	2	2	0	9995		1	7
207903	1	2	0	9995		1	25
207905	1	2	0	9995		1	7
207906	1	1	0	9995		1	21
207906	2	2	0	9995		1	4
207907	1	2	0	9995		1	7
207907	2	1	0	9995		1	7
207907	3	2	1	9985		1	3
207907	4	2	1	9985		1	7
207907	5	1	1	9985		1	3
207908	1	1	0	9995		1	18
207908	2	2	0	9995		1	11
207909	1	2	0	9995		1	7
207909	2	1	0	9995		1	7
207912	1	2	0	9995		1	18
207912	2	1	0	9995		1	11
207913	1	2	0	9995		1	14
207913	2	1	0	9995		1	14
207915	1	2	1	9985		1	4
207917	1	1	0	9995		1	17
207917	2	2	0	9995		1	17
207920	1	2	0	9995		1	10
207920	2	2	1	9985		1	10
207920	3	1	1	9985		1	10
207920	4	1	1	9985		1	3
207920	5	1	0	9995		1	10
207926	1	2	0	9995		1	14
207926	2	1	0	9995		1	14
207927	1	2	0	9995		1	17
207928	1	1	0	9995		1	7
207929	1	1	0	9995		1	36
207929	2	2	0	9995		1	7
207933	1	2	0	9995		1	4
207934	1	2	0	9995		1	25
207934	2	1	0	9995		1	21
207938	1	2	0	9995		1	14
207938	2	2	1	9985		1	11
207938	3	1	1	9985		1	11
207938	4	1	0	9995		1	7
207942	1	2	0	9995		1	31
207946	1	1	0	9995		1	49
207946	2	2	0	9995		1	63
207946	3	1	1	9985		1	7
207946	4	2	1	9985		1	7
207946	5	2	1	9985		1	7
207946	6	2	1	9995		1	7
207948	1	2	1	9985		1	6
207951	1	1	0	9995		1	113
207951	2	2	0	9995		1	56
207951	3	1	1	9995		1	42
207952	1	2	1	9985		1	4
207952	2	2	1	9985		1	4
207952	3	2	0	9995		1	11
207952	4	1	0	9995		1	14
207953	1	1	0	9995		1	24
207954	1	1	0	9995		1	14
207954	2	2	0	9995		1	14
207957	1	2	0	9995		1	7
207957	2	1	0	9995		1	7
207958	1	1	0	9995		1	4
207958	2	1	1	9985		1	11
207959	1	2	0	9995		1	3
207959	2	1	1	9985		1	7
207959	3	1	1	9985		1	11
207961	1	1	0	9995		1	3
207961	2	2	0	9995		1	3
207964	1	2	0	9995		1	4
207966	1	2	0	9995		1	11
207967	1	1	0	9995		1	7
207969	1	1	0	9995		1	26
207969	2	1	1	9985		1	18
207969	3	2	1	9995		1	4
207970	1	1	0	9995		1	7
207972	1	2	0	9995		1	3
207980	1	1	0	9995		1	3
207980	2	2	0	9995		1	10
207981	1	1	0	9995		1	35
207981	2	2	0	9995		1	46
207981	3	2	1	9995		1	4
207982	1	1	0	9995		1	7
207982	2	2	0	9995		1	7
207982	3	1	1	9985		1	7
207983	1	1	0	9995		1	53
207983	2	2	0	9995		1	28
207984	1	2	0	9995		1	7
207986	1	2	0	9995		1	15
207987	1	2	0	9995		1	61
207987	2	1	0	9995		1	35
207989	1	1	0	9995		1	7
207989	2	2	0	9995		1	7
207989	3	1	1	9985		1	7
207989	4	2	1	9985		1	14
207989	5	2	1	9985		1	7
207989	6	1	1	9995		1	7
207990	1	1	0	9995		1	4
207991	1	2	0	9985		1	7
207991	2	1	0	9985		1	7
207992	1	2	0	9995		1	41
207992	2	1	0	9995		1	13
207994	1	2	0	9995		1	4
207995	1	1	0	9995		1	45
207995	2	2	0	9995		1	29
207995	3	1	1	9985		1	3
207995	4	1	1	9985		1	3
207995	5	1	1	9985		1	3
207995	6	1	1	9985		1	11
207996	1	1	0	9995		1	64
207996	2	2	0	9995		1	39
207996	3	1	1	9985		1	11
207996	4	1	1	9985		1	11
207998	1	1	0	9995		1	4
207998	2	2	0	9995		1	4
207999	1	2	1	9995		1	14
208000	1	2	0	9995		1	50
208001	1	1	0	9995		1	4
208003	1	2	0	9995		1	7
208005	1	2	1	9985		1	3
208005	2	2	1	9985		1	3
208006	1	1	0	9995		1	4
208008	1	2	0	9995		1	39
208008	2	1	0	9995		1	28
208009	1	2	0	9995		1	84
208009	2	1	0	9995		1	88
208012	1	1	0	9995		1	21
208012	2	2	0	9995		1	138
208014	1	2	0	9995		1	33
208014	2	1	0	9995		1	49
208016	1	2	1	9985		1	11
208016	2	2	1	9985		1	11
208016	3	2	1	9985		1	7
208016	4	2	1	9985		1	7
208016	5	1	1	9985		1	7
208016	6	1	0	9995		1	10
208017	1	1	0	9995		1	4
208017	2	1	1	9985		1	4
208017	3	2	1	9985		1	14
208018	1	1	1	9985		1	11
208019	1	1	0	9995		1	33
208019	2	2	0	9995		1	33
208019	3	2	1	9985		1	11
208019	4	2	1	9985		1	11
208019	5	1	1	9985		1	11
208020	1	1	0	9995		1	11
208020	2	2	0	9995		1	22
208023	1	1	0	9995		1	49
208023	2	1	1	9985		1	11
208024	1	1	0	9995		1	7
208024	2	2	0	9995		1	14
208026	1	2	0	9995		1	7
208026	2	1	0	9995		1	7
208027	1	2	0	9995		1	53
208027	2	1	0	9995		1	42
208027	3	1	1	9995		1	21
208027	4	1	1	9985		1	21
208027	5	2	1	9985		1	21
208027	6	2	1	9985		1	7
208029	1	1	0	9995		1	14
208029	2	2	0	9995		1	21
208030	1	1	0	9995		1	11
208030	2	2	0	9995		1	14
208031	1	2	0	9995		1	7
208031	2	2	1	9985		1	7
208033	1	2	0	9995		1	14
208033	2	1	0	9995		1	7
208034	1	1	0	9995		1	11
208034	2	2	0	9995		1	4
208036	1	1	1	9985		1	7
208036	2	2	0	9995		1	8
208039	1	1	0	9995		1	21
208039	2	2	0	9995		1	7
208045	1	2	0	9995		1	14
208045	2	1	0	9995		1	21
208051	1	2	0	9995		1	7
208053	1	1	0	9995		1	21
208053	2	2	0	9995		1	21
208058	1	1	0	9995		1	17
208061	1	1	0	9995		1	11
208063	1	2	0	9995		1	4
208065	1	1	0	9995		1	20
208065	2	2	0	9995		1	19
208065	3	2	1	9995		1	4
208067	1	1	1	9985		1	7
208068	1	1	0	9995		1	18
208069	1	1	0	9995		1	7
208069	2	2	0	9995		1	18
208069	3	1	1	9985		1	7
208072	1	2	0	9995		1	14
208072	2	1	0	9995		1	14
208076	1	2	0	9995		1	3
208078	1	2	0	9995		1	3
208079	1	1	0	9995		1	4
208080	1	1	0	9995		1	41
208080	2	2	0	9995		1	41
208086	1	2	0	9995		1	7
208086	2	1	0	9995		1	7
208088	1	2	0	9995		1	21
208091	1	1	0	9995		1	4
208092	1	2	0	9995		1	17
208092	2	1	0	9995		1	37
208100	1	2	0	9995		1	4
208105	1	1	0	9995		1	11
208108	1	2	0	9995		1	28
208108	2	1	0	9995		1	24
208108	3	2	1	9985		1	4
208110	1	1	0	9995		1	10
208111	1	2	0	9995		1	4
208111	2	1	0	9995		1	4
208113	1	1	0	9995		1	15
208114	1	2	0	9995		1	18
208114	2	1	0	9995		1	7
208115	1	1	0	9995		1	36
208115	2	2	0	9995		1	13
208115	3	1	0	9995		1	11
208116	1	1	0	9995		1	7
208116	2	2	0	9995		1	7
208116	3	1	1	9985		1	7
208117	1	1	0	9995		1	7
208117	2	2	1	9985		1	11
208118	1	1	0	9995		1	11
208121	1	1	0	9995		1	3
208121	2	2	0	9995		1	3
208121	3	2	1	9985		1	3
