hhno	visgpno	sex	age	occ	soc	dact	nbalvis
30408	7	2	0	9995		0	1
30408	8	1	0	9995		0	18
30409	7	2	0	9995		0	17
30409	8	1	0	9995		0	17
30409	9	2	1	9985		0	17
30409	10	1	1	9985		0	17
30410	5	1	0	9995		0	21
30410	6	2	0	9995		0	14
30410	7	2	1	9985		0	10
30413	5	1	0	9995		0	11
30413	6	2	0	9995		0	11
30414	3	2	0	9995		0	9
30414	4	1	0	9995		0	9
30415	2	2	0	9995		0	32
30416	4	2	0	9995		0	9
30416	5	1	0	9995		0	5
30417	5	1	0	9995		0	5
30417	6	2	0	9995		0	5
30417	7	1	1	9985		0	5
30417	8	2	1	9985		0	5
30419	3	1	0	9995		0	2
30419	4	2	0	9995		0	7
30421	4	1	0	9995		0	14
30423	4	1	0	9995		0	13
30423	5	2	0	9995		0	2
30424	2	2	0	9995		0	14
30425	5	2	0	9995		0	14
30425	6	1	0	9995		0	7
30427	5	2	0	9995		0	5
30428	5	1	0	9995		0	21
30428	6	2	0	9995		0	35
30429	3	1	0	9995		0	5
30430	5	1	0	9995		0	4
30430	6	2	0	9995		0	4
30432	4	2	1	9985		0	7
30432	5	1	1	9985		0	7
30432	6	2	0	9995		0	2
30433	2	2	0	9995		0	9
30433	3	1	0	9995		0	2
30435	3	2	0	9995		0	12
30436	6	2	0	9995		0	21
30437	3	1	0	9995		0	9
30437	4	2	0	9995		0	9
30438	3	2	1	9985		0	7
30438	4	1	1	9985		0	7
30438	5	2	0	9995		0	4
30438	6	1	0	9995		0	12
30439	3	2	0	9995		0	8
30440	3	1	0	9995		0	7
30440	4	2	0	9995		0	7
30441	4	2	1	9985		0	8
30442	6	1	0	9995		0	2
30442	7	2	0	9995		0	2
30443	2	1	0	9995		0	9
30443	3	2	0	9995		0	35
30444	3	1	0	9995		0	22
30444	4	2	0	9995		0	22
30444	5	1	1	9985		0	4
30444	6	2	1	9985		0	4
30452	6	2	0	9995		0	5
30457	7	2	0	9995		0	8
30457	8	1	1	9985		0	16
30457	9	1	1	9985		0	16
30461	5	1	0	9995		0	2
30461	6	2	0	9995		0	2
30461	7	1	1	9985		0	5
30462	3	1	0	9995		0	6
30462	4	2	0	9995		0	2
30464	5	2	0	9995		0	4
30464	6	1	0	9995		0	2
30464	7	1	1	9985		0	5
30465	2	1	0	9995		0	5
30465	3	2	1	9995		0	5
30465	4	2	0	9995		0	5
30466	2	2	0	9995		0	5
30467	4	1	0	9995		0	16
30467	5	2	0	9995		0	9
30467	6	2	1	9985		0	7
30468	5	2	0	9995		0	4
30468	6	1	1	9985		0	4
30469	7	2	0	9995		0	5
30469	8	1	0	9995		0	5
30469	9	1	1	9985		0	5
30469	10	1	1	9985		0	5
30470	4	1	0	9995		0	38
30470	5	2	0	9995		0	28
30473	4	2	1	9985		0	4
30473	5	2	1	9985		0	8
30475	4	2	0	9995		0	40
30475	5	1	0	9995		0	14
30478	5	2	0	9995		0	8
30479	9	2	1	9985		0	27
30479	10	2	1	9985		0	2
30479	11	2	0	9995		0	34
30479	12	1	0	9995		0	25
30479	13	2	1	9985		0	4
30479	14	2	1	9985		0	9
30482	4	2	0	9995		0	20
30483	3	1	0	9995		0	2
30484	7	1	0	9995		0	4
30487	5	1	0	9995		0	4
30490	5	2	0	9995		0	2
30492	6	2	0	9995		0	7
30493	3	2	0	9995		0	7
30494	10	2	1	9985		0	5
30494	11	1	1	9985		0	18
30496	5	2	1	9995		0	3
30496	6	2	1	9985		0	3
30497	4	2	0	9995		0	17
30497	5	1	0	9995		0	7
30499	3	2	0	9995		0	5
30500	4	2	0	9995		0	9
30500	5	2	1	9985		0	9
30500	6	1	0	9995		0	18
30500	7	2	1	9985		0	5
30503	4	1	0	9995		0	2
30505	3	1	0	9995		0	4
30505	4	2	0	9995		0	4
30506	3	1	0	9995		0	7
30506	4	2	0	9995		0	7
30508	7	1	1	9985		0	5
30509	3	1	0	9995		0	11
30509	4	2	1	9985		0	2
30510	3	2	0	9995		0	31
30510	4	1	0	9995		0	9
30513	4	2	0	9995		0	16
30514	3	1	0	9995		0	4
30514	4	2	0	9995		0	4
30514	5	1	1	9985		0	2
30515	2	2	0	9995		0	9
30515	3	1	0	9995		0	2
30518	2	2	1	9985		0	5
30518	3	2	1	9985		0	5
30518	4	1	1	9985		0	5
30518	5	2	0	9995		0	10
30519	4	2	1	9985		0	5
30520	4	1	0	9995		0	4
30520	5	2	0	9995		0	4
30522	7	1	0	9995		0	7
30524	5	1	0	9995		0	2
30524	6	2	0	9995		0	2
30525	3	2	0	9995		0	25
30530	8	2	1	9985		0	8
30530	9	2	1	9985		0	4
30531	3	1	1	9985		0	45
30531	4	2	0	9995		0	45
30531	5	1	0	9995		0	25
30533	6	1	0	9995		0	10
30534	7	1	0	9995		0	27
30536	3	2	0	9995		0	9
30536	4	1	0	9995		0	14
30536	5	2	1	9985		0	9
30537	5	2	0	9995		0	17
30537	6	2	1	9995		0	2
30537	7	1	0	9995		0	22
30539	6	2	1	9995		0	10
30539	7	2	1	9985		0	21
30541	5	2	1	9995		0	16
30542	4	2	0	9995		0	4
30543	5	1	0	9995		0	7
30543	6	2	0	9995		0	5
30544	4	2	0	9995		0	26
30544	5	1	1	9985		0	11
30545	5	2	0	9995		0	4
30547	4	1	0	9995		0	2
30547	5	2	0	9995		0	2
30548	4	2	0	9995		0	37
30548	5	1	0	9995		0	34
30548	6	1	1	9985		0	37
30548	7	2	1	9995		0	2
30548	8	2	1	9985		0	2
30550	4	2	1	9985		0	5
30550	5	2	0	9995		0	4
30550	6	1	1	9985		0	5
30550	7	1	1	9985		0	5
30550	8	1	1	9985		0	5
30550	9	2	1	9985		0	10
30550	10	2	1	9985		0	5
30551	2	2	0	9995		0	40
30553	6	1	0	9995		0	30
30553	7	2	0	9995		0	4
30554	5	2	0	9995		0	6
30555	5	2	0	9995		0	7
30555	6	2	1	9985		0	5
30555	7	2	1	9985		0	10
30557	4	2	0	9995		0	9
30557	5	2	1	9985		0	9
30557	6	1	1	9985		0	9
30560	4	2	1	9995		0	29
30560	5	2	0	9995		0	7
30561	4	2	1	9995		0	16
30561	5	2	1	9995		0	4
30561	6	1	0	9995		0	2
30561	7	1	1	9995		0	2
30562	3	1	1	9985		0	4
30562	4	1	1	9985		0	28
30562	5	1	1	9985		0	28
30563	2	2	1	9985		0	20
30565	2	1	0	9995		0	5
30565	3	2	0	9995		0	5
30565	4	2	1	9985		0	5
30565	5	2	1	9985		0	5
30565	6	1	1	9985		0	5
30565	7	1	1	9985		0	5
30566	4	2	0	9995		0	7
30566	5	1	0	9995		0	2
30568	3	1	0	9995		0	2
30569	6	1	1	9985		0	5
30571	4	1	0	9995		0	20
30574	5	2	0	9995		0	11
30574	6	1	0	9995		0	2
30575	4	2	0	9995		0	11
30576	4	2	0	9995		0	4
30578	5	2	1	9985		0	8
30580	3	1	0	9995		0	50
30580	4	1	0	9995		0	2
30581	3	2	0	9995		0	2
30581	4	1	0	9995		0	2
30583	4	2	0	9995		0	34
30587	4	2	1	9985		0	4
30587	5	2	1	9985		0	4
30587	6	1	1	9985		0	4
30588	3	2	1	9985		0	22
30590	4	2	0	9995		0	10
30593	3	2	0	9995		0	4
30594	5	2	0	9995		0	39
30594	6	1	1	9985		0	37
30595	3	1	0	9995		0	5
30597	4	2	1	9985		0	26
30598	5	1	0	9995		0	40
30598	6	2	0	9995		0	45
30598	7	1	0	9985		0	5
30598	8	2	1	9985		0	12
30599	3	1	0	9995		0	5
30599	4	2	0	9995		0	5
30600	4	2	0	9995		0	44
30600	5	1	0	9995		0	50
30600	6	1	1	9985		0	4
30600	7	1	1	9985		0	4
30600	8	1	1	9985		0	4
30600	9	1	0	9995		0	5
30602	5	1	1	9985		0	20
30602	6	1	0	9995		0	7
30602	7	2	0	9995		0	7
30602	8	2	1	9985		0	7
30603	5	2	0	9995		0	50
30603	6	2	0	9995		0	50
30603	7	2	0	9995		0	14
30603	8	1	1	9985		0	4
30603	9	1	1	9985		0	12
30603	10	1	1	9985		0	12
30605	4	2	0	9995		0	12
30605	5	1	0	9995		0	2
30607	3	2	0	9995		0	13
30607	4	1	0	9995		0	9
30610	3	2	0	9995		0	10
30612	3	2	0	9995		0	4
30616	4	2	0	9995		0	16
30616	5	1	0	9995		0	16
30616	6	1	1	9985		0	16
30617	6	2	1	9985		0	9
30621	4	2	0	9995		0	4
30623	6	1	0	9995		0	4
30623	7	2	0	9995		0	7
30624	5	2	0	9995		0	5
30625	6	2	0	9995		0	8
30628	7	2	0	9995		0	6
30629	5	2	0	9995		0	46
30630	5	1	0	9995		0	2
30631	6	2	1	9985		0	3
30631	7	2	0	9985		0	3
30634	6	2	1	2144		0	28
30634	7	1	0	9995		0	13
30634	8	2	0	9995		0	6
30636	4	2	0	9995		0	2
30636	5	1	0	9995		0	2
30636	6	2	1	9985		0	9
30636	7	1	1	9985		0	9
30637	5	2	0	9995		0	5
30639	5	2	1	9985		0	16
30639	6	1	0	9995		0	21
30639	7	2	0	9995		0	7
30640	5	2	0	9995		0	10
30640	6	2	1	9985		0	10
30640	7	2	1	9985		0	10
30640	8	1	0	9995		0	5
30642	6	2	0	9995		0	9
30644	2	2	0	9995		0	4
30649	4	2	1	9985		0	30
30649	5	1	1	9985		0	28
30652	4	2	1	9985		0	2
30653	3	1	0	9995		0	4
30656	6	2	0	9995		0	8
30658	3	2	0	9995		0	17
30658	4	2	1	9985		0	4
30658	5	1	1	9985		0	14
30658	6	1	0	9995		0	5
30661	2	1	0	9995		0	5
30661	3	2	0	9995		0	5
30661	4	1	1	9985		0	5
30661	5	2	1	9985		0	5
30662	4	1	0	9995		0	5
30662	5	2	0	9995		0	5
30663	3	1	0	9995		0	6
30663	4	2	0	9995		0	36
30665	6	2	0	9995		0	8
30665	7	2	1	9985		0	4
30666	4	2	0	9995		0	21
30666	5	1	0	9995		0	9
30667	4	2	0	9995		0	16
30667	5	2	1	9985		0	4
30669	4	1	0	9995		0	35
30669	5	1	1	9995		0	9
30669	6	2	0	9995		0	31
30669	7	2	1	9985		0	2
30671	4	2	0	9995		0	2
30674	6	2	0	9995		0	12
30678	4	2	0	9995		0	11
30680	4	1	0	9995		0	7
30681	2	2	0	9995		0	5
30682	2	1	0	9995		0	7
30682	3	2	1	9985		0	7
30684	3	2	0	9995		0	12
30684	4	2	0	9985		0	7
30684	5	1	0	9995		0	5
30684	6	1	1	9985		0	5
30687	2	1	1	9995		0	9
30687	3	1	1	9985		0	9
30687	4	1	0	9995		0	14
30687	5	2	0	9995		0	5
30688	3	1	0	9995		0	2
30689	4	2	0	9995		0	11
30689	5	1	0	9995		0	2
30690	3	2	0	9995		0	22
30690	4	1	0	9995		0	11
30692	5	2	1	9995		0	22
30694	4	2	0	9995		0	34
30696	3	2	0	9995		0	9
30696	4	1	0	9995		0	10
30696	5	2	1	9985		0	5
30696	6	2	1	9985		0	5
30700	3	2	0	9995		0	2
30700	4	1	0	9995		0	6
30701	5	2	0	9995		0	6
30701	6	1	0	9995		0	4
30702	4	1	0	9995		0	2
30702	5	2	0	9995		0	2
30702	6	1	0	9985		0	2
30703	6	1	0	9995		0	5
30704	4	1	0	9995		0	5
30704	5	2	0	9995		0	10
30705	6	2	0	9995		0	4
30706	3	2	1	9985		0	8
30706	4	1	1	9985		0	16
30706	5	1	1	9985		0	8
30707	8	2	0	9995		0	4
30708	5	2	0	9995		0	10
30708	6	1	0	9995		0	5
30708	7	1	1	9985		0	10
30712	4	2	0	9995		0	7
30712	5	1	0	9995		0	5
30714	4	1	1	9985		0	5
30715	2	2	0	9995		0	38
30715	3	1	0	9995		0	16
30716	4	1	0	9995		0	49
30716	5	2	0	9995		0	24
30717	7	2	0	9995		0	6
30717	8	2	1	9985		0	4
30717	9	1	1	9985		0	4
30717	10	1	1	9985		0	5
30717	11	1	0	9995		0	2
30720	2	1	0	9995		0	5
30720	3	2	1	9985		0	10
30721	4	2	0	9995		0	4
30721	5	1	0	9995		0	18
30724	5	2	0	9995		0	10
30725	3	2	1	9985		0	4
30725	4	2	1	9985		0	4
30725	5	2	1	9985		0	4
30725	6	2	0	9995		0	4
30725	7	1	0	9995		0	4
30726	6	2	1	9995		0	5
30726	7	2	1	9985		0	2
30727	3	1	0	9995		0	18
30727	4	2	0	9995		0	2
30728	4	1	0	9995		0	9
30728	5	2	0	9995		0	9
30730	4	2	0	9995		0	4
30731	6	2	0	9995		0	22
30732	2	1	0	9935		0	14
30732	3	2	0	9935		0	14
30734	7	2	0	9995		0	4
30734	8	2	1	9985		0	4
30734	9	2	1	9985		0	8
30735	5	2	0	9995		0	21
30735	6	2	1	9995		0	16
30735	7	1	0	9995		0	10
30736	5	2	0	9995		0	2
30738	5	2	0	9995		0	4
30738	6	2	1	9985		0	2
30738	7	2	1	9985		0	2
30742	10	1	0	9995		0	2
30744	3	2	0	9995		0	2
30745	5	2	0	9995		0	50
30745	6	2	0	9995		0	2
30745	7	1	0	9995		0	39
30745	8	2	1	9985		0	4
30745	9	1	1	9985		0	4
30745	10	1	1	9985		0	4
30745	11	1	1	9985		0	8
30746	9	2	0	9995		0	31
30747	4	2	0	9985		0	5
30748	2	2	0	9995		0	9
30753	6	2	0	9995		0	4
30753	7	1	1	9985		0	17
30753	8	1	1	9985		0	17
30756	5	1	0	9995		0	11
